Gene = MFS3
index = 1267
Annotated 5SS: [ 210 3272 3625]
Annotated 3SS: [2242 3337 3691]
SMsplice 5SS: [ 210 3272 3625]
SMsplice 3SS: [2242 3337 3691]
top_k =  1000
Partition function (log Z): 3.082008451645245

Sorted 5' Splice Sites (High to Low Probability):
Position 3272: 0.9975334296639269
Position 3625: 0.9866176249156413
Position 686: 0.40474206038973193
Position 210: 0.39891758872701283
Position 2036: 0.2090080631024915
Position 373: 0.1925583035824096
Position 305: 0.15930254630253599
Position 1742: 0.12485434781194411
Position 1796: 0.07577046057820891
Position 1946: 0.07284378360486404
Position 2607: 0.04674758657663225
Position 408: 0.02311983137690982
Position 1805: 0.023055547466206396
Position 3984: 0.016930905799455644
Position 1282: 0.015603784539419045
Position 1801: 0.01517476443162634
Position 2825: 0.012371695905027012
Position 3581: 0.009117364786485059
Position 1319: 0.008413002535576402
Position 369: 0.007182118819510745
Position 2314: 0.006687542578199665
Position 404: 0.005944662069170068
Position 521: 0.005854310936041084
Position 3160: 0.005451695648167012
Position 4094: 0.00513736732600799
Position 309: 0.0051242797675839094
Position 2043: 0.004683643045337996
Position 2200: 0.004594164492705395
Position 2098: 0.0035072529376579285
Position 540: 0.003299372150536861
Position 412: 0.0030754277568700123
Position 1701: 0.0029655795684469625
Position 3120: 0.002668745928797871
Position 70: 0.0019135912782922361
Position 138: 0.0019062421560260678
Position 7: 0.0017117451468093706
Position 3304: 0.0015399011971110696
Position 65: 0.001507539978499971
Position 1213: 0.0014894097298264123
Position 596: 0.0014272222142799817
Position 360: 0.00128864297363997
Position 3058: 0.0012768981225700629
Position 3970: 0.001059627104757825
Position 344: 0.0010306052681165602
Position 1750: 0.0009292318780321404
Position 1765: 0.0007979862784108969
Position 820: 0.0007674228442341737
Position 416: 0.0007446723913151165
Position 363: 0.0006813658438447268
Position 418: 0.0005602021370840941
Position 664: 0.0005348592847772643
Position 761: 0.00047840481164335076
Position 3168: 0.0004266041407438595
Position 912: 0.0004099977725617921
Position 414: 0.00040982764542408953
Position 4003: 0.00039957401437685884
Position 2928: 0.000381172872221179
Position 1271: 0.00033246632251509467
Position 953: 0.00020266614370047874
Position 837: 0.00019404023818397412
Position 4001: 0.00018741657434265586
Position 1499: 0.00017854595849671646
Position 2485: 0.00017698399829365173
Position 288: 0.00017401538039217744
Position 4066: 0.00016485464572718096
Position 895: 0.00014294127984356474
Position 3276: 0.00013566787260265256
Position 1076: 0.0001224210766434056
Position 214: 0.00011863738686884417
Position 1073: 0.00011518994225577441
Position 602: 0.00011409643493973527
Position 773: 0.0001121290817840094
Position 182: 0.00010982070083384457
Position 2344: 0.00010103075417820052
Position 4104: 9.614249051376452e-05
Position 4083: 9.517550766757448e-05
Position 905: 9.496851056246633e-05
Position 2301: 8.892677181828411e-05
Position 551: 8.558578863950368e-05
Position 438: 8.197789257132426e-05
Position 1950: 7.666242978467431e-05
Position 2015: 7.615626435813671e-05
Position 3601: 6.986161151416724e-05
Position 3962: 6.333326023466758e-05
Position 367: 6.18037444852886e-05
Position 75: 5.334268456883682e-05
Position 3450: 5.235149899340834e-05
Position 3586: 4.679399303002048e-05
Position 285: 4.6078530641925875e-05
Position 4043: 4.522172017950469e-05
Position 3547: 3.997368067021405e-05
Position 4098: 3.611790700626841e-05
Position 1538: 2.818867863129967e-05
Position 3338: 2.3390166492473065e-05
Position 3847: 1.802653787185236e-05
Position 809: 1.8006004803301688e-05
Position 875: 1.267489975868011e-05
Position 377: 1.2634262944764101e-05
Position 748: 1.114537036127794e-05
Position 696: 9.111239320376479e-06
Position 1453: 9.039467006696382e-06
Position 1060: 8.207434105545845e-06
Position 420: 7.867547164332078e-06
Position 3459: 7.786358675229479e-06
Position 3: 7.389497205584221e-06
Position 3311: 5.106694350217027e-06
Position 241: 5.014270615769043e-06
Position 3758: 4.134033604507001e-06
Position 933: 4.1297869181343005e-06
Position 3448: 3.672486171717282e-06
Position 3463: 3.243589997493642e-06
Position 3955: 2.9229667386794424e-06
Position 529: 2.670450101890476e-06
Position 33: 2.5735659830031478e-06
Position 507: 2.2331600341209027e-06
Position 296: 1.787671468929283e-06
Position 3257: 1.7687084968019638e-06
Position 4069: 1.663662105768006e-06
Position 59: 1.4973534322894258e-06
Position 3400: 1.3478354853554088e-06
Position 54: 1.2654936726101501e-06
Position 263: 9.325713017286859e-07
Position 105: 9.08092760213914e-07
Position 3725: 7.651856196373403e-07
Position 4059: 4.817312032230156e-07
Position 80: 4.7226877602131975e-07
Position 3610: 3.3930864611083024e-07
Position 498: 3.2503144147183566e-07
Position 395: 2.980211318585126e-07
Position 3489: 2.877386546516587e-07
Position 422: 1.8588825852093584e-07
Position 217: 9.55453666488874e-08
Position 3793: 2.425388681070392e-08
Position 698: 6.688311765663225e-09
Position 3412: 4.458608666059754e-09
Position 3472: 3.7090872372328395e-09
Position 3434: 1.7479317417776133e-09
Position 3734: 1.547877620516936e-09
Position 3589: 1.1227640539129733e-09
Position 635: 8.678867764028801e-10
Position 736: 6.410427221966731e-10
Position 3504: 4.507643666709401e-10
Position 3404: 3.298407621005555e-10
Position 967: 2.2834206261786145e-11
Position 446: 4.5455107375613666e-12
Position 3454: 3.066987842982749e-13
Position 2462: 3.04540577417773e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3691: 0.9961247767825684
Position 3337: 0.993386595667376
Position 2242: 0.9797987176143726
Position 1908: 0.15383723469277885
Position 967: 0.1426886108993452
Position 465: 0.12297381209919354
Position 437: 0.10511270494231624
Position 998: 0.05467752978663542
Position 1830: 0.05017414052544089
Position 576: 0.047278175746787866
Position 3159: 0.031094952742708293
Position 3230: 0.02218417400768257
Position 4055: 0.01755261909651427
Position 3107: 0.017468344910775424
Position 1640: 0.01697628336851757
Position 404: 0.014992082116878315
Position 1107: 0.010706673829353483
Position 1040: 0.01068012533117627
Position 1555: 0.008841002670105555
Position 1097: 0.008151692537996623
Position 1169: 0.007696888631026153
Position 1529: 0.007273206237307777
Position 1507: 0.00719124779583362
Position 4165: 0.00619732144703025
Position 3156: 0.00379073304981672
Position 1229: 0.0037034711781637974
Position 1809: 0.0035125923344486816
Position 263: 0.003279959871504751
Position 3342: 0.003145569424097533
Position 3002: 0.0028511973230277965
Position 2909: 0.002531106697666316
Position 1912: 0.002144071788085891
Position 3366: 0.0021418411023459935
Position 1587: 0.002106151855937544
Position 1441: 0.0020807263658334137
Position 1741: 0.0014058478216124118
Position 359: 0.001336546122805202
Position 1200: 0.0011609218105327376
Position 3138: 0.0011525267294172081
Position 1472: 0.0011072970601908982
Position 1080: 0.0010848483363106948
Position 1870: 0.0010270668726910003
Position 2946: 0.0008847218010600114
Position 837: 0.0008581384057065257
Position 539: 0.0007701920501360661
Position 2712: 0.0007601035375999077
Position 2964: 0.000649825156126603
Position 2568: 0.0006131173156590767
Position 112: 0.0005996836849282308
Position 1411: 0.000594153880706646
Position 3182: 0.0005345384782375675
Position 1485: 0.0005138650899805396
Position 2428: 0.0005056046587272653
Position 132: 0.00046114374149218803
Position 3400: 0.00045490872479586256
Position 115: 0.0004544574978213105
Position 758: 0.0004174485758224602
Position 1118: 0.00040707051236612424
Position 138: 0.0003266333323405149
Position 2975: 0.0002966586403118899
Position 1369: 0.00029040000005665906
Position 1383: 0.000265475409177118
Position 293: 0.00025564105659037505
Position 2781: 0.00021446976149726044
Position 4069: 0.0002056059768344793
Position 296: 0.00018723371850251104
Position 1019: 0.00018002721025507342
Position 2704: 0.00016833512052404754
Position 1241: 0.00016195215103053802
Position 2356: 0.0001522787295865024
Position 809: 0.00013464220770926787
Position 1708: 0.00011905213036040339
Position 4076: 0.00011770088358655921
Position 4024: 0.00010997111005117719
Position 1449: 0.0001085849105537702
Position 2211: 0.00010581015785652775
Position 1936: 0.00010413149331872163
Position 4094: 9.651187848931814e-05
Position 4181: 7.949685605953088e-05
Position 383: 7.34075283086885e-05
Position 4129: 7.200094663974449e-05
Position 3783: 6.898416675064628e-05
Position 557: 6.826363329476967e-05
Position 122: 5.840314638597621e-05
Position 161: 5.472666952575787e-05
Position 169: 4.873478648991185e-05
Position 194: 4.747375749895218e-05
Position 1071: 4.2222673074598426e-05
Position 2364: 4.215668741414245e-05
Position 748: 3.9140548138297245e-05
Position 198: 3.174179503782499e-05
Position 2015: 2.789030138373565e-05
Position 248: 2.7800148839192532e-05
Position 3444: 2.6134105290874073e-05
Position 1428: 1.979778754381861e-05
Position 1007: 1.944362985795361e-05
Position 2313: 1.818193964245305e-05
Position 1482: 1.608710418353192e-05
Position 3955: 1.5459699934789017e-05
Position 1314: 1.4561936909626085e-05
Position 2221: 1.3996996260894209e-05
Position 4101: 4.991138157028834e-06
Position 235: 3.2245949056688084e-06
Position 337: 2.60998076448241e-06
Position 319: 2.390656395507499e-06
Position 210: 1.6122701865937623e-06
Position 4001: 1.4801676995089487e-06
Position 4098: 1.007066338516848e-06
Position 3790: 7.992424969528846e-07
Position 664: 6.513503447238256e-07
Position 3951: 6.367075736800648e-07
Position 696: 5.032373341044438e-07
Position 182: 3.192314377890536e-07
Position 142: 3.174566539699719e-07
