Gene = dac
index = 1664
Annotated 5SS: [  562  2191  4474 10724 12799 13229 13871 14143 17004 17506 17946]
Annotated 3SS: [ 1190  4446 10565 12402 12925 13354 14058 16742 17267 17751 18243]
SMsplice 5SS: [   28 10724 12799 13229 13871 14143 17004 17506 17946]
SMsplice 3SS: [10586 12402 12925 13354 14058 16742 17267 17751 18243]
top_k =  1000
Partition function (log Z): 32.52480917342729

Sorted 5' Splice Sites (High to Low Probability):
Position 17506: 0.9976565359591073
Position 17946: 0.9972677123893899
Position 14143: 0.9948707851455229
Position 12799: 0.9810816841839545
Position 13871: 0.9757602914585428
Position 13229: 0.9612460646795095
Position 10724: 0.923175603827566
Position 17004: 0.7977638974025161
Position 16881: 0.4258677790861731
Position 18390: 0.3072924316114303
Position 562: 0.30702357000778135
Position 28: 0.27394227504534285
Position 351: 0.2727145473694607
Position 14304: 0.16143311859932594
Position 4474: 0.15824966611563726
Position 2191: 0.12331156971083103
Position 807: 0.11267281779687192
Position 12262: 0.08616295540176626
Position 15925: 0.07382675704496902
Position 12049: 0.0579596118080094
Position 13474: 0.050447105003869924
Position 14914: 0.049398645289094184
Position 18985: 0.049136800276155204
Position 16340: 0.04677911637542272
Position 13286: 0.03925506562689663
Position 356: 0.03808400663992911
Position 4820: 0.036511059094185006
Position 7969: 0.03085329877605008
Position 12287: 0.028760323333346282
Position 15017: 0.026217617423438828
Position 15109: 0.018206308828116614
Position 396: 0.01814891912510793
Position 11649: 0.012017828419778862
Position 15688: 0.011711414817052644
Position 14325: 0.01163066486544742
Position 14351: 0.011426256481449274
Position 407: 0.010947486270359044
Position 93: 0.01080908158898423
Position 3716: 0.010163555185516286
Position 16573: 0.00888308201096571
Position 18450: 0.008580869781472442
Position 16569: 0.008107509109751563
Position 14580: 0.007692869358198564
Position 11659: 0.007493715384864865
Position 18622: 0.007077601882961874
Position 89: 0.006400541792831735
Position 97: 0.005477740179857851
Position 101: 0.004502825436361528
Position 14816: 0.004098001813474718
Position 17157: 0.003626873052687228
Position 15119: 0.003546622458184574
Position 16650: 0.0030673439140573955
Position 16406: 0.0028150046475664066
Position 13999: 0.002478188122562718
Position 12237: 0.0023360387793065554
Position 17690: 0.0023220930168373916
Position 75: 0.0021740789468953094
Position 786: 0.0021679474884138445
Position 15694: 0.0020010535904412124
Position 12189: 0.0019358883600101723
Position 14329: 0.001835687663720879
Position 12181: 0.001821220902450049
Position 10979: 0.0016799441421771536
Position 14147: 0.0016634265248836077
Position 18385: 0.001634444709409852
Position 15684: 0.0014515830948729023
Position 12814: 0.0013475800854280244
Position 17883: 0.0013295948064432845
Position 11348: 0.0012261389244582154
Position 1586: 0.001167475493665555
Position 15847: 0.0010239663950934984
Position 500: 0.0009786876449392472
Position 630: 0.0009121959697122372
Position 16911: 0.0009000758153240238
Position 11344: 0.0008310486756322879
Position 17950: 0.0008227774266068065
Position 14885: 0.000808576923918276
Position 609: 0.0007928222412753249
Position 517: 0.0007896642724335218
Position 15941: 0.0007614010818532291
Position 13478: 0.000714038671732313
Position 19160: 0.0006992746426087575
Position 4807: 0.0006912788388261045
Position 12744: 0.000679872162796256
Position 347: 0.0006701237594401063
Position 18833: 0.0006638728270371015
Position 16923: 0.0006391902595645085
Position 14878: 0.0006090725794796186
Position 13928: 0.0005788872310978483
Position 1926: 0.0005562351497702602
Position 14131: 0.0005539234709119309
Position 3696: 0.0005449789169682096
Position 15624: 0.0005438832113033874
Position 3773: 0.000532394630474593
Position 14613: 0.0005103102876186878
Position 3611: 0.0005000824569369431
Position 467: 0.0004953073313207433
Position 10728: 0.00047953104290407065
Position 13950: 0.00046174878027007544
Position 11288: 0.00045621036015396614
Position 12720: 0.0004545966766598379
Position 5768: 0.000452605563710632
Position 15150: 0.0004466492483133807
Position 818: 0.0004420312602371193
Position 1464: 0.0004352270661956751
Position 811: 0.0004081286352725792
Position 3855: 0.00039524018886569483
Position 19033: 0.00037672452146231115
Position 11336: 0.00037600279528187064
Position 111: 0.0003692148073156993
Position 17624: 0.00036680753385212833
Position 15911: 0.00034801611440469853
Position 105: 0.00033282224657785783
Position 13621: 0.00031614583065123756
Position 3768: 0.0003047637811459248
Position 732: 0.0003037644255065787
Position 13905: 0.00026383346990368475
Position 18462: 0.00026071355822798335
Position 18092: 0.0002521473097313927
Position 2352: 0.00024880833080148586
Position 18395: 0.00024560772417048
Position 13889: 0.0002296097450934471
Position 16090: 0.0002213836528108689
Position 955: 0.0002204210061334984
Position 18951: 0.00021765826964762971
Position 14868: 0.0002077282458569609
Position 18808: 0.0002045530117349607
Position 16885: 0.00019984678565777711
Position 17997: 0.00019896746861805542
Position 18705: 0.00018952538823242826
Position 16860: 0.00018693196431983974
Position 85: 0.00017415800231358042
Position 1272: 0.00017234592741680258
Position 14943: 0.00017226341652514838
Position 13724: 0.00016415008306287375
Position 16921: 0.000158902718777166
Position 115: 0.00014451991527026145
Position 17575: 0.00013652456069632
Position 16905: 0.00012383117050570976
Position 17017: 0.00012217189811410687
Position 15102: 0.00011930566113819365
Position 2804: 0.0001152055391150217
Position 337: 0.00011349044529185283
Position 4043: 0.00010238946054510174
Position 1254: 9.855696647394636e-05
Position 13493: 9.82786234204007e-05
Position 17008: 9.675389244935736e-05
