Gene = RhoGEF4
index = 1426
Annotated 5SS: [ 234  857 1468]
Annotated 3SS: [ 298  913 1526]
SMsplice 5SS: [ 234  857 1468]
SMsplice 3SS: [ 298  913 1526]
top_k =  1000
Partition function (log Z): 1.7614589447355258

Sorted 5' Splice Sites (High to Low Probability):
Position 1468: 0.9926417633149783
Position 857: 0.9471694297308236
Position 234: 0.8325791278101411
Position 13: 0.18550070006643118
Position 808: 0.031177979818601834
Position 454: 0.023733522598891547
Position 1854: 0.01712174910483985
Position 1202: 0.014256784001575196
Position 1230: 0.013503777638352461
Position 50: 0.013241686054132808
Position 1051: 0.011440865024307193
Position 1881: 0.005616798365692215
Position 225: 0.004164618634311673
Position 786: 0.0032437816382067807
Position 1289: 0.003115396089126727
Position 1845: 0.002497527930813868
Position 1160: 0.0023247801959144264
Position 1137: 0.0018089534534872938
Position 1992: 0.0017187522274694337
Position 1814: 0.0016025908038752481
Position 1012: 0.0015117943982643268
Position 35: 0.000983429388380633
Position 621: 0.0008594141853284151
Position 846: 0.0007538020250318086
Position 778: 0.0007536422663341937
Position 1837: 0.0006709908903040101
Position 1066: 0.0006496355840070302
Position 1441: 0.0005192581870999296
Position 1472: 0.0004936584321169727
Position 1228: 0.0004906670529497906
Position 1817: 0.00041170942239073617
Position 188: 0.00040810566393091835
Position 733: 0.0003738788354894328
Position 630: 0.00036363646588563115
Position 417: 0.00035906989551293193
Position 1196: 0.00033389589515323297
Position 220: 0.00029066875718948755
Position 1064: 0.00020775260886327817
Position 1174: 0.00017958624531595217
Position 405: 0.0001563967503712266
Position 1949: 0.00015116365747536633
Position 1212: 0.00013381039475259153
Position 1194: 0.00011666011777913918
Position 580: 0.00010395126562578174
Position 261: 0.00010198417768444049
Position 1300: 9.126736421070347e-05
Position 849: 7.955002134702613e-05
Position 984: 6.870729106538186e-05
Position 1033: 6.31650734323198e-05
Position 1271: 6.188389459999207e-05
Position 2159: 5.2540090196164944e-05
Position 1425: 4.605065765616727e-05
Position 870: 4.3911744835972115e-05
Position 512: 4.3738123179022416e-05
Position 2090: 4.369973482141938e-05
Position 1617: 3.686464650004118e-05
Position 1122: 3.5637715000150264e-05
Position 2188: 3.457703525747765e-05
Position 1968: 3.3178750395762624e-05
Position 959: 2.8533117909573086e-05
Position 371: 2.8200567519961195e-05
Position 329: 2.635342542254994e-05
Position 702: 2.4941967312259163e-05
Position 57: 2.314640020261856e-05
Position 1448: 1.6468880320419207e-05
Position 2121: 1.6163628659959712e-05
Position 89: 1.5298470148589156e-05
Position 1591: 1.5145439108695243e-05
Position 1112: 1.4604283794358432e-05
Position 1177: 1.2450748293588034e-05
Position 1321: 1.1659999498783097e-05
Position 628: 1.0814033338192856e-05
Position 2127: 1.0761460626851172e-05
Position 824: 1.0437118491998082e-05
Position 289: 9.41866036356021e-06
Position 944: 8.8441835199579e-06
Position 458: 7.735621420384112e-06
Position 2156: 7.109975874531373e-06
Position 1624: 3.331524253228234e-06
Position 377: 2.3194109538609497e-06
Position 722: 2.1896520785530617e-06
Position 278: 1.914348407876515e-06
Position 103: 1.5245219409187207e-06
Position 763: 1.3904969056158346e-06
Position 725: 1.344476917168167e-06
Position 1743: 1.2225518765656868e-06
Position 1927: 9.970104838058997e-07
Position 1702: 9.952674929262594e-07
Position 60: 9.903179755364359e-07
Position 263: 5.611620487038327e-07
Position 2112: 5.001172859681969e-07
Position 876: 4.6075639994460677e-07
Position 691: 4.2827393175748857e-07
Position 2085: 2.863501970807092e-07
Position 52: 2.806408453157599e-07
Position 298: 1.3928526735678418e-07
Position 1539: 1.998456972881241e-08
Position 657: 9.652246501150251e-09
Position 1689: 7.602603000150561e-09
Position 961: 3.59686826529606e-09
Position 1114: 1.771859795660998e-09
Position 693: 7.275426422059641e-10
Position 919: 3.593424376682179e-10
Position 1482: 5.177137854826205e-11
Position 1359: 8.487786300194024e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 913: 0.9963752146426367
Position 1526: 0.9834206333390059
Position 298: 0.7730327004341387
Position 85: 0.18475770872280267
Position 669: 0.04354770634634639
Position 1957: 0.026964772975994082
Position 1271: 0.018999110466378644
Position 1359: 0.014970917200856899
Position 1292: 0.014682314949094452
Position 114: 0.012814228527769757
Position 468: 0.009336461426533466
Position 2045: 0.006220881352884994
Position 317: 0.005885492712816464
Position 774: 0.0030563504718434105
Position 384: 0.0029383884940154073
Position 474: 0.002459292364454656
Position 714: 0.0020513780016999114
Position 564: 0.0018876264740943793
Position 702: 0.0018794005685440474
Position 2225: 0.0015838352146321196
Position 1722: 0.0015707199452335407
Position 1553: 0.001475167002868123
Position 1002: 0.0013832417917650607
Position 118: 0.0012796278233418294
Position 1912: 0.000783330920951333
Position 1074: 0.0007574283292821131
Position 1305: 0.0007425228800843021
Position 365: 0.0006940239000527567
Position 1561: 0.0005880499593610616
Position 1743: 0.0005677773293430102
Position 429: 0.0004508406810542927
Position 680: 0.00036512370018507373
Position 522: 0.00035024397775532747
Position 807: 0.00032168636125616106
Position 1997: 0.0003031650572682733
Position 652: 0.00022504912196022152
Position 89: 0.0001776274816860663
Position 1876: 0.00017712495538009336
Position 1257: 0.00017200715306502258
Position 165: 0.00015942924011937755
Position 884: 0.00012052529094116062
Position 1228: 0.00011735275224027739
Position 2075: 0.0001156684405695077
Position 1104: 9.272575002109656e-05
Position 924: 8.40222388176934e-05
Position 1146: 8.286004887988484e-05
Position 2152: 8.120666479299116e-05
Position 684: 6.962861724723931e-05
Position 832: 6.321433548130895e-05
Position 326: 6.286153798466134e-05
Position 2047: 6.2614371232012e-05
Position 870: 6.043264138624597e-05
Position 329: 5.906102664988224e-05
Position 1748: 5.2101685182956984e-05
Position 2231: 4.6869827141534635e-05
Position 1194: 4.6832073022798496e-05
Position 1664: 3.4593237333418976e-05
Position 171: 3.146394396261483e-05
Position 1610: 2.8910165693228018e-05
Position 1927: 2.7967717174351276e-05
Position 927: 2.5950834580812344e-05
Position 1077: 2.030269275499421e-05
Position 711: 1.6608539464735355e-05
Position 744: 1.116733821458493e-05
Position 393: 1.0522849266146564e-05
Position 122: 8.39760779138155e-06
Position 1038: 8.083870246193142e-06
Position 1380: 4.646152825339703e-06
Position 1617: 4.234544651130963e-06
Position 1089: 3.8612140626695244e-06
Position 228: 3.0604599992633714e-06
Position 1368: 2.3929963637854895e-06
Position 1575: 2.295220856313873e-06
Position 856: 2.1798976652726463e-06
Position 1413: 2.043729365905171e-06
Position 804: 1.7959384569371752e-06
Position 1826: 1.605170861089368e-06
Position 972: 1.2847666185946264e-06
Position 1636: 1.2723248776399463e-06
Position 1458: 1.2524295522997926e-06
Position 1410: 1.2499151506505717e-06
Position 1760: 1.0718703692128054e-06
Position 2112: 9.421682727550084e-07
Position 2001: 8.367653180076975e-07
Position 426: 7.626630209777966e-07
Position 187: 7.591480024228052e-07
Position 1580: 7.512709241710017e-07
Position 435: 6.581350040842726e-07
Position 1062: 6.437847742683662e-07
