Gene = bark
index = 1622
Annotated 5SS: [  152  3979  5608  9720 11988 12262 12687 12871 13065 13221 13655 13938]
Annotated 3SS: [ 3370  5428  5665  9781 12049 12330 12744 13040 13122 13283 13712 14040]
SMsplice 5SS: [  152  5608  5923  9720 11988 12262 12687 13065 13221 13655 13938]
SMsplice 3SS: [ 5428  5665  9570  9781 12049 12330 12744 13122 13283 13712 14040]
top_k =  1000
Partition function (log Z): 18.163553782004964

Sorted 5' Splice Sites (High to Low Probability):
Position 12687: 0.9971578866510263
Position 13221: 0.9963884920448085
Position 5608: 0.995305798814397
Position 11988: 0.9810558880030108
Position 12262: 0.9774872651648642
Position 9720: 0.9570302691588302
Position 13065: 0.898690473330132
Position 13655: 0.8566562504008052
Position 5923: 0.736365952471336
Position 13938: 0.6956165562224572
Position 152: 0.5641406645712091
Position 3979: 0.4911596978015776
Position 12871: 0.284022682103479
Position 11399: 0.1949644102545607
Position 12456: 0.19380974672878798
Position 464: 0.12004068824285215
Position 8286: 0.08158119868337146
Position 8682: 0.07186343778516979
Position 34: 0.06986548747842897
Position 7978: 0.05555559144302307
Position 71: 0.05397025660346177
Position 5854: 0.04825094842502268
Position 8259: 0.047556930999085124
Position 1066: 0.04538320996063249
Position 10506: 0.04267461474888169
Position 74: 0.03701439969082688
Position 10833: 0.03499192532658318
Position 8585: 0.03201617780750145
Position 10854: 0.02995193614640586
Position 13350: 0.026287299013454345
Position 5794: 0.02440149444448703
Position 7104: 0.02428138144781277
Position 4714: 0.023554550330304066
Position 10900: 0.021919683968771607
Position 94: 0.02109934335025151
Position 7612: 0.02042984786698514
Position 1452: 0.01878963281857344
Position 12267: 0.018327212084768806
Position 13365: 0.01685579871683605
Position 340: 0.015181544755254931
Position 12544: 0.014971639364308757
Position 14375: 0.014574586739785735
Position 7690: 0.01451704595796051
Position 15215: 0.014086909572383429
Position 13541: 0.013959027680272015
Position 10021: 0.01330221786897352
Position 7461: 0.011924712009363373
Position 1955: 0.011748396999579816
Position 15075: 0.011243721046922199
Position 533: 0.010122741052928689
Position 15013: 0.008283086331390431
Position 5848: 0.008207237172551476
Position 643: 0.007786539665730504
Position 14187: 0.007504804161213173
Position 377: 0.006914284740336699
Position 6618: 0.0064114001376804845
Position 7466: 0.006203726659108918
Position 10281: 0.005926382127506391
Position 13978: 0.005887183820786243
Position 13691: 0.00578145300613412
Position 14147: 0.004886048420079809
Position 1379: 0.004884080595607466
Position 2548: 0.004616642912208316
Position 15182: 0.004313302764792435
Position 10070: 0.00429506577802333
Position 7132: 0.004181372691760513
Position 1709: 0.004063804800739163
Position 947: 0.004027935218297184
Position 13498: 0.003678769713249343
Position 522: 0.00347434690525255
Position 5771: 0.003320995151934328
Position 131: 0.0032328615791211383
Position 5612: 0.0031748952460880662
Position 683: 0.003093708416384218
Position 881: 0.0030783630761704126
Position 136: 0.0030036200373179255
Position 6271: 0.0027780752638558236
Position 125: 0.0026470711008316572
Position 11451: 0.0024732261988403867
Position 11395: 0.0019369802629895798
Position 18: 0.0019031119179256852
Position 10509: 0.001837504520130417
Position 7936: 0.001783950024538745
Position 15080: 0.0017729522100250073
Position 345: 0.0017725401612472948
Position 12483: 0.0017627939734587593
Position 7491: 0.0016837629824734324
Position 4707: 0.0016755428389868413
Position 1239: 0.0016664211667526186
Position 7658: 0.001626175479764679
Position 3265: 0.0015708068892967032
Position 1193: 0.0015436091582837373
