Gene = Pex23
index = 1371
Annotated 5SS: [1185 2644 3177 3938 4578]
Annotated 3SS: [1240 2912 3237 3995 4642]
SMsplice 5SS: [1185 2644 3177 3938 4578]
SMsplice 3SS: [1240 2912 3237 3995 4642]
top_k =  1000
Partition function (log Z): 12.658472045518897

Sorted 5' Splice Sites (High to Low Probability):
Position 3177: 0.9997336539208277
Position 3938: 0.9848449867735016
Position 1185: 0.9736806405733075
Position 4578: 0.8993725928093809
Position 2644: 0.8901235501441125
Position 3332: 0.5682117718907119
Position 2180: 0.23296977900297886
Position 4598: 0.02514374509663664
Position 1697: 0.024613895859374797
Position 4554: 0.017003820217429935
Position 623: 0.014009192783133785
Position 2176: 0.01212194783844333
Position 605: 0.011387523855432792
Position 921: 0.010395035877193336
Position 1143: 0.010214752583066415
Position 1694: 0.006847326373975081
Position 2699: 0.006835450940135222
Position 609: 0.006315458634215852
Position 3: 0.00601083657038447
Position 1469: 0.005895322593127015
Position 888: 0.005488070905230552
Position 1527: 0.004940775630937108
Position 4311: 0.004857176434982614
Position 2717: 0.0031257377882604434
Position 4226: 0.00294035233103453
Position 587: 0.0028095086051708523
Position 4793: 0.00210070804260092
Position 1923: 0.0020717049696262905
Position 4154: 0.002016981477298332
Position 4485: 0.0018844614025356398
Position 281: 0.0018697296841768643
Position 3906: 0.0017965620839454648
Position 2721: 0.0017414296653508298
Position 2471: 0.001689242731383631
Position 3943: 0.0016880815401609196
Position 2104: 0.0016774547864544082
Position 1464: 0.001667869687896121
Position 4183: 0.0014934683080136373
Position 4363: 0.00141487771026087
Position 2252: 0.001325841202759793
Position 536: 0.0011076534561849816
Position 64: 0.0011056058202143725
Position 4469: 0.0010979264736261144
Position 1983: 0.0010895337394403834
Position 26: 0.001066418704982217
Position 4359: 0.001019938004682527
Position 897: 0.0010066365466219701
Position 332: 0.0009649174286421568
Position 3342: 0.0009470782911969803
Position 2725: 0.00088958601975719
Position 4507: 0.0008881204633763085
Position 395: 0.0008457561947810264
Position 4188: 0.0008307148224026508
Position 4288: 0.0007822793789712717
Position 2924: 0.0007161365127328812
Position 2849: 0.0007030181716925996
Position 1602: 0.0006876038780796049
Position 1762: 0.000682070737835927
Position 4030: 0.0006250594323565259
Position 4884: 0.0006065262340723143
Position 3541: 0.0006062130087341618
Position 2372: 0.0006010667426844251
Position 4835: 0.0005873740442588768
Position 1195: 0.0005511345856234179
Position 4098: 0.0005197310705916139
Position 2648: 0.00047703029358718725
Position 3359: 0.0004153718337473953
Position 4272: 0.0003259999454131475
Position 3317: 0.0003119218958458957
Position 1708: 0.00029217135087079306
Position 4096: 0.00027174081006876356
Position 1383: 0.0002549801734930142
Position 1398: 0.0002375756854151054
Position 2443: 0.00021166356503546225
Position 1323: 0.00020705356272192945
Position 2211: 0.00019378200954756175
Position 4075: 0.00018351949016401893
Position 1477: 0.00017634083292113127
Position 98: 0.00017445671264639467
Position 3842: 0.00017261264449806106
Position 2565: 0.0001679908725325057
Position 3520: 0.0001536241464626883
Position 2325: 0.00014990441019066748
Position 3461: 0.0001420180670960094
Position 279: 0.00013925975101753086
Position 3494: 0.00012341700677699519
Position 2379: 0.00011655106090502587
Position 4732: 0.00011422059961984716
Position 1289: 0.00011149103353669421
Position 560: 0.0001075137502224327
Position 1913: 0.00010257090668380169
Position 2160: 9.925235533774015e-05
Position 1466: 9.443949586437207e-05
Position 1040: 9.151638829543913e-05
Position 105: 8.959605151777163e-05
Position 591: 8.585688128148235e-05
Position 3295: 8.546876251416114e-05
Position 870: 8.536741524466757e-05
Position 925: 8.5047806897221e-05
Position 743: 8.292828654402886e-05
Position 298: 8.167903076832344e-05
Position 644: 6.81356130195057e-05
Position 3458: 6.390086697640205e-05
Position 2668: 6.219757925638169e-05
Position 1441: 5.820686460332486e-05
Position 3586: 5.3968818209734384e-05
Position 931: 5.2779923263293946e-05
Position 955: 5.228871113837675e-05
Position 4739: 5.102269589168345e-05
Position 4473: 4.497652966327956e-05
Position 4453: 4.006196409282432e-05
Position 221: 3.647034464917535e-05
Position 1928: 3.586730396583569e-05
Position 1688: 3.451745274558879e-05
Position 1087: 3.422863949082662e-05
Position 2077: 3.404625157522863e-05
Position 1994: 3.3815328309140854e-05
Position 2149: 3.319720203368497e-05
Position 3463: 3.146460758988826e-05
Position 1685: 3.032471183207909e-05
Position 1563: 3.005401676292226e-05
Position 1134: 2.9704323039541418e-05
Position 1960: 2.8940701133427352e-05
Position 933: 2.8884259152417367e-05
Position 2696: 2.662043267225367e-05
Position 1757: 2.632021979522901e-05
Position 433: 2.4918693688324154e-05
Position 965: 2.247338176118853e-05
Position 3165: 2.2084739623903807e-05
