Gene = Pex2
index = 1370
Annotated 5SS: [140 284 771]
Annotated 3SS: [205 338 824]
SMsplice 5SS: [140 284 771]
SMsplice 3SS: [205 338 824]
top_k =  1000
Partition function (log Z): 5.737174454707272

Sorted 5' Splice Sites (High to Low Probability):
Position 284: 0.9807262448598332
Position 140: 0.969084776765789
Position 771: 0.8804669478995345
Position 587: 0.2673886731098073
Position 154: 0.027758957306573566
Position 777: 0.021932690631928865
Position 781: 0.005610018521844336
Position 131: 0.002937266963729295
Position 755: 0.0016020198223424527
Position 734: 0.0013325776183019408
Position 288: 0.0012139308234294975
Position 569: 0.001043730745525696
Position 591: 0.0009197086414999168
Position 419: 0.0005666247217424191
Position 561: 0.0004143780922600426
Position 908: 0.0002163786978075973
Position 525: 9.732345506540424e-05
Position 601: 8.829820152108915e-05
Position 1012: 8.45228136512755e-05
Position 635: 8.064333412121017e-05
Position 1119: 6.383689865396671e-05
Position 862: 5.3780315632916515e-05
Position 1015: 4.095524679418731e-05
Position 398: 4.0075515861313706e-05
Position 69: 3.0277451048131192e-05
Position 489: 2.4802927499188574e-05
Position 1117: 2.3162771740817776e-05
Position 477: 1.8249066777595847e-05
Position 122: 1.8058840001446167e-05
Position 447: 1.619464221647912e-05
Position 775: 1.6134943117846608e-05
Position 324: 1.2897106826070175e-05
Position 408: 1.19221442525943e-05
Position 41: 1.0367070226985137e-05
Position 814: 1.0098537421244778e-05
Position 666: 9.692276518837067e-06
Position 129: 6.8991084127430336e-06
Position 403: 5.228809037029694e-06
Position 976: 4.795060616831193e-06
Position 785: 4.278731429120383e-06
Position 925: 3.927290910174714e-06
Position 1103: 3.17200584118015e-06
Position 697: 2.6582740533824153e-06
Position 812: 2.4026572772530378e-06
Position 510: 1.823266832401885e-06
Position 347: 6.367608455907747e-07
Position 876: 5.026989229970938e-07
Position 1087: 2.314178327791474e-07
Position 1139: 1.334106821393705e-07
Position 1050: 7.367062509154092e-08
Position 1094: 7.178149897848967e-08
Position 342: 2.855205601131674e-09
Position 840: 5.80582180053948e-12
Position 193: 5.41875910372761e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 205: 0.9922112648247002
Position 338: 0.9553968459317119
Position 824: 0.8899911764008296
Position 644: 0.17629892305342248
Position 648: 0.09083421157351025
Position 866: 0.0202525933574873
Position 440: 0.009530666395054146
Position 209: 0.007538869000858349
Position 812: 0.007181733057677476
Position 484: 0.006876450760320396
Position 697: 0.002792733031312566
Position 947: 0.0014031661340689835
Position 368: 0.0010895301358604403
Position 1066: 0.0010257689268145607
Position 470: 0.00046089732772570914
Position 912: 0.00029080800179131437
Position 874: 0.00025483957046133077
Position 1171: 0.00024925298072590835
Position 416: 9.863570259815824e-05
Position 229: 8.470730427143708e-05
Position 564: 6.168635388399237e-05
Position 715: 2.2388364466270244e-05
Position 530: 2.1234250694763123e-05
Position 601: 7.025939362200432e-06
Position 574: 6.779391671960316e-06
Position 1178: 5.823431599792012e-06
Position 1185: 2.7984636942367565e-06
Position 1131: 2.416869811835944e-06
Position 958: 2.3084473530399473e-06
Position 914: 1.6285158794927206e-06
Position 139: 1.3144005447702364e-06
Position 556: 1.2134388221935973e-06
Position 785: 1.1453115804916742e-06
Position 1117: 6.662264003838749e-07
Position 781: 4.3412783967902834e-07
Position 109: 2.9224245531234286e-07
Position 919: 2.0743205879235205e-07
Position 734: 2.0044068400852338e-07
Position 88: 1.3256234706022267e-07
Position 265: 8.819547518536951e-08
Position 83: 8.145685959963497e-08
Position 539: 5.28383973222651e-08
Position 749: 1.336120668609283e-08
Position 578: 1.2479110943004289e-08
Position 718: 1.0697430565220372e-08
Position 284: 1.0319988447005169e-08
Position 532: 7.2568667290704054e-09
Position 275: 4.789729227028612e-09
Position 745: 4.227387383034169e-09
Position 596: 1.2820983119764776e-09
Position 288: 3.6378133027512933e-13
Position 144: 4.768523680282634e-16
Position 158: 9.869370570843858e-18
