Gene = Pfdn6
index = 1377
Annotated 5SS: [224 537]
Annotated 3SS: [310 620]
SMsplice 5SS: [224 537]
SMsplice 3SS: [310 620]
top_k =  1000
Partition function (log Z): 1.2235543315466249

Sorted 5' Splice Sites (High to Low Probability):
Position 537: 0.9931972242114727
Position 224: 0.9728199923054386
Position 696: 0.3295513258729201
Position 228: 0.010366842853542215
Position 679: 0.003954986006869789
Position 246: 0.003585607609506246
Position 369: 0.0014521376306899055
Position 541: 0.0011705805743729323
Position 558: 0.0011654312729393898
Position 254: 0.0011456637669191045
Position 555: 0.00048115994443056527
Position 489: 0.00013003740256726476
Position 40: 0.00011612037569869853
Position 837: 8.704519851302787e-05
Position 412: 7.415707320272353e-05
Position 660: 6.351781323241755e-05
Position 285: 6.27895867191031e-05
Position 861: 6.204535290970448e-05
Position 674: 4.4812177557008495e-05
Position 171: 4.237309644196216e-05
Position 11: 4.011785861501868e-05
Position 204: 3.365981564287407e-05
Position 755: 2.5984938101664757e-05
Position 201: 1.6462050194696685e-05
Position 472: 9.141765198967653e-06
Position 894: 6.9649315346465795e-06
Position 69: 5.6182223112886595e-06
Position 565: 5.3617208357508305e-06
Position 174: 4.934073960879094e-06
Position 89: 3.796619565792628e-06
Position 439: 3.2097878542923627e-06
Position 672: 3.093009912790692e-06
Position 100: 1.6529448161106573e-06
Position 325: 1.0676847688067315e-06
Position 267: 1.0268737011833912e-06
Position 274: 7.359902650956978e-07
Position 137: 3.6291988762647826e-07
Position 289: 1.917975936881361e-07
Position 459: 1.789721277366213e-07
Position 373: 1.1349706288677458e-07
Position 340: 1.4976121182997127e-08
Position 652: 6.7990169150062026e-09
Position 433: 2.0741714048812454e-09
Position 605: 9.359380894991575e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 620: 0.9936592572367997
Position 310: 0.9746803377325969
Position 750: 0.3258196449955545
Position 321: 0.006782847380146021
Position 624: 0.0034953133983067976
Position 971: 0.0029244725534125185
Position 447: 0.002499940589084818
Position 333: 0.0024850680246766323
Position 849: 0.002062153345562942
Position 948: 0.0016615105169294467
Position 887: 0.0014314300440636328
Position 894: 0.0004840329156084866
Position 411: 0.0004217113859969409
Position 354: 0.00038170501309128075
Position 995: 0.00024374291453340855
Position 627: 0.0001796655352608404
Position 914: 0.00011834011320787498
Position 82: 0.00010689631845631258
Position 861: 8.100435161055037e-05
Position 450: 7.198985772151585e-05
Position 330: 3.396899287226387e-05
Position 340: 2.2831215615537027e-05
Position 350: 1.6157575374031282e-05
Position 369: 9.639739386706856e-06
Position 420: 9.590286817067246e-06
Position 94: 9.199976026707365e-06
Position 918: 8.482999699764417e-06
Position 660: 8.242615964484254e-06
Position 669: 6.513180485433168e-06
Position 69: 4.845433333283071e-06
Position 162: 3.819842450380703e-06
Position 363: 1.9987494466465487e-06
Position 468: 1.6878192929526675e-06
Position 672: 1.6013510876102622e-06
Position 504: 1.4075209325987322e-06
Position 159: 1.3441782874768513e-06
Position 456: 8.90026638711464e-07
Position 189: 8.221044828868514e-07
Position 58: 7.91220070473508e-07
Position 639: 5.65159050821822e-07
Position 678: 4.95138391599437e-07
Position 501: 4.228263898165516e-07
Position 169: 2.9904640480448283e-07
Position 705: 1.8626883536746142e-07
Position 480: 1.6643576023722515e-07
Position 565: 1.4599670572847004e-07
Position 384: 1.1220067558707133e-07
Position 183: 7.583357140473869e-08
Position 337: 4.283902858361522e-08
Position 210: 3.3060740218856754e-08
Position 238: 3.173109697710323e-08
Position 555: 3.027462161363799e-08
Position 696: 1.276070673872937e-08
Position 510: 1.1294430305382719e-08
Position 195: 9.705976414459858e-09
Position 531: 4.633602635855253e-09
Position 459: 4.034530571193192e-09
Position 254: 6.738389329383375e-10
Position 489: 4.2664692227472606e-10
Position 228: 6.65950039091201e-11
Position 201: 5.2122957622784544e-14
Position 164: 2.5883616370450692e-14
