Gene = axo
index = 1619
Annotated 5SS: [  350 11936 12362 14145 15492 17200 22895 23191 27241 27838 30758 31345
 36381 36997 40494 41758 43274 43921 44380 44641]
Annotated 3SS: [11369 12087 13924 15355 16914 22363 22993 26907 27304 30542 30944 36132
 36540 40292 41136 43091 43590 44072 44509 57084]
SMsplice 5SS: [  459 11936 12362 14145 15492 17200 22895 23191 27241 27838 30758 31345
 36381 36997 37352 40494 41758 42942 43274 43921 44380 44641]
SMsplice 3SS: [11464 12087 13924 15117 16914 22363 22993 26996 27304 30542 30944 36132
 36540 37118 40292 41136 42755 43192 43590 44072 44509 57132]
top_k =  1000
Partition function (log Z): 33.50312244303749

Sorted 5' Splice Sites (High to Low Probability):
Position 36997: 0.9989082924063887
Position 30758: 0.9951895082646078
Position 44380: 0.9928495301958887
Position 36381: 0.9921253776939583
Position 23191: 0.989908133567643
Position 44641: 0.9859891082753689
Position 31345: 0.9843183288828719
Position 43274: 0.9780131589331088
Position 15492: 0.9732753135337016
Position 43921: 0.9649272672806526
Position 40494: 0.9498484432213794
Position 14145: 0.9402983349259159
Position 22895: 0.9374415950210084
Position 27838: 0.9220534398090614
Position 17200: 0.9218880689454023
Position 41758: 0.8819033104618021
Position 12362: 0.834404336578636
Position 27241: 0.8272846597914317
Position 37352: 0.6328964773046473
Position 11936: 0.6019446812957586
Position 42942: 0.5967578664749376
Position 2144: 0.5364212463918665
Position 914: 0.359679826042399
Position 459: 0.32225484641083874
Position 30460: 0.27984077352943615
Position 27429: 0.2303911546845128
Position 42609: 0.21389135903650708
Position 3626: 0.20985388740247948
Position 30470: 0.1404095054023272
Position 40964: 0.1311784810522818
Position 41520: 0.12664700211499555
Position 31695: 0.11005211439646276
Position 51130: 0.10746019138581979
Position 932: 0.10413835113541024
Position 37367: 0.08559460706774209
Position 28896: 0.08319196904417825
Position 33121: 0.07848333008869321
Position 350: 0.06811590914418979
Position 41957: 0.04971896776194665
Position 245: 0.04949242144354406
Position 13139: 0.04941905636773285
Position 15994: 0.045585607190488556
Position 16186: 0.04421199533122324
Position 41341: 0.03963196733721633
Position 36637: 0.037829874001794536
Position 24368: 0.0377060744040129
Position 40913: 0.03742986259744276
Position 37420: 0.03588986211772613
Position 40839: 0.034480230381476566
Position 549: 0.03382055616834595
Position 7898: 0.03294056737480701
Position 42907: 0.030938588676033663
Position 42667: 0.029307783524017375
Position 38204: 0.02885064069904302
Position 28397: 0.02799054792842301
Position 32904: 0.0278206275643988
Position 42569: 0.027293152081216628
Position 36606: 0.025018998547131237
Position 28479: 0.02286490466345247
Position 1575: 0.022004741140373513
Position 1694: 0.020558991416696842
Position 43106: 0.020436381589488524
Position 41062: 0.019745270225586163
Position 37655: 0.019271002074465582
Position 36723: 0.018914135386902512
Position 1054: 0.017664905592637496
Position 1803: 0.01702932081455888
Position 40420: 0.016977742725069713
Position 37660: 0.01694593484191446
Position 959: 0.016808585300500088
Position 18776: 0.013965508931232032
Position 15625: 0.013699318675673106
Position 22824: 0.012987321075895357
Position 3134: 0.011581218717628029
Position 783: 0.011093332721975938
Position 34686: 0.010682901360056528
Position 34912: 0.010186691558922786
Position 36003: 0.00992163494192011
Position 34894: 0.009605150593852387
Position 16159: 0.009304793936507467
Position 28406: 0.008529028665967182
Position 10905: 0.008414890638704728
Position 40976: 0.008300493216956752
Position 463: 0.008252482044442778
Position 44755: 0.00800421934079512
Position 658: 0.007787216329064736
Position 38305: 0.007762895022278296
Position 13164: 0.007381440678563182
Position 2610: 0.007316634251470965
Position 42637: 0.007235924222768081
Position 40498: 0.0071689202363131935
Position 35239: 0.0070779254177719755
Position 34571: 0.007043878170197777
Position 38403: 0.006973548559338111
Position 42494: 0.006794266626424225
Position 40689: 0.006781358687807358
Position 32721: 0.006689242176505745
Position 14310: 0.006349335218185559
Position 27626: 0.006165272621491022
Position 31192: 0.006065501837233929
Position 41947: 0.005897821173715331
Position 34575: 0.005831560458183787
Position 20689: 0.005639421548709575
Position 44863: 0.0053124926693472645
Position 31155: 0.0051688425799648625
Position 43066: 0.004986202923490176
Position 27380: 0.004827162466611393
Position 36331: 0.004714974981127463
Position 107: 0.004702875105533423
Position 22469: 0.004682011271666546
Position 4541: 0.004553783081759976
Position 16359: 0.004462498663856829
Position 487: 0.00442711538613675
Position 42465: 0.004314337830508664
Position 24155: 0.004248154480048125
Position 18358: 0.004151983106113637
