Gene = ens
index = 1696
Annotated 5SS: [  97  782 1002 2595 2801 3430 4162 4900 6243 7562 7789 8670 8973 9415
 9632]
Annotated 3SS: [ 727  893 2337 2660 3313 3906 4758 5576 7387 7618 7847 8741 9049 9470
 9697]
SMsplice 5SS: [ 782 2595 2801 3430 4156 4900 7562 7789 8670 8973 9415 9632]
SMsplice 3SS: [2337 2660 3313 3906 4758 7387 7618 7847 8741 9049 9470 9697]
top_k =  1000
Partition function (log Z): 43.38809278642263

Sorted 5' Splice Sites (High to Low Probability):
Position 7562: 0.9998159435655641
Position 8973: 0.9994693881522407
Position 8670: 0.9994541880042442
Position 7789: 0.9989780522216724
Position 9415: 0.9942950371777631
Position 2801: 0.9936562621299341
Position 4900: 0.9892726151529146
Position 3430: 0.9855565402831128
Position 782: 0.973925349960198
Position 2595: 0.9711623054478868
Position 9632: 0.9249174282022347
Position 6761: 0.5324830928513933
Position 6965: 0.44881373184332246
Position 4156: 0.3819393529130708
Position 5937: 0.3408319944544892
Position 1002: 0.3194454864598997
Position 6919: 0.2887497229600481
Position 4455: 0.2798093573170952
Position 7255: 0.25709060005219664
Position 4162: 0.23430227108941135
Position 7283: 0.23061230593084583
Position 6243: 0.22064967807816832
Position 5350: 0.14976841529939494
Position 962: 0.1495436792452477
Position 660: 0.1134035309868544
Position 8079: 0.08809579264516282
Position 10515: 0.07014830801675535
Position 36: 0.06339452017876568
Position 9848: 0.06192960812098066
Position 666: 0.058972253189094374
Position 7218: 0.050659382949075585
Position 6660: 0.04728620274604311
Position 97: 0.04279896498743506
Position 2211: 0.04231310350804768
Position 7103: 0.03835664106915715
Position 1274: 0.037393469278298334
Position 4474: 0.03624080846962241
Position 7168: 0.03268766273613807
Position 541: 0.030253119123243685
Position 2158: 0.030195573932781612
Position 6681: 0.029588056497779874
Position 6757: 0.028834746557629506
Position 6915: 0.028627374970033335
Position 2599: 0.027561548227215675
Position 6586: 0.026064864808961134
Position 2124: 0.023478356205170768
Position 9868: 0.021222643622337767
Position 7341: 0.02118087298075467
Position 3691: 0.017873583395272185
Position 5145: 0.016474316663198138
Position 7921: 0.01622334642084948
Position 1343: 0.016199506828107304
Position 4510: 0.01581862687543093
Position 1598: 0.015686431142014273
Position 10908: 0.0149063199228579
Position 5326: 0.01481248014799162
Position 6229: 0.013758542020757582
Position 4568: 0.013176447105316803
Position 6703: 0.012707944403925716
Position 553: 0.011760928603541188
Position 4284: 0.011308435353753896
Position 1614: 0.011182003783483241
Position 551: 0.010023218748987598
Position 4441: 0.009714601505366377
Position 5355: 0.009178322664411024
Position 2294: 0.008980846472537477
Position 549: 0.008433391881580522
Position 7265: 0.007795426295421218
Position 2256: 0.006758819369545555
Position 5391: 0.006536236469328992
Position 7196: 0.006281617623305472
Position 5224: 0.006023436170331622
Position 3679: 0.005732106401582932
Position 833: 0.0057258789246812285
Position 545: 0.0051285501866905015
Position 537: 0.0050205233620718645
Position 9833: 0.0047975563620782586
Position 6952: 0.0045509119438029
Position 10679: 0.0037020551184581874
Position 3707: 0.003467070550505232
Position 9773: 0.003398489773785376
Position 9226: 0.0033738938386407647
Position 10554: 0.00327446871482594
Position 4661: 0.0032481987703629153
Position 547: 0.003206299524064187
Position 1087: 0.0031921103489189247
Position 9317: 0.002873040637742045
Position 6932: 0.0028209272801166074
Position 6903: 0.0026642391749387285
Position 4168: 0.002640398580004997
Position 10101: 0.0025732757309632304
Position 41: 0.002428755744525086
Position 5965: 0.0022639421635701432
Position 1690: 0.0021793231297542654
Position 4316: 0.0020306582838824205
Position 1854: 0.0019227130511838043
Position 4482: 0.0018277729859379958
Position 1155: 0.001745431943711472
Position 10780: 0.0017428098492265891
Position 3580: 0.0017165684173058768
Position 1426: 0.0016634707666835294
Position 3852: 0.0015165114432157839
Position 4491: 0.0014250160699926637
Position 1492: 0.0013774486438025797
Position 6923: 0.0013640453473046322
Position 1166: 0.0013140162683607424
Position 378: 0.00131007523381418
Position 9216: 0.0013029324586070602
Position 2791: 0.0012480580867120822
Position 2818: 0.0012098240875434727
Position 1845: 0.0011959897479705678
Position 348: 0.0011659636884963052
Position 3685: 0.0011611374322398282
Position 3109: 0.001153545721795283
Position 3798: 0.0010304048584611227
Position 3932: 0.001004775090588834
Position 350: 0.0009976921113667553
Position 1124: 0.0009899546508617557
Position 5480: 0.0009712271494169926
Position 3589: 0.0009244559685784598
Position 1239: 0.0009116390999453054
Position 3254: 0.0008710946629262844
Position 2769: 0.0008676304384811434
Position 5381: 0.0008300538460163541
Position 5340: 0.0008067488802116689
Position 8065: 0.0007853743693444434
Position 9429: 0.0007460328422176382
Position 124: 0.0007196039913240147
Position 952: 0.0007046267954224537
