Gene = Sap130
index = 1469
Annotated 5SS: [ 153  436 1929 2575 4762 5687 5985 6319 6549 6715]
Annotated 3SS: [ 337  965 1983 4303 4825 5745 6047 6377 6606 6777]
SMsplice 5SS: [ 436 1929 2575 4762 5687 5985 6319 6549 6715]
SMsplice 3SS: [1190 1983 4303 4825 5745 6047 6377 6606 6777]
top_k =  1000
Partition function (log Z): 31.241135551690068

Sorted 5' Splice Sites (High to Low Probability):
Position 6715: 0.9995365889750989
Position 4762: 0.9981471009236798
Position 6549: 0.997757625688619
Position 436: 0.9969725325487792
Position 6319: 0.9962022750568224
Position 1929: 0.9909243177398938
Position 2575: 0.9901833301987204
Position 5687: 0.9717588051079389
Position 5985: 0.939670889636332
Position 5265: 0.32486342148708713
Position 1292: 0.17921646210787476
Position 3488: 0.16638290253771248
Position 4222: 0.16056696197996773
Position 4099: 0.11208507294066576
Position 1727: 0.06534521787105928
Position 2238: 0.054557351521209815
Position 93: 0.05355644876386828
Position 1109: 0.04996172001372765
Position 17: 0.01528743258687421
Position 5927: 0.013775462782619029
Position 6930: 0.01360291991015274
Position 5646: 0.013160731781338274
Position 1242: 0.0106169062275221
Position 3979: 0.009071925326541228
Position 7041: 0.0071731458423796865
Position 3713: 0.007008583431524144
Position 273: 0.006856207495254131
Position 1297: 0.006445433472612191
Position 3008: 0.00596682580208523
Position 6959: 0.005674004856310324
Position 2579: 0.004577086125252504
Position 275: 0.004359961721817769
Position 270: 0.004168751580345431
Position 3128: 0.0035865431670129046
Position 1415: 0.0032914539021051993
Position 3147: 0.003157508151439165
Position 180: 0.003126611259046337
Position 5921: 0.002868667535912265
Position 3621: 0.002653890835257695
Position 4949: 0.0025897161354090144
Position 3637: 0.0022092520010073297
Position 1401: 0.002094649516540853
Position 5717: 0.0020356715182355536
Position 879: 0.0019130273640297862
Position 4577: 0.0018620060032294597
Position 3005: 0.0016669120994939662
Position 128: 0.001639992618218266
Position 5912: 0.0012579959335528707
Position 1310: 0.0012142365619464027
Position 5881: 0.0012053141327969677
Position 207: 0.0011967821103682063
Position 5869: 0.0011293300227689688
Position 1145: 0.0010124812369132034
Position 85: 0.0009656446269693203
Position 3229: 0.0009418322958398902
Position 2134: 0.0008979685455330756
Position 4976: 0.0008651573829350913
Position 3692: 0.0007200446359204348
Position 5691: 0.0006757528939788982
Position 2067: 0.0006445515613087997
Position 1895: 0.0006212022551512349
Position 1024: 0.0006156765279049727
Position 130: 0.0005918993219013778
Position 3277: 0.0005867145186620562
Position 2223: 0.0005462267753300722
Position 1820: 0.0005189855728225296
Position 107: 0.0004912542178883585
Position 415: 0.0004519217761987745
Position 6330: 0.00043734378516377626
Position 1016: 0.0003436887209339675
Position 3472: 0.00029894776653859137
Position 241: 0.0002904990070755251
Position 1794: 0.000277820181368286
Position 2358: 0.00025643491737380696
Position 3991: 0.0002455056925202018
Position 4766: 0.00024414253035270233
Position 5054: 0.00022691191498354246
Position 520: 0.00021414064151283795
Position 625: 0.00021278541573122674
Position 402: 0.00021015382763668556
Position 293: 0.0002046259686459065
Position 5420: 0.00018987150637552198
Position 248: 0.0001848349506419324
Position 157: 0.00018005294829871108
Position 5180: 0.00017132912623014048
