Gene = mRpS23
index = 1778
Annotated 5SS: [134 351]
Annotated 3SS: [188 411]
SMsplice 5SS: [134 351]
SMsplice 3SS: [188 411]
top_k =  1000
Partition function (log Z): -4.366086171466338

Sorted 5' Splice Sites (High to Low Probability):
Position 351: 0.9711978907739547
Position 134: 0.7287129752332906
Position 45: 0.0993414093195552
Position 100: 0.019578253098156643
Position 39: 0.002140746125125779
Position 243: 0.0014308328043578543
Position 52: 0.0012318537623543253
Position 21: 0.0011506443456090008
Position 313: 0.000534231309886322
Position 252: 0.0003339670701136954
Position 343: 0.0002839972588803716
Position 355: 0.00017280681898513688
Position 400: 0.00012707541162617977
Position 340: 9.939485293011303e-05
Position 369: 8.193324711977858e-05
Position 36: 6.444342746757671e-05
Position 677: 1.9373371749057602e-05
Position 190: 7.042976844766772e-06
Position 454: 6.807473746629291e-06
Position 209: 4.368240934204654e-06
Position 250: 8.013355198881937e-07
Position 643: 3.521481257286505e-07
Position 159: 1.204618389450812e-07
Position 674: 4.245479697024372e-08
Position 491: 2.4402410557066365e-09
Position 478: 1.3355254500087256e-09
Position 694: 1.037872970116486e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 188: 0.8382775881206688
Position 411: 0.8155556018444052
Position 465: 0.12690846739528086
Position 439: 0.02549407453305635
Position 133: 0.011856017186588793
Position 505: 0.005370876809790243
Position 471: 0.0006756875281970523
Position 103: 0.0006529106615603843
Position 415: 0.0005906161687167908
Position 100: 0.00046867616527175804
Position 165: 0.00017141915495652623
Position 293: 0.00010610676419033585
Position 195: 7.32397924726368e-05
Position 313: 7.268702635026141e-05
Position 425: 6.548470691047854e-05
Position 369: 6.211541056953105e-05
Position 577: 4.436392319985223e-05
Position 515: 2.2219376306478506e-05
Position 113: 1.7448842456295557e-05
Position 730: 1.721429498669756e-05
Position 484: 5.074804696801287e-06
Position 478: 1.8495572133864426e-06
Position 190: 1.8385065648165151e-06
Position 649: 1.7707559053638842e-06
Position 704: 1.5188372785613322e-06
Position 321: 1.2552916327688592e-06
Position 540: 7.292791780285197e-07
Position 521: 6.947424246326724e-07
Position 775: 6.898000879417615e-07
Position 755: 5.348888011829646e-07
Position 759: 5.14583948622395e-07
Position 721: 3.581666966186208e-07
Position 628: 3.2627077601689336e-07
Position 623: 2.828428481604945e-07
Position 608: 2.088073379200821e-07
Position 769: 1.5599623895008118e-07
Position 667: 1.426811468535369e-07
Position 524: 1.30346115773716e-07
Position 586: 1.0750404523806762e-07
Position 734: 1.0335510677112608e-07
Position 643: 7.533247437655862e-08
Position 583: 5.998658138126436e-08
Position 625: 4.5413267552719756e-08
Position 610: 3.3552521579488617e-08
Position 670: 2.3572941373288075e-08
Position 550: 1.5649394912943516e-08
Position 279: 5.316646071298368e-09
Position 306: 2.9662647495762543e-09
Position 574: 2.169952467577791e-09
Position 336: 8.872290178995895e-10
Position 228: 5.561796087203716e-10
Position 349: 5.969903040927048e-12
Position 214: 3.2064374826388453e-12
