Gene = baf
index = 1620
Annotated 5SS: [272]
Annotated 3SS: [353]
SMsplice 5SS: [272]
SMsplice 3SS: [353]
top_k =  1000
Partition function (log Z): -3.16734808545927

Sorted 5' Splice Sites (High to Low Probability):
Position 272: 0.9323008480713983
Position 627: 0.1348591783107985
Position 497: 0.1210928073928981
Position 280: 0.043622847382820795
Position 50: 0.018086156250478897
Position 730: 0.017450558392434687
Position 631: 0.015522025179737551
Position 276: 0.013637641644356008
Position 525: 0.01262336609326465
Position 482: 0.00907197329960955
Position 299: 0.009002158591321686
Position 874: 0.0022781751028508306
Position 504: 0.0017433477541901263
Position 426: 0.0016262829555292579
Position 202: 0.0006960602959966592
Position 725: 0.0006284015586917845
Position 736: 0.0005974024637423928
Position 734: 0.00047122742190636293
Position 635: 0.0004272182513660917
Position 206: 0.00010683837028815175
Position 6: 8.64187417745818e-05
Position 833: 8.620977232288247e-05
Position 8: 7.02947461716071e-05
Position 618: 5.974220820672141e-05
Position 590: 4.788912500754377e-05
Position 240: 4.248569146858337e-05
Position 54: 3.2821382936992245e-05
Position 643: 3.083919042990874e-05
Position 278: 2.8793782000282275e-05
Position 491: 2.4055901232866207e-05
Position 650: 1.9334360618255575e-05
Position 620: 1.2097431074580804e-05
Position 120: 1.066563832240192e-05
Position 866: 1.044109772023549e-05
Position 880: 6.402994853227201e-06
Position 580: 4.347421536957888e-06
Position 469: 4.046587359022078e-06
Position 648: 3.183252311960634e-06
Position 325: 1.8376571292050426e-06
Position 11: 1.195933315392121e-06
Position 677: 6.708976354107238e-07
Position 148: 3.6594012287679067e-07
Position 747: 3.190674663347908e-07
Position 381: 3.5698267905560895e-08
Position 320: 2.6630085521068413e-08
Position 179: 2.5107965515727853e-08
Position 428: 1.5870573354455783e-08
Position 374: 1.0087034424229812e-08
Position 404: 1.7002935855259604e-09
Position 660: 1.0882988560831837e-09
Position 347: 3.6776575179137713e-10
Position 363: 6.155107087809808e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 353: 0.9964135796986671
Position 682: 0.19897078792595546
Position 580: 0.05357217993135879
Position 796: 0.026697479253711135
Position 553: 0.01597001971357657
Position 97: 0.01434218192599373
Position 930: 0.009659389970961347
Position 540: 0.008618552910785027
Position 125: 0.002308913033326601
Position 374: 0.002201066453055429
Position 640: 0.0015550656283831025
Position 824: 0.0013284355653141043
Position 128: 0.0010647225847142214
Position 821: 0.0009507506541356278
Position 631: 0.0008750003932282147
Position 392: 0.00035606007300584085
Position 163: 0.0002842963572978615
Position 646: 0.0002608813255696083
Position 725: 0.0001972231609829613
Position 877: 0.0001900732789084136
Position 874: 0.00013225655474411778
Position 102: 0.00010828043531051898
Position 1006: 9.73242391504399e-05
Position 64: 8.610620767750374e-05
Position 730: 2.775748699937251e-05
Position 325: 2.4520300098392983e-05
Position 880: 2.325644710198322e-05
Position 604: 2.162590816193705e-05
Position 901: 1.7908753021279194e-05
Position 320: 1.3570754818834114e-05
Position 733: 1.0636956356112732e-05
Position 171: 8.859758071310158e-06
Position 1053: 8.291724180941089e-06
Position 766: 5.793912843028478e-06
Position 401: 4.606895779791793e-06
Position 810: 4.016028456756393e-06
Position 253: 3.045538299808495e-06
Position 449: 2.7950570873544723e-06
Position 590: 2.5284841981766264e-06
Position 439: 2.2031241282157084e-06
Position 488: 1.383694210410983e-06
Position 609: 1.2378643591246706e-06
Position 491: 1.119670766007518e-06
Position 776: 9.004683262009042e-07
Position 763: 8.041051951648471e-07
Position 398: 7.694567973055489e-07
Position 422: 6.351181722223023e-07
Position 410: 5.911786183792485e-08
Position 133: 4.5577112875510083e-08
Position 501: 3.756700002272119e-08
Position 202: 2.6427807831270976e-08
Position 425: 1.5745640546328686e-08
Position 503: 7.692065935042089e-09
Position 516: 3.291122393165181e-09
Position 187: 1.4679572478977118e-11
