Gene = Eip63F-1
index = 1150
Annotated 5SS: [ 2371  4660  4805 15734 21766 21992]
Annotated 3SS: [ 4620  4764 15589 21614 21842 23702]
SMsplice 5SS: [  132  4805 15734 21766 21992]
SMsplice 3SS: [ 4620 15589 21614 21842 23702]
top_k =  1000
Partition function (log Z): 3.3022380661768223

Sorted 5' Splice Sites (High to Low Probability):
Position 21992: 0.9817567727630979
Position 21766: 0.9671705716925273
Position 2371: 0.7969013979166887
Position 4805: 0.7687637815912434
Position 132: 0.7576865530998226
Position 15734: 0.7155930580209713
Position 17150: 0.5272102272550815
Position 16842: 0.5259803613431324
Position 4707: 0.3097681665536554
Position 4703: 0.24916891165380964
Position 15685: 0.217600176837776
Position 2678: 0.20500404012698706
Position 17157: 0.1926063558298212
Position 3775: 0.1909207173596126
Position 3358: 0.18557979948730435
Position 885: 0.1751720748373307
Position 4385: 0.1649935537310524
Position 6291: 0.12967124820962644
Position 6060: 0.09417022933711686
Position 3057: 0.06200059478318226
Position 4660: 0.04718420958751963
Position 19075: 0.040836135452008614
Position 16969: 0.037994128146505574
Position 6054: 0.034696779923507934
Position 987: 0.03259318004164237
Position 23554: 0.031114653119282937
Position 6620: 0.03090472576670734
Position 21770: 0.026954607068332317
Position 1350: 0.026590070008252316
Position 504: 0.025008586149515212
Position 3204: 0.023633218546047996
Position 24598: 0.021367760671704802
Position 17361: 0.020231222739477212
Position 1089: 0.020179072319093785
Position 5821: 0.019029674512163832
Position 17698: 0.01808826842711136
Position 24231: 0.015040487001283787
Position 4908: 0.014921330929286911
Position 5851: 0.014489385795627537
Position 19784: 0.013834402523967471
Position 3342: 0.013758323232352378
Position 22590: 0.013375229315430823
Position 3856: 0.013344660061457566
Position 25327: 0.012756987462735276
Position 23818: 0.01224435916199156
Position 5086: 0.011761737325552071
Position 22468: 0.011073371364924499
Position 5164: 0.011048622739716527
Position 998: 0.011027362921604524
Position 7067: 0.010741706742956473
Position 3889: 0.010139618942389489
Position 4413: 0.009389032960413048
Position 16016: 0.00873090756315639
Position 2811: 0.008563615884812074
Position 5078: 0.008382341639778294
Position 19271: 0.007730918315523211
Position 558: 0.00769006916831411
Position 157: 0.007552834996159705
Position 23927: 0.006949189761611225
Position 4517: 0.0062186963270787834
Position 2705: 0.006203075068775466
Position 6276: 0.006057071543805757
Position 11394: 0.0052332380220383445
Position 22432: 0.0050160320541614905
Position 2842: 0.0050025364690447485
Position 24388: 0.004781513076439606
Position 3695: 0.004760153399626621
Position 2152: 0.004576654494281906
Position 5180: 0.004519922812823035
Position 24773: 0.0044763423790011615
Position 23376: 0.004316536396025184
Position 19769: 0.004265204104536141
Position 25331: 0.004241563964619592
Position 17983: 0.004158948102345669
Position 22878: 0.0041457847455638385
Position 17329: 0.004124585766624159
Position 22376: 0.003994712041002623
Position 3794: 0.003915836128947629
Position 24334: 0.0037526115353300397
Position 9444: 0.0037476882508549556
Position 16709: 0.0037462943056712867
Position 3711: 0.00350559145804659
Position 22963: 0.003414426928803295
Position 149: 0.0033151439681828616
Position 636: 0.00303203301134344
Position 19710: 0.002946676226089181
Position 16374: 0.0027514781983124905
Position 18563: 0.0027281274856152675
Position 333: 0.0025761636718330213
Position 20099: 0.0024267407543381867
Position 22576: 0.0021961109435488786
Position 694: 0.0021056392523443033
Position 22583: 0.001982112113036899
Position 6280: 0.0018760395241243732
Position 66: 0.0017714534287545333
Position 22417: 0.0017281013974534726
Position 23881: 0.001625814921960107
Position 1597: 0.0015783365556428773
Position 328: 0.00155711863087363
Position 22488: 0.0014973924946970558
Position 541: 0.0014562331519852405
Position 4689: 0.0014166363052158341
Position 19779: 0.0013313409906978108
Position 946: 0.0012746869918413126
Position 2765: 0.0011732020544757875
Position 1425: 0.0011339699697306119
Position 68: 0.001124333089520315
Position 20353: 0.0011142634977361126
Position 4868: 0.001092388240746456
Position 22641: 0.0010915500172105084
Position 1372: 0.000983493375008451
Position 70: 0.0009334545114433651
Position 24925: 0.0009105882005098665
Position 3700: 0.0008799257524468305
Position 22476: 0.0008582844138852948
Position 4929: 0.0008207256233939038
Position 72: 0.0008142519970321001
Position 19065: 0.0007958081067494091
Position 136: 0.00064187910596381
Position 24018: 0.0006325253944031626
Position 3442: 0.000621479606836536
Position 5862: 0.0005982635898031227
Position 459: 0.0005766880992121424
Position 16704: 0.0005225519863496685
Position 2849: 0.0005054881034158062
Position 213: 0.0004933511759009306
Position 530: 0.00047761404571066085
Position 22092: 0.0004727845218017088
Position 64: 0.0004617396607915034
Position 929: 0.0004245704957252042
Position 16114: 0.0004126417524715073
Position 3173: 0.00039021362541228027
Position 15949: 0.00036234891296484876
Position 4204: 0.0003578399847128055
Position 3364: 0.00033380128805311847
Position 2648: 0.0003134510588897297
Position 6008: 0.00029582316448054357
Position 3061: 0.0002916574942125001
Position 1200: 0.00026715921023662124
Position 282: 0.00024829159329704917
Position 2552: 0.00021655868758856467
Position 22853: 0.00020144243764916886
Position 890: 0.00019862233212392994
Position 25174: 0.0001623777922971241
Position 3812: 0.00016210721659989455
Position 1599: 0.00015896689292031852
Position 15716: 0.0001534935315735675
Position 286: 0.00014672044424131488
Position 1415: 0.00013612126853786838
Position 314: 0.00010448367703355291
Position 2555: 9.23077218450743e-05
