Gene = RpL30
index = 1442
Annotated 5SS: [102 358]
Annotated 3SS: [168 762]
SMsplice 5SS: [102 358]
SMsplice 3SS: [168 762]
top_k =  1000
Partition function (log Z): 4.8376787849385865

Sorted 5' Splice Sites (High to Low Probability):
Position 102: 0.9994694491125294
Position 358: 0.6589318652352889
Position 583: 0.5353950848211718
Position 388: 0.09213543423869756
Position 973: 0.01873309064888114
Position 852: 0.0057294615547424325
Position 968: 0.003782101241845585
Position 1017: 0.0008989680855162896
Position 464: 0.0006808927017279953
Position 392: 0.0006183320780977408
Position 1066: 0.000584766949836601
Position 612: 0.00043146398865659093
Position 409: 0.00014971451260651058
Position 106: 0.0001412684032045034
Position 615: 0.00012006552250983086
Position 549: 6.86683213721094e-05
Position 476: 6.448107345015366e-05
Position 373: 4.080173995899785e-05
Position 48: 3.88032312581199e-05
Position 326: 3.585144649616862e-05
Position 1084: 3.573689183616017e-05
Position 990: 3.2636470580750444e-05
Position 1075: 2.8956274357227067e-05
Position 45: 2.8542161982010096e-05
Position 519: 2.8357487935042342e-05
Position 251: 2.5838978156735326e-05
Position 849: 2.352629497299617e-05
Position 4: 1.9544382008664208e-05
Position 866: 1.4095514820556158e-05
Position 1037: 1.1377747866226753e-05
Position 417: 8.785738683455397e-06
Position 439: 8.355489380072465e-06
Position 401: 6.964072663844888e-06
Position 259: 5.728789008012123e-06
Position 1078: 5.40663699034846e-06
Position 108: 4.601909681319976e-06
Position 88: 3.2150939487748374e-06
Position 1134: 3.007797773230596e-06
Position 529: 2.72878812383396e-06
Position 1026: 2.339316696713823e-06
Position 714: 2.2112376291165912e-06
Position 24: 2.1082950451875546e-06
Position 479: 1.3562653439226196e-06
Position 778: 1.3309200799568606e-06
Position 28: 1.1725696414938944e-06
Position 766: 6.908632337532396e-07
Position 735: 5.204144488368567e-07
Position 1147: 3.2885996268055446e-07
Position 806: 3.1830476930037226e-07
Position 487: 3.041090067148229e-07
Position 868: 2.7561207739348956e-07
Position 1011: 2.511804450985676e-07
Position 194: 1.5987628856595389e-07
Position 240: 8.546632378933162e-08
Position 1111: 4.790255132434632e-08
Position 64: 2.4659077245742652e-08
Position 200: 1.2374354805157754e-09
Position 168: 9.523454704405082e-11
Position 745: 4.366880015086988e-11
Position 877: 4.059908283044692e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 168: 0.9990984703358062
Position 762: 0.9940316622493759
Position 452: 0.14175198987807547
Position 507: 0.07011230872457146
Position 409: 0.05974360810886581
Position 1026: 0.02417473982087483
Position 479: 0.006947309814617686
Position 529: 0.005468553803219471
Position 464: 0.003702447059720742
Position 678: 0.0031945579359700968
Position 1134: 0.0029724772635542542
Position 487: 0.002224983124281348
Position 1087: 0.0012833109975380506
Position 1250: 0.000763644619719442
Position 721: 0.0007267167307059691
Position 1056: 0.00039691210545923566
Position 476: 0.0003157536311511647
Position 1220: 0.00029710488698553615
Position 439: 0.0002662452768408307
Position 205: 0.00022032689154268315
Position 217: 0.00011870707806232334
Position 1102: 0.00011344117915270316
Position 982: 7.991218225742411e-05
Position 680: 6.99674315912764e-05
Position 1032: 5.4786309729663385e-05
Position 1084: 4.903852304951532e-05
Position 92: 4.3567399544830893e-05
Position 484: 3.646170666117209e-05
Position 799: 2.3298634017165476e-05
Position 214: 1.533470581359531e-05
Position 954: 1.2366285331206773e-05
Position 766: 8.782043222371503e-06
Position 922: 7.887462495315224e-06
Position 819: 6.542061329897115e-06
Position 968: 4.914038525843436e-06
Position 286: 2.773074064000366e-06
Position 609: 2.296595982603158e-06
Position 289: 2.150947989800764e-06
Position 339: 1.7754804109683967e-06
Position 896: 1.7071825098496625e-06
Position 385: 1.6208362731102682e-06
Position 806: 1.4577104781933799e-06
Position 310: 1.2602364910532963e-06
Position 772: 1.2457857243682792e-06
Position 259: 1.1279430903194139e-06
Position 134: 1.0796327475075128e-06
Position 615: 9.882442030937332e-07
Position 590: 9.75194168330436e-07
Position 811: 9.072107454127462e-07
Position 226: 4.7415623878778825e-07
Position 388: 4.712785039753783e-07
Position 391: 3.707958295345935e-07
Position 298: 3.4224102437523187e-07
Position 990: 1.527047524254059e-07
Position 587: 1.0624820421312406e-07
Position 316: 4.5349983243193724e-08
Position 835: 3.04652789199368e-08
Position 461: 6.657602153596808e-09
Position 362: 8.425383072316253e-10
Position 101: 7.834474496987762e-10
Position 357: 7.6343019203093e-10
Position 778: 2.579754758006883e-13
Position 228: 6.718195883313757e-15
