Gene = comm
index = 1652
Annotated 5SS: [734]
Annotated 3SS: [5158]
SMsplice 5SS: [734]
SMsplice 3SS: [5158]
top_k =  1000
Partition function (log Z): -9.703130916463268

Sorted 5' Splice Sites (High to Low Probability):
Position 734: 0.9776340506084492
Position 1377: 0.11531704941231365
Position 1600: 0.08570150197418581
Position 5394: 0.04342498257382459
Position 2273: 0.042070929517670504
Position 5800: 0.03731861487784797
Position 5624: 0.034010970620619085
Position 161: 0.02079749295647964
Position 6518: 0.010402537714851801
Position 5785: 0.010190651091607657
Position 1910: 0.00933257923735865
Position 5851: 0.006331981322551019
Position 1047: 0.004778480218416442
Position 1393: 0.004044784332140189
Position 2277: 0.004038602886242136
Position 192: 0.003508419753434276
Position 1753: 0.00323642996067718
Position 1299: 0.00245055516038201
Position 5890: 0.0024417953462540208
Position 5644: 0.002404302766594237
Position 5215: 0.0018088088960798543
Position 558: 0.0016942216837192105
Position 5778: 0.0016427192739757084
Position 2039: 0.0014625316267275282
Position 2658: 0.0013980077397432785
Position 649: 0.0013439361803266223
Position 522: 0.0012023006196746776
Position 2225: 0.0008779607673752095
Position 2147: 0.0007681951686093565
Position 1158: 0.0005603711316534571
Position 1381: 0.0004878063660115641
Position 4864: 0.0004663056523436923
Position 5811: 0.0003906931502330141
Position 5: 0.0003825608786135996
Position 2229: 0.0003637660930774871
Position 619: 0.00034513871077036627
Position 3403: 0.0003404892714252749
Position 526: 0.00028942318229234997
Position 2810: 0.00027395886590855334
Position 1019: 0.0002630561247996104
Position 1306: 0.00022871870843764862
Position 661: 0.00021637558531612054
Position 711: 0.00018346263360996954
Position 3807: 0.00016836407247770686
Position 1030: 0.00016292303466758164
Position 744: 0.0001423956680836757
Position 165: 0.0001363598210871178
Position 291: 0.00010937003396213189
Position 738: 8.321517834170797e-05
Position 1420: 7.810976076195328e-05
Position 1409: 5.027489978339636e-05
Position 145: 4.217522989633729e-05
Position 159: 3.623842913461581e-05
Position 156: 3.2642147674370626e-05
Position 1065: 2.993718029703467e-05
Position 585: 2.991672057507274e-05
Position 582: 2.903202212805883e-05
Position 919: 2.601989978688285e-05
Position 636: 2.154551692510412e-05
Position 1525: 2.1429441318356236e-05
Position 1808: 1.601429193011863e-05
Position 1356: 1.169888179907068e-05
Position 1660: 1.0963767634425729e-05
Position 646: 9.97953208898988e-06
Position 1258: 7.262641879575844e-06
Position 1863: 6.805891103296636e-06
Position 1502: 6.775061334530733e-06
Position 1044: 6.3211745128853066e-06
Position 1250: 6.1915273475170765e-06
Position 835: 6.045501044336552e-06
Position 3938: 5.343143483317486e-06
Position 167: 4.8791874315596385e-06
Position 147: 3.9705011036343114e-06
Position 136: 3.5949101711177933e-06
Position 253: 3.537887210936125e-06
Position 1186: 3.3108652077230405e-06
Position 676: 3.284894865150166e-06
Position 320: 2.6738475122858864e-06
Position 453: 2.6101053662934914e-06
Position 3503: 2.4556862797879794e-06
Position 814: 2.0339958672670088e-06
Position 1630: 1.9680140957175975e-06
Position 1088: 1.4115705191286294e-06
Position 529: 1.1845009044288517e-06
Position 1232: 1.1201704732944903e-06
Position 451: 9.886028194480244e-07
Position 377: 9.790197452211197e-07
Position 1806: 8.77023709781398e-07
Position 938: 5.964425781023118e-07
Position 125: 3.5340940737839916e-07
Position 9: 3.3982829718644027e-07
Position 1347: 2.2765547355648972e-07
Position 131: 2.0565366376025677e-07
Position 1538: 1.8516195056695185e-07
Position 483: 1.4549510649731865e-07
Position 1039: 5.973853283394608e-08
Position 133: 3.421940810125559e-08
Position 669: 2.169277946145853e-08
Position 1368: 8.138702405425062e-12
Position 1217: 7.807031753836209e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5158: 0.8275999961962749
Position 6136: 0.11850665953203687
Position 894: 0.07708262684240699
Position 1483: 0.07592855556600311
Position 5677: 0.04801332280623579
Position 6144: 0.026972562301410787
Position 1665: 0.025263341396390016
Position 5105: 0.018479327291023567
Position 870: 0.01680170598898067
Position 1823: 0.016203956882936583
Position 1850: 0.015973475131039264
Position 6182: 0.014572181659400597
Position 1727: 0.011343073406911944
Position 1150: 0.010761638840588377
Position 5460: 0.009806570576455297
Position 900: 0.009646114809328886
Position 6577: 0.009372410632520851
Position 5454: 0.008552753667437138
Position 253: 0.007971147121720167
Position 5683: 0.0077080565231642945
Position 6620: 0.00709995502210596
Position 1056: 0.006709755012836511
Position 216: 0.00628312888421647
Position 6239: 0.005171490042616476
Position 5457: 0.004765215974576567
Position 947: 0.0046159824693321055
Position 968: 0.0043251729786105125
Position 233: 0.0042236627883715724
Position 846: 0.0036547937974487103
Position 1240: 0.0036236635919522768
Position 1488: 0.0034314375888333452
Position 6217: 0.003252383412728534
Position 6258: 0.0019832065823381178
Position 5957: 0.001814132064894164
Position 692: 0.0013601223834237793
Position 6745: 0.0011332234782087647
Position 2875: 0.0010227150747099407
Position 4512: 0.0008675882552449525
Position 6041: 0.0007365125570822488
Position 3960: 0.00069655338459721
Position 5178: 0.0006862774115601668
Position 4997: 0.0006716327357468811
Position 3861: 0.0006285072106301075
Position 1592: 0.000614941334176249
Position 2341: 0.0005782316280217426
Position 6695: 0.0005521661975493488
Position 1568: 0.0005433488141910714
Position 5253: 0.0005389094954115916
Position 4648: 0.0005107649301467984
Position 5988: 0.0004642447327725702
Position 3457: 0.00046285803886997155
Position 5032: 0.00044802663049545334
