Gene = Cdc37
index = 1062
Annotated 5SS: [ 341  605 1446]
Annotated 3SS: [ 400  785 1509]
SMsplice 5SS: [ 341  605 1446]
SMsplice 3SS: [ 400  785 1509]
top_k =  1000
Partition function (log Z): 4.968559125837507

Sorted 5' Splice Sites (High to Low Probability):
Position 605: 0.9962404403540879
Position 1446: 0.9954022747815647
Position 341: 0.7349528736398081
Position 159: 0.09344433570901264
Position 1037: 0.0354698713505365
Position 1825: 0.012471466511870661
Position 76: 0.010950649677599004
Position 178: 0.004809749307093528
Position 1080: 0.0028874611189186696
Position 1456: 0.001780462269733281
Position 372: 0.0016411251078015932
Position 1187: 0.0015892586376346303
Position 99: 0.0015724351423964896
Position 53: 0.001178599178457017
Position 47: 0.0009198773218827256
Position 912: 0.0007663298438401078
Position 1759: 0.0007498585552161869
Position 61: 0.000728872748198326
Position 1793: 0.0005281338354477832
Position 1450: 0.000418067601615158
Position 1019: 0.00037478474292794103
Position 657: 0.0003545811208208539
Position 1466: 0.00034657878544847514
Position 64: 0.00033325598054513686
Position 1055: 0.00030556719935293214
Position 1652: 0.0002995705197011366
Position 609: 0.0002663183493321834
Position 1199: 0.000264360888181083
Position 67: 0.0002521422574669628
Position 1236: 0.0002514155481556614
Position 357: 0.00022064863311592936
Position 1727: 0.00018049919996628624
Position 1408: 0.00017064524679173657
Position 27: 0.00012644096973159306
Position 1172: 9.557632288157992e-05
Position 325: 8.919926062833979e-05
Position 953: 7.98187612980689e-05
Position 1218: 7.980684282369562e-05
Position 1405: 6.078348361107918e-05
Position 1774: 5.871821855139823e-05
Position 1107: 4.653625177922669e-05
Position 202: 4.5912682835772494e-05
Position 1627: 3.902229921998401e-05
Position 1425: 3.7871213495559756e-05
Position 1277: 3.328773997238933e-05
Position 311: 3.1259126083405374e-05
Position 117: 2.8648105276608487e-05
Position 1604: 1.9458771022780973e-05
Position 637: 1.913316580208419e-05
Position 1161: 1.0108368533654293e-05
Position 10: 9.099668898041367e-06
Position 732: 8.884818024921364e-06
Position 665: 8.780923155079509e-06
Position 1115: 8.520085129914551e-06
Position 990: 7.251206662789269e-06
Position 1691: 5.346793210905774e-06
Position 703: 4.8475849966637445e-06
Position 1309: 4.65707093786474e-06
Position 1607: 4.47112339519202e-06
Position 1831: 3.732584008598513e-06
Position 674: 3.52684007384919e-06
Position 1619: 2.331523321281244e-06
Position 1234: 2.069303517374893e-06
Position 1582: 1.7089971583645862e-06
Position 1684: 1.4826917303499526e-06
Position 1289: 1.3541243011781417e-06
Position 557: 1.205218689475738e-06
Position 1267: 8.544970607626826e-07
Position 1540: 6.101344069104069e-07
Position 1321: 5.330485761784048e-07
Position 876: 3.3220764773937757e-07
Position 1333: 2.1503665405518042e-07
Position 1609: 9.054898741007199e-08
Position 476: 1.4956364571074108e-08
Position 1576: 1.2658438494104569e-08
Position 1523: 7.42973673884367e-09
Position 451: 1.0159075748726083e-09
Position 1495: 2.1675262588398878e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1509: 0.9985576315580063
Position 785: 0.9917902732685235
Position 400: 0.6960398101948142
Position 218: 0.070536493734943
Position 437: 0.042956676964729386
Position 1289: 0.015367569232091196
Position 1906: 0.013714155856424678
Position 234: 0.009354425670184735
Position 146: 0.00908491466958312
Position 1256: 0.007408976057554653
Position 265: 0.005347000882504236
Position 1187: 0.005047293861388964
Position 194: 0.005031898771911635
Position 1331: 0.00493283779805711
Position 1091: 0.0031073325563273513
Position 1197: 0.0029856488552251065
Position 292: 0.0026904445709099584
Position 297: 0.0024929071369201054
Position 1240: 0.002277567786365634
Position 1262: 0.0022205020138426866
Position 732: 0.0019479600284932834
Position 469: 0.0016580708016497691
Position 708: 0.0015484666577848358
Position 1317: 0.0010824084595359039
Position 303: 0.000779564094989504
Position 220: 0.0006352472412799749
Position 415: 0.000592674871050629
Position 97: 0.0005790480137024139
Position 1855: 0.0005111951153092658
Position 238: 0.0002930369999996316
Position 1518: 0.00026341107266830623
Position 1328: 0.00026126348449605593
Position 1543: 0.0002001512053772197
Position 1211: 0.0001748953358838879
Position 1340: 0.00016308548932362715
Position 157: 0.00015851571132983222
Position 1064: 0.0001548929551395073
Position 241: 0.00015152230503669075
Position 1142: 0.00012817547608945558
Position 789: 0.00011901066756300276
Position 1107: 8.720632996753103e-05
Position 372: 8.353774207395624e-05
Position 1723: 5.9305984512628243e-05
Position 1346: 5.757524765397917e-05
Position 1277: 5.371820742212843e-05
Position 1811: 5.310177856838016e-05
Position 926: 4.910017426766088e-05
Position 1839: 3.9101809694461514e-05
Position 1859: 3.092516663371905e-05
Position 998: 2.28765274514606e-05
Position 1019: 2.265467960975294e-05
Position 1530: 1.8953426480143802e-05
Position 1172: 1.8865860076356424e-05
Position 800: 1.4764101145788398e-05
Position 1297: 1.2542872957256137e-05
Position 1343: 1.0898728423989241e-05
Position 889: 9.051742897924887e-06
Position 1557: 8.863376706889408e-06
Position 1704: 8.636334343398455e-06
Position 908: 7.735200483089141e-06
Position 1136: 7.656075684640374e-06
Position 532: 7.4468863875850495e-06
Position 321: 7.3856341063287885e-06
Position 995: 6.333803099325646e-06
Position 526: 6.241124760174857e-06
Position 1650: 5.778443986160403e-06
Position 250: 4.951950376161492e-06
Position 1088: 4.8303667095197485e-06
Position 1308: 4.752260738024492e-06
Position 541: 2.8923483293803204e-06
