Gene = Gr39b
index = 1198
Annotated 5SS: [ 885 1684]
Annotated 3SS: [1515 1741]
SMsplice 5SS: [1684]
SMsplice 3SS: [1741]
top_k =  1000
Partition function (log Z): -8.200284769334221

Sorted 5' Splice Sites (High to Low Probability):
Position 1684: 0.558411433546381
Position 1371: 0.3161941615041612
Position 1009: 0.2621780647227261
Position 528: 0.2161995188742809
Position 777: 0.16538508925676842
Position 783: 0.14554406394992958
Position 333: 0.11511200625312995
Position 1688: 0.11156938463911957
Position 1149: 0.06661263895887488
Position 195: 0.05871750179555139
Position 83: 0.055358124025683776
Position 189: 0.044118068340032617
Position 67: 0.038052890469088996
Position 98: 0.037529224569393956
Position 1680: 0.0361333586244638
Position 1435: 0.027384665577970417
Position 771: 0.021175731999458255
Position 399: 0.02006478586091782
Position 1329: 0.013203804688386956
Position 59: 0.012288519228027829
Position 96: 0.010669057412403924
Position 379: 0.010120297584279155
Position 885: 0.009697853400448429
Position 87: 0.007845224343281238
Position 163: 0.00591556647431652
Position 314: 0.00579846169970959
Position 430: 0.005276982925274663
Position 1356: 0.004588502702609036
Position 356: 0.004443685636654138
Position 341: 0.003121814061786482
Position 219: 0.002823145949726708
Position 246: 0.002201684913332569
Position 1627: 0.002083910470181139
Position 635: 0.001827504738266693
Position 293: 0.0017872834439575734
Position 723: 0.0016775422951776022
Position 129: 0.0014384386641382414
Position 1444: 0.001416247098531983
Position 1458: 0.0010140978350015484
Position 1213: 0.0009707767304192067
Position 1161: 0.0009557383362349703
Position 221: 0.0008706748574433848
Position 275: 0.0006039584358139198
Position 393: 0.00048685726456142874
Position 1211: 0.00045532143593949843
Position 449: 0.00036239215442467455
Position 742: 0.0002935107602527561
Position 558: 0.00022015828578744528
Position 536: 0.00018130541527031319
Position 231: 0.00017800269063816032
Position 507: 0.00017367305020185513
Position 1321: 0.00017341248910305042
Position 629: 0.00013542239319299618
Position 489: 0.00011691757848838895
Position 495: 0.00010100030684950935
Position 70: 8.513458035196096e-05
Position 532: 8.480612680347653e-05
Position 825: 8.222893485469272e-05
Position 252: 8.210542593999392e-05
Position 347: 7.383399304855044e-05
Position 1615: 5.271778780856438e-05
Position 51: 4.9999222993363385e-05
Position 1066: 3.0515523344691024e-05
Position 726: 2.7475130826001806e-05
Position 207: 2.2911927082725924e-05
Position 461: 2.0614728511935994e-05
Position 20: 1.3100102141213981e-05
Position 1496: 9.121960232443112e-06
Position 201: 7.800244438334116e-06
Position 747: 5.201613007527239e-06
Position 674: 4.888596841518307e-06
Position 819: 3.170034670493348e-06
Position 225: 2.9827668682356007e-06
Position 353: 2.8967465500327694e-06
Position 568: 1.0938560347336821e-06
Position 417: 8.172381241000081e-07
Position 223: 7.546436287702107e-07
Position 566: 1.74333716196687e-09
Position 520: 7.544712567402501e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1741: 0.7436641611934202
Position 1515: 0.4561261251941372
Position 1285: 0.3182007163084054
Position 849: 0.29779836867021964
Position 245: 0.15390787745331683
Position 1148: 0.12730467363651451
Position 210: 0.06872034620155024
Position 1473: 0.0524270009256254
Position 1251: 0.04397169881090387
Position 510: 0.022592544219843688
Position 738: 0.021259578518410087
Position 161: 0.017062346254927963
Position 1121: 0.014424790286906802
Position 627: 0.013250802519866857
Position 540: 0.012504855931584399
Position 1496: 0.010579096072257875
Position 1541: 0.007930861212409854
Position 274: 0.004423823672019248
Position 372: 0.00376352629961476
Position 884: 0.0026324541958867896
Position 1788: 0.0024311174547810106
Position 1588: 0.0019263968311916322
Position 129: 0.0018811621300332231
Position 478: 0.00187057981723408
Position 1095: 0.0017764094256629561
Position 314: 0.0017303664157831287
Position 639: 0.0017172503853998238
Position 650: 0.0011559125265660133
Position 564: 0.0009158252707866382
Position 1253: 0.0008464329464599616
Position 336: 0.0005625727628265206
Position 1008: 0.0004921036320272392
Position 433: 0.000398319334293198
Position 1297: 0.00035397071378737567
Position 427: 0.00024133258064269338
Position 742: 0.0002167004525682685
Position 283: 0.0002083408065487364
Position 1793: 0.00020201381013237624
Position 214: 0.0001746966818923731
Position 770: 0.0001636730183873338
Position 1571: 3.200365440630606e-05
Position 968: 3.0759018940063136e-05
Position 647: 2.263039830883276e-05
Position 767: 1.700326091182068e-05
Position 904: 5.691422075148193e-06
Position 168: 4.5656552898582994e-06
Position 347: 5.744435707226035e-08
Position 92: 4.243053107429782e-08
Position 353: 3.747233090934932e-08
Position 105: 1.0932484467333722e-08
Position 163: 4.726359855779926e-09
Position 83: 2.9777895631474773e-09
Position 63: 2.762369253347e-10
Position 293: 7.785201884259387e-11
Position 96: 7.55915314684798e-11
Position 287: 9.18835040965583e-13
Position 65: 5.327340995060659e-13
Position 67: 2.1418599642949277e-13
Position 285: 3.1862279777525886e-19
