Gene = Grip71
index = 1202
Annotated 5SS: [ 282  636 1540]
Annotated 3SS: [ 340  697 1594]
SMsplice 5SS: [282 636]
SMsplice 3SS: [ 340 1594]
top_k =  1000
Partition function (log Z): 0.027848757762416354

Sorted 5' Splice Sites (High to Low Probability):
Position 636: 0.9833968304538067
Position 282: 0.9826763060961539
Position 1544: 0.3104553406337007
Position 4: 0.09618787806586918
Position 844: 0.03906784968468152
Position 1550: 0.030696074930096642
Position 1228: 0.016789847708122245
Position 1986: 0.013980790473509589
Position 1497: 0.009887835898100224
Position 293: 0.00843853248563429
Position 2205: 0.0072270058586613424
Position 1529: 0.005047535764421556
Position 985: 0.004968789019946453
Position 873: 0.004770081969575262
Position 427: 0.0042212268065435704
Position 1805: 0.003690864421456149
Position 2225: 0.0026245562874851677
Position 1348: 0.0022625780374259693
Position 1147: 0.0018836148428857398
Position 590: 0.0018099718209864696
Position 1126: 0.0017663506087827643
Position 1223: 0.0012571455651630618
Position 975: 0.0011237326181715943
Position 431: 0.0007704064341796618
Position 1969: 0.0007668188831501327
Position 1753: 0.0007158514569566777
Position 2330: 0.0006902250806256426
Position 1200: 0.0006825439992845439
Position 66: 0.00048590271590476675
Position 1207: 0.0004648562732014751
Position 2247: 0.00044187137665077544
Position 2256: 0.000414432997454532
Position 546: 0.00041365408707660255
Position 1177: 0.00040287006152997566
Position 227: 0.0003921351924461771
Position 879: 0.0003885493760572854
Position 1071: 0.0003793651716814524
Position 2050: 0.0002821915097387501
Position 1095: 0.0002729336418946914
Position 1775: 0.00026081971637455383
Position 1509: 0.00021530748603845303
Position 1080: 0.00020325047580861105
Position 1796: 0.00019784889433119724
Position 1402: 0.0001919809087760756
Position 314: 0.00014858997412534972
Position 362: 0.00013399774122504308
Position 1462: 0.00012618317091454858
Position 1051: 0.00012139109196891736
Position 35: 9.78286694751341e-05
Position 1948: 9.667515001470823e-05
Position 991: 8.914594433704388e-05
Position 640: 7.74005234584555e-05
Position 581: 7.008373815814608e-05
Position 559: 6.929621934310699e-05
Position 655: 6.282887571282898e-05
Position 2314: 6.175715921927553e-05
Position 848: 5.79132051855708e-05
Position 1250: 5.373885867066823e-05
Position 2148: 5.075773446556751e-05
Position 1102: 4.737386108528556e-05
Position 2306: 3.8679188205839544e-05
Position 780: 3.697948816071669e-05
Position 2166: 3.6520922007978805e-05
Position 160: 3.598867597120675e-05
Position 765: 3.400501600265211e-05
Position 1331: 3.09049547461798e-05
Position 1359: 2.9484496100458424e-05
Position 251: 2.878849182278876e-05
Position 440: 2.6795640104785058e-05
Position 445: 2.650748927280909e-05
Position 1282: 2.6462508831618623e-05
Position 1689: 2.6406738029102934e-05
Position 1198: 2.1691589424296825e-05
Position 708: 1.9219008961571323e-05
Position 823: 1.8944834657762268e-05
Position 687: 1.7486481307441586e-05
Position 1456: 1.5659637830412934e-05
Position 509: 1.3238441949389309e-05
Position 925: 1.2693262543107518e-05
Position 64: 9.712221765122565e-06
Position 2287: 9.59321809900211e-06
Position 1064: 9.584815489645003e-06
Position 1308: 9.124074537332657e-06
Position 98: 9.03434260629461e-06
Position 1078: 8.410851536838557e-06
Position 1006: 8.014354433568906e-06
Position 154: 7.609854943403114e-06
Position 2270: 7.343247908800365e-06
Position 1481: 6.815888492193904e-06
Position 396: 5.767256243304638e-06
Position 1881: 3.6406013181435715e-06
Position 2344: 2.7004935458320528e-06
Position 215: 2.618244632789329e-06
Position 318: 1.776028445811002e-06
Position 109: 1.1278629973785693e-06
Position 221: 8.455663947397048e-07
Position 389: 7.995276258899674e-07
Position 443: 6.314959446771191e-07
Position 358: 5.223232708699944e-07
Position 122: 4.6577552701050247e-07
Position 196: 1.6012648294487403e-07
Position 1104: 7.14184082945258e-08
Position 771: 7.093143714356987e-08
Position 485: 7.081274029373367e-08
Position 1290: 6.948434996564596e-08
Position 164: 5.794130084851981e-08
Position 1113: 3.8324261230503897e-08
Position 391: 2.3088295359444747e-08
Position 1866: 1.8813114000701884e-08
Position 740: 7.471568173553776e-09
Position 514: 5.049232562106314e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 340: 0.9923040928402174
Position 1594: 0.9592616544334412
Position 697: 0.3062211342475736
Position 79: 0.07682310281107983
Position 785: 0.03547231634553938
Position 1396: 0.0352236476805924
Position 1476: 0.033467603614414455
Position 759: 0.02379135299098642
Position 196: 0.014422420132964013
Position 1308: 0.013470395537187868
Position 2381: 0.007433579209545883
Position 2049: 0.007191505304594993
Position 1857: 0.005272215223603448
Position 2305: 0.004119843010351871
Position 474: 0.003737554131371251
Position 2430: 0.0032064527620449096
Position 762: 0.00296583574280862
Position 811: 0.0027597463076233157
Position 2046: 0.0022260394046198315
Position 154: 0.0019497369318883814
Position 2361: 0.001681340657355426
Position 2287: 0.0015760161314999847
Position 1462: 0.00141385621809526
Position 1107: 0.0011791044109021659
Position 172: 0.0010436151895734521
Position 823: 0.0010119648848031595
Position 2098: 0.0005446502879925934
Position 1912: 0.000463624678796231
Position 932: 0.00045407574450113974
Position 2007: 0.0004121880509221192
Position 1268: 0.00034959169802580774
Position 1863: 0.000348194607612876
Position 1866: 0.00030695498389415285
Position 148: 0.00028381268803209244
Position 506: 0.00022744796883769714
Position 1022: 0.00020877957065949828
Position 661: 0.00019299668202959
Position 896: 0.0001889053471261308
Position 1126: 0.00017086791588431528
Position 179: 0.0001680177289287449
Position 1203: 0.0001642090763046449
Position 1570: 0.00015544209560329882
Position 47: 0.0001387216521949403
Position 1347: 0.00013156851792992135
Position 1617: 0.0001310389616413512
Position 2442: 0.00012365824789152446
Position 844: 8.245789954343616e-05
Position 816: 8.194527513813794e-05
Position 2154: 7.698900266483976e-05
Position 797: 5.916081499957775e-05
Position 1516: 5.506534587771164e-05
Position 1142: 5.4004910451713234e-05
Position 2175: 5.3225752499360214e-05
Position 2025: 5.296855395784514e-05
Position 1604: 4.902096288199284e-05
Position 553: 4.0180187697598625e-05
Position 405: 3.206850652897679e-05
Position 418: 3.0876516565168164e-05
Position 1048: 1.743938257316144e-05
Position 366: 1.5404062899161133e-05
