Gene = mop
index = 1792
Annotated 5SS: [ 218 1372 4381 5440 5633 5875 6118 6293]
Annotated 3SS: [ 621 1437 4446 5503 5692 5929 6172 6350]
SMsplice 5SS: [ 218 1372 1657 4381 5440 5633 5875 6118 6293]
SMsplice 3SS: [ 621 1437 4215 4446 5503 5692 5929 6172 6350]
top_k =  1000
Partition function (log Z): 28.925627921416083

Sorted 5' Splice Sites (High to Low Probability):
Position 5440: 0.999475317783041
Position 6293: 0.9979862189428798
Position 4381: 0.9978166327495092
Position 1372: 0.9972398593655417
Position 5633: 0.9971185925299259
Position 5875: 0.9618274296282995
Position 6118: 0.9564947350167791
Position 218: 0.7665144974077551
Position 3574: 0.5668522766825977
Position 2480: 0.35250958292212387
Position 1657: 0.29698644233646027
Position 3395: 0.2781447836512962
Position 1763: 0.27489137899224325
Position 2173: 0.19893868616997779
Position 53: 0.10617319483973561
Position 3765: 0.06366037228700774
Position 507: 0.04777621801564536
Position 3421: 0.04442764539061162
Position 1072: 0.044210801135642755
Position 2803: 0.04219522266856319
Position 1266: 0.039075068290203886
Position 3191: 0.03396734963702811
Position 6460: 0.02903109583231809
Position 498: 0.028708198385219756
Position 6072: 0.027263767075782232
Position 478: 0.02121905356729186
Position 4220: 0.01977421418373738
Position 2374: 0.019651228605695088
Position 3119: 0.016103291638271486
Position 1625: 0.015274935146788376
Position 3834: 0.009655217741835247
Position 2887: 0.00820980950192861
Position 3323: 0.007172996589641821
Position 4885: 0.006793916470317968
Position 3442: 0.005236575640717504
Position 3279: 0.0047695686211903475
Position 1534: 0.0045391723842800194
Position 1531: 0.004508428972919078
Position 4561: 0.003855062768673109
Position 291: 0.003827361772341258
Position 6124: 0.0032285275501152126
Position 730: 0.002815377593440415
Position 502: 0.002801995016417139
Position 5863: 0.002568957146941619
Position 6499: 0.0024996757929359272
Position 232: 0.0023526422361022353
Position 2902: 0.002250886429880793
Position 5768: 0.0020996355548540437
Position 5637: 0.001902064726427475
Position 6113: 0.0018944493138455076
Position 1767: 0.0018575078617204773
Position 4141: 0.0018569675876614032
Position 4867: 0.0017542386070203892
Position 1357: 0.0015543506786700053
Position 2470: 0.0014917925115043832
Position 326: 0.0014093406133676375
Position 4409: 0.0012787161088000612
Position 2111: 0.0012703097053719061
Position 918: 0.001267633987161132
Position 6280: 0.0011387491204522505
Position 120: 0.0010379692943615695
Position 6512: 0.0009479790366610486
Position 308: 0.0008481451831096966
Position 84: 0.0008075719102776406
Position 3183: 0.0008061697353708701
Position 1057: 0.0007190144704207509
Position 847: 0.0006184937503291979
Position 1150: 0.0005385743846302174
Position 6140: 0.00046108509848808506
Position 1248: 0.00045301429380032766
Position 1591: 0.0004310329991865818
Position 166: 0.00035938825309984646
Position 1734: 0.00035575475946215745
Position 4982: 0.0003496263578101899
Position 246: 0.00032313124425013893
Position 1018: 0.0002897585930577105
Position 5609: 0.0002590634575639309
Position 1809: 0.0002259833639630798
Position 5606: 0.00020978952705717657
Position 922: 0.00020887504177872788
Position 1636: 0.00020241413323333438
Position 437: 0.00019465300653193115
Position 1882: 0.0001889853611961213
Position 397: 0.00018683727704026215
Position 4862: 0.00017017306414073103
Position 1731: 0.00016257948623674972
Position 1933: 0.00015392358665182291
Position 4705: 0.00015136420645864437
Position 5794: 0.000143560272377252
Position 143: 0.00013871418164036918
Position 443: 0.00011520582258885664
Position 1572: 0.00010740685272231453
Position 1231: 0.00010716082561706163
Position 1241: 0.00010331509020323873
Position 4989: 0.00010323127607813362
Position 88: 0.00010014532972420575
Position 1270: 9.004863108279952e-05
Position 4471: 8.197665511843848e-05
Position 4834: 7.991902552379642e-05
Position 1340: 7.565297519623771e-05
Position 1257: 6.948845261492537e-05
Position 2053: 6.733136355376436e-05
Position 6076: 6.286105856729765e-05
Position 2097: 5.504779408286459e-05
Position 2034: 5.38584663801626e-05
Position 559: 5.3139441678312977e-05
Position 909: 4.855881493797651e-05
Position 183: 4.697909769856141e-05
Position 1074: 4.5543445302651084e-05
Position 1165: 3.8636929458507915e-05
Position 4324: 3.790327465463864e-05
Position 75: 3.726557360566469e-05
Position 5389: 3.2347453227396985e-05
Position 2085: 3.159173387859776e-05
Position 1217: 2.995951811618518e-05
Position 41: 2.9026718659520612e-05
Position 6040: 2.783394174702974e-05
Position 6060: 2.3517896853521148e-05
Position 1866: 2.268351218928971e-05
Position 6436: 2.0769279008657158e-05
Position 4738: 2.0494518974822427e-05
Position 5753: 1.8655208349912508e-05
Position 877: 1.844175653367397e-05
Position 5018: 1.7543103210304142e-05
Position 150: 1.7427132776933285e-05
Position 5444: 1.4730106095364681e-05
Position 937: 1.4524935659481573e-05
Position 446: 1.4482276477707578e-05
Position 6259: 1.4317232465047778e-05
Position 1222: 1.4109779884423446e-05
Position 5831: 1.3530862347712709e-05
Position 1806: 1.3243799615714904e-05
Position 833: 1.2548222364019673e-05
Position 5882: 1.2529185909667743e-05
Position 4518: 9.465035717519032e-06
Position 1702: 8.700760779930832e-06
Position 424: 7.8954353861953e-06
Position 1110: 7.839749451876591e-06
Position 4038: 7.717588733037279e-06
Position 5587: 6.122682841284929e-06
Position 5596: 5.940837602347643e-06
Position 5081: 5.5045981309264605e-06
Position 1168: 5.184595433857873e-06
Position 6663: 5.14154134563697e-06
Position 1305: 4.9650102951514026e-06
Position 1972: 4.797922785632646e-06
Position 1473: 4.780467641813289e-06
Position 5809: 4.50944387093273e-06
Position 2237: 4.409478879890024e-06
Position 1246: 3.749869427133538e-06
Position 6392: 3.658526807416769e-06
Position 1892: 3.6201457309075627e-06
Position 1679: 3.114496951360608e-06
Position 2665: 2.527149725556027e-06
Position 2272: 2.507020849925594e-06
Position 5191: 2.437683296201386e-06
Position 5459: 2.283407691669714e-06
Position 670: 2.0885592267490866e-06
Position 1141: 2.064592830206258e-06
Position 2387: 1.9866485743172024e-06
Position 6049: 1.982887909445738e-06
Position 6534: 1.897874156835634e-06
Position 6333: 1.7429130330292741e-06
Position 2704: 1.547701061672298e-06
Position 5059: 1.4647397236233867e-06
Position 1602: 1.4618970365369553e-06
Position 5950: 8.216944636878732e-07
Position 6328: 7.414736248013955e-07
Position 86: 6.58197393907734e-07
Position 5077: 6.333171499658896e-07
Position 6632: 5.292955410603209e-07
Position 6575: 4.4550113440809994e-07
Position 6592: 4.138347917750205e-07
Position 4997: 1.9711954959210998e-07
Position 6694: 1.8860105224217986e-07
Position 1408: 1.8485301775245225e-07
Position 5893: 7.878787699168671e-08
Position 838: 4.3398146741872294e-08
Position 882: 3.0733954120031836e-08
Position 1618: 2.4501940884403886e-08
Position 5575: 2.275021162836676e-08
Position 621: 2.0779720469285063e-08
Position 4750: 1.9688472144700156e-08
Position 1944: 1.7796554231500964e-08
Position 929: 1.7121218543110672e-08
Position 6159: 1.3544171497559502e-08
Position 609: 1.0940070049266328e-08
Position 6209: 7.826579148385916e-09
Position 6246: 3.773380262933732e-09
Position 6200: 1.2794878598022981e-09
Position 4559: 2.3634679731149626e-10
Position 6184: 7.079446125493451e-11
Position 4873: 2.7015820628798647e-11
Position 4628: 1.0923181187311732e-11
Position 4879: 1.0651307874057054e-11
Position 2293: 9.53106094514154e-12
Position 4892: 2.1528776114404971e-13
Position 6189: 1.0186048964686911e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1437: 0.9993535851307221
Position 6350: 0.9921886639122378
Position 4446: 0.9868099695475603
Position 5692: 0.9855206166800035
Position 5929: 0.9789612107387746
Position 6172: 0.9774499099829027
Position 621: 0.9479039506657336
Position 5503: 0.9336140598322733
Position 2267: 0.5009579763790699
Position 4215: 0.32385216516542203
Position 3651: 0.30550176424634873
Position 3457: 0.29229034530823217
Position 3954: 0.22740424560492847
Position 3478: 0.16529308662065229
Position 3211: 0.08942145992063573
Position 5542: 0.06531059713641946
Position 3388: 0.04190172177127696
Position 1317: 0.04056499301526045
Position 1127: 0.0386499067559382
Position 3323: 0.037614695418693965
Position 2887: 0.026799940736842245
Position 2544: 0.024880767934615824
Position 3042: 0.024283143211283845
Position 6539: 0.021645513488343485
Position 112: 0.021354446288561486
Position 4219: 0.02043414326613032
Position 3232: 0.01988789397125272
Position 4035: 0.017481263827245335
Position 3273: 0.013266735912141208
Position 3441: 0.012655695703485743
Position 3618: 0.01257221366496223
Position 4105: 0.012171729117667677
Position 4470: 0.01074388537134298
Position 6207: 0.010526409542093973
Position 3993: 0.00892082125177901
Position 3345: 0.008178740301079833
Position 4269: 0.007424662896747947
Position 1615: 0.007003643703203759
Position 6379: 0.00649991960025683
Position 99: 0.006132760234959337
Position 2576: 0.005957969471654545
Position 6580: 0.005488358380388047
Position 4301: 0.0053659608876497735
Position 2237: 0.004847243504372057
Position 3741: 0.004806741560765509
Position 6575: 0.004368638981160297
Position 4279: 0.004312982727623058
Position 3039: 0.004053223116559496
Position 4202: 0.004011922981095838
Position 1207: 0.0038138520531317537
Position 3630: 0.0037124551748688155
Position 4135: 0.0036239808705528036
Position 783: 0.003412464713970446
Position 3394: 0.0033647572816503436
Position 4057: 0.003247811267987544
Position 5030: 0.00322522016575252
Position 3420: 0.0029993076309145104
Position 4628: 0.0029981173268861833
Position 3810: 0.0029569260914531904
Position 3933: 0.0029101415241518363
Position 972: 0.0027222733737473867
Position 5081: 0.0026476765593477286
Position 3822: 0.002558806087618403
Position 1150: 0.0024371444682723224
Position 1936: 0.002195285367276382
Position 2988: 0.00201897236596663
Position 3879: 0.0017074362368103596
Position 4296: 0.0016565017299088355
Position 415: 0.0015186465962707526
Position 6224: 0.0012099108031891474
Position 3515: 0.0011906539299020688
Position 3990: 0.0011458139549710205
Position 1161: 0.0010970945860791252
Position 4936: 0.001051386911015706
Position 4966: 0.0010154429643459337
Position 5937: 0.0009413152522373069
Position 1713: 0.0009392514473446151
Position 6601: 0.0009189918095450125
Position 652: 0.0008895183576683496
Position 4939: 0.0008735779645448725
Position 646: 0.0008117859372770836
Position 3666: 0.0008025359807473416
Position 3487: 0.0007739738034325782
Position 6391: 0.0007625052929083058
Position 4289: 0.0007385897651555356
Position 4921: 0.0007341520357439804
Position 4140: 0.000679988748075229
Position 2394: 0.000549024083385259
Position 3912: 0.0005377472022822195
Position 5551: 0.000512970290161579
Position 4483: 0.00048752727917769113
Position 1071: 0.00043443324587457875
Position 4038: 0.0004120368219704862
Position 4507: 0.00040704477245409685
Position 833: 0.0004069319607645948
Position 753: 0.00040631800067337533
Position 1281: 0.0004033736257341007
Position 5717: 0.00038639613940726384
Position 909: 0.0003726647388149228
Position 2463: 0.0003636445615926053
Position 3696: 0.00034512528055424374
Position 1180: 0.0003225448164259534
Position 3843: 0.00030145206726852654
Position 5187: 0.00028915108659033464
Position 3760: 0.00028450063372577024
Position 4559: 0.00026942525484660134
Position 2307: 0.00026745400513135577
Position 2699: 0.00026134603153448284
Position 5511: 0.0002483485339910632
Position 4827: 0.00024344667269792717
Position 2978: 0.00023826841348969054
Position 1966: 0.00023265962333652456
Position 4572: 0.00023137689364298444
Position 2925: 0.0002239452448737338
Position 139: 0.00022225569802081192
Position 699: 0.0002212027883823799
Position 1914: 0.00019100335587375717
Position 5773: 0.00019082159480150022
Position 1697: 0.00016152904593403036
Position 5091: 0.0001556839699747157
Position 2000: 0.0001522494905627884
Position 5215: 0.00015155576580743444
Position 2293: 0.00014663058609056507
Position 2217: 0.0001434588222809809
Position 2684: 0.00014166903823710963
Position 1702: 0.00013877989222588395
Position 2187: 0.00013009186785381942
Position 1950: 0.00012729182617126185
Position 4667: 0.0001226055172779186
Position 667: 9.837242390213563e-05
Position 1338: 9.800487642034689e-05
Position 819: 9.116095151474213e-05
Position 2198: 8.558225631345712e-05
Position 2761: 7.830072599000388e-05
Position 1739: 7.804963459531756e-05
Position 1092: 7.434405016482326e-05
Position 4708: 7.357606673494938e-05
Position 5854: 7.203271803063222e-05
Position 2322: 6.671193560995513e-05
Position 2670: 6.309031106411214e-05
Position 1925: 6.0979588213889895e-05
Position 2344: 5.40730009064029e-05
Position 3008: 5.3863917342552725e-05
Position 1087: 5.2972274549260287e-05
Position 5002: 5.285475564062771e-05
Position 2277: 5.044872721923354e-05
Position 4640: 4.959487076103094e-05
Position 1266: 4.786650248621915e-05
Position 498: 4.5465093767390986e-05
Position 3099: 4.5036013895969086e-05
Position 2673: 4.2228219620307925e-05
Position 2838: 4.1858479568054205e-05
Position 1727: 4.169019491414973e-05
Position 2649: 4.013537765581572e-05
Position 1048: 3.976041243242024e-05
Position 1065: 3.831517813688968e-05
Position 1875: 3.703768761150006e-05
Position 2994: 3.542222067124344e-05
Position 6711: 3.5196532178379204e-05
Position 5768: 3.4224653973753734e-05
Position 2584: 3.4068716236253974e-05
