Gene = exex
index = 1697
Annotated 5SS: [1100 2236]
Annotated 3SS: [1964 2370]
SMsplice 5SS: [1100 2236]
SMsplice 3SS: [1964 2370]
top_k =  1000
Partition function (log Z): 6.391517092897909

Sorted 5' Splice Sites (High to Low Probability):
Position 2236: 0.9983874323531645
Position 1100: 0.9930315406165717
Position 1778: 0.18193666996896465
Position 1843: 0.12102592551329258
Position 1899: 0.10256554705139011
Position 883: 0.026250995259606957
Position 1774: 0.018724373967982766
Position 3177: 0.015660641955214483
Position 2993: 0.011358491827883746
Position 1873: 0.00802388898883371
Position 1613: 0.007417140963352659
Position 1796: 0.0037686676119088273
Position 68: 0.003401916521047381
Position 2995: 0.0033569926959018987
Position 72: 0.0030337646119064795
Position 2042: 0.002959225047652585
Position 2769: 0.001699235950368369
Position 1268: 0.0014613851312132908
Position 104: 0.0013024140823087586
Position 1262: 0.0012678063239726877
Position 2626: 0.0010919350803419968
Position 2240: 0.0010174219435970103
Position 1104: 0.000907555082400058
Position 80: 0.0008195743014560664
Position 2565: 0.0007872101191865434
Position 94: 0.0006773139174939266
Position 511: 0.0006737093982715168
Position 106: 0.0006484640442242749
Position 145: 0.000614437552706762
Position 1428: 0.0005685089211472033
Position 1700: 0.000523078756515064
Position 3141: 0.0004994527730885163
Position 709: 0.0004889383524098574
Position 2094: 0.0004855031113405515
Position 562: 0.00046704072446353067
Position 3105: 0.000409277064558931
Position 1067: 0.00039285312668695745
Position 2982: 0.0003747906024750058
Position 823: 0.0003578151157941709
Position 1747: 0.00031943956806638134
Position 2186: 0.000305021452064315
Position 3173: 0.0003041166553323804
Position 2753: 0.0002856084492295801
Position 2999: 0.00025761656325308123
Position 447: 0.00024044681881001988
Position 3005: 0.00023910961023989393
Position 1807: 0.0002354212463754445
Position 1711: 0.00021705570969344674
Position 613: 0.00021128472158628614
Position 2872: 0.0002108549055564689
Position 1152: 0.00020296092669893094
Position 481: 0.00019411440143893367
Position 1776: 0.00018895601415828533
Position 2272: 0.00017914416695476203
Position 633: 0.00017889889441612562
Position 2076: 0.00017318667254539522
Position 96: 0.0001370763563168092
Position 2984: 0.00011215771200661886
Position 1885: 0.00010732009250848039
Position 2846: 0.00010377113142214304
Position 2905: 0.00010062413365684837
Position 1409: 9.940197240018264e-05
Position 3168: 9.304240689955548e-05
Position 2603: 9.133080722854377e-05
Position 552: 8.57420151819107e-05
Position 478: 8.491815580039958e-05
Position 2593: 8.369100565187417e-05
Position 2281: 8.074093091403611e-05
Position 606: 6.9331017444057e-05
Position 2018: 6.823645245974353e-05
Position 56: 6.765095590850246e-05
Position 3130: 5.113958865684959e-05
Position 1726: 4.711060987186439e-05
Position 1782: 4.669439417553004e-05
Position 2760: 4.5907123112628645e-05
Position 508: 4.349671599710295e-05
Position 251: 3.833576782494724e-05
Position 2922: 3.749613490796825e-05
Position 1528: 3.648295425236268e-05
Position 2824: 3.5921058927587775e-05
Position 397: 2.721361994048194e-05
Position 292: 2.52935058565286e-05
Position 2809: 2.4365582715881137e-05
Position 2812: 2.2997060287686397e-05
Position 778: 1.9802086458379103e-05
Position 1805: 1.9489878998162708e-05
Position 2573: 1.8347059913375092e-05
Position 517: 1.751653149492115e-05
Position 1921: 1.6060441048436148e-05
Position 1760: 1.449260619290345e-05
Position 164: 1.3942812777344109e-05
Position 3059: 1.3304502057384117e-05
Position 235: 1.2689901892183045e-05
Position 310: 1.2454874776916763e-05
Position 537: 1.1553170564349612e-05
Position 2887: 1.0806562487196799e-05
Position 66: 1.0787195272016024e-05
Position 2997: 9.349887498591668e-06
Position 1767: 8.74025127024284e-06
Position 1866: 8.526137623568606e-06
Position 878: 8.453880282559535e-06
Position 2613: 7.796804896039352e-06
Position 23: 7.568526900562381e-06
Position 1306: 7.446172677253814e-06
Position 2794: 7.407052557416038e-06
Position 2976: 7.3764030654215605e-06
Position 3216: 7.179925553366324e-06
Position 1235: 6.047440646953281e-06
Position 3206: 5.030737115226688e-06
Position 173: 4.747978629241271e-06
Position 472: 4.684219898038811e-06
Position 903: 4.6353157446456626e-06
Position 1219: 4.180381514511851e-06
Position 2015: 3.52250552920324e-06
Position 2064: 3.520901912653086e-06
Position 1603: 3.3395058383261235e-06
Position 1758: 3.0015849245446804e-06
Position 3197: 2.8738954519686112e-06
Position 1855: 2.8213285165350666e-06
Position 28: 2.7021814008501543e-06
Position 1094: 2.673117522883551e-06
Position 2637: 2.40729465801639e-06
Position 2346: 2.2263333726624527e-06
Position 741: 2.212521704315556e-06
Position 1363: 2.0087448937535134e-06
Position 1250: 1.9655633921233785e-06
Position 1569: 1.8702984164755521e-06
Position 1199: 1.6613346307781627e-06
Position 3224: 1.5648104818325993e-06
Position 3230: 1.5303109966405605e-06
Position 9: 1.2365861349279587e-06
Position 2658: 1.1571164467498129e-06
Position 195: 9.280831589429145e-07
Position 598: 8.965722068070616e-07
Position 913: 8.874553722631426e-07
Position 1081: 8.532546966673066e-07
Position 2744: 7.882927012811179e-07
Position 412: 6.910341285958747e-07
Position 1339: 6.144531280141249e-07
Position 2648: 5.09322049834951e-07
Position 6: 4.1390034281966604e-07
Position 187: 6.236986487215538e-08
Position 2763: 2.9230222504499896e-08
Position 2961: 2.4436581457352278e-08
Position 197: 1.9175355073677252e-09
Position 1394: 9.332989085099966e-10
Position 2397: 4.504347044792188e-11
Position 2381: 2.8239314375788914e-11
Position 2120: 2.0577140863644962e-11
Position 182: 1.1642411209459197e-11
Position 1997: 1.4626491791262111e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1964: 0.992210743236568
Position 2370: 0.9710792855124172
Position 1511: 0.175446272347067
Position 1306: 0.11911485638066702
Position 1541: 0.1157311778993765
Position 944: 0.020909015621931523
Position 3233: 0.020033861534857856
Position 2403: 0.019624927067859673
Position 3049: 0.017258180451385278
Position 1421: 0.013164471276700354
Position 2306: 0.00798427593022706
Position 1394: 0.00795788022112537
Position 708: 0.005761701687330422
Position 990: 0.004904889058910423
Position 2120: 0.004431344120351843
Position 1631: 0.003952987084181896
Position 1409: 0.0036155749787331925
Position 1733: 0.002838485883486373
Position 2155: 0.0021780774657111012
Position 1637: 0.001831615274727696
Position 206: 0.0017374841048324562
Position 1261: 0.0016663785019302997
Position 150: 0.001651721957773908
Position 143: 0.0013579917421663698
Position 1739: 0.0009449824677818462
Position 1213: 0.0007608949954589268
Position 187: 0.0007418107588940394
Position 1267: 0.0004942184664953599
Position 3329: 0.00042751604657711724
Position 178: 0.0003567048393355103
Position 823: 0.00033020650530264835
Position 3082: 0.0002889208441388363
Position 379: 0.0002506961655431593
Position 1969: 0.00024355772460558234
Position 2158: 0.00022594702983912702
Position 2887: 0.0002032159381997257
Position 1774: 0.00020214926550494306
Position 2643: 0.00019844269288772398
Position 1146: 0.00019434070742755497
Position 893: 0.0001878252415451345
Position 1997: 0.00018122724283019985
Position 2625: 0.00017867805937458293
Position 1648: 0.0001451321178293853
Position 268: 0.00011707582965432609
Position 537: 9.775245582644035e-05
Position 1664: 8.119530574206319e-05
Position 2009: 8.039745655141021e-05
Position 878: 7.55968132591689e-05
Position 1829: 6.977840400249637e-05
Position 1166: 6.18774901763353e-05
Position 1919: 6.0846435675924895e-05
Position 2526: 5.964108519891258e-05
Position 2058: 5.8041571791896826e-05
Position 1933: 5.511855801868482e-05
Position 278: 5.360469575548903e-05
Position 2129: 5.2244528822800874e-05
Position 778: 5.074724170398333e-05
Position 1817: 4.502039904791933e-05
Position 195: 4.342228204139396e-05
Position 1796: 3.92337210665633e-05
Position 408: 3.73565451276476e-05
Position 1642: 3.697135793263761e-05
Position 1903: 3.520380772632518e-05
Position 1178: 2.766988584438861e-05
Position 1219: 2.6471786778533635e-05
Position 438: 2.5522610319223678e-05
Position 232: 1.987336087654641e-05
Position 235: 1.877999692137846e-05
Position 866: 1.6456418267486177e-05
Position 386: 1.6283036978287392e-05
Position 998: 1.492932765197765e-05
Position 2028: 1.4204997539538636e-05
Position 173: 1.3704044914374294e-05
Position 2824: 1.3683763401282428e-05
Position 3317: 1.3618492931880332e-05
Position 2136: 1.2364528312215917e-05
Position 2676: 1.2220945284657155e-05
Position 3168: 1.169915228918029e-05
Position 338: 1.0085949061399096e-05
Position 1971: 9.898847853475801e-06
Position 145: 8.724173546432882e-06
Position 827: 8.70919795553471e-06
Position 1161: 8.552066179496311e-06
Position 488: 8.053714589175222e-06
Position 310: 6.176816502007826e-06
Position 1661: 5.841919648883321e-06
Position 1653: 5.553459341604416e-06
Position 2619: 5.235352066432264e-06
Position 2631: 4.562196508572137e-06
Position 3173: 4.03294891648136e-06
Position 3288: 3.0749440977528803e-06
Position 2204: 2.993413033500074e-06
Position 2100: 2.9306505021733732e-06
Position 2031: 2.785742990401319e-06
Position 1199: 2.4595790114168125e-06
Position 611: 2.35261263825483e-06
Position 305: 2.2516893138362588e-06
Position 397: 2.186149780185091e-06
Position 289: 1.6628690420449568e-06
Position 317: 1.6615832537956621e-06
Position 2685: 1.5282880751054326e-06
Position 2103: 1.4771498296108006e-06
Position 3259: 1.2775174673777377e-06
Position 833: 1.2409941180358184e-06
Position 292: 1.1268125869044295e-06
Position 2688: 1.1166236210249952e-06
Position 2718: 1.116370584431e-06
Position 350: 9.715345376326355e-07
Position 1027: 9.152301143996003e-07
Position 2658: 9.006780537110894e-07
Position 2493: 8.712143874326456e-07
Position 1034: 8.69611455165154e-07
Position 286: 8.510024588576126e-07
Position 2682: 7.972089189023406e-07
Position 2559: 7.905607974794061e-07
Position 1046: 7.884165865291701e-07
Position 2094: 7.289503888311486e-07
Position 2600: 7.075714782158635e-07
Position 1063: 7.012437590253739e-07
Position 238: 6.412587292696191e-07
Position 524: 6.253796683765968e-07
Position 447: 5.652537724379237e-07
Position 2547: 5.174739970362489e-07
Position 121: 4.696369267805454e-07
Position 2172: 3.4528914590263723e-07
Position 3105: 3.249719110728094e-07
Position 412: 2.481620118341985e-07
Position 451: 2.3316086029003695e-07
Position 1814: 9.996644609270046e-08
Position 2221: 8.114532954893736e-08
Position 355: 4.2670302844449306e-08
Position 1081: 3.670094690179078e-08
Position 104: 8.391300024242189e-09
Position 1139: 1.064705304472402e-09
Position 2673: 1.0053053857989321e-10
Position 2538: 9.377606727273235e-11
Position 2565: 8.123151268644569e-11
Position 2498: 3.4720478812741834e-11
Position 2501: 2.9100476999870326e-11
Position 2721: 1.967373707905449e-12
Position 2664: 1.9452025288477418e-12
Position 50: 2.6864891733711035e-14
