Gene = IntS14
index = 1233
Annotated 5SS: [638]
Annotated 3SS: [695]
SMsplice 5SS: [638]
SMsplice 3SS: [695]
top_k =  1000
Partition function (log Z): -8.418205291869288

Sorted 5' Splice Sites (High to Low Probability):
Position 638: 0.9923444813155111
Position 919: 0.02659951397806209
Position 1517: 0.012204817697393587
Position 1346: 0.009787833086203674
Position 986: 0.007606461857186197
Position 625: 0.0029965679589591815
Position 1360: 0.002890845394451792
Position 1340: 0.0024999867510055026
Position 851: 0.0017723413380428378
Position 307: 0.0008501433040419385
Position 1291: 0.0008220438211273904
Position 418: 0.0005748864062801146
Position 1090: 0.00038321933854976035
Position 328: 0.0003224580738332649
Position 668: 0.00030810973025269695
Position 1357: 0.00027492116428777514
Position 800: 0.0001481873829168802
Position 1350: 0.00014156659591242624
Position 1598: 0.00012704459084696859
Position 1439: 9.163243570565932e-05
Position 601: 6.515836661706447e-05
Position 1224: 6.29155829937973e-05
Position 843: 6.22308454182373e-05
Position 280: 4.592591588380055e-05
Position 1189: 4.318627542138742e-05
Position 1399: 2.4700924057413914e-05
Position 1856: 2.4323681189852603e-05
Position 373: 2.0218855989710217e-05
Position 1058: 1.52038474998508e-05
Position 1801: 1.0632587455061173e-05
Position 603: 1.0266307019868938e-05
Position 510: 9.708391363279355e-06
Position 1860: 6.087136124254396e-06
Position 678: 4.895961331271316e-06
Position 893: 4.755014915268909e-06
Position 1238: 3.5737073906762483e-06
Position 376: 2.707335423966241e-06
Position 393: 2.596798402874527e-06
Position 931: 2.5751327405727437e-06
Position 241: 2.367136115024485e-06
Position 1295: 2.347988851148186e-06
Position 498: 1.1490038751883527e-06
Position 1083: 2.2899042616223836e-07
Position 319: 1.9596686540703423e-07
Position 145: 1.8777940865929252e-07
Position 421: 1.373552729013246e-07
Position 337: 1.0603456296839638e-07
Position 1046: 9.061203765796719e-08
Position 680: 5.779783932569725e-08
Position 988: 5.662550758252949e-08
Position 378: 4.0241447345054935e-08
Position 1247: 3.569021019675399e-08
Position 737: 2.651835797838666e-08
Position 688: 2.4462249098285932e-08
Position 174: 2.1684874290738098e-08
Position 819: 2.124933227343784e-08
Position 424: 1.375401924992151e-08
Position 990: 2.2494582018252415e-09
Position 387: 7.038237194489823e-10
Position 1000: 1.738704038537391e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 695: 0.926067315074685
Position 771: 0.032667960992384205
Position 971: 0.031180498623646954
Position 1389: 0.015411606888821852
Position 1570: 0.01310430013370604
Position 1546: 0.009894628419185567
Position 700: 0.009249122105044727
Position 1267: 0.007513383029314729
Position 1454: 0.004770988442239227
Position 715: 0.002876459413625642
Position 1457: 0.0015631790549139582
