Gene = Arpc2
index = 26
Annotated 5SS: [ 611 3356 3533 3778 4061 5180 5355]
Annotated 3SS: [3261 3432 3590 3839 5087 5244 5411]
SMsplice 5SS: [ 611 3356 3533 3778 4061 5180]
SMsplice 3SS: [3261 3432 3590 3839 5087 5244]
top_k =  1000
Partition function (log Z): 18.007794602513822

Sorted 5' Splice Sites (High to Low Probability):
Position 5180: 0.9976825170281525
Position 3533: 0.9959499810495022
Position 3778: 0.9936561548444716
Position 3356: 0.982232963536895
Position 611: 0.9754370467997692
Position 4061: 0.8083661525286232
Position 5355: 0.29496717657239774
Position 4080: 0.09340596003759304
Position 5586: 0.08822514244521766
Position 2635: 0.06961595807849147
Position 2867: 0.061428005102199756
Position 5574: 0.04537599399208659
Position 4546: 0.04045687795991263
Position 4030: 0.04021709614735697
Position 22: 0.0353667903995531
Position 5866: 0.03476772112662413
Position 2011: 0.026986593602812275
Position 2271: 0.02219608239406331
Position 4072: 0.021982428020114367
Position 4863: 0.019287326457687926
Position 2723: 0.014746518675558717
Position 5628: 0.013780611363230586
Position 1533: 0.011385508067390018
Position 1154: 0.01034916653428995
Position 1811: 0.008665876107065833
Position 369: 0.006986677564732025
Position 3782: 0.004965458600754267
Position 2710: 0.004883517226652105
Position 3033: 0.004873148872306974
Position 215: 0.004815987343170356
Position 3163: 0.004777749578654945
Position 1554: 0.0044556210518974185
Position 1734: 0.0041150535250764845
Position 2995: 0.004001701366976856
Position 62: 0.003918154205050558
Position 3537: 0.003492769005355687
Position 274: 0.0034644837371128087
Position 1411: 0.003372243025929443
Position 4550: 0.003254310198968093
Position 3947: 0.0029807724298623393
Position 2806: 0.002651540182869445
Position 4999: 0.0022576094195720163
Position 4119: 0.0019877785809620024
Position 5632: 0.0016992104515051994
Position 817: 0.0016715727006493476
Position 4444: 0.0016378390382544524
Position 3329: 0.0015794484081096067
Position 4693: 0.0015328964459532485
Position 4993: 0.00145752333096958
Position 5004: 0.001340521047532209
Position 3922: 0.0013380727244834366
Position 1740: 0.0012532472452994913
Position 944: 0.0011750046535512378
Position 4379: 0.0010581452266747835
Position 233: 0.0010120536604696394
Position 1059: 0.0009862890048498692
Position 595: 0.0009659842559938326
Position 1769: 0.0009355973780899345
Position 5514: 0.0009329241832891459
Position 5302: 0.0008950860933073292
Position 3001: 0.0007444083041378886
Position 284: 0.000736708412042175
Position 4374: 0.0007335109217707052
Position 2786: 0.0007199697515057401
Position 5643: 0.0006517347881338946
Position 5448: 0.0006494031579432848
Position 239: 0.0006259676583629327
Position 2580: 0.0006078342895675081
Position 4113: 0.0005439742409303585
Position 1417: 0.0005419674091806169
Position 2211: 0.0005364328149584883
Position 4843: 0.0005208545239417415
Position 4368: 0.0005045393830379862
Position 852: 0.00046053785739680374
Position 922: 0.0004599732358831589
Position 5621: 0.00045089495950762046
Position 4105: 0.0004321595681386322
Position 1167: 0.0004012885836334179
Position 963: 0.0003949290346336054
Position 235: 0.00037282356139613796
Position 2257: 0.00035196398487474383
Position 286: 0.00034795507070708564
Position 3703: 0.0003383905197231596
Position 4429: 0.0003341986232324817
Position 846: 0.00031856826951997077
Position 4682: 0.00028444677876601066
Position 4877: 0.00028152011491423465
Position 1911: 0.00026018580430112653
Position 4688: 0.00024327933444125586
Position 5645: 0.0002417622428612789
Position 5189: 0.0002307465298961761
Position 259: 0.00021928461995883382
Position 3350: 0.0002144429908624965
Position 1200: 0.00020908674650319247
Position 1951: 0.0001919246555905654
Position 3362: 0.0001912000456010171
Position 4566: 0.00014342984992510427
Position 3369: 0.0001399401279055732
Position 261: 0.00012960753910740358
Position 5557: 0.00012147528744138752
