Gene = Zcchc7
index = 1605
Annotated 5SS: [ 124  504 3929 4191 4387]
Annotated 3SS: [ 181 1774 3990 4248 4448]
SMsplice 5SS: [ 124  504 4191 4387 4630]
SMsplice 3SS: [ 181 3990 4248 4448 4685]
top_k =  1000
Partition function (log Z): 7.574401596682137

Sorted 5' Splice Sites (High to Low Probability):
Position 4387: 0.99758742554571
Position 124: 0.9880331775788397
Position 504: 0.9745689486811477
Position 4191: 0.9054304581875243
Position 4630: 0.6265610699745182
Position 2975: 0.40510567685180576
Position 5344: 0.37298371669289376
Position 3929: 0.25026763910952526
Position 5568: 0.15969447414329557
Position 4195: 0.09076619536580541
Position 3260: 0.0780198247337668
Position 1591: 0.052145199436393896
Position 3085: 0.03651072246731628
Position 1154: 0.027621131910658892
Position 3460: 0.02342810056039204
Position 4842: 0.019347984661519005
Position 3682: 0.01931992823655591
Position 3242: 0.018795031640684138
Position 952: 0.018567578273916474
Position 3910: 0.018057865305115113
Position 4863: 0.015082873568588144
Position 594: 0.014381972941434971
Position 2738: 0.012129196185101209
Position 1418: 0.007679971181684569
Position 6863: 0.0071289333500966145
Position 4760: 0.004987555920604469
Position 633: 0.004864437526580612
Position 3454: 0.004802326081964761
Position 528: 0.004507632865221843
Position 965: 0.004343017089430003
Position 6439: 0.00431975878136189
Position 5019: 0.00416423183747211
Position 539: 0.004088457634450859
Position 1171: 0.003913725825073591
Position 3239: 0.0037361876928258815
Position 2767: 0.003466559351954985
Position 3619: 0.003117530027286896
Position 4552: 0.003099826667238524
Position 3257: 0.0029783590264713354
Position 2113: 0.0029594681700942393
Position 3947: 0.0029450628782219557
Position 5007: 0.0028954930209694613
Position 1090: 0.0024013746929197125
Position 5185: 0.001921596854829989
Position 1611: 0.0017158865773804527
Position 2071: 0.0015537517536514112
Position 2587: 0.0015296597883802355
Position 2606: 0.0015255328330852297
Position 5134: 0.0011186604197601722
Position 1283: 0.0009754114247077327
Position 957: 0.0008866943923765556
Position 2473: 0.0008009463405206664
Position 3180: 0.000727011858519075
Position 1603: 0.0007235459137402965
Position 1120: 0.0006856573510315603
Position 1652: 0.000676766767876782
Position 4699: 0.0006294951827646446
Position 5390: 0.0005437181783408163
Position 1647: 0.0005195548301133205
Position 1465: 0.0005035596596033691
Position 2470: 0.0005023559715786812
Position 4966: 0.0004361131548586554
Position 2479: 0.00042216190044254095
Position 4589: 0.0003963947745576516
Position 1222: 0.00039305471476070217
Position 4618: 0.00033181849745878684
Position 1535: 0.0003305485830605336
Position 4479: 0.0003230451723873358
Position 2074: 0.000300676123721632
Position 4727: 0.00028703363135009836
Position 3668: 0.0002645695750721321
Position 5278: 0.00026331845922662105
Position 1563: 0.0002627476388679651
Position 1670: 0.0002619671728646486
Position 1832: 0.0002125761615404143
Position 119: 0.00021062757682836742
Position 2328: 0.0002097620740926934
Position 1569: 0.00020112705306136523
Position 1860: 0.00019950035902149637
Position 3329: 0.00019497381582606543
Position 2424: 0.00019477214669685585
Position 648: 0.00018744434096921067
Position 5722: 0.00015312425944645234
Position 1240: 0.0001519231453743049
Position 2009: 0.00015150693536442625
Position 2824: 0.00014868816784635515
Position 1218: 0.00013063741332691918
Position 1173: 0.0001288012280148328
Position 1310: 0.00012402481196494263
Position 721: 0.00010823798956444169
Position 1405: 0.00010063413658548466
Position 4370: 9.843937989007031e-05
