Gene = YL-1
index = 1603
Annotated 5SS: [245 438 815]
Annotated 3SS: [304 513 873]
SMsplice 5SS: [245 438 815]
SMsplice 3SS: [304 513 873]
top_k =  1000
Partition function (log Z): 2.998974530967238

Sorted 5' Splice Sites (High to Low Probability):
Position 438: 0.9965660035849657
Position 245: 0.9811030826818022
Position 815: 0.9666806336947001
Position 1416: 0.06173267481098858
Position 1080: 0.03607958012126008
Position 819: 0.015074686161778084
Position 1034: 0.00942357610959609
Position 730: 0.0047929556035645115
Position 1516: 0.004382016130066393
Position 208: 0.003280970115393587
Position 1397: 0.0022225713379149196
Position 1528: 0.0020111809814369335
Position 1381: 0.0012382932165003364
Position 4: 0.0011934920327201458
Position 51: 0.0006584346134884896
Position 1519: 0.0004211239897077847
Position 1305: 0.0004014978016775409
Position 586: 0.00039499988899279555
Position 17: 0.00026443871820681426
Position 1050: 0.00022676997920868783
Position 1159: 0.0001843934717888562
Position 619: 0.00016797472087139428
Position 1008: 0.00015461676719705266
Position 1318: 0.0001410263533275922
Position 581: 6.383756441553988e-05
Position 1556: 5.9729792449221406e-05
Position 1542: 5.508277964183295e-05
Position 34: 4.516640947036072e-05
Position 412: 4.3007702427606495e-05
Position 200: 2.819002730579866e-05
Position 417: 2.496408113280442e-05
Position 471: 1.4265667500383652e-05
Position 578: 1.032689127914112e-05
Position 414: 9.033230277443396e-06
Position 1576: 6.876403582235788e-06
Position 1082: 6.614012513782986e-06
Position 736: 4.3202890431614505e-06
Position 696: 3.7595634183682955e-06
Position 913: 3.531571278902498e-06
Position 929: 2.9945870912919726e-06
Position 88: 2.5013572100093676e-06
Position 1467: 1.6249784455476764e-06
Position 605: 1.3347880234519513e-06
Position 1135: 1.2369290291862688e-06
Position 495: 1.019686120972678e-06
Position 369: 1.6558797855465497e-07
Position 327: 1.4664609989836586e-07
Position 1580: 1.4616690492583346e-07
Position 1453: 1.0398510169682479e-07
Position 346: 9.202506910908582e-08
Position 330: 6.203217427597099e-08
Position 484: 4.15264873330706e-08
Position 486: 1.2068554088049442e-09
Position 529: 2.898132017535826e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 513: 0.9960506914940681
Position 304: 0.9837137370707382
Position 873: 0.9772452301739996
Position 1463: 0.06780877306928722
Position 1147: 0.03540762235652877
Position 884: 0.0068909182456850715
Position 1576: 0.0055590205134868256
Position 1106: 0.004878886049854797
Position 1181: 0.0019580350825728443
Position 72: 0.0013820172336312954
Position 1599: 0.0012176216265399585
Position 1602: 0.0010969488975405598
Position 875: 0.0007861062237666616
Position 346: 0.0005890004330064852
Position 1184: 0.000562141548147048
Position 1224: 0.00041529598908096436
Position 1238: 0.0004122286973623649
Position 1467: 0.00035860357576269087
Position 694: 0.00034220180252315734
Position 312: 0.00027604866330073865
Position 1090: 0.00023854120941228896
Position 156: 0.0002315081998787989
Position 1381: 0.00020292917762409387
Position 1415: 0.000200539143635281
Position 1556: 0.0001780695683006606
Position 1079: 0.00015946759456432217
Position 1623: 0.00014605005023370638
Position 522: 0.00011692485267237842
Position 88: 0.00010719071826218777
Position 972: 7.804494682164972e-05
Position 1638: 6.981721296489123e-05
Position 529: 6.528037328390525e-05
Position 546: 6.0865986279862266e-05
Position 1119: 6.000295887265464e-05
Position 1247: 5.9101121421771314e-05
Position 1626: 5.259216315707702e-05
Position 1019: 5.1136053540511644e-05
Position 672: 2.643524269993728e-05
Position 282: 2.178161493050035e-05
Position 173: 1.055927423056568e-05
Position 1195: 1.0381258836921573e-05
Position 567: 8.689866714537646e-06
Position 1123: 8.487511540145655e-06
Position 1061: 8.414947221634834e-06
Position 666: 7.3180133053316764e-06
Position 1155: 7.110471456828635e-06
Position 714: 6.156730121738944e-06
Position 923: 5.7828364330632575e-06
Position 537: 5.334285411466561e-06
Position 324: 5.070104340532582e-06
Position 759: 3.423801338250257e-06
Position 726: 3.327911692384e-06
Position 1526: 2.6119621718775586e-06
Position 893: 2.4690159140297816e-06
Position 318: 2.3141516092319425e-06
Position 905: 2.0146801009122644e-06
Position 723: 1.998093766035716e-06
Position 380: 1.888453806528908e-06
Position 762: 9.079233979071952e-07
Position 1390: 8.828010014745682e-07
Position 729: 7.013529226158009e-07
Position 899: 5.747809742215516e-07
Position 218: 5.171471181647478e-07
Position 177: 4.5778117096838156e-07
Position 1034: 4.556182663150908e-07
Position 983: 3.9260298065506354e-07
Position 696: 3.4528938404149903e-07
Position 902: 3.2078801423989625e-07
Position 179: 2.647632697725769e-07
Position 1251: 1.5740493810860565e-07
Position 356: 1.0343132695072419e-07
Position 796: 8.215431467274723e-08
Position 1202: 7.347481634046457e-08
Position 765: 4.7776611476012284e-08
Position 221: 4.6629268815303457e-08
Position 1261: 4.041470314670058e-08
Position 428: 1.608380527019149e-08
Position 384: 7.98004959929652e-09
Position 182: 4.494452645620446e-09
Position 828: 3.203608482586442e-09
Position 437: 2.293251470365292e-09
Position 843: 1.5540126133293792e-09
Position 386: 1.1937764672114273e-09
Position 401: 6.718218983117373e-10
Position 741: 2.8452080997579815e-10
Position 792: 2.551125684039299e-10
Position 320: 6.758191939233659e-11
Position 774: 6.087110721559483e-11
Position 365: 5.7910696642418176e-11
Position 395: 1.2323117747306622e-11
Position 230: 5.192425766267796e-12
Position 236: 3.987874815420383e-12
Position 228: 1.231687890573561e-12
Position 840: 8.623760278667559e-13
Position 836: 7.469994400943531e-13
Position 245: 2.4480253246391196e-13
Position 249: 4.891360739325019e-16
