Gene = Taf2
index = 1544
Annotated 5SS: [ 164  282 2110 2581 2850]
Annotated 3SS: [ 226  343 2167 2638 2909]
SMsplice 5SS: [ 282 2110 2581 2850]
SMsplice 3SS: [ 343 2167 2638 2909]
top_k =  1000
Partition function (log Z): 6.437962501496115

Sorted 5' Splice Sites (High to Low Probability):
Position 2581: 0.9996186779095928
Position 282: 0.9830774760998107
Position 2110: 0.9823805465057285
Position 2850: 0.9186132358035379
Position 2318: 0.1004898661892218
Position 2855: 0.07178492456886486
Position 969: 0.02099216574559003
Position 3592: 0.020731114547764246
Position 926: 0.017146683309428475
Position 4140: 0.015550658846875232
Position 3674: 0.014528333563635185
Position 938: 0.013208513559460601
Position 521: 0.01122595760219636
Position 2275: 0.008768339239583228
Position 1193: 0.00847305601579265
Position 1579: 0.007116392376767971
Position 965: 0.007107329926716318
Position 1055: 0.00693239320201029
Position 1810: 0.005578666668030354
Position 4097: 0.005050702308895055
Position 596: 0.004631145055864246
Position 636: 0.004229794110236234
Position 2385: 0.0036524732822769274
Position 630: 0.0034216024393815547
Position 2076: 0.0033440423754997894
Position 683: 0.003269290248386882
Position 2998: 0.003263108028449451
Position 2758: 0.002710889847263865
Position 2480: 0.002387207413762725
Position 428: 0.0023211175602476405
Position 141: 0.0021706360576282473
Position 3756: 0.002121687913566817
Position 881: 0.0017739427019273053
Position 1775: 0.0014454614870360013
Position 132: 0.0013344154691322153
Position 1135: 0.001319946932277825
Position 1692: 0.0012163874826956694
Position 463: 0.0011538165330265235
Position 569: 0.0011271389219512779
Position 2720: 0.000997274667414183
Position 3445: 0.0009304086934062785
Position 1814: 0.000913469113366841
Position 553: 0.0008826357766045241
Position 3360: 0.0008765277160152919
Position 1007: 0.0008474585655740528
Position 4081: 0.0008266726537020975
Position 168: 0.0007714775409820206
Position 1946: 0.0007683802355415667
Position 3854: 0.0006385379323073978
Position 2433: 0.0005878005743550298
Position 240: 0.0005708397994932703
Position 237: 0.0005611529103578247
Position 2006: 0.0005505632496979493
Position 1306: 0.0005417786221925133
Position 1935: 0.0005368083535068701
Position 778: 0.0005279838656797852
Position 2657: 0.0005259970008838368
Position 1397: 0.0005164457538342546
Position 1661: 0.00041362155136738104
Position 1713: 0.0004057643010988046
Position 36: 0.0003828481316504652
Position 3023: 0.00037679399266105757
Position 862: 0.00037527602720464014
Position 1164: 0.00034063181588960825
Position 3685: 0.00033713153827098503
Position 2831: 0.00029791765084653983
Position 2280: 0.0002965171874057172
Position 1438: 0.00029475018147093505
Position 2703: 0.00027071183101103687
Position 3296: 0.0002700310315225142
Position 184: 0.00024245360842911758
Position 1464: 0.0002179856527799494
Position 4187: 0.00020026147254789702
Position 2255: 0.0001918886844991005
Position 2979: 0.00019035453438122783
Position 1133: 0.00018936414848695716
Position 4174: 0.00018910656113381045
Position 259: 0.00017925141205099544
Position 1904: 0.00015210505537723604
Position 3291: 0.0001468388486170552
Position 3637: 0.0001416214009712282
Position 2970: 0.0001370714568013311
Position 3658: 0.00013089219734514296
Position 1384: 0.00012207658916225892
Position 864: 0.0001166072515178231
Position 3454: 9.965196076938798e-05
Position 4113: 9.600484295345061e-05
Position 2084: 9.35610916399761e-05
Position 1792: 9.26371758228983e-05
Position 1613: 8.494528242109733e-05
Position 661: 8.249733501421474e-05
Position 2990: 7.417326108606784e-05
Position 155: 6.595188729756232e-05
Position 3716: 5.62292098989068e-05
Position 3127: 4.985663746385114e-05
Position 1389: 4.74417757731208e-05
Position 3652: 4.7070880739134654e-05
Position 2043: 4.693699225779737e-05
Position 4087: 4.4190457052235924e-05
Position 798: 3.969372608732522e-05
Position 1487: 3.944601257822079e-05
Position 2114: 3.852936184637605e-05
Position 313: 3.3236232514888e-05
Position 3340: 2.6127100198690002e-05
Position 2011: 2.552338729506359e-05
Position 3348: 2.4575511140356428e-05
Position 829: 2.2648912510052262e-05
