Gene = bun
index = 1635
Annotated 5SS: [  202  6096  8866  8977 10337 30128 69497]
Annotated 3SS: [ 5710  7124  8929  9191 29425 69444 88387]
SMsplice 5SS: [  216 10337 88215]
SMsplice 3SS: [10199 87489 88387]
top_k =  1000
Partition function (log Z): -81.45459738777309

Sorted 5' Splice Sites (High to Low Probability):
Position 10337: 0.9999998674001008
Position 216: 0.2919327856454775
Position 202: 0.20182892944836958
Position 206: 0.1972529728829781
Position 310: 0.10794691601431514
Position 534: 0.06119811196679581
Position 969: 0.053514200314351425
Position 316: 0.04592249994001219
Position 210: 0.04040040461998506
Position 540: 3.179167710034274e-06
Position 11361: 1.4963556126163498e-07
Position 23910: 3.8803970767602325e-08
Position 26495: 2.8559658816203885e-08
Position 18037: 2.1628107438530528e-08
Position 11221: 1.598220132808072e-08
Position 21091: 5.140024884948081e-10
Position 16192: 2.6955918609683607e-13
Position 12462: 7.241154436451096e-15
Position 8866: 7.1030644921593725e-15
Position 8977: 7.081278234956896e-15
Position 13793: 4.3047744178403015e-15
Position 13044: 1.3277976565521249e-15
Position 10772: 4.922808131458945e-16
Position 10811: 4.788167555268511e-16
Position 10789: 4.043010940635308e-16
Position 10961: 3.0621337407778836e-16
Position 417: 4.837100684078642e-17
Position 222: 2.3593819593482828e-17
Position 306: 2.218190265699043e-17
Position 546: 1.8009476474980844e-17
Position 283: 1.6766135420391248e-17
Position 528: 1.5077669055091626e-17
Position 73: 1.4579675034002796e-17
Position 253: 1.0975352596953334e-17
Position 544: 9.278423680789495e-18
Position 237: 7.980539528419364e-18
Position 249: 5.918563314131113e-18
Position 368: 4.0943676523238454e-18
Position 247: 3.9708010064221405e-18
Position 105: 3.7356074434569546e-18
Position 538: 1.920036501415408e-18
Position 422: 1.4376738716035997e-18
Position 308: 1.4067894079505951e-18
Position 287: 1.1628544667350002e-18
Position 6396: 1.1375328695941755e-18
Position 275: 1.0582783716700569e-18
Position 35: 1.0404131633527422e-18
Position 42: 9.201594164318013e-19
Position 38: 4.966180066615365e-19
Position 593: 4.915924490319751e-19
Position 707: 4.523637204143491e-19
Position 641: 4.481763412229934e-19
Position 5875: 3.742080258655086e-19
Position 627: 3.708311229858234e-19
Position 235: 3.0042394019838382e-19
Position 285: 2.6442920083482243e-19
Position 228: 2.2751255905449416e-19
Position 12: 2.161828126990176e-19
Position 200: 2.0984252371447777e-19
Position 251: 1.9681355063976273e-19
Position 614: 1.950176501236008e-19
Position 465: 1.8032232839706488e-19
Position 214: 1.4422810055529773e-19
Position 532: 1.347327322309793e-19
Position 230: 1.3460254237845605e-19
Position 2795: 1.3215887520936662e-19
Position 3209: 1.2159365665819306e-19
Position 220: 9.528622358619238e-20
Position 1480: 6.555262021853099e-20
Position 498: 6.377560963416063e-20
Position 648: 6.173489615332922e-20
Position 314: 5.4084452946408387e-20
Position 241: 4.752924560040582e-20
Position 439: 4.0993010920543983e-20
Position 54: 4.0152835966459585e-20
Position 943: 3.8565739415699624e-20
Position 2003: 3.493117530527773e-20
Position 1419: 3.4233008420672404e-20
Position 2167: 2.7111501417378385e-20
Position 2661: 2.3106747803457732e-20
Position 3153: 1.5859012146953837e-20
Position 1135: 9.357385791641567e-21
Position 2034: 8.845263746213452e-21
Position 3162: 6.784605085698247e-21
Position 803: 3.862231107378043e-21
Position 1551: 2.6498429728782263e-21
Position 2275: 2.1877275003000467e-21
Position 783: 1.51176912381414e-21
Position 1697: 1.2227795260413728e-21
Position 1226: 1.0752840356801673e-21
Position 1032: 9.80647441843138e-22
Position 1143: 8.257241156893206e-22
Position 1141: 7.383181749038033e-22
Position 1145: 7.194124753148435e-22
Position 1139: 6.308570056062964e-22
Position 1147: 5.731990826038795e-22
Position 1161: 4.985705490041826e-22
Position 978: 4.963391456338253e-22
Position 2162: 4.375685731596472e-22
Position 1125: 3.705279318629884e-22
Position 2290: 3.2807958246568227e-22
Position 1131: 2.151543724098848e-22
Position 1149: 2.0145033654186812e-22
Position 1906: 1.9632815542424193e-22
Position 1151: 1.8665506825100775e-22
Position 2200: 1.3478697226442564e-22
Position 1620: 1.2852284465119362e-22
Position 2040: 1.267538834733695e-22
Position 2221: 1.0338165526655056e-22
Position 1607: 8.912030266659321e-23
Position 817: 8.495299757392108e-23
Position 986: 5.703161899909147e-23
Position 1137: 3.545387322396944e-23
Position 1180: 3.44454688051137e-23
Position 1323: 3.4291656796428735e-23
Position 2181: 2.5725130198837912e-23
Position 1206: 4.6212205863420754e-24
Position 1667: 4.316246326799034e-24
Position 1155: 3.027907082582382e-24
Position 1110: 2.77247061420382e-24
Position 1203: 2.539973294096237e-24
Position 975: 1.1523586476459009e-24
Position 1163: 8.217336602392658e-25
Position 956: 3.330796844661458e-25
Position 902: 3.283486369971545e-25
Position 973: 3.223039143154394e-25
Position 917: 3.1036653667349875e-25
Position 844: 5.674534683431574e-27
Position 815: 2.195687403759906e-27

Sorted 3' Splice Sites (High to Low Probability):
Position 39939: 0.9999654944898216
Position 10199: 0.7915086375642748
Position 9998: 0.0722730398268826
Position 9968: 0.0697472612637461
Position 9221: 0.028079567481720663
Position 9856: 0.01792667565039147
Position 9071: 0.016444061388805276
Position 9218: 0.002067070946432452
Position 9350: 0.0016430548915052875
Position 7148: 0.00020643514599241627
Position 7124: 0.0001040632331972069
Position 32017: 2.4493167466860323e-05
Position 30834: 3.975481673356082e-06
Position 26434: 1.856888228717978e-06
Position 29163: 1.6928634400364627e-06
Position 29072: 1.074754496619889e-06
Position 29425: 1.0503843056525337e-06
Position 28412: 2.770195695614732e-07
Position 11124: 8.650755418680357e-08
Position 10843: 5.4508862208460973e-08
Position 25229: 3.4048584832558315e-08
Position 23637: 2.971872264131603e-08
Position 26633: 2.8559658816204292e-08
Position 23767: 2.405889148518473e-08
Position 23662: 9.71481507633712e-09
Position 25912: 8.540018416589875e-09
Position 17905: 8.290528714680729e-09
Position 11290: 7.866918692765226e-09
Position 10641: 7.817748892141086e-09
Position 17796: 4.706049704956781e-09
Position 25069: 4.425687172723025e-09
Position 24480: 3.934250568320879e-09
Position 17819: 3.5998500448291246e-09
Position 22811: 2.4866209496410468e-09
Position 11271: 2.0247019996458965e-09
Position 17315: 1.7846119940796826e-09
Position 22214: 1.5165997986907045e-09
Position 10948: 1.4822596237889078e-09
Position 17869: 1.393614339727052e-09
Position 22878: 1.3495462166990488e-09
Position 18012: 9.486847373122818e-10
Position 17392: 9.231451778571723e-10
Position 10709: 8.566446678785278e-10
Position 22277: 8.505175750218436e-10
Position 10765: 8.33518110544492e-10
Position 23873: 7.859628205072805e-10
Position 10960: 7.114863415063658e-10
Position 21150: 6.833085918947845e-10
Position 10440: 6.728382207354648e-10
Position 10868: 6.334907595183987e-10
Position 11176: 6.081329258157634e-10
Position 11083: 5.150589287132968e-10
Position 22343: 5.074869330081232e-10
Position 20948: 4.796102267685564e-10
Position 23466: 4.0109626785670505e-10
Position 20799: 3.5929777334211344e-10
Position 10401: 2.4006305206545824e-10
Position 10954: 1.76303665226843e-10
Position 10393: 1.6229493299987102e-10
Position 22346: 1.524644466022074e-10
Position 19181: 4.338421076444996e-11
Position 18319: 3.992612145492835e-11
Position 20507: 2.691450216954245e-11
Position 19634: 2.1657297111385217e-11
Position 20863: 1.7776370712764768e-11
Position 19546: 1.2935184500402772e-11
Position 19972: 1.2284239791608621e-11
Position 20531: 1.1626104545638914e-11
Position 20510: 1.1252490877565476e-11
Position 19864: 7.933317904950096e-12
Position 6926: 7.151074924806983e-12
Position 20069: 6.2520760860368244e-12
Position 18158: 3.4334673972747465e-12
Position 19432: 3.360264082721219e-12
Position 19118: 3.1706742520638066e-12
Position 18354: 3.1148960333929502e-12
Position 16580: 2.9886502803349894e-12
Position 18535: 2.3474279642833944e-12
Position 13694: 8.273488376385792e-13
Position 18323: 7.603945422219016e-13
Position 18287: 7.085328540122589e-13
Position 16502: 6.802499037397534e-13
Position 16121: 5.785588194964412e-13
Position 17337: 4.727383069481847e-13
Position 16614: 3.784105359906565e-13
Position 14780: 2.883731251339118e-13
Position 16590: 2.2665540793060852e-13
Position 17361: 2.1625111046448428e-13
Position 17464: 2.149001329143362e-13
Position 16375: 1.809599829974505e-13
Position 16899: 1.7429390556009983e-13
Position 13800: 1.2526349513957794e-13
Position 15209: 1.0667039989881193e-13
Position 14811: 1.0127671900887088e-13
Position 13879: 9.99183129658254e-14
Position 16604: 9.339579486603091e-14
Position 14841: 7.931050916258608e-14
Position 16149: 7.816380910833908e-14
Position 11789: 7.196085628213781e-14
Position 12153: 7.165591896283723e-14
Position 15291: 4.301377734644459e-14
Position 13223: 4.245129343992813e-14
Position 12644: 4.002030400457657e-14
Position 15707: 3.621802042443951e-14
Position 13760: 2.633076230561152e-14
Position 14152: 2.2909269119806385e-14
Position 12241: 1.997752298388264e-14
Position 13811: 1.836953838679192e-14
Position 14913: 1.521494376648219e-14
Position 13658: 1.3948677828904901e-14
Position 13563: 1.3036012440766273e-14
Position 14365: 1.0723747941472825e-14
Position 14168: 9.947742037729257e-15
Position 13107: 9.622459228022592e-15
Position 12617: 7.761223155440713e-15
Position 13146: 7.323917857130604e-15
Position 8929: 7.103064492159436e-15
Position 11996: 6.965836654039857e-15
Position 13393: 6.804493804317517e-15
Position 12029: 4.489813267936105e-15
Position 13044: 3.526696221455645e-15
Position 13757: 3.4628771597238743e-15
Position 11880: 3.4611412270421773e-15
Position 11906: 2.907408638518755e-15
Position 12550: 2.8719766837583625e-15
Position 13843: 2.732203268132973e-15
Position 11476: 2.7274106364891838e-15
Position 783: 1.8438343391545204e-15
Position 12077: 1.7643798353285199e-15
Position 13520: 1.7600778933285794e-15
Position 12498: 1.5916478856541421e-15
Position 12979: 1.2441833775963783e-15
Position 12955: 1.1877831626267218e-15
Position 13152: 1.0191814005046504e-15
Position 11768: 7.04282177588303e-16
Position 9028: 4.927194143087528e-16
Position 11486: 2.9837017531077907e-16
Position 12022: 2.5248922495577575e-16
Position 10456: 1.9317368607258537e-16
Position 11449: 1.873496514323559e-16
Position 10420: 1.8578612780133928e-16
Position 10484: 1.4215723849775404e-16
Position 10405: 1.2390792294366322e-16
Position 810: 7.143057183350555e-17
Position 10604: 6.082423176141648e-17
Position 486: 4.778633730746888e-17
Position 641: 3.7420091398827616e-17
Position 853: 3.0837498962012574e-17
Position 399: 1.2419488414350095e-17
Position 6016: 1.0590991469155665e-17
Position 5710: 9.877460156245279e-18
Position 4568: 2.358788375537024e-18
Position 7004: 1.9885113315318978e-18
Position 6050: 1.7481389538485658e-18
Position 6458: 1.1375328695941647e-18
Position 2455: 1.0418095451097021e-18
Position 5296: 9.827342276649327e-19
Position 3277: 4.955665721966311e-19
Position 2273: 3.227099357010907e-19
Position 2433: 3.0538061587461e-19
Position 3896: 2.649960221331175e-19
Position 5531: 2.5889819693171424e-19
Position 3478: 2.275959244250904e-19
Position 5934: 1.8045764973940094e-19
Position 4393: 1.295140519488857e-19
Position 1277: 1.1812882844358792e-19
Position 2909: 1.084837995254916e-19
Position 4452: 1.0693376997965659e-19
Position 2864: 8.707665786658753e-20
Position 1744: 8.193949914297143e-20
Position 4072: 5.3274778966500383e-20
Position 4979: 5.1506881295573026e-20
Position 1844: 4.733451037755205e-20
Position 3104: 4.635087056078463e-20
Position 3814: 4.4590874372522335e-20
Position 4735: 3.804207876528011e-20
Position 2951: 3.635672062345243e-20
Position 1234: 3.170010449852364e-20
Position 3705: 3.1187616609730096e-20
Position 1938: 2.897205234590263e-20
Position 2170: 2.8616386439436873e-20
Position 1508: 1.4745351353949764e-20
Position 4127: 1.4206853040867828e-20
Position 1203: 1.397634549436828e-20
Position 1511: 1.2082971175436706e-20
Position 2033: 1.1953839458257547e-20
Position 3794: 1.1466492018212551e-20
