Gene = Ugt301D1
index = 1584
Annotated 5SS: [ 147 2319 2826]
Annotated 3SS: [2062 2378 2887]
SMsplice 5SS: [1516 2319 2826]
SMsplice 3SS: [2062 2378 2887]
top_k =  1000
Partition function (log Z): 0.6583181348019824

Sorted 5' Splice Sites (High to Low Probability):
Position 2826: 0.9982788617773242
Position 2319: 0.9869851745940592
Position 1516: 0.8515742449387642
Position 499: 0.4419931065640634
Position 2581: 0.18453787367226496
Position 1759: 0.1528694734494125
Position 1917: 0.1409402542051852
Position 2489: 0.07094699384236271
Position 1262: 0.05491238665163788
Position 1147: 0.036219189365681415
Position 1931: 0.03489309167389106
Position 2616: 0.03462865162138602
Position 3774: 0.032456246797167514
Position 147: 0.030318751905622162
Position 219: 0.02775252879779017
Position 2995: 0.017651259478085962
Position 1137: 0.01573851952529418
Position 1336: 0.01428399323522379
Position 806: 0.011679883640279845
Position 3388: 0.008685232122066995
Position 2975: 0.00860560903660297
Position 2569: 0.007871464786425567
Position 3296: 0.007871452783916297
Position 1486: 0.00694285012238957
Position 117: 0.005745833438470848
Position 1628: 0.004913943759228978
Position 3317: 0.0043010599245379725
Position 847: 0.0038390535522434804
Position 1763: 0.0037582466615401922
Position 1922: 0.0032262651008237372
Position 1973: 0.003162427948766002
Position 2531: 0.0027473922054756504
Position 2112: 0.002335171854781087
Position 3100: 0.0022677635528598568
Position 1244: 0.0019043000544493034
Position 3354: 0.0018254482978080824
Position 3342: 0.001746085067182734
Position 2015: 0.0016723003017785022
Position 3172: 0.0013699384742063571
Position 579: 0.0013346022362037402
Position 2594: 0.0013095555106638478
Position 1417: 0.0011578199570919587
Position 2999: 0.001086223939106653
Position 425: 0.0009268114553395506
Position 2237: 0.000882346540602739
Position 1768: 0.0007273936738813621
Position 584: 0.0006945201309075078
Position 1004: 0.0006406949857092697
Position 1012: 0.0006162203143730766
Position 1331: 0.0005476279894820178
Position 106: 0.0005470128988138598
Position 1910: 0.000545597992946553
Position 2323: 0.0004985891064677734
Position 29: 0.0004751950048147288
Position 67: 0.000453285676570494
Position 2830: 0.000383824606302182
Position 2545: 0.00036759775841759294
Position 90: 0.00036712990081770954
Position 19: 0.000303432348761679
Position 1111: 0.00029217357242233724
Position 1453: 0.00026839331467767423
Position 3183: 0.00023733751847875365
Position 1652: 0.00023369449546743583
Position 2235: 0.0002171091388950455
Position 2951: 0.00019880671558777832
Position 2597: 0.0001932945662008739
Position 1704: 0.00018245550652146628
Position 3203: 0.000175369604155154
Position 1280: 0.0001725072684829256
Position 532: 0.00017086984086138633
Position 3220: 0.00016657819086779733
Position 756: 0.00016356744291480077
Position 521: 0.00015813873421407956
Position 1780: 0.00015011016927154075
Position 1782: 0.00013653907996965698
Position 701: 0.00011502716718100012
Position 3415: 0.00010939329693710461
Position 2589: 0.00010603207574538703
Position 503: 0.00010049052676156881
Position 2803: 9.489364292691916e-05
Position 612: 8.90773148582434e-05
Position 3445: 8.819450883986021e-05
Position 746: 7.680480851263125e-05
Position 1191: 6.979773835113236e-05
Position 547: 6.908757546280784e-05
Position 1119: 6.641723108904064e-05
Position 78: 6.276805148046359e-05
Position 614: 6.207769762855549e-05
Position 913: 5.6518637895598224e-05
Position 1366: 4.567784926988345e-05
Position 34: 4.437648457257323e-05
Position 344: 4.3939150660459884e-05
Position 3346: 4.297685994101849e-05
Position 3073: 2.82162324994436e-05
Position 597: 2.7907856629294723e-05
Position 1038: 2.489661665579554e-05
Position 1709: 2.450908469555745e-05
Position 758: 2.3864946943054613e-05
Position 2440: 2.270697310464716e-05
Position 2902: 2.1342604223916845e-05
Position 839: 2.070037623311174e-05
Position 2662: 2.0187691918149564e-05
Position 2228: 1.9671882717947994e-05
Position 3720: 1.8378003151068398e-05
Position 3502: 1.7538577322484812e-05
Position 1536: 1.0420085305554003e-05
Position 933: 8.732616017912525e-06
Position 2407: 6.7684398425233086e-06
Position 1360: 6.66593966087942e-06
Position 2411: 5.818794800953174e-06
Position 2172: 5.681053187022038e-06
Position 1344: 5.271171447288408e-06
Position 969: 4.553529964964956e-06
Position 2743: 3.2635454763603972e-06
Position 1658: 1.1346832327110448e-06
Position 2214: 2.1491097306177514e-07
Position 2700: 7.659602105859871e-08
Position 346: 4.597177424928452e-08
Position 621: 2.0165290570758592e-08
Position 2770: 1.0929004340531543e-08
Position 2768: 9.48738385048892e-09
Position 1131: 5.3993758240025024e-09
Position 1103: 4.893117548162032e-09
Position 1141: 4.701743572754783e-09
Position 2954: 1.7199163474713259e-09
Position 2881: 5.225670361511865e-10
Position 554: 7.5240163497939e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2887: 0.9387184790979605
Position 2378: 0.9056278124309136
Position 2062: 0.6105593512725482
Position 2696: 0.35774520010151173
Position 1330: 0.26727573692640766
Position 1831: 0.1624277354099326
Position 1598: 0.12961143852586282
Position 1810: 0.09342392280584433
Position 1813: 0.0927295477573265
Position 2165: 0.08749147416234547
Position 1615: 0.08531370644327536
Position 1119: 0.08264332747356525
Position 2954: 0.04925312769022047
Position 1360: 0.04523859689114152
Position 3832: 0.033664881259198184
Position 3480: 0.03183605949358109
Position 3045: 0.025819871197768598
Position 1389: 0.025374425934658686
Position 723: 0.023874235176302463
Position 1447: 0.02227149745048227
Position 2407: 0.020944640561795475
Position 554: 0.02070294742046427
Position 933: 0.018077136915282642
Position 1004: 0.01688847009974836
Position 1967: 0.013594520782979637
Position 701: 0.00776044376310296
Position 1073: 0.006107506657237383
Position 1619: 0.005549945683449425
Position 746: 0.0053795137335059485
Position 2633: 0.00494501172014923
Position 1715: 0.004482155318275044
Position 2389: 0.004070301106591869
Position 2386: 0.00393841964764401
Position 590: 0.003772122262773394
Position 1137: 0.003250591117063078
Position 218: 0.002389690430727659
Position 913: 0.002135724814857891
Position 2932: 0.0020915423511970494
Position 837: 0.001756947923259837
Position 3123: 0.001535208070925752
Position 1906: 0.0015079892588993758
Position 3168: 0.0013416768207760517
Position 1872: 0.0011878438197023855
Position 2432: 0.0010894346668596062
Position 2540: 0.000913619062362671
Position 2074: 0.0008954838513409415
Position 1704: 0.0008722624450380372
Position 783: 0.0008576410002396614
Position 966: 0.0008321522922426212
Position 1012: 0.0007697297821853606
Position 1767: 0.0007472571857759314
Position 643: 0.0006810591278319977
Position 1255: 0.0005920537125412677
Position 2916: 0.0005250175206037487
Position 3510: 0.00047337877128954123
Position 3086: 0.0004541674094452654
Position 898: 0.00042926301983570864
Position 1124: 0.00042442791388776885
Position 646: 0.0004079181588460454
Position 2975: 0.00040521019372314753
Position 921: 0.0003930655822763128
Position 3366: 0.00036726685509612855
Position 2219: 0.00034053377406523125
Position 756: 0.0003404260621872246
