Gene = Ero1L
index = 1155
Annotated 5SS: [ 389 1074 2507 2873]
Annotated 3SS: [ 809 1820 2563 2933]
SMsplice 5SS: [ 389 1074 2507 2873]
SMsplice 3SS: [ 809 1820 2563 2933]
top_k =  1000
Partition function (log Z): 10.573603994662667

Sorted 5' Splice Sites (High to Low Probability):
Position 2873: 0.9992108676604009
Position 2507: 0.9912780060874038
Position 389: 0.9540720828807101
Position 1074: 0.9475502455180799
Position 2003: 0.1004631988836525
Position 15: 0.07280958485785619
Position 42: 0.03771452558816818
Position 424: 0.035426478593314374
Position 2298: 0.03496741543417578
Position 1086: 0.031963576020209036
Position 2033: 0.017487574208988655
Position 1519: 0.008974502946864603
Position 3048: 0.00626220558518953
Position 2163: 0.005787662052043771
Position 570: 0.005555352459540084
Position 2341: 0.005231892164637029
Position 2469: 0.00493108029059345
Position 1321: 0.003320112272898059
Position 1404: 0.003281275049461058
Position 393: 0.0026885426258859337
Position 1182: 0.0026344295507820218
Position 3116: 0.0026277654229917512
Position 1628: 0.0024104464836097374
Position 648: 0.0022695053582366784
Position 2679: 0.0020203299962262456
Position 115: 0.0020200549719737292
Position 3145: 0.001670077817461907
Position 1668: 0.0013075041790030575
Position 202: 0.0010213144585035038
Position 930: 0.0009998454412827075
Position 2702: 0.0009915404287365664
Position 2693: 0.000935528695575786
Position 2511: 0.0009040641229984994
Position 852: 0.000843943008369159
Position 2982: 0.00084115107146777
Position 2101: 0.0008261483527265751
Position 3277: 0.0007976860778250014
Position 1301: 0.0006824059308038038
Position 1539: 0.000634063842306487
Position 2306: 0.0005781767351631677
Position 1937: 0.0005588205741354566
Position 418: 0.0005570660578448167
Position 2347: 0.0004184115223147208
Position 2970: 0.00040883358789823324
Position 3200: 0.00039330190253537823
Position 1258: 0.00039124548498208766
Position 1575: 0.00037901317918206343
Position 1343: 0.0003383705451269692
Position 2847: 0.00033646931616514896
Position 720: 0.00033132923494303914
Position 411: 0.00031755667774217497
Position 2126: 0.0003072378613666138
Position 996: 0.00027175359524144366
Position 726: 0.0002714881183248614
Position 786: 0.00024477047978258714
Position 903: 0.00023458019244930245
Position 1298: 0.00022012489602892237
Position 2165: 0.0002092957520260504
Position 131: 0.00019792315384072705
Position 3120: 0.00016158114501884128
Position 3215: 0.00015653672847123817
Position 1067: 0.00013974383899452092
Position 2215: 0.00011589543537204621
Position 2007: 0.00010203431871485428
Position 1682: 0.00010001434285791514
Position 1282: 9.417762663407973e-05
Position 1523: 9.107713031595378e-05
Position 55: 9.012672824488204e-05
Position 2492: 8.692205710945142e-05
Position 1909: 8.638449647151182e-05
Position 553: 8.313386659459044e-05
Position 2249: 8.219841793890358e-05
Position 596: 8.194203078156756e-05
Position 2255: 8.102107484245607e-05
Position 673: 7.800855643360282e-05
Position 214: 7.72811625520878e-05
Position 2290: 7.724767531208115e-05
Position 2499: 5.988577565096698e-05
Position 2179: 5.098076615313111e-05
Position 2731: 4.6869394176673806e-05
Position 1839: 4.661530344977883e-05
Position 1103: 4.593232572510464e-05
Position 2648: 4.527488775613101e-05
Position 574: 3.759790450567472e-05
Position 2877: 3.38327814788775e-05
Position 843: 3.1957371895725884e-05
Position 3170: 2.4321106697218785e-05
Position 731: 2.2924719040309176e-05
Position 760: 2.1461422616694983e-05
Position 3102: 1.5041990665662263e-05
Position 2139: 1.4897467167514857e-05
Position 159: 1.3302710095267013e-05
Position 2497: 1.0699082815085412e-05
Position 1461: 1.0372178242389096e-05
Position 263: 9.907374360539718e-06
Position 2602: 9.82064898568751e-06
Position 976: 8.720128062193434e-06
Position 1698: 8.113976227894304e-06
Position 3268: 7.427690811652809e-06
Position 895: 6.952409554527157e-06
Position 639: 6.701988543024178e-06
Position 2864: 4.705998280708961e-06
Position 293: 4.160559233879036e-06
Position 2786: 3.4937458731830662e-06
Position 3281: 2.6713696959356955e-06
Position 277: 2.626727934848243e-06
Position 2945: 2.528575467378566e-06
Position 622: 2.3575051861434656e-06
Position 482: 2.324433671421754e-06
Position 3315: 2.140375710474069e-06
Position 21: 1.9957840328745388e-06
Position 3078: 1.8350996918527136e-06
Position 3290: 1.7493772187079257e-06
Position 2789: 1.173203402809603e-06
Position 90: 1.10775129971664e-06
Position 577: 1.0633342807264249e-06
Position 610: 8.297106853560174e-07
Position 3299: 7.990195508530964e-07
Position 809: 6.202151652839857e-07
Position 296: 5.717472416190572e-07
Position 947: 5.143098505219901e-07
Position 19: 3.745010082219769e-07
Position 3311: 2.825135280372399e-07
Position 461: 2.719562577188853e-07
Position 302: 2.646009662351216e-07
Position 2974: 3.236977569299595e-10
Position 2831: 3.0097604589076975e-10
Position 2624: 2.3011403278530966e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2933: 0.9914042814106937
Position 2563: 0.9897403558062794
Position 1820: 0.8359369540027385
Position 809: 0.6299625501824913
Position 893: 0.28658262206778806
Position 2388: 0.23717734536240845
Position 114: 0.09848018955591957
Position 1181: 0.04656339144576872
Position 929: 0.02079323182559232
Position 2215: 0.019731889893244547
Position 527: 0.019197942047085012
Position 639: 0.015964974722077446
Position 2279: 0.009288273702589464
Position 268: 0.009223466124450935
Position 2945: 0.008092280911855449
Position 3116: 0.006162848612767926
Position 1709: 0.006085296053464045
Position 835: 0.006062147941881438
Position 446: 0.00569636407805733
Position 2550: 0.005695450531212115
Position 720: 0.00468246415801782
Position 1614: 0.004046544756226659
Position 1633: 0.0038001547938563145
Position 2757: 0.0035237454242450492
Position 3192: 0.0034995105405061172
Position 1470: 0.0033410963536394
Position 1753: 0.002482591063176242
Position 2253: 0.002218737758695778
Position 2744: 0.0020001899006406292
Position 1533: 0.0019269749699093706
Position 2323: 0.0015675289773359974
Position 1582: 0.0015627539287459485
Position 2271: 0.0015394539367312376
Position 3260: 0.0014610441837219614
Position 1387: 0.0014524036817924679
Position 995: 0.0014209455287866122
Position 1390: 0.0011971622788328753
Position 3208: 0.0011783393787253825
Position 1219: 0.0011422625493479434
Position 2177: 0.0009130823945801202
Position 3360: 0.0008083369068572602
Position 2624: 0.0007826277408898378
Position 479: 0.0007518732791192182
Position 970: 0.0007440878504236852
Position 1536: 0.0007110712808464644
Position 2303: 0.0006845865417244972
Position 202: 0.0006312589415316688
Position 2408: 0.0005750274724720699
Position 208: 0.0005561460962634155
Position 731: 0.000550778635101062
Position 2433: 0.00037134767557182765
Position 540: 0.00029871260250056465
Position 482: 0.0002751180726210479
Position 302: 0.000261866889502186
Position 149: 0.00024808313700969137
Position 3044: 0.0002463818378095227
Position 2602: 0.0002449908845014442
Position 1664: 0.00024166583585103198
Position 815: 0.0002273727527518126
Position 2328: 0.00022575588454429567
Position 2630: 0.00022247766077648085
Position 570: 0.00020658003682403876
Position 214: 0.0002055119213482929
Position 738: 0.00019634195650229875
Position 1689: 0.00019135178795384953
Position 226: 0.00017335877747856935
Position 2762: 0.00012880152554706897
Position 644: 0.00010135418918214023
Position 944: 0.00010094388316147678
Position 622: 9.67833107147785e-05
Position 2994: 7.653972986919613e-05
Position 1497: 7.451734142712761e-05
Position 2075: 5.615978182555476e-05
Position 1508: 5.496468913995704e-05
Position 748: 5.4678327976088414e-05
Position 1879: 5.304216046803135e-05
Position 347: 4.808800728871811e-05
Position 2048: 4.73915340016091e-05
Position 1404: 4.306321552265547e-05
Position 3285: 4.2330499147555174e-05
Position 577: 3.734891133212835e-05
Position 2642: 2.9623033631673737e-05
Position 2454: 2.672367123979436e-05
Position 1946: 2.6510316643719957e-05
Position 591: 2.599980066222302e-05
Position 2682: 2.4893025290536572e-05
Position 2759: 2.2128567246590024e-05
Position 3375: 1.7778469497712563e-05
Position 168: 1.6525338962690827e-05
Position 1538: 1.479873855678719e-05
Position 1319: 1.4369510408029907e-05
Position 947: 1.3332769687242373e-05
Position 3290: 1.2561968728840357e-05
Position 2648: 1.1024596954844987e-05
Position 3337: 1.040977908344939e-05
Position 3308: 9.392150907311703e-06
Position 2782: 7.555298024323619e-06
Position 1916: 7.431021702758551e-06
Position 1832: 7.381692553966932e-06
Position 3281: 6.891989144728702e-06
Position 3133: 5.755278960461143e-06
Position 3138: 4.710987574506988e-06
Position 2827: 4.495204662708787e-06
Position 3311: 4.147662858096985e-06
Position 2798: 4.010516344695073e-06
Position 895: 3.212852913947032e-06
Position 3267: 2.762800234532789e-06
Position 596: 2.686882977618066e-06
Position 2717: 1.8218147021636978e-06
Position 270: 1.5181660299093676e-06
Position 3154: 1.440850788269375e-06
Position 1028: 1.2192788016104067e-06
Position 1037: 1.0413167641925964e-06
Position 908: 1.023395690833304e-06
Position 3016: 8.440122957600147e-07
Position 2961: 3.5586470323934136e-07
Position 418: 3.2553072114469636e-07
Position 3159: 2.1546091777615793e-07
Position 335: 1.7622934542458457e-07
Position 2955: 1.5899807250365754e-07
Position 3140: 1.276324352918299e-07
Position 3041: 1.157057792660818e-07
Position 653: 3.195306222797494e-08
Position 183: 3.145806763285455e-08
Position 358: 1.666429236051748e-08
Position 369: 1.1470446423224022e-08
Position 604: 4.374417504951772e-09
Position 388: 4.954243383666417e-11
Position 2872: 9.909731763686748e-12
Position 364: 1.9036584210576316e-12
