Gene = yuri
index = 1936
Annotated 5SS: [ 923 1361 1723 2318 2623 2781 2975 5911 6189 6520 6894]
Annotated 3SS: [1027 1563 2065 2387 2679 2851 5753 5982 6250 6586 7105]
SMsplice 5SS: [ 231  923 1361 1723 2318 2623 2781 2975 5911 6520 6894]
SMsplice 3SS: [ 377 1027 1563 2065 2387 2691 2851 5753 5982 6586 7105]
top_k =  1000
Partition function (log Z): 16.652126218999335

Sorted 5' Splice Sites (High to Low Probability):
Position 2781: 0.9964878956751407
Position 5911: 0.9786266322598398
Position 6894: 0.9736720351120786
Position 1723: 0.9507435019590694
Position 2975: 0.8667911047076611
Position 2623: 0.8218693661125209
Position 231: 0.7657677847061348
Position 923: 0.7480020072171318
Position 1361: 0.7115985339804197
Position 2318: 0.6383771392581435
Position 6520: 0.5277453571495307
Position 5342: 0.5199477873567389
Position 6524: 0.4045501695596965
Position 4045: 0.30339732433287414
Position 4034: 0.19991660832190927
Position 2627: 0.11920071282507015
Position 949: 0.10149732338326924
Position 3260: 0.10097076031600331
Position 2292: 0.0856916194043726
Position 5674: 0.08560827523624864
Position 3596: 0.07345164013858103
Position 3228: 0.06591829527595551
Position 6194: 0.06500388865608614
Position 1411: 0.06054209279951462
Position 1200: 0.056069713930624834
Position 6189: 0.054167439510514004
Position 935: 0.052325514450636386
Position 6156: 0.042927827031430166
Position 1980: 0.03680733426407231
Position 542: 0.03286525796387567
Position 1169: 0.030594179883554028
Position 1155: 0.028834761701575933
Position 1474: 0.028130663651094002
Position 1395: 0.027464719218226824
Position 2388: 0.023588437734728476
Position 528: 0.020544631910245727
Position 5372: 0.017639669714259818
Position 6235: 0.015825121487936255
Position 5560: 0.014746077777846063
Position 1209: 0.01245167961781985
Position 5657: 0.009826558116912243
Position 50: 0.008943677993199402
Position 3800: 0.007447075864396188
Position 5287: 0.006235513976785579
Position 4541: 0.006005619005851509
Position 1657: 0.005710089372198091
Position 2398: 0.00482741603842872
Position 1159: 0.004191706640729731
Position 932: 0.0041129569230905685
Position 1221: 0.004016606350189614
Position 4368: 0.0038661068971319523
Position 912: 0.00363736822556709
Position 458: 0.00340705337210068
Position 3393: 0.0030696786006647867
Position 3580: 0.0029951948293666423
Position 111: 0.0025854258241247785
Position 96: 0.0023264473376008563
Position 444: 0.0018561575832143663
Position 539: 0.0014751316578141503
Position 3994: 0.0013463134746155938
Position 1846: 0.0013221292972033724
Position 113: 0.0012748696299449273
Position 3288: 0.0012520273960816672
Position 3464: 0.0011823515546989444
Position 2913: 0.0011539113222771306
Position 1132: 0.0011309689326542201
Position 5128: 0.0010660929782417567
Position 3309: 0.0010389537021838642
Position 1680: 0.0009490599278234741
Position 2594: 0.0008346063821054956
Position 2785: 0.000782391823496349
Position 4525: 0.000774532567988604
Position 2777: 0.0006285550351913422
Position 6955: 0.0005913324429025034
Position 2966: 0.0005902193520798589
Position 472: 0.0005765371795559884
Position 683: 0.0005189548250065356
Position 6062: 0.0004298776741397468
Position 1423: 0.0003910473203700114
Position 3243: 0.00036972124604283784
Position 4384: 0.00036828464864387844
Position 6657: 0.0003662909206139743
Position 3433: 0.0003498834985675065
Position 1238: 0.0002660072009789048
Position 3585: 0.0002631004884745675
Position 6865: 0.00025081090125051337
Position 2979: 0.00024421937276415017
Position 3548: 0.0002343345401182372
Position 345: 0.00021038636179888462
Position 3452: 0.00019179306421061284
Position 3264: 0.00016932246690569107
