Gene = gogo
index = 1718
Annotated 5SS: [  373 15446 17481 17950 22147 23618 23848 24197 24686]
Annotated 3SS: [14985 16262 17818 21915 23328 23682 23910 24246 24767]
SMsplice 5SS: [  373 15446 17950 18509 22147 23618 23848 24197 24686]
SMsplice 3SS: [14985 17818 18411 21915 22365 23682 23910 24246 24767]
top_k =  1000
Partition function (log Z): 10.239094779797663

Sorted 5' Splice Sites (High to Low Probability):
Position 23618: 0.9959367135860325
Position 24686: 0.9657725362799788
Position 23848: 0.9627930592548036
Position 24197: 0.9605819628277991
Position 22147: 0.9370796019824892
Position 17950: 0.8906998974595262
Position 373: 0.6313682539342326
Position 1844: 0.606335059178585
Position 4030: 0.5870354234835797
Position 1103: 0.5713760511789391
Position 15446: 0.5010876078906586
Position 18509: 0.48566777075703016
Position 17481: 0.36104785600797984
Position 5086: 0.35071486972916155
Position 18957: 0.32857836232310716
Position 3789: 0.313576486002249
Position 1448: 0.29731277193166855
Position 3798: 0.26198503386459565
Position 669: 0.254528514889047
Position 22581: 0.25208302370108715
Position 22496: 0.17106580607197064
Position 522: 0.13459345672288808
Position 3871: 0.08127727772730267
Position 17954: 0.07739732020939533
Position 5671: 0.06469559831038783
Position 23336: 0.06198216338816386
Position 5628: 0.058077196074701416
Position 9956: 0.05456915513852458
Position 24391: 0.04962419387776426
Position 856: 0.04625169288128631
Position 22021: 0.04555976734167453
Position 1944: 0.03975296852144041
Position 22591: 0.03544540866576743
Position 13808: 0.033760130781134726
Position 4407: 0.03241250121787161
Position 23294: 0.031209319401709974
Position 24698: 0.027944617053707873
Position 4021: 0.02604556737279383
Position 182: 0.024898116808144372
Position 25118: 0.019156556239528354
Position 2366: 0.018505580240891967
Position 865: 0.01830536940454027
Position 22549: 0.016672882760131045
Position 1482: 0.014932172675501816
Position 3023: 0.014597521911882148
Position 2057: 0.01303671676741304
Position 2346: 0.012145223470059942
Position 1018: 0.01167335723910386
Position 6079: 0.009183271815424351
Position 1351: 0.009106531260576213
Position 23268: 0.007410405724080914
Position 21335: 0.007272351909136754
Position 273: 0.006992205580491957
Position 22636: 0.0068526260120447356
Position 19038: 0.006209103975361026
Position 9984: 0.005843016293542387
Position 4951: 0.005640312024033053
Position 18953: 0.005360098131589361
Position 286: 0.005105135699931227
Position 26132: 0.005052998680214256
Position 5535: 0.004686498030194906
Position 1092: 0.004662255872302666
Position 23329: 0.004589786452667477
Position 23: 0.004562891742049305
Position 20724: 0.004314411467766555
Position 340: 0.00422189554185153
Position 1514: 0.003576173165352952
Position 18491: 0.003535780889900576
Position 24535: 0.003522806608830812
Position 3976: 0.0034804225872949956
Position 22837: 0.003335319957338666
Position 1097: 0.0032721953293126296
Position 105: 0.00293867216358686
Position 584: 0.00271732079123475
Position 22784: 0.0026273265529804138
Position 1107: 0.002588487469986271
Position 1750: 0.0023757059660962387
Position 4562: 0.002241851902462227
Position 2497: 0.002163801140628312
Position 582: 0.0021341201872773384
Position 22531: 0.0020956887759828327
Position 426: 0.0019744924483569596
Position 25094: 0.001933820040940863
Position 2328: 0.001666573962349956
Position 17945: 0.0016048145030682925
Position 1901: 0.001452468878089483
Position 834: 0.0014472085134342612
Position 24336: 0.001366884325363486
Position 25775: 0.0012823347598833446
Position 24019: 0.0012799541773311134
Position 19513: 0.0012443511019706124
Position 1154: 0.0011332992077822811
Position 25731: 0.00110832272047294
Position 196: 0.001095809402464252
Position 19: 0.0010833264879427397
Position 73: 0.0010830282784511447
Position 24063: 0.0010819500463386715
Position 2298: 0.0010599277553975683
Position 24568: 0.001002318610211404
Position 821: 0.0009708856466341369
Position 23836: 0.0008648845700368847
Position 23867: 0.0008644827426621297
Position 24075: 0.000837257804261746
Position 20155: 0.000808873039244881
Position 431: 0.0007550697309323371
Position 25685: 0.0007307788978236289
Position 3740: 0.0007091370555667662
Position 23790: 0.000697449148481258
Position 27: 0.0006499626270747136
Position 114: 0.0006087271850734492
Position 2129: 0.0006077618721202068
Position 144: 0.0005958971100557884
Position 1528: 0.0005746659311726555
Position 794: 0.0005717704652650014
Position 226: 0.0005699853328258639
Position 25704: 0.0005489871953456478
Position 121: 0.0004971875294381181
Position 23613: 0.0004833076027483045
Position 25431: 0.0004513867317026748
Position 1023: 0.00044260761817606635
Position 24380: 0.0004122224749160741
Position 23622: 0.00041170036025694177
Position 25393: 0.0004048920124139604
Position 278: 0.00039540226902179415
Position 24690: 0.0003709684411547026
Position 1892: 0.000365660001505169
Position 25144: 0.000363064211995825
Position 845: 0.0003586319298035629
Position 291: 0.0003497392427742507
Position 25216: 0.00034338274813579825
Position 967: 0.00032981812401416163
Position 33: 0.0003169441405099083
Position 24660: 0.0003127942042268501
Position 377: 0.00030796733808393105
Position 24557: 0.00028493091865252094
Position 4969: 0.0002735400826724964
Position 1456: 0.0002594153266153855
Position 1978: 0.00025338320642636573
Position 382: 0.00024146882870450367
Position 21989: 0.00022513084786149345
Position 1637: 0.00022470557201913598
Position 1065: 0.0002190243600353919
Position 24939: 0.00021412243281047232
Position 1720: 0.00017963432863773036
Position 1489: 0.0001768834444043181
Position 25742: 0.00017300200697008584
Position 1334: 0.00017211914644826788
Position 24284: 0.00016506119127929756
Position 243: 0.00016163671105858714
Position 338: 0.00015268065216031675
Position 24504: 0.00014540936704264347
Position 24665: 0.00014077030582604404
Position 813: 0.00012803471659390343
Position 22063: 0.00011603265774654588
Position 722: 0.00011192123379953128
Position 1122: 0.0001105746139523879
Position 2152: 9.976759781042205e-05
Position 1905: 8.521575247153813e-05
Position 869: 8.0656913853021e-05
Position 24397: 7.835653365638764e-05
Position 1647: 6.530687369799794e-05
Position 24167: 6.358277096321082e-05
Position 25345: 6.271096106784217e-05
Position 815: 6.1007778644835695e-05
Position 1491: 5.742307704743961e-05
Position 24214: 5.5132963684024866e-05
Position 25363: 5.471371430557124e-05
Position 396: 5.433560085310363e-05
Position 25990: 5.335373036317277e-05
Position 493: 5.1819050631643836e-05
Position 24158: 5.1035261425476476e-05
Position 24489: 5.0712038219308704e-05
Position 19337: 5.064552390164391e-05
Position 25581: 4.773089543143913e-05
Position 1480: 4.5620371799917405e-05
Position 24623: 4.49534425248398e-05
Position 421: 4.150556434072858e-05
Position 1651: 3.721995767386203e-05
Position 673: 3.6997122408126704e-05
Position 462: 3.599650657379247e-05
Position 50: 3.5602662468095336e-05
Position 1173: 3.227410214775068e-05
Position 25973: 3.1891974240364045e-05
Position 436: 3.16687933889746e-05
Position 25596: 3.105486634880947e-05
Position 25877: 2.9908885437493798e-05
Position 13: 2.8551626411293775e-05
Position 160: 2.594389212860477e-05
Position 465: 2.488267004286171e-05
Position 312: 2.2651566659807775e-05
Position 186: 2.2500007657417528e-05
Position 128: 2.220105277071353e-05
Position 25567: 1.9699851676166734e-05
Position 265: 1.5220111634180427e-05
Position 218: 1.4376440528599874e-05
Position 343: 1.3727028409190628e-05
Position 23800: 1.2120228714469753e-05
Position 1619: 1.0422473770336115e-05
Position 680: 9.09010789505526e-06
Position 969: 5.428159873514002e-06
Position 766: 4.20526510587621e-06
Position 305: 4.037152777526626e-06
Position 678: 3.6951836763283526e-06
Position 3: 3.6502430198872667e-06
Position 624: 2.8330229534243643e-06
Position 17: 2.5087060072707186e-06
Position 901: 2.437732190586127e-06
Position 24007: 2.410394578448956e-06
Position 1303: 2.382600909594696e-06
Position 978: 2.0246660768251385e-06
Position 23401: 1.3166009095940605e-06
Position 24823: 1.0842297736987054e-06
Position 25264: 7.60126351744079e-07
Position 139: 4.820259152759543e-07
Position 24645: 4.561917304742848e-07
Position 25222: 2.181142432018922e-07
Position 232: 2.165284362136683e-07
Position 25020: 1.3838367624508495e-07
Position 24795: 1.028766112919382e-07
Position 495: 9.969356680702113e-08
Position 454: 8.778485276622432e-08
Position 24836: 6.114718078580863e-08
Position 441: 4.088760426549607e-08
Position 24126: 3.7084059905418226e-08
Position 467: 3.364731807915975e-08
Position 25135: 2.6818682832168966e-08
Position 24038: 1.7186606480671657e-08
Position 24663: 1.6100430994764212e-08
Position 874: 5.96431578200465e-09
Position 1396: 3.2105536506264476e-09
Position 24466: 1.7449536031738794e-09
Position 24496: 1.689498983947229e-09
Position 921: 5.677320305522488e-10
Position 23925: 3.009216336092591e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23910: 0.9972963349062853
Position 21915: 0.995406337254817
Position 24767: 0.9884913778563171
Position 17818: 0.9765281205819416
Position 23682: 0.9642093571639478
Position 24246: 0.9329778521705614
Position 18411: 0.7399047852143408
Position 14985: 0.7151158972490965
Position 22365: 0.7116272384586564
Position 3915: 0.6079414305759087
Position 1180: 0.5423646240879353
Position 901: 0.4259915565867823
Position 3684: 0.41868952878894405
Position 23011: 0.39556168427981875
Position 482: 0.24514355015498257
Position 4184: 0.21965781766392017
Position 1577: 0.16662078885982923
Position 702: 0.1566953265427198
Position 23391: 0.14819941100705764
Position 23328: 0.13310579070364545
Position 3413: 0.1312657029414504
Position 5430: 0.08471106019787725
Position 3661: 0.07994509379747036
Position 1814: 0.07663414493709929
Position 15535: 0.07067407880650911
Position 15898: 0.0669954822674848
Position 24582: 0.06257175224496221
Position 9847: 0.06041217143206691
Position 4707: 0.04780396974572513
Position 22639: 0.04340005360389123
Position 1647: 0.04114737680540254
Position 2414: 0.04065371733882007
Position 3264: 0.03914544812396055
Position 18800: 0.03712559848708591
Position 22213: 0.0355182400900463
Position 1408: 0.034886271008447337
Position 22636: 0.034347901673850344
Position 13456: 0.03376013078113475
Position 5516: 0.032835737249971776
Position 22216: 0.030773177442194207
Position 18637: 0.026476681625137423
Position 23152: 0.022481518305190167
Position 4653: 0.015086736836170933
Position 2297: 0.014799010925048081
Position 26213: 0.013197714203571206
Position 25306: 0.012635713677206745
Position 1201: 0.012554268203743654
Position 3619: 0.011268158711389472
Position 3936: 0.010756536491818285
Position 5586: 0.01045028887685156
Position 22414: 0.010208875571207768
Position 1008: 0.010031074646861404
Position 1292: 0.009563091059658281
Position 15024: 0.009350005575548824
Position 3367: 0.008556656731142184
Position 21245: 0.008177895598876286
Position 18027: 0.007845791809399814
Position 5005: 0.00751438307495605
Position 1780: 0.0072078776840819965
Position 5492: 0.006794504694864803
Position 4284: 0.006551856103507621
Position 24504: 0.006178582599122707
Position 1512: 0.0059628162925395665
Position 2685: 0.005738414409403402
Position 23118: 0.005585522801197473
Position 24783: 0.00553841521453746
Position 853: 0.005361772104163938
Position 24639: 0.005326563668672822
Position 4678: 0.005049162720570242
Position 24482: 0.004965385148445581
Position 3693: 0.004518948923681508
Position 937: 0.004213240608419045
Position 18252: 0.003948783971643032
Position 22325: 0.0037588183880802248
Position 22083: 0.003606343376528062
Position 76: 0.0032194931157567613
Position 1374: 0.0031186952018242703
Position 19843: 0.0029428521552952746
Position 4628: 0.0027815521203771337
Position 1236: 0.0027388226785615083
Position 3570: 0.002736499899922729
Position 330: 0.0026199508085536566
Position 4062: 0.0025316169406882244
Position 396: 0.00243246054870743
Position 18416: 0.002372040686646926
Position 19867: 0.002180432351716161
Position 18360: 0.0019388672800373418
Position 5760: 0.0018509732111430407
Position 1377: 0.0017899940990679778
Position 25800: 0.00178656323592609
Position 1314: 0.0017823429187923553
Position 25419: 0.0017548869781324396
Position 24519: 0.001704350468920966
Position 25547: 0.001483003845971388
Position 582: 0.0014799449959156299
Position 22584: 0.0014662030871857225
Position 343: 0.0014468412990897976
Position 24259: 0.0014072427841647316
Position 18559: 0.0013552028704111494
Position 25189: 0.0011746711780313002
Position 4625: 0.0010615846224322958
Position 24738: 0.0010189844659619263
Position 23762: 0.0009449006121734524
Position 18257: 0.000895719899012552
Position 22223: 0.0008329892060026982
Position 1657: 0.0008172579848067958
Position 19395: 0.0007380909500843907
Position 18389: 0.0007356127386412881
Position 4083: 0.0007254187584091644
Position 24754: 0.000641564644992749
Position 24951: 0.0006341560784711119
Position 186: 0.0006258336835965446
Position 25848: 0.0005415329958956528
Position 1049: 0.0005399181813158773
Position 2716: 0.0005398436601410925
Position 4138: 0.0005359974390485294
Position 24428: 0.0005232219231845887
Position 4258: 0.0005090893771777764
Position 24122: 0.0004473678971264772
Position 18839: 0.000428792427046476
Position 2237: 0.0004093957643204072
Position 521: 0.00039611985868897003
Position 23692: 0.0003744228713282072
Position 22262: 0.000359149326329284
Position 1868: 0.0003456959468217375
Position 978: 0.00030914650700718656
Position 24387: 0.0002647131525803078
Position 24568: 0.0002372660024121367
Position 24741: 0.00023406669032771088
Position 22279: 0.00020707988621154522
Position 1633: 0.00020264647123477213
Position 26089: 0.0001979305145423913
Position 24314: 0.0001777772275360449
Position 24390: 0.00014730850306841453
Position 543: 0.00013941464246478854
Position 25484: 0.00012889638100133663
Position 24365: 0.00012816505460203694
Position 595: 0.000109411499233336
Position 24814: 0.0001056289175128692
Position 24080: 0.00010480664986557716
Position 25920: 0.00010355247591922612
Position 25017: 0.00010242586983942932
Position 712: 9.299161833747986e-05
Position 25212: 9.192066473742632e-05
Position 1300: 9.05020848184356e-05
Position 26221: 8.299838324078581e-05
Position 1619: 7.946009984398897e-05
Position 25232: 7.662632174729512e-05
Position 195: 6.906886073330634e-05
Position 1355: 6.0898241158935464e-05
Position 1014: 6.0678058867271264e-05
Position 24062: 5.62292266311919e-05
Position 294: 5.449184333829196e-05
Position 18052: 5.40563334220631e-05
Position 23881: 5.083402248212266e-05
Position 25313: 5.016214905140262e-05
Position 26248: 4.519736856936574e-05
Position 1030: 4.440772639229644e-05
Position 23847: 4.3495573361328565e-05
Position 788: 3.8585950707280096e-05
Position 2181: 3.436870515173212e-05
Position 687: 3.3945572740503964e-05
Position 991: 3.253426739792477e-05
Position 24262: 3.0974820442452154e-05
Position 865: 3.0274687039490337e-05
Position 2178: 2.6523996269293473e-05
Position 2129: 2.6381157682097767e-05
Position 1122: 2.5814762642938317e-05
Position 23952: 2.1509084531560483e-05
Position 382: 1.6188656020981185e-05
Position 23939: 1.4176240020634594e-05
Position 552: 1.387840329325294e-05
Position 673: 1.261632774640519e-05
Position 716: 1.1253344741075019e-05
Position 285: 1.0462568660622459e-05
Position 24799: 1.0151140865598715e-05
Position 766: 9.456546045755203e-06
Position 23872: 8.084530670837205e-06
Position 669: 6.973923427143565e-06
Position 1252: 6.674551634543232e-06
Position 23995: 4.878273264592502e-06
Position 305: 4.275071046661757e-06
Position 23966: 4.156970751734693e-06
Position 24150: 3.846036711344501e-06
Position 144: 3.7267780282173156e-06
Position 1318: 3.615391128243537e-06
Position 738: 3.6035001541167294e-06
Position 278: 2.0880220144990284e-06
Position 312: 1.9646947537811566e-06
Position 562: 1.0053519196546653e-06
Position 752: 5.876858799241661e-07
Position 218: 3.375906750723406e-07
Position 24906: 1.965440277411734e-07
Position 608: 8.145843518809967e-08
Position 377: 1.6168771456123438e-08
Position 790: 1.3820467793763334e-08
Position 749: 1.1633619980964173e-08
Position 24836: 1.0084032646917967e-08
