Gene = Cep135
index = 1067
Annotated 5SS: [  223   359   864  1077  2570  2849  3027  9605  9911 10091 10548 10915]
Annotated 3SS: [  283   736   923  1173  2637  2910  9478  9756  9965 10279 10728 11007]
SMsplice 5SS: [  223   359   864  1077  2570  2849  3027  9605  9911 10091 10548 10915]
SMsplice 3SS: [  283   736   923  1173  2637  2910  9478  9756  9965 10279 10728 11007]
top_k =  1000
Partition function (log Z): 36.45938386725401

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.999002578179351
Position 3027: 0.9982165300829843
Position 864: 0.997133501090193
Position 10091: 0.9910775800233055
Position 1077: 0.977739222926202
Position 2849: 0.9764687301650378
Position 10915: 0.9596802285133572
Position 359: 0.9484089967579434
Position 2570: 0.9344624844860157
Position 9605: 0.8684036508827274
Position 10548: 0.7689955653304448
Position 9911: 0.7202021601067391
Position 10673: 0.2797690878551434
Position 9865: 0.1587035610977738
Position 3397: 0.11179692467125416
Position 3387: 0.10333646969476645
Position 8360: 0.09685195020065966
Position 8569: 0.05713502694055342
Position 8666: 0.05177497886327707
Position 4171: 0.049357872345067465
Position 10934: 0.03845329010355111
Position 455: 0.02857470462360896
Position 8955: 0.021210601290173776
Position 8721: 0.018910734711349686
Position 2168: 0.017516023067607807
Position 8930: 0.014942956839204087
Position 3378: 0.014605092572745714
Position 4762: 0.013899562466223331
Position 1081: 0.013701559674541806
Position 2821: 0.011282153731140328
Position 3406: 0.01021214654221443
Position 2574: 0.009987245969745819
Position 11137: 0.00989294052237856
Position 2161: 0.009034163986055424
Position 10449: 0.008916479334937779
Position 6256: 0.008882356876296712
Position 10594: 0.008467501296241044
Position 363: 0.008360874382125355
Position 3160: 0.007601614226448425
Position 6319: 0.007304855102861905
Position 9629: 0.006840088093056145
Position 8384: 0.005724718465199275
Position 4691: 0.0056969664853721074
Position 10392: 0.005331761092945128
Position 4439: 0.005049680663322752
Position 3312: 0.00420059161457003
Position 7155: 0.004043033393076654
Position 2301: 0.0036872497214253505
Position 3919: 0.0033321922368426617
Position 1071: 0.002898319323368233
Position 645: 0.002874818550593557
Position 1309: 0.0027807746474437576
Position 10527: 0.002499296573308535
Position 3831: 0.0024413268712767233
Position 10652: 0.0023808430088615245
Position 9538: 0.0023632022286317294
Position 1343: 0.0016944399800650424
Position 9172: 0.0016524226618145211
Position 1275: 0.0016294082105799735
Position 1566: 0.0016095066151412456
Position 371: 0.0014230334711066374
Position 1801: 0.0012158920532185462
Position 1407: 0.001194896089155514
Position 413: 0.001161721889666051
Position 378: 0.001089749597076895
Position 10051: 0.0010475840442038407
Position 1197: 0.0009451440901790289
Position 508: 0.0009117345578059943
Position 4288: 0.0008781056113704711
Position 10365: 0.000863058462744879
Position 4192: 0.0008460673138023991
Position 11132: 0.0008276376803288853
Position 9617: 0.0006353243501553001
Position 3033: 0.0005924827254775847
Position 3660: 0.0005872336833551057
Position 16: 0.0005782497163730683
Position 1143: 0.0005673240371213753
Position 5: 0.0005520369874101224
Position 2099: 0.0005504071309316402
Position 1780: 0.0005249393079545369
Position 8388: 0.00048256207348678986
Position 684: 0.0004788263691216966
Position 861: 0.0004723069432356155
Position 871: 0.00047131546413285366
Position 11: 0.0004580226237751306
Position 9878: 0.0004343675187423246
Position 10580: 0.0004254016454761549
Position 10919: 0.0004095835636326274
Position 4644: 0.00038825689471619704
Position 217: 0.0003862666537375247
Position 10610: 0.0003800596429068763
Position 3230: 0.0003649116525465023
Position 4662: 0.0003606941593214965
Position 239: 0.0003562657049998063
Position 10586: 0.00028089644163657853
Position 3863: 0.00028025489177968245
Position 678: 0.0002680114935527022
Position 3494: 0.00025366977786913996
Position 11077: 0.0002482662198702611
Position 3974: 0.0001956099589781531
Position 681: 0.00018749601924995034
Position 10613: 0.00017622413019039828
Position 5083: 0.00016839951403049857
Position 1317: 0.00016300368887733516
Position 2163: 0.0001622148971451604
Position 11176: 0.00015775388969858483
Position 2771: 0.00014773426216243554
Position 10080: 0.00014072218227583275
Position 341: 0.00014070774739962115
