Gene = Atac3
index = 34
Annotated 5SS: [ 447  858 1126 1289 1571 1960 2113 2238]
Annotated 3SS: [ 503  912 1267 1452 1633 2017 2167 2297]
SMsplice 5SS: [ 194  664  858 1126 1571 1960 2113 2238]
SMsplice 3SS: [ 314  728  912 1452 1633 2050 2167 2297]
top_k =  1000
Partition function (log Z): 17.963141420970757

Sorted 5' Splice Sites (High to Low Probability):
Position 1571: 0.9984118355905087
Position 858: 0.9965339642764697
Position 1126: 0.9812903893118343
Position 1960: 0.9725384047632857
Position 2238: 0.8947808707905041
Position 194: 0.8499607410384521
Position 664: 0.8426509917086648
Position 2113: 0.7224714456708639
Position 447: 0.3782812727062926
Position 2779: 0.23169856642887937
Position 245: 0.03758461351345628
Position 36: 0.019087335140812334
Position 2793: 0.018294981139275458
Position 1100: 0.016657409273014345
Position 459: 0.0069709956324550655
Position 1289: 0.005660527335056173
Position 76: 0.0028652537464271223
Position 299: 0.002129197582385486
Position 59: 0.0019502515819552247
Position 470: 0.001611058950427665
Position 1696: 0.0016064427095608888
Position 543: 0.0014711216219968316
Position 2430: 0.0010179228019917908
Position 1379: 0.0006106900967630081
Position 1316: 0.0005942043699809367
Position 1992: 0.0005160166780180335
Position 833: 0.0005133142931236423
Position 198: 0.00028661406742842756
Position 2756: 0.0002817254947164869
Position 1974: 0.0002543910682641228
Position 2493: 0.000211056662037904
Position 840: 0.00017258273473298388
Position 1130: 0.0001703074887865928
Position 1309: 0.00015272452100551184
Position 2413: 0.0001488821394633283
Position 1979: 0.00014708671169505843
Position 1575: 0.00014053716422386916
Position 2772: 0.00012909771753070133
Position 1179: 0.0001283005251657806
Position 759: 0.00012694051346790627
Position 17: 0.00011337131216800825
Position 2117: 0.00011280820738310659
Position 1855: 8.594346508507261e-05
Position 2562: 7.590591091436354e-05
Position 1107: 7.137394652187971e-05
Position 2252: 6.256142320087604e-05
Position 2827: 6.100015574902271e-05
Position 2935: 5.092692216040563e-05
Position 2706: 4.8495283028024495e-05
Position 1498: 4.827146940248583e-05
Position 1876: 4.291237698498324e-05
Position 1527: 4.1472823984660815e-05
Position 2405: 3.869616323788375e-05
Position 1293: 3.787612145447966e-05
Position 587: 3.787282769699265e-05
Position 810: 3.767477290396536e-05
Position 2712: 3.522751333130411e-05
Position 2783: 2.9953530070214873e-05
Position 2526: 2.8588485237992732e-05
Position 668: 2.474589479907178e-05
Position 2720: 2.1064231592449635e-05
Position 606: 1.8800864022739067e-05
Position 107: 1.7355321856303713e-05
Position 1531: 1.255010977515874e-05
Position 1743: 1.0763506648315109e-05
Position 216: 1.0639341893415132e-05
Position 41: 1.0571831550025827e-05
Position 2819: 8.26369354179065e-06
Position 615: 5.78224990421471e-06
Position 2178: 5.73410552147234e-06
Position 2609: 4.968355861592263e-06
Position 375: 4.0291075160620145e-06
Position 405: 4.021150963518591e-06
Position 221: 2.6247615832817637e-06
Position 400: 2.5482492733190565e-06
Position 1945: 2.1530786765544694e-06
Position 796: 1.9675829759057503e-06
Position 964: 1.5943127411621065e-06
Position 1549: 1.170135808135446e-06
Position 1932: 1.029006624273958e-06
Position 1642: 9.353343070598052e-07
Position 2373: 8.862899125226557e-07
Position 1041: 7.415032660795188e-07
Position 2080: 6.526796860477767e-07
Position 1071: 6.416308100353992e-07
Position 547: 5.007355202121833e-07
Position 2222: 3.906906567722601e-07
Position 1060: 3.518262168974724e-07
Position 378: 3.515152436260625e-07
Position 981: 3.289508638529418e-07
Position 561: 2.4856971636705165e-07
Position 1471: 7.080165163694173e-08
Position 1765: 6.841580120963004e-08
Position 1909: 3.5981862573246415e-08
Position 335: 1.6449197017449627e-08
Position 358: 1.5981781329163647e-08
Position 1039: 1.4365461340003387e-08
Position 337: 6.009518064835353e-09
Position 1510: 5.291632729236907e-09
Position 519: 4.9005010836207636e-09
Position 2208: 1.5046624981441388e-09
Position 1203: 7.60446743691434e-10
Position 1190: 2.638622242212904e-10
Position 2297: 6.790616268956681e-11
Position 1003: 3.971991503665784e-11
Position 325: 2.3271103753857178e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 912: 0.997808170129489
Position 1633: 0.9908949416391362
Position 728: 0.8755310302624603
Position 1452: 0.7211683556542158
Position 2167: 0.7197262112008773
Position 2050: 0.6372935392486762
Position 314: 0.573537747166213
Position 2297: 0.46217156594521314
Position 2303: 0.40285719159851086
Position 503: 0.3294331050268547
Position 1411: 0.26449093586512146
Position 2017: 0.26392864840591956
Position 3002: 0.20039151299224475
Position 358: 0.1490415386516511
Position 2012: 0.06039479687359433
Position 264: 0.056235367916037865
Position 335: 0.054582607637956554
Position 513: 0.03581796057740753
Position 274: 0.02826243667531374
Position 2839: 0.024886344825696672
Position 2475: 0.01413440742157142
Position 2320: 0.011949658580394483
Position 123: 0.0110279583130604
Position 2897: 0.010953982990032066
Position 1455: 0.010221132353023127
Position 2832: 0.010144630054368926
Position 2394: 0.009820322372957513
Position 299: 0.008900135191597745
Position 1267: 0.006535028459918463
Position 524: 0.0059460164751413015
Position 94: 0.004124392314542246
Position 2972: 0.004085456488092341
Position 2925: 0.0035514898149359756
Position 1749: 0.0034826921530018294
Position 1690: 0.0025959359180206787
Position 783: 0.002041343339854667
Position 193: 0.001969159038522362
Position 2070: 0.0019209036376087475
Position 107: 0.0015496026477256123
Position 1674: 0.001519012216511383
Position 1777: 0.0013555729338219627
Position 578: 0.0013219862409683853
Position 2657: 0.0012143829071555464
Position 1178: 0.0012097664496922497
Position 530: 0.0011726820179991562
Position 370: 0.0010680718330318268
Position 663: 0.0010474510602255785
Position 2327: 0.0010443415007285169
Position 1415: 0.0006605037286146557
Position 1315: 0.0006035098699883977
Position 2089: 0.00045435752640685887
Position 2204: 0.00044904458600570734
Position 419: 0.00043278143438213093
Position 2600: 0.00040682440569987535
Position 981: 0.00032636969826581303
Position 1896: 0.00026401353115757545
Position 701: 0.00025061710986349907
Position 1332: 0.00022313753865729982
Position 2453: 0.00021274410227034788
Position 2422: 0.00019474596369171293
Position 533: 0.00019166948430765471
Position 2112: 0.00018994265562100615
Position 2346: 0.0001874522861768133
Position 758: 0.00017821267023870207
Position 2978: 0.0001619927178718241
Position 1701: 0.00014305505474404781
Position 2343: 0.00011473504613411039
Position 2356: 0.00010217084029734304
Position 1780: 9.150406913255341e-05
Position 375: 8.962610133310217e-05
Position 393: 8.059310962673119e-05
Position 2228: 7.794106286877276e-05
Position 2413: 7.043057767829527e-05
Position 2444: 6.549843445820637e-05
Position 707: 6.17112557223206e-05
Position 987: 5.377145033032976e-05
Position 232: 5.006144853913849e-05
Position 752: 4.6370489324498054e-05
Position 2360: 4.06684148252352e-05
Position 1861: 3.913976870312046e-05
Position 2149: 3.843823134178005e-05
Position 2208: 3.5908438588087414e-05
Position 133: 3.46172604996781e-05
Position 2588: 2.7071460159326285e-05
Position 1498: 2.6221657876031485e-05
Position 1555: 2.5283577716640943e-05
Position 957: 2.4399890146157652e-05
Position 451: 2.3550860353814856e-05
Position 2811: 2.1929495004559423e-05
Position 1475: 2.0749250808286985e-05
Position 991: 2.0470453890151645e-05
Position 1020: 1.5831200284867628e-05
Position 1817: 1.5577249583259892e-05
Position 1522: 1.549333360766252e-05
Position 1336: 1.5462311480263222e-05
Position 587: 1.4878295752028239e-05
Position 1917: 1.155295437619967e-05
Position 2628: 9.884778070983694e-06
Position 1154: 8.662314357498353e-06
Position 2543: 7.195689520930396e-06
Position 165: 6.482263064652e-06
Position 1274: 6.015660301152538e-06
Position 1537: 5.299833449687363e-06
Position 1920: 4.648658969666434e-06
Position 1468: 4.039984697420687e-06
Position 1054: 3.3238110248087483e-06
Position 1289: 3.2320974893268688e-06
Position 443: 2.771530995899472e-06
Position 2138: 2.414071434898575e-06
Position 2666: 2.2960519875204792e-06
Position 2430: 1.8794347530512852e-06
Position 1282: 1.8292325909513822e-06
Position 620: 1.6741418973886353e-06
Position 2252: 1.605508944697773e-06
Position 2080: 1.591901093070411e-06
Position 198: 1.590117121121625e-06
Position 825: 1.2612006271752593e-06
Position 488: 1.1339056307660847e-06
Position 601: 7.722706287828835e-07
Position 1923: 7.612201238550198e-07
Position 2702: 7.466122995380052e-07
Position 762: 6.756643215235843e-07
Position 595: 6.647712236707149e-07
Position 833: 5.792773343339431e-07
Position 2540: 5.250235257493496e-07
Position 2222: 4.1672497959893774e-07
Position 838: 3.718145002628135e-07
Position 204: 3.271290622707279e-07
Position 1726: 1.961816020672167e-07
Position 1095: 1.372647337346948e-07
Position 609: 1.329680858002373e-07
Position 597: 1.1592889802218744e-07
Position 814: 1.137739221859713e-07
Position 1089: 7.750560975593488e-08
Position 810: 3.4374071674071414e-08
Position 234: 7.283743484846125e-09
Position 1945: 2.378828113171173e-09
Position 862: 1.370347356977649e-13
