Gene = Ccdc85
index = 1058
Annotated 5SS: [  716 15287 15599]
Annotated 3SS: [14101 15352 15669]
SMsplice 5SS: [  716 15287 15599]
SMsplice 3SS: [14101 15352 15669]
top_k =  1000
Partition function (log Z): 1.7918119622768982

Sorted 5' Splice Sites (High to Low Probability):
Position 15287: 0.9997236842488498
Position 15599: 0.9995844463990962
Position 716: 0.8613880478285042
Position 3504: 0.36531177030415146
Position 2782: 0.2176555344599369
Position 2135: 0.15381595985232782
Position 4599: 0.13629030064976272
Position 1914: 0.10498139217412612
Position 9829: 0.10427103560128799
Position 13641: 0.09709491392773452
Position 2778: 0.09244553443145294
Position 4595: 0.09214155967538507
Position 4591: 0.08132941734866934
Position 5121: 0.05644613726989036
Position 1858: 0.05454691268623015
Position 4953: 0.04839514879416249
Position 9807: 0.03588400936700152
Position 8882: 0.032040632410224534
Position 3519: 0.030854783563221265
Position 45: 0.02773615387734046
Position 1865: 0.01772402392376563
Position 16237: 0.01755694412032323
Position 16257: 0.017394698740798846
Position 1546: 0.01445501869474988
Position 4209: 0.012015951919042976
Position 9232: 0.011262291798558031
Position 4045: 0.010481886105540687
Position 9968: 0.010435068422469032
Position 51: 0.010303365467389306
Position 4349: 0.010117732925774569
Position 4016: 0.01000310102241082
Position 2239: 0.009972188391880302
Position 9332: 0.007795830384506427
Position 2094: 0.006360801494679018
Position 3375: 0.006305690070826352
Position 3419: 0.005201705330299162
Position 3493: 0.004910529554310846
Position 2252: 0.004627340860506886
Position 4084: 0.0040905798695057135
Position 16413: 0.0038229874570093582
Position 3823: 0.0028143761529149697
Position 3644: 0.0027603450562310415
Position 4314: 0.002592955875216094
Position 16015: 0.002101544774026638
Position 2559: 0.002062129894366837
Position 2101: 0.002031918429675196
Position 4261: 0.0019022474491742496
Position 810: 0.001516407169850117
Position 3201: 0.0014883825020671087
Position 16563: 0.0014012982966714745
Position 10244: 0.001272645423580731
Position 16006: 0.0011830415026298565
Position 1643: 0.0011657301292752292
