Gene = mex1
index = 1788
Annotated 5SS: [1285]
Annotated 3SS: [1563]
SMsplice 5SS: [ 136 1285]
SMsplice 3SS: [1099 1563]
top_k =  1000
Partition function (log Z): -0.6798183529991139

Sorted 5' Splice Sites (High to Low Probability):
Position 136: 0.9635410640456014
Position 1285: 0.9299812275068434
Position 973: 0.45128942962728946
Position 462: 0.08722291680340045
Position 312: 0.023590809202103383
Position 2075: 0.016692249952506562
Position 513: 0.012967558759275251
Position 1959: 0.00637352172917125
Position 1756: 0.00441505303804883
Position 802: 0.003815848016356591
Position 502: 0.0037164984153812476
Position 291: 0.0036184146889512566
Position 355: 0.0035792602437980914
Position 1018: 0.0026588648074566913
Position 1721: 0.0024760417413436145
Position 1688: 0.002033042877941828
Position 738: 0.001762698982336764
Position 920: 0.0017543443981312367
Position 300: 0.0016561122118210658
Position 254: 0.0016375097067441923
Position 441: 0.00124706443392216
Position 125: 0.0010162589170122967
Position 481: 0.0009863803845759564
Position 1700: 0.0007515344456934515
Position 173: 0.0007445997027422967
Position 2067: 0.0007354769539677084
Position 1942: 0.0006306524894651301
Position 687: 0.0005992314939971755
Position 1274: 0.0005384395885237649
Position 641: 0.00037506543032055187
Position 2031: 0.00037457557676028155
Position 1986: 0.0003401169935018426
Position 1277: 0.00033506824785745884
Position 1149: 0.0003164097661381945
Position 982: 0.0002950136167852787
Position 1033: 0.0002848278800778997
Position 1021: 0.0002728238121733602
Position 1190: 0.00025262316180112263
Position 1410: 0.0002471609846673284
Position 1356: 0.00023484062316837792
Position 2093: 0.00019527383579934557
Position 509: 0.00018676269918715073
Position 99: 0.00018455365062681583
Position 2058: 0.00018301620704248712
Position 1299: 0.00017956448349290343
Position 1185: 0.00010456997740957767
Position 957: 9.038163114926916e-05
Position 539: 8.979627957216428e-05
Position 837: 8.899550335489207e-05
Position 1435: 8.256641383272976e-05
Position 288: 7.789851914049663e-05
Position 1852: 7.360477413908603e-05
Position 1655: 7.195868281444342e-05
Position 1996: 6.49321875066214e-05
Position 790: 6.393044124911889e-05
Position 2101: 6.353216534574128e-05
Position 1136: 3.808181425218892e-05
Position 1874: 3.5341871205003395e-05
Position 1153: 3.1967323112379965e-05
Position 279: 3.1226938047223945e-05
Position 1628: 2.9846494122195202e-05
Position 140: 2.6143175475009e-05
Position 781: 2.457602206246148e-05
Position 1289: 2.330220476021193e-05
Position 1248: 1.5659057914167762e-05
Position 506: 1.4917032870297528e-05
Position 1809: 1.3404783230484161e-05
Position 894: 6.969272782058156e-06
Position 1968: 6.2170724480333834e-06
Position 1885: 5.665428395591197e-06
Position 793: 4.2661955845250994e-06
Position 805: 4.223058696610134e-06
Position 1643: 3.1495914888877934e-06
Position 85: 2.8656845071602613e-06
Position 1625: 2.6538320177558764e-06
Position 1914: 2.2101975322055516e-06
Position 1622: 1.6036508890341494e-06
Position 1946: 8.565065118969983e-07
Position 205: 5.912413425291176e-07
Position 235: 5.458465483748638e-07
Position 114: 1.030863262659378e-07
Position 722: 6.208112104607085e-08
Position 546: 4.2859971049253797e-08
Position 772: 1.6893479587985412e-09
Position 1525: 2.8795693513150285e-10
Position 549: 2.2941360101052051e-10
Position 1847: 1.3155783705563293e-10
Position 1601: 1.3974874870086097e-11
Position 608: 1.581701650044008e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1563: 0.9829462053920414
Position 1099: 0.6195719951609105
Position 246: 0.3901498986863745
Position 277: 0.08348212846503104
Position 369: 0.08265023747719469
Position 1048: 0.033558564825528825
Position 215: 0.031971790191383485
Position 2150: 0.027562727909265332
Position 565: 0.022975892185778904
Position 865: 0.0226829182664105
Position 1083: 0.020485166905892298
Position 321: 0.020256623020188002
Position 1136: 0.017315391037121392
Position 1208: 0.0169935340558491
Position 347: 0.015849221181836255
Position 1543: 0.01363136906543308
Position 1223: 0.0133806594817994
Position 741: 0.0132122896798517
Position 416: 0.010544246259403034
Position 884: 0.009844319241099372
Position 205: 0.008991029428912346
Position 539: 0.008120264186710122
Position 461: 0.006944723304364683
Position 1123: 0.0056058434242579735
Position 1033: 0.005513521384760438
Position 641: 0.005511918892675006
Position 300: 0.005508195328514436
Position 1021: 0.005375592936652703
Position 948: 0.0047292670682451705
Position 722: 0.0037230670650928916
Position 1190: 0.0034320047381662393
Position 1910: 0.003238304896844186
Position 1954: 0.0031523249454748835
Position 498: 0.002680187500761965
Position 248: 0.002447494345222794
Position 354: 0.002185131787437376
Position 874: 0.0012850891048955192
Position 253: 0.001193976222395054
Position 805: 0.0011196089172817339
Position 1788: 0.0008706798896991873
Position 802: 0.0008411957702345794
Position 441: 0.0007911315915800281
Position 1914: 0.0007129790257416439
Position 481: 0.0006248876148940934
Position 1373: 0.0005994512502901464
Position 837: 0.0005454447037220199
Position 425: 0.0003935695801193022
Position 920: 0.0003793977600755977
Position 2079: 0.00036755541922638564
Position 1419: 0.00034510952663957767
Position 2031: 0.00022147095633774243
Position 2083: 0.00019649838380307946
Position 1403: 0.00015600395157898758
Position 1836: 9.204737251643053e-05
Position 502: 9.083703947838365e-05
Position 1360: 7.48133057380148e-05
Position 371: 7.446606432427033e-05
Position 1852: 4.711297238410231e-05
Position 1958: 4.246979500870458e-05
Position 1274: 3.360996942695314e-05
Position 977: 2.9194676014283626e-05
Position 1489: 2.2381653414567277e-05
Position 1502: 1.7510875978143033e-05
Position 388: 1.4926292432956948e-05
Position 2126: 1.4408053207646361e-05
Position 1669: 1.4370126014415306e-05
Position 1585: 1.2273527430318442e-05
Position 2036: 1.1779853320962248e-05
Position 1731: 1.125857647403445e-05
Position 1844: 6.415682434317332e-06
Position 173: 3.5725748599280413e-06
Position 1426: 2.891193191189035e-06
Position 2161: 1.8179981531537405e-06
Position 1753: 1.6247282124965e-06
Position 429: 3.18558257475993e-07
Position 150: 2.6170991056681404e-07
Position 140: 1.010408881468262e-09
Position 413: 3.867691905065457e-10
