Gene = mael
index = 1784
Annotated 5SS: [3483 3727 4340]
Annotated 3SS: [3527 3782 4401]
SMsplice 5SS: [ 273  703 3483 3727 4340]
SMsplice 3SS: [ 322 2989 3536 3782 4401]
top_k =  1000
Partition function (log Z): 8.496200671657549

Sorted 5' Splice Sites (High to Low Probability):
Position 3483: 0.9986609805943972
Position 4340: 0.9872484058133699
Position 3727: 0.9855974793264549
Position 273: 0.7331151034785993
Position 703: 0.5185010856743946
Position 2902: 0.31774913531015914
Position 390: 0.20196015784214444
Position 3215: 0.19804137622958248
Position 929: 0.19549755760490825
Position 3210: 0.1742838864541018
Position 905: 0.11810804912100333
Position 555: 0.11724827194937656
Position 200: 0.11724618518774388
Position 3198: 0.11221605890879773
Position 948: 0.09837177686479522
Position 251: 0.07383445440418877
Position 2474: 0.04371720636922392
Position 1112: 0.03175903310223958
Position 215: 0.028178507759297623
Position 1236: 0.0271841240841849
Position 710: 0.025578638169044893
Position 3222: 0.022395547467502386
Position 965: 0.02194428453045613
Position 3153: 0.011923131372674249
Position 3954: 0.008806071897783251
Position 3058: 0.00802019723660027
Position 2685: 0.007472186658958
Position 1800: 0.004764551086115146
Position 862: 0.004702244197416872
Position 3073: 0.004626188720312402
Position 1770: 0.004010641651640936
Position 3157: 0.003845895323803556
Position 1957: 0.0031237965826755023
Position 2737: 0.002987994846462353
Position 2466: 0.0027815227988265486
Position 2001: 0.002426257391929456
Position 584: 0.002118433468120951
Position 2095: 0.0017007607149973204
Position 2539: 0.0016971544484950122
Position 1962: 0.00134030111297555
Position 714: 0.0011800746386713338
Position 725: 0.0011437032898705905
Position 403: 0.00111060882423934
Position 3056: 0.0010956320268938743
Position 4447: 0.00097036512027052
Position 108: 0.0009194745165997221
Position 1782: 0.0008969936921544433
Position 1104: 0.0008567751640803583
Position 1970: 0.0008242178295425631
Position 1036: 0.0007913112501249947
Position 277: 0.0007772458930976818
Position 3933: 0.0007609028306234276
Position 4563: 0.0007078105434948206
Position 819: 0.0006685759575665907
Position 219: 0.0006675189265527616
Position 2213: 0.0006567826511331989
Position 18: 0.0006394205811479583
Position 4127: 0.0005723702169743915
Position 560: 0.00045451992291684946
Position 1654: 0.0004019614221149955
Position 4461: 0.0003950593365569199
Position 1328: 0.0003816142736728105
Position 689: 0.0003668009215129952
Position 1297: 0.00035433053400623526
Position 1674: 0.0003505511534203962
Position 1110: 0.0003454859199170749
Position 3799: 0.00032089024618883066
Position 2198: 0.00031920073273505607
Position 2427: 0.00031748788976957267
Position 4442: 0.0002505608995246674
Position 4193: 0.00023307627233263155
Position 900: 0.00022519153702198045
Position 1520: 0.00022310759456118948
Position 4482: 0.0001996738279915983
Position 4153: 0.0001905751568389077
Position 453: 0.00018844216998646597
Position 2029: 0.00018632986023235757
Position 734: 0.00016069164503767838
Position 1973: 0.00015592810882768385
Position 503: 0.00014665570393510537
Position 1742: 0.00012342427357468424
Position 2377: 0.0001230228406690668
Position 3036: 0.00010533093277103491
Position 4882: 9.946226356626588e-05
Position 800: 8.851469156184995e-05
Position 545: 8.27581774284752e-05
Position 400: 8.084364700496622e-05
Position 4778: 7.216080986072823e-05
Position 4094: 6.637639464597465e-05
Position 1116: 6.554883589925735e-05
Position 4039: 6.338951437797099e-05
Position 3865: 5.9340796720092445e-05
