Gene = RpL37A
index = 1444
Annotated 5SS: [ 74 201 399]
Annotated 3SS: [145 269 651]
SMsplice 5SS: [ 74 201 399]
SMsplice 3SS: [145 269 651]
top_k =  1000
Partition function (log Z): 4.935511781903393

Sorted 5' Splice Sites (High to Low Probability):
Position 399: 0.9934281483653638
Position 74: 0.9828603924190448
Position 201: 0.93759746696097
Position 795: 0.034440476661743484
Position 301: 0.0015370500700505809
Position 463: 0.001120639626620767
Position 80: 0.001054181537133605
Position 334: 0.0009823368916305406
Position 892: 0.0009315753845642754
Position 288: 0.0006301555109132975
Position 766: 0.0004585462458854373
Position 531: 0.00045045474293371697
Position 889: 0.0003236829448785065
Position 374: 0.0002472679116362229
Position 10: 0.0002269093400274553
Position 859: 0.00014709841137250227
Position 78: 0.00011678145126794064
Position 779: 0.00011354807419262926
Position 754: 9.03605844071861e-05
Position 947: 8.150266673755441e-05
Position 310: 7.418512423784599e-05
Position 484: 6.281820018667878e-05
Position 770: 5.609860125753699e-05
Position 957: 5.444599933557704e-05
Position 342: 4.475667602284406e-05
Position 557: 4.152449788026915e-05
Position 729: 3.863159516833005e-05
Position 436: 3.294269572999947e-05
Position 773: 3.0551680355695846e-05
Position 297: 2.731771368369264e-05
Position 912: 2.4806291514186765e-05
Position 171: 2.0141397007977517e-05
Position 90: 1.962556021854344e-05
Position 473: 1.811119704226827e-05
Position 63: 1.6671740102066743e-05
Position 403: 1.5487210872222827e-05
Position 862: 1.4049448243451387e-05
Position 322: 1.3283164173151466e-05
Position 570: 1.2979062883796818e-05
Position 100: 1.117574020341525e-05
Position 72: 1.1105038098094749e-05
Position 727: 9.504549700158707e-06
Position 901: 5.516021314729452e-06
Position 491: 3.665146710040965e-06
Position 21: 3.4316210001021143e-06
Position 972: 3.1700180361424416e-06
Position 1030: 2.612155264732462e-06
Position 992: 1.7648700314955107e-06
Position 34: 1.541565439657036e-06
Position 930: 1.15697343224397e-06
Position 716: 6.381456420366307e-07
Position 907: 3.8433542780331064e-07
Position 169: 2.6001977614499526e-07
Position 984: 2.1664962866079838e-07
Position 995: 1.0274969052976096e-07
Position 138: 8.493883751351065e-08
Position 709: 3.066859546538014e-08
Position 673: 2.1306796232073873e-08
Position 316: 4.6375394332315655e-10
Position 612: 1.2633792698176602e-10
Position 625: 1.0189645495856129e-11
Position 684: 2.9726033281071703e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 651: 0.9951440143136101
Position 145: 0.9732715547365786
Position 269: 0.9477195523460377
Position 947: 0.014816636996678154
Position 853: 0.013583724571171255
Position 862: 0.007041537420289512
Position 597: 0.0013974918929413364
Position 1030: 0.0013379149190896058
Position 581: 0.0010040541507442158
Position 612: 0.0006217251936466378
Position 193: 0.0005340968176021498
Position 600: 0.0003496560942995172
Position 1083: 0.0003062850703840436
Position 449: 6.99785280754749e-05
Position 275: 6.596237928613202e-05
Position 663: 4.990302676856743e-05
Position 370: 4.346303984088484e-05
Position 338: 3.449539992989494e-05
Position 625: 2.912929077327187e-05
Position 365: 2.32449406006913e-05
Position 984: 1.5126469436559394e-05
Position 972: 1.0104720150828856e-05
Position 557: 9.283259201703525e-06
Position 704: 9.183465386061632e-06
Position 287: 4.877931036692052e-06
Position 398: 3.155839089157855e-06
Position 434: 2.9136216347973213e-06
Position 350: 2.8341427471801913e-06
Position 506: 2.6479229006669433e-06
Position 693: 2.115676682847166e-06
Position 1091: 1.7919879027655737e-06
Position 531: 7.908233565917115e-07
Position 957: 7.545931803754449e-07
Position 565: 7.100478535184074e-07
Position 374: 6.017155708109219e-07
Position 347: 5.539858935547681e-07
Position 284: 4.355491440669793e-07
Position 491: 3.87764588581749e-07
Position 1088: 3.219649328745416e-07
Position 992: 2.0857614585093864e-07
Position 453: 7.345348344164448e-08
Position 789: 5.09867539505381e-08
Position 78: 4.1113609771515544e-08
Position 422: 2.5673345364467978e-11
Position 403: 6.788383338568464e-12
