Gene = Vps36
index = 1596
Annotated 5SS: [184 973]
Annotated 3SS: [ 246 1030]
SMsplice 5SS: [184 973]
SMsplice 3SS: [ 246 1030]
top_k =  1000
Partition function (log Z): 1.8385881317881565

Sorted 5' Splice Sites (High to Low Probability):
Position 973: 0.9877711861219067
Position 184: 0.9865588664258161
Position 841: 0.018879544918516854
Position 157: 0.009250513023475482
Position 328: 0.009133501607235408
Position 772: 0.005846323323320583
Position 1343: 0.0017522942185128486
Position 355: 0.001081344405548693
Position 982: 0.0006716583744239002
Position 195: 0.0002613946628924541
Position 364: 0.000259332276085027
Position 527: 0.00019602170885271302
Position 519: 0.00011393929195261285
Position 438: 0.00010565379347830705
Position 512: 7.909229768608406e-05
Position 514: 7.847725113403723e-05
Position 492: 6.70715791248581e-05
Position 470: 6.35512524960179e-05
Position 8: 2.898691333257529e-05
Position 291: 1.8132737227500257e-05
Position 845: 9.33737714758146e-06
Position 1181: 7.939201631579935e-06
Position 268: 7.852054895362819e-06
Position 926: 7.147215996786791e-06
Position 745: 5.52319670765948e-06
Position 271: 3.297983878698593e-06
Position 1073: 2.7990271040010587e-06
Position 556: 2.5276570461323237e-06
Position 608: 2.204469792653414e-06
Position 299: 1.592367139300679e-06
Position 1238: 1.515010011388968e-06
Position 1089: 1.4850069422884992e-06
Position 780: 1.1586432952368908e-06
Position 598: 1.0255748003213266e-06
Position 1375: 9.621276008920187e-07
Position 220: 7.614528108986339e-07
Position 139: 7.037776553088005e-07
Position 1038: 7.02596551180381e-07
Position 1170: 6.725544670117034e-07
Position 743: 5.435386219323862e-07
Position 886: 3.476270261185271e-07
Position 778: 2.993460305794074e-07
Position 1143: 2.1327241217109858e-07
Position 13: 1.9099235155348145e-07
Position 1361: 1.5843646482390063e-07
Position 1357: 1.5358327902854502e-07
Position 116: 1.320506162737312e-07
Position 1086: 1.2467920618554024e-07
Position 122: 1.0083765120759327e-07
Position 1140: 8.5251042578102e-08
Position 27: 8.359951714606136e-08
Position 1332: 7.127614863625756e-08
Position 25: 6.070479853804847e-08
Position 106: 5.239020813759304e-08
Position 1195: 2.6457338246684163e-08
Position 1252: 2.3179761996986856e-08
Position 1322: 1.2038244783817277e-08
Position 992: 7.709605332833706e-09
Position 1262: 7.304070385626045e-09
Position 1347: 4.585839158653931e-09
Position 1071: 3.944092843263875e-09
Position 1345: 3.0126317827116228e-09
Position 1068: 8.978526178873198e-12
Position 1002: 7.312462543435865e-12
Position 1061: 5.874877493000335e-12
Position 1220: 2.322429155460791e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1030: 0.9978457076078148
Position 246: 0.9864748349696926
Position 908: 0.011222708473511402
Position 735: 0.008609414537631437
Position 405: 0.008556723684178353
Position 929: 0.0025364799688734874
Position 1397: 0.0017100122147034114
Position 816: 0.0012216037617689731
Position 230: 0.0010655474663311135
Position 578: 0.0008861289426243164
Position 926: 0.0005157557897738556
Position 448: 0.0004682083084193567
Position 527: 0.00035965885853735466
Position 350: 0.0001639854255311068
Position 608: 0.00010162845716750329
Position 470: 7.180744970508224e-05
Position 942: 5.7917442932418765e-05
Position 635: 4.8667963698158275e-05
Position 1448: 4.455551705460831e-05
Position 368: 4.301949247791107e-05
Position 797: 4.28837410859553e-05
Position 259: 3.532449247129354e-05
Position 65: 2.6774602457239317e-05
Position 582: 2.430301950106671e-05
Position 1161: 2.1741771263232046e-05
Position 813: 1.7964641512819665e-05
Position 820: 1.392238276407159e-05
Position 605: 1.3833980403917922e-05
Position 1237: 1.1158879876506353e-05
Position 373: 1.0068568626519966e-05
Position 743: 8.10816696610709e-06
Position 1037: 6.668412974891066e-06
Position 1135: 6.141807964696384e-06
Position 1033: 5.598182641919833e-06
Position 501: 5.350971314191054e-06
Position 1170: 5.127541408645091e-06
Position 651: 3.2634428178294843e-06
Position 375: 2.4230198750147554e-06
Position 654: 2.0605669795128683e-06
Position 765: 1.545267863592244e-06
Position 690: 1.5083040542358819e-06
Position 143: 1.3695904755455803e-06
Position 1234: 1.1610697768814816e-06
Position 1111: 1.1562651336050338e-06
Position 1309: 1.1419965645694093e-06
Position 794: 8.552060234670004e-07
Position 702: 4.2120180028874724e-07
Position 721: 3.984262457926442e-07
Position 519: 3.4308482603056773e-07
Position 268: 3.3883010175489976e-07
Position 697: 2.2151916531398654e-07
Position 1140: 2.1392020077565743e-07
Position 775: 1.902983872185147e-07
Position 778: 1.4043733019614346e-07
Position 786: 1.3604077438539673e-07
Position 1179: 1.0864236793273457e-07
Position 1195: 1.0339593356869675e-07
Position 1282: 6.521460675618138e-08
Position 992: 5.314948318661208e-08
Position 661: 4.3553266631901996e-08
Position 155: 4.2958337220872356e-08
Position 972: 3.687928951599739e-08
Position 801: 2.6780875142915194e-08
Position 1342: 2.4500349449761826e-08
Position 976: 1.9256123603528468e-08
Position 1322: 1.7050019677176537e-08
Position 310: 1.2110199352144804e-08
Position 1312: 9.739458646936052e-09
Position 1364: 5.8658640425889935e-09
Position 111: 3.820366771155529e-09
Position 183: 1.781964969748092e-10
Position 714: 1.392402314213675e-10
Position 122: 8.80452067212774e-11
Position 1243: 5.172442894083105e-12
Position 1279: 4.0356743858643214e-12
Position 191: 3.2171735306023e-12
Position 312: 1.3840457178965662e-12
Position 195: 4.978836391584241e-14
Position 188: 2.6850212027024165e-16
