Gene = Mur29B
index = 1294
Annotated 5SS: [ 185 1317 2618]
Annotated 3SS: [1143 1386 2690]
SMsplice 5SS: [ 185 1317]
SMsplice 3SS: [1143 1386]
top_k =  1000
Partition function (log Z): -8.056186528389327

Sorted 5' Splice Sites (High to Low Probability):
Position 1317: 0.9271062982381757
Position 185: 0.6317745692587928
Position 2618: 0.5539823535832483
Position 906: 0.03918005678963961
Position 900: 0.027491051279797007
Position 5: 0.025571380472475015
Position 745: 0.01954964639413879
Position 970: 0.007930161367657606
Position 1321: 0.007486144599524567
Position 930: 0.0074004156406104115
Position 238: 0.0052653065554630835
Position 963: 0.004994439947113605
Position 1324: 0.004542034517144864
Position 821: 0.0030597645318386868
Position 987: 0.0021621869716128457
Position 732: 0.0016814640552904555
Position 556: 0.001534938489272467
Position 851: 0.0015229766084299443
Position 1515: 0.0014745659539925312
Position 30: 0.0010564913926610151
Position 213: 0.0008740470317826942
Position 575: 0.0008706323723987844
Position 1707: 0.0008027953452318599
Position 1505: 0.0007538581577030851
Position 643: 0.0006773935008838472
Position 605: 0.000672084324782976
Position 1165: 0.0006190051554414563
Position 2631: 0.0006168383852696751
Position 1601: 0.0006021456130895261
Position 1899: 0.0005793068175617988
Position 98: 0.0005715470939323572
Position 2513: 0.0005644861738872608
Position 1803: 0.00045494699516300546
Position 281: 0.0004129439608673968
Position 625: 0.0003973514940276213
Position 403: 0.0003938464188045444
Position 375: 0.0003182989519443671
Position 1206: 0.0002673463047216677
Position 2187: 0.00023038961786152754
Position 1015: 0.0002152533694061992
Position 715: 0.0001987914495646158
Position 1995: 0.00017192425040143394
Position 2649: 0.00016374259801202
Position 161: 0.0001572064898181963
Position 817: 0.0001279132706785823
Position 2283: 0.0001063520003620379
Position 1551: 9.513617047154383e-05
Position 127: 8.277386399062303e-05
Position 898: 8.126610567090314e-05
Position 652: 7.865601892961509e-05
Position 795: 7.673797318192373e-05
Position 125: 7.203587034309112e-05
Position 421: 6.909352271269058e-05
Position 310: 6.619981611260711e-05
Position 1793: 6.45313796863567e-05
Position 1293: 6.176107095317557e-05
Position 8: 5.2381100865391315e-05
Position 1036: 5.1091428157886155e-05
Position 136: 5.1001461712542726e-05
Position 1985: 4.419624245307177e-05
Position 655: 4.3838343694892116e-05
Position 22: 4.1575368190198844e-05
Position 2887: 3.997761099633702e-05
Position 1280: 3.808965440356648e-05
Position 1170: 3.455209340065886e-05
Position 25: 3.3421332742319176e-05
Position 391: 3.2203664590564516e-05
Position 743: 2.9120328075776556e-05
Position 770: 1.6210555721743375e-05
Position 870: 1.594972963209315e-05
Position 1354: 1.5615740965489976e-05
Position 381: 8.936963764725397e-06
Position 1006: 7.93274093543388e-06
Position 1743: 6.520747694642977e-06
Position 1197: 4.655958020720819e-06
Position 363: 2.56895462348665e-07
Position 365: 1.3689907793435395e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1386: 0.7777129184683286
Position 1143: 0.58011821284336
Position 2690: 0.4739754633850401
Position 817: 0.049025880019249075
Position 2692: 0.0463479219478055
Position 2713: 0.031169350949137548
Position 757: 0.02989832467949971
Position 2410: 0.024170221405175763
Position 1438: 0.02106202215063227
Position 1221: 0.015093127970965832
Position 1015: 0.013996770392960971
Position 1034: 0.012626938861507236
Position 1546: 0.011982465321644598
Position 2122: 0.01143828903710251
Position 2314: 0.011245098889855866
Position 1834: 0.010431047962151234
Position 2026: 0.010285597070360863
Position 1615: 0.01009768227425703
Position 1642: 0.009878369958704137
Position 2383: 0.009088962392332122
Position 2095: 0.009018293134061913
Position 715: 0.008930113306301665
Position 1738: 0.008606232695319994
Position 327: 0.007683145195955258
Position 2479: 0.006459413582934045
Position 1519: 0.00584396340098209
Position 2512: 0.0058040838652593536
Position 2287: 0.005327105896675295
Position 1165: 0.0050941123318184066
Position 643: 0.004547709465188713
Position 1930: 0.004386135142974982
Position 2740: 0.004349265980494914
Position 1999: 0.0041856909464747126
Position 1807: 0.0035649312878122353
Position 372: 0.0034256129726989945
Position 878: 0.0029912219926027384
Position 1462: 0.0029724321354425948
Position 1450: 0.002854040719875782
Position 105: 0.0027429328327417814
Position 246: 0.00220707999201029
Position 555: 0.002055996465662515
Position 1711: 0.0018190681868050641
Position 2191: 0.0015857370817408515
Position 310: 0.0014349459484594663
Position 2206: 0.001226713896941978
Position 2768: 0.0010563342236367761
Position 655: 0.0010172670613681288
Position 459: 0.0010139376629650216
Position 1903: 0.0009609365344753142
Position 2218: 0.0009275821610618246
Position 513: 0.0008876998143599893
Position 2443: 0.0008106815599640894
Position 2771: 0.0007205992113430471
Position 2600: 0.0007097749046314905
Position 517: 0.0006998015006543377
Position 490: 0.0006596903334316461
Position 2347: 0.0004717525402799404
Position 2251: 0.00045132050620979165
Position 1277: 0.00044534985825322483
Position 2583: 0.00042691990831948874
Position 2552: 0.0004087782862519563
Position 1675: 0.00039450145283732396
Position 1867: 0.000390697206165385
Position 2155: 0.0003893346003079872
Position 1579: 0.0003704575850929685
Position 668: 0.0003443472148691585
Position 1682: 0.00032633683441369064
Position 1771: 0.000325730933435447
Position 2162: 0.0003145097684807195
Position 2450: 0.0003118112486461045
Position 1874: 0.0002947509128287689
Position 1963: 0.0002651512880179671
Position 2059: 0.00026124022073852017
Position 1778: 0.0002239150221094173
Position 830: 0.00021456031597454623
Position 439: 0.00020321724439268242
Position 2354: 0.00019910333123060166
Position 375: 0.00019742638846622108
Position 2258: 0.00019034232633561427
Position 950: 0.00019029564102159075
Position 2453: 0.0001721351556127665
Position 1483: 0.0001473921699429634
Position 1586: 0.00013784126571756187
Position 2066: 0.0001338659796986978
Position 2525: 0.00012864069617075924
Position 2261: 0.00010258246216705548
Position 1970: 9.30415632429251e-05
Position 1493: 9.040056692438969e-05
Position 2069: 8.687428958136606e-05
Position 1589: 8.61289247560876e-05
Position 136: 8.096957113682025e-05
Position 905: 7.63360215543344e-05
Position 2357: 7.308911409468726e-05
Position 2826: 5.82889806682885e-05
Position 930: 5.446509493125777e-05
Position 1973: 5.166549743834237e-05
Position 884: 5.148930734948706e-05
Position 2937: 4.8810796558089856e-05
Position 381: 4.534601868096857e-05
Position 421: 4.210055155932296e-05
Position 947: 3.81114751266872e-05
Position 770: 3.564380225625638e-05
Position 966: 3.21722686352201e-05
Position 213: 3.1988085414164835e-05
Position 184: 3.0892649974318435e-05
Position 1036: 2.2116822947521014e-05
Position 391: 1.9288208076972928e-05
Position 109: 1.7062468347452878e-05
Position 777: 1.4013528948865929e-05
Position 403: 1.3885019308542736e-05
Position 898: 8.85699094858437e-06
Position 1490: 8.111983267386134e-06
Position 1496: 6.873832914070075e-06
Position 1688: 6.4903540113363795e-06
Position 973: 6.069844417020269e-06
Position 844: 5.488895414752187e-06
Position 522: 5.32049320240005e-06
Position 115: 1.7736647729996303e-06
Position 225: 1.5945777972635527e-09
Position 277: 8.976520918302325e-10
Position 281: 1.6099554532563076e-10
Position 248: 6.165056528131407e-11
Position 238: 5.5237034479292275e-11
Position 524: 8.157124648134073e-12
Position 250: 2.473544048349476e-15
