Gene = ste14
index = 1896
Annotated 5SS: [355 794]
Annotated 3SS: [421 921]
SMsplice 5SS: [355 794]
SMsplice 3SS: [421 921]
top_k =  1000
Partition function (log Z): 3.675950786476846

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.9978710974675221
Position 794: 0.9955454518218059
Position 1289: 0.029361258917243113
Position 1072: 0.012966831002700569
Position 1280: 0.0035809954506048768
Position 461: 0.0020578997019594573
Position 811: 0.0011626962434636578
Position 8: 0.0008821397915299558
Position 327: 0.0007853891791346357
Position 1274: 0.0005510973716526237
Position 801: 0.0005088132608637776
Position 152: 0.0004147418698907848
Position 746: 0.0003646935784258469
Position 1011: 0.0002999767744019306
Position 1309: 0.0002971396558477783
Position 798: 0.0001883232643532844
Position 1225: 0.00016481416265774998
Position 1005: 0.0001401393666990197
Position 44: 0.00013961508825716256
Position 1147: 0.00012774352117324983
Position 1201: 9.938719241733778e-05
Position 1014: 8.423242707571926e-05
Position 185: 7.672201737104537e-05
Position 668: 5.43156070643351e-05
Position 167: 4.136763393888328e-05
Position 265: 3.135189661194008e-05
Position 588: 2.893968982561487e-05
Position 1239: 2.4820741245852793e-05
Position 1033: 2.3207428858648927e-05
Position 1209: 2.3041471899640802e-05
Position 670: 2.095336890666215e-05
Position 1165: 2.0571756163831098e-05
Position 117: 1.3636375718304668e-05
Position 133: 1.124447337698595e-05
Position 1342: 1.1115616077761819e-05
Position 1105: 1.1115535731804838e-05
Position 1113: 1.0984526431182112e-05
Position 1083: 8.824195695950061e-06
Position 997: 8.704024893316126e-06
Position 990: 8.58378862054227e-06
Position 359: 8.199583558871065e-06
Position 550: 7.881326756837076e-06
Position 66: 7.668203728629178e-06
Position 165: 5.941184729723092e-06
Position 1137: 4.860181687338965e-06
Position 710: 4.852113388577591e-06
Position 465: 4.536367353473785e-06
Position 529: 4.485808257529374e-06
Position 297: 4.4497136860463715e-06
Position 467: 1.4906569284603334e-06
Position 112: 1.3259604301657346e-06
Position 645: 1.2956465503740843e-06
Position 473: 1.2421407276665567e-06
Position 557: 1.1453961640391957e-06
Position 1299: 1.10173644752458e-06
Position 617: 8.816003734833848e-07
Position 685: 6.973148340583313e-07
Position 719: 6.512139126627674e-07
Position 256: 4.917700168185664e-07
Position 119: 4.807573337156494e-07
Position 496: 3.6155964369419156e-07
Position 232: 3.423079637633926e-07
Position 1232: 3.332898985535399e-07
Position 253: 3.298892111868012e-07
Position 727: 3.238017244161145e-07
Position 267: 2.944668485374696e-07
Position 287: 2.630119664609648e-07
Position 722: 1.960636627878234e-07
Position 68: 1.5050378359888135e-07
Position 217: 1.3164561483094336e-07
Position 331: 1.2497325245525025e-07
Position 890: 7.887552615274045e-08
Position 277: 7.208247086222857e-08
Position 655: 6.379444260565112e-08
Position 422: 3.9409622480429443e-08
Position 1357: 6.481006080072383e-09
Position 390: 3.3763407739237317e-10
Position 922: 2.42256500577881e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 421: 0.9975192458919776
Position 921: 0.9843790434381082
Position 1398: 0.013830591011020759
Position 1137: 0.01375589436673725
Position 1357: 0.011321657938693833
Position 1372: 0.009105133926471281
Position 886: 0.006866096764383225
Position 927: 0.005949670379039466
Position 685: 0.0009662266010733182
Position 847: 0.0006376937309500154
Position 81: 0.0006318774181561947
Position 588: 0.0005940180987625848
Position 211: 0.0004721290422702222
Position 1273: 0.0003128797267389964
Position 1076: 0.0002989270741435929
Position 665: 0.000257713213587484
Position 112: 0.0002548858500269535
Position 951: 0.00016036962819339487
Position 962: 0.00012921442037096961
Position 1404: 0.00012057283314847183
Position 84: 0.00011304080221988331
Position 240: 0.00011129077330569319
Position 1161: 0.00011039586054019474
Position 641: 4.7102016904864834e-05
Position 432: 2.220505903152993e-05
Position 550: 2.1571626300746136e-05
Position 390: 1.9288055320343716e-05
Position 1279: 1.747899803565784e-05
Position 691: 1.4292676768596896e-05
Position 502: 8.67174332181607e-06
Position 1113: 6.08322391814412e-06
Position 264: 5.304135752415262e-06
Position 1326: 4.894238934627155e-06
Position 667: 4.009487965088001e-06
Position 87: 3.498209065566409e-06
Position 1314: 2.9638663228174843e-06
Position 1029: 2.9632089084498935e-06
Position 1335: 2.644438406033926e-06
Position 1209: 2.1625928777875803e-06
Position 217: 1.761979913452704e-06
Position 645: 1.3484713351138166e-06
Position 465: 9.355873769764335e-07
Position 770: 5.174148949265495e-07
Position 933: 4.809588503243667e-07
Position 175: 3.886064642592029e-07
Position 1288: 3.2959972818555e-07
Position 1110: 2.1382246981905796e-07
Position 496: 1.995037039623911e-07
Position 758: 1.9116317967343584e-07
Position 354: 1.5632845803486238e-07
Position 1296: 1.2369895354587913e-07
Position 1299: 1.2065756832592538e-07
Position 754: 9.989352561869536e-08
Position 126: 7.305906866773344e-08
Position 185: 5.5940652811456736e-08
Position 693: 3.807689828885915e-08
Position 133: 1.7720709770002527e-08
Position 96: 4.461487521921847e-09
Position 128: 3.714577014255411e-09
Position 161: 3.3904031551166402e-09
Position 371: 8.41246239047757e-10
Position 798: 5.502903401990741e-10
Position 742: 3.4542531946888543e-10
Position 253: 3.3711681152306613e-10
Position 1239: 1.7945536658604743e-10
Position 359: 2.9520477990402907e-15
