Gene = wls
index = 1935
Annotated 5SS: [1489]
Annotated 3SS: [2016]
SMsplice 5SS: [1489]
SMsplice 3SS: [2016]
top_k =  1000
Partition function (log Z): -6.0910574794399

Sorted 5' Splice Sites (High to Low Probability):
Position 1489: 0.9853094467409397
Position 708: 0.3401172041951775
Position 1807: 0.21917978401185173
Position 1917: 0.1497711165201465
Position 2691: 0.0830574032527331
Position 1956: 0.07117027672427832
Position 1801: 0.013246651157298365
Position 417: 0.007428389778998368
Position 277: 0.006479237353793801
Position 2480: 0.005337736314151797
Position 540: 0.004234564448109531
Position 2504: 0.003741892362963573
Position 449: 0.0034125487670949345
Position 2382: 0.002825825421414224
Position 659: 0.0026546896157496067
Position 255: 0.0023103871281682886
Position 1099: 0.0019638728377832535
Position 712: 0.0017667294810193653
Position 71: 0.0017470057846651302
Position 1749: 0.001559139738655063
Position 1516: 0.0015209936861889253
Position 152: 0.0013918394170905337
Position 2213: 0.001074330005859574
Position 529: 0.001068759784067618
Position 453: 0.0008955922067587562
Position 281: 0.0008183697092041337
Position 728: 0.0008148736443726757
Position 1338: 0.0008137899923630104
Position 382: 0.0006959537158021739
Position 84: 0.0006664988310677753
Position 144: 0.0006147058784072533
Position 1001: 0.0005570975227096823
Position 121: 0.0004865524186246612
Position 656: 0.0004531400002426095
Position 1637: 0.0003116257324374431
Position 2616: 0.0002507411531519931
Position 231: 0.00024320473958430166
Position 371: 0.00020753124951585855
Position 402: 0.00020469919343869657
Position 257: 0.00019708100345010564
Position 672: 0.00018876091414418358
Position 2169: 0.00015316735800792705
Position 545: 0.00012609986295786469
Position 2429: 0.00011680910674412335
Position 620: 0.00011392758557284115
Position 799: 0.00010232756513095637
Position 836: 9.568615480930442e-05
Position 1890: 8.841214629867462e-05
Position 563: 8.486878523534538e-05
Position 1416: 7.188139926469951e-05
Position 28: 6.234846413580712e-05
Position 64: 6.234297298881974e-05
Position 459: 5.5672015173453035e-05
Position 1082: 5.481909923499329e-05
Position 2829: 5.3823459950638424e-05
Position 1055: 4.647539020120882e-05
Position 933: 4.399114786076295e-05
Position 481: 4.1233728716395924e-05
Position 1356: 3.991439715117713e-05
Position 531: 3.891218412554585e-05
Position 208: 3.805214681886552e-05
Position 260: 3.4730770027415415e-05
Position 696: 3.3783647271606036e-05
Position 1508: 3.353220810995099e-05
Position 2643: 3.296903895968171e-05
Position 1839: 2.984137336887616e-05
Position 2681: 2.956318133618356e-05
Position 182: 2.864688613001257e-05
Position 694: 2.4723348003696207e-05
Position 1068: 2.4532862038354624e-05
Position 1701: 2.3029334443872186e-05
Position 1368: 2.1874803426778866e-05
Position 2658: 2.1008786952417296e-05
Position 1627: 1.8480460298895065e-05
Position 1728: 1.5685215813292553e-05
Position 2369: 1.4100492456881699e-05
Position 1256: 9.8930572970186e-06
Position 936: 8.822340765809531e-06
Position 953: 8.635937708507301e-06
Position 2827: 7.254784276448647e-06
Position 119: 7.024103395404054e-06
Position 508: 6.773289235492332e-06
Position 2482: 5.8913720327160844e-06
Position 96: 5.611765499358968e-06
Position 76: 5.383511808275978e-06
Position 596: 5.035092351207994e-06
Position 2525: 4.906442776339959e-06
Position 1210: 4.0921383064639225e-06
Position 44: 3.278828810176146e-06
Position 312: 2.701543019077615e-06
Position 12: 2.3338899962266676e-06
Position 2114: 1.917833200146542e-06
Position 2508: 1.8194222698358514e-06
Position 613: 1.1892214471062266e-06
Position 361: 1.1344317454167112e-06
Position 2180: 9.702485446532796e-07
Position 326: 9.560147931259299e-07
Position 2315: 9.466765119768222e-07
Position 1159: 9.065698948135192e-07
Position 1842: 6.057249120089008e-07
Position 2254: 1.9676736146690334e-07
Position 1284: 1.6095241870433728e-07
Position 1669: 9.561223432623535e-08
Position 221: 4.536389150294554e-08
Position 1987: 2.57316583883629e-08
Position 1687: 1.642280592412745e-08
Position 1710: 1.4770158120523544e-08
Position 2017: 8.234146664622837e-09
Position 966: 2.9789451436424106e-09
Position 2633: 1.4380338218028026e-09
Position 306: 8.06194283820449e-10
Position 1239: 5.662437959590496e-10
Position 1149: 4.335684570619062e-10
Position 905: 5.4077589224050367e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2016: 0.8805075918326576
Position 1546: 0.23020890338185812
Position 936: 0.1828779898358066
Position 778: 0.13996079342635875
Position 1669: 0.139151432348842
Position 1710: 0.10619469242759035
Position 2745: 0.07436442139485075
Position 2036: 0.04551586534422356
Position 836: 0.016282292374294738
Position 2067: 0.015247823741716786
Position 1178: 0.014113446860193236
Position 1852: 0.013250647964884787
Position 1719: 0.009686505803523145
Position 2584: 0.005923366409346541
Position 2854: 0.004367523628377603
Position 467: 0.004069496352421817
Position 2922: 0.003042728512422002
Position 1849: 0.0026933287650708956
Position 2878: 0.002430284569729122
Position 2603: 0.002427262893766512
Position 1423: 0.002302020629304627
Position 515: 0.002029927072838639
Position 1977: 0.0020291461050216896
Position 1790: 0.0018332330657626515
Position 2427: 0.0017720805730187228
Position 867: 0.0016717161288849409
Position 720: 0.0016417961803862188
Position 2978: 0.001613687633035426
Position 539: 0.0016075714527784327
Position 1055: 0.0015453974842147842
Position 134: 0.001419397378902618
Position 254: 0.0011411037083196946
Position 961: 0.0009113350704333491
Position 2593: 0.0008939658270488458
Position 2957: 0.0007566217402302372
Position 518: 0.0007348596539537083
Position 2827: 0.0006579344242383996
Position 1193: 0.0006301508067340675
Position 2504: 0.0005724192101672328
Position 2224: 0.000432821032894411
Position 2658: 0.00039503509396607306
Position 139: 0.0003512955916496413
Position 2298: 0.0003496533794794421
Position 878: 0.0003395581919337195
Position 914: 0.00032656290709609287
Position 1289: 0.0003201572571589637
Position 596: 0.00024563663035041193
Position 1767: 0.0002168309159253341
Position 2525: 0.00014396749079711587
Position 1415: 0.00013018905505844252
Position 350: 0.00011689041607192947
Position 2286: 9.825266519287721e-05
Position 632: 8.316498951622325e-05
Position 1466: 8.063033084368556e-05
Position 2270: 7.117305890749802e-05
Position 1377: 6.787804173203954e-05
Position 1337: 6.688288771329126e-05
Position 1113: 6.435773479185276e-05
Position 1001: 5.373477710640822e-05
Position 1911: 5.3206432037657106e-05
