Gene = Nup160
index = 1339
Annotated 5SS: [ 199  366  911 1150 1633 2373 2544 2774 3072 3246 3916 4503 4957]
Annotated 3SS: [ 262  418  967 1222 1705 2437 2611 2828 3126 3300 3980 4558 5029]
SMsplice 5SS: [ 199  366  911 1150 1633 2373 2544 2774 3246 3916 4503 4957]
SMsplice 3SS: [ 262  418  967 1222 1705 2437 2611 2828 3300 3980 4558 5029]
top_k =  1000
Partition function (log Z): 36.63513423495096

Sorted 5' Splice Sites (High to Low Probability):
Position 4957: 0.9994584348695965
Position 1150: 0.9964284526055526
Position 2373: 0.9937329360471512
Position 4503: 0.9905693262285042
Position 911: 0.9893253759684081
Position 1633: 0.9679643810399139
Position 2544: 0.9516285732113288
Position 2774: 0.9511782216683037
Position 199: 0.9287465023418771
Position 3916: 0.9254189413886664
Position 366: 0.9056239460381542
Position 3246: 0.6723729171425421
Position 541: 0.4791945554328906
Position 3072: 0.3225525409321831
Position 3715: 0.2897563138532555
Position 2957: 0.21664939265642993
Position 5152: 0.21011924195736661
Position 3901: 0.057582003681457994
Position 4826: 0.03232327790263468
Position 3414: 0.028318286635257442
Position 1612: 0.025465848441925516
Position 2996: 0.021513125092734037
Position 2554: 0.018753415620844774
Position 3456: 0.018399335592003543
Position 4176: 0.017162087246981723
Position 5145: 0.016633051970022798
Position 3203: 0.011927461127556924
Position 4214: 0.010838268153488931
Position 453: 0.010086628288751322
Position 3522: 0.00667463577915171
Position 183: 0.006471561354548479
Position 3230: 0.005963623632172948
Position 1772: 0.00412184268801963
Position 3878: 0.004050688400563625
Position 3734: 0.003131254100698584
Position 4145: 0.0029660577605120416
Position 3049: 0.0029431705575417837
Position 3076: 0.002908409630799178
Position 3591: 0.0028265936189698342
Position 2343: 0.0022245250352091704
Position 41: 0.0021807501608241417
Position 1154: 0.0019956908310640735
Position 3163: 0.001953580169666846
Position 2226: 0.0018695937317563084
Position 5205: 0.001749642837596174
Position 2560: 0.0016741713765662763
Position 5437: 0.0013054721317262812
Position 2198: 0.0012875133972564824
Position 1637: 0.0012842091253580793
Position 1949: 0.0012270982683264548
Position 3223: 0.0011749740038307273
Position 4217: 0.0011446972008456676
Position 2758: 0.0009746327207298592
Position 5179: 0.0009736634713085626
Position 5156: 0.0009662835448890547
Position 1958: 0.0008373116534571012
Position 5166: 0.0008055932399991468
Position 622: 0.0007855325031358737
Position 2581: 0.0007706935219678116
Position 570: 0.0007629534017745609
Position 353: 0.0007625986393603606
Position 3191: 0.0007296478750362154
Position 4272: 0.0006390208498061883
Position 3677: 0.0006037972774643299
Position 3033: 0.0005010798855868878
Position 606: 0.0004809942133087867
Position 4680: 0.00045059597849433816
Position 3214: 0.00044024384859705286
Position 1527: 0.000395745658873587
Position 2794: 0.0003887699861847135
Position 3864: 0.0003834634755501499
Position 2727: 0.00032109472148780744
Position 3149: 0.0002924212632566901
Position 2659: 0.00029231298798971134
Position 2114: 0.00027927737885323327
Position 901: 0.0002592713712106338
Position 2521: 0.00022609334307474585
Position 1861: 0.00022044179635474626
Position 3463: 0.00021923285040996145
Position 3337: 0.00019859129518313236
Position 5423: 0.00019341602221575424
Position 3387: 0.00019267802028378716
Position 2399: 0.00019192772537292592
Position 3225: 0.00018558418356716177
Position 522: 0.00018501897636636065
Position 1073: 0.000170976010664032
Position 29: 0.0001642820201109062
Position 1837: 0.00014150779087982203
Position 1306: 0.00014147329054860135
Position 2637: 0.0001257829395584669
Position 2961: 0.00012572964823626007
Position 4796: 0.00012512531131774358
Position 259: 0.00011562216544067178
Position 234: 0.00011337267845480079
Position 2111: 9.571320696980286e-05
Position 4660: 9.433077354005184e-05
Position 2486: 9.227048764378459e-05
Position 2091: 9.197387825917065e-05
Position 4961: 8.720553312186118e-05
Position 4019: 8.515651779494194e-05
Position 4053: 8.473827802308177e-05
Position 203: 7.653107915202086e-05
Position 2940: 7.593119075050189e-05
Position 1595: 7.299684330571925e-05
Position 72: 7.183636605127682e-05
Position 4083: 6.452373487770615e-05
Position 881: 6.329529114788539e-05
Position 3109: 5.9801394801264115e-05
Position 1891: 5.9213485011537656e-05
Position 4833: 5.42730125821718e-05
Position 3504: 5.2012904325664696e-05
Position 915: 4.848748476501318e-05
Position 1387: 4.762147462871405e-05
Position 4663: 4.725794282608235e-05
Position 2685: 4.4528100023288654e-05
Position 2267: 4.227532597102363e-05
Position 791: 4.100875157165888e-05
Position 744: 4.038845645198376e-05
Position 749: 3.887152943477455e-05
Position 4220: 3.859925061477688e-05
Position 4188: 3.768521934045009e-05
Position 337: 3.3761214682228704e-05
Position 370: 3.330449694844649e-05
Position 561: 3.2510011137820306e-05
Position 2645: 2.9896010526641604e-05
Position 1363: 2.8593615960759495e-05
Position 2804: 2.7348460170216297e-05
Position 2213: 2.641990014342336e-05
Position 577: 2.3234924638480238e-05
Position 4521: 2.2853306149571036e-05
Position 5338: 2.238206359142836e-05
Position 4916: 2.226550429850507e-05
Position 1453: 2.111599107308838e-05
Position 1935: 2.0623768114533542e-05
Position 3738: 2.0008154621466207e-05
Position 31: 1.8841126064781967e-05
Position 3377: 1.7984400022046255e-05
Position 2336: 1.7928989880535496e-05
Position 1495: 1.5241826061345963e-05
Position 1351: 1.3558777509663992e-05
Position 4722: 1.3500620985205168e-05
Position 2192: 1.3213275443552409e-05
Position 4066: 1.2665974574018202e-05
Position 4615: 1.2072880358220075e-05
Position 672: 1.113445340719069e-05
Position 2265: 1.0191526246319455e-05
Position 1681: 9.751494410554666e-06
Position 5325: 9.702094472324186e-06
