Gene = Asciz
index = 30
Annotated 5SS: [109 289 673]
Annotated 3SS: [198 348 985]
SMsplice 5SS: [289]
SMsplice 3SS: [348]
top_k =  1000
Partition function (log Z): -6.498468174199516

Sorted 5' Splice Sites (High to Low Probability):
Position 289: 0.9195725524463442
Position 673: 0.3418659603257469
Position 436: 0.3089290667286856
Position 109: 0.17001500958029994
Position 105: 0.1695319678268934
Position 693: 0.163875998875872
Position 101: 0.10387535934690151
Position 2366: 0.07718417342027005
Position 732: 0.07087497256868586
Position 120: 0.0614639012470037
Position 461: 0.020576950205066193
Position 491: 0.018566308655665033
Position 307: 0.014583109589332349
Position 311: 0.011841237770639843
Position 1628: 0.00900423776559961
Position 72: 0.007805481705669577
Position 689: 0.0038094947240558483
Position 1097: 0.0037447276629058064
Position 679: 0.0033054693165132693
Position 677: 0.002958891945019493
Position 349: 0.002710041398371772
Position 1234: 0.0018109772864025586
Position 2238: 0.0017163497738472632
Position 505: 0.0016536659179344664
Position 728: 0.0008621163517005471
Position 675: 0.0006368850237223236
Position 113: 0.0005109298224121184
Position 345: 0.00047444677704305035
Position 396: 0.00044089815237078483
Position 1541: 0.0004183932558457608
Position 267: 0.0004026160912812575
Position 683: 0.00031627815053419147
Position 687: 0.0002843327350378939
Position 27: 0.00028073378386590824
Position 167: 0.00025448097109515976
Position 1079: 0.00024102547633008046
Position 883: 0.00020374660311079312
Position 522: 0.000198630341700866
Position 1366: 0.00017867787066423976
Position 1072: 0.00013585342990869178
Position 520: 9.232378361824018e-05
Position 420: 7.626009470495673e-05
Position 697: 6.20254188342297e-05
Position 1607: 4.907933406834138e-05
Position 840: 4.851361709805295e-05
Position 212: 4.5161270607493346e-05
Position 334: 2.9965657275235542e-05
Position 939: 4.995223591981422e-06
Position 1310: 4.878012225493439e-06
Position 188: 4.436040555127405e-06
Position 665: 4.046043632416162e-06
Position 58: 3.4534434074646067e-06
Position 359: 3.3254248414401126e-06
Position 99: 2.954461806079787e-06
Position 356: 2.681436594766257e-06
Position 400: 2.3647613987505188e-06
Position 903: 1.4832144593574514e-06
Position 924: 1.319224220754519e-06
Position 25: 1.159608968709143e-06
Position 186: 1.0960102487854887e-06
Position 204: 7.031080239497536e-07
Position 555: 2.9126838086062564e-07
Position 222: 2.3181706736626043e-07
Position 1066: 1.0016310271083466e-07
Position 681: 5.662846986614733e-08
Position 889: 4.9040189398666544e-08
Position 719: 4.861566585527771e-11
Position 586: 2.533299430897591e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 348: 0.9241174809851876
Position 180: 0.45821201972115017
Position 552: 0.3307122633725184
Position 985: 0.18868934215803976
Position 803: 0.08955528472559846
Position 2429: 0.07721404116883145
Position 1710: 0.06581306197187939
Position 2308: 0.04649169058020426
Position 1691: 0.0463724626892528
Position 1161: 0.04407691655073732
Position 198: 0.03925431288172354
Position 571: 0.0317048946836486
Position 866: 0.021762552207161646
Position 2234: 0.021342001836519017
Position 788: 0.019645771468124965
Position 840: 0.01764250816127685
Position 1429: 0.014111722804960834
Position 2254: 0.008332387385779402
Position 1164: 0.005961538204133717
Position 1272: 0.005792262638745517
Position 1224: 0.0054886298185433365
Position 1865: 0.004095111389635917
Position 1089: 0.003792659021737128
Position 1064: 0.0030940677671266992
Position 2015: 0.0027965119938904606
Position 2328: 0.002174982849926366
Position 407: 0.0019628291631533065
Position 202: 0.0015070766679891364
Position 1018: 0.0013831857570276139
Position 1742: 0.0013200021625965081
Position 1980: 0.0013054473820402483
Position 1233: 0.0012592516481557475
Position 613: 0.0012057590753724514
Position 2072: 0.0010992586645726193
Position 1563: 0.0010423633185936447
Position 1182: 0.0010005913767977838
Position 580: 0.0008152711008315008
Position 470: 0.0006887653719152872
Position 1930: 0.0006023847890812521
Position 310: 0.000553260449788026
Position 1282: 0.0005161850609867533
Position 2440: 0.0004520240455219568
Position 391: 0.00036709552082774726
Position 1100: 0.0003569761902790831
Position 255: 0.00034018397702401744
Position 1366: 0.0003261973521822183
Position 2037: 0.00032488663007529194
Position 1627: 0.00029972242582279986
Position 450: 0.00025169349221751175
Position 1721: 0.0001578208221324117
Position 505: 6.595873252024698e-05
Position 1401: 6.075408204485129e-05
Position 119: 1.9248828612978365e-05
Position 1672: 9.149109942760848e-06
Position 589: 6.462360827706276e-06
Position 87: 5.01423945182099e-06
Position 96: 4.0431359900347154e-06
Position 134: 1.3121249154108804e-06
Position 715: 6.597641999485457e-07
Position 141: 4.989490355647721e-07
Position 144: 4.082721298636825e-07
Position 319: 2.8700088758461696e-07
Position 70: 1.975455482531271e-07
Position 672: 1.846817152438458e-07
Position 420: 8.109106520307718e-09
Position 146: 5.836505215346749e-09
Position 72: 8.469086707826593e-10
Position 657: 2.9124872423035685e-14
