Gene = mRpL28
index = 1771
Annotated 5SS: [ 182 1125]
Annotated 3SS: [ 300 1176]
SMsplice 5SS: [1125]
SMsplice 3SS: [1176]
top_k =  1000
Partition function (log Z): -5.128616711163492

Sorted 5' Splice Sites (High to Low Probability):
Position 1125: 0.9972729652717528
Position 182: 0.12324686867363145
Position 216: 0.014147816230419646
Position 228: 0.0034004225803415454
Position 234: 0.0024707081373618717
Position 81: 0.0024518676934127616
Position 121: 0.0021710291963541765
Position 463: 0.002114903000087238
Position 250: 0.001572732187397435
Position 787: 0.0009827824785438829
Position 375: 0.000808378498037594
Position 94: 0.000538610255143699
Position 673: 0.0005029041380734852
Position 553: 0.0004036271547600019
Position 134: 0.00038522421809976555
Position 219: 0.0003851072518361008
Position 1144: 0.00031410357625999235
Position 906: 0.00030795705195669836
Position 1254: 0.00030060704984637073
Position 112: 0.00021423168636008002
Position 260: 0.00019541851835548846
Position 186: 0.00011011967791077056
Position 610: 0.00010566411348969634
Position 447: 7.203347550200833e-05
Position 384: 6.175914416849393e-05
Position 1080: 5.7066562385131376e-05
Position 145: 4.959425581864072e-05
Position 304: 4.684763461035134e-05
Position 1129: 4.515349187177606e-05
Position 670: 4.1930088817347316e-05
Position 542: 4.051553621783507e-05
Position 590: 3.805567932699186e-05
Position 663: 3.3474686081733314e-05
Position 667: 3.2156691453284835e-05
Position 350: 3.089234584500091e-05
Position 1271: 2.647546735958068e-05
Position 484: 2.4137512190914474e-05
Position 1273: 2.2124852059559258e-05
Position 51: 1.3694008519588655e-05
Position 1084: 1.3097538384363748e-05
Position 530: 7.883033683580169e-06
Position 631: 5.9405753474479135e-06
Position 1248: 5.798327856204799e-06
Position 396: 4.01903416030655e-06
Position 1258: 3.833441893073004e-06
Position 970: 3.7371428821591055e-06
Position 284: 3.601974938779302e-06
Position 850: 3.470774077495789e-06
Position 595: 1.5845663424365552e-06
Position 421: 1.5309644904473664e-06
Position 641: 1.3452442504663372e-06
Position 809: 1.0975117480699814e-06
Position 740: 7.405818798431901e-07
Position 335: 6.724292646771407e-07
Position 646: 6.259735104984114e-07
Position 707: 4.5178080364096814e-07
Position 1204: 4.460025798800051e-07
Position 329: 4.1024288423254335e-07
Position 20: 2.2865681736693097e-07
Position 973: 1.4412857904097746e-07
Position 1197: 1.1605098570383062e-07
Position 634: 1.535265786466336e-08
Position 984: 1.4854801513737553e-08
Position 149: 5.330430157628306e-10
Position 626: 2.7888925884341698e-11
Position 990: 3.254941823869848e-12
Position 811: 6.630614529708659e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1176: 0.7601204235034343
Position 1197: 0.236355175681788
Position 300: 0.11178886152987325
Position 245: 0.014207218782890664
Position 623: 0.011598403152978828
Position 441: 0.004650358317358876
Position 735: 0.003285422123763837
Position 181: 0.0021601129589000094
Position 846: 0.0015909099219479565
Position 1278: 0.0011509045797763137
Position 438: 0.0009725460815749905
Position 1327: 0.000970111827994426
Position 282: 0.0007837335191052902
Position 348: 0.0007195492670449129
Position 780: 0.0006969888617409196
Position 145: 0.0006593149072167737
Position 134: 0.0005669769167712835
Position 951: 0.00043379600834223106
Position 570: 0.00041386061753049977
Position 309: 0.0003382781326099619
Position 804: 0.00021465752523442463
Position 1228: 0.0001544341892604129
Position 327: 0.00015363413344832993
Position 984: 0.00013343750309928804
Position 939: 0.00013295859999446492
Position 444: 0.0001329371357616266
Position 1014: 7.513917334612933e-05
Position 380: 7.482306791597315e-05
Position 795: 6.332211208372479e-05
Position 206: 6.321666178960455e-05
Position 927: 6.083106402248202e-05
Position 489: 4.9614374433728295e-05
Position 696: 4.661340727112877e-05
Position 363: 4.3160635501189426e-05
Position 948: 3.775682979082884e-05
Position 1002: 3.5509562317512156e-05
Position 817: 3.3363484188817653e-05
Position 641: 2.6985242387084304e-05
Position 894: 2.4037850553294087e-05
Position 447: 1.4309027275775175e-05
Position 693: 1.045236085517732e-05
Position 969: 1.0174621321130924e-05
Position 208: 6.4041934130622105e-06
Position 1232: 6.3812425828170764e-06
Position 480: 6.093626451788779e-06
Position 961: 4.672080023116371e-06
Position 1023: 3.318793520413442e-06
Position 858: 2.8977903873694457e-06
Position 112: 2.62622203501753e-06
Position 784: 2.231052912670544e-06
Position 850: 2.1883323488382093e-06
Position 219: 2.1873482721353156e-06
Position 384: 1.1426959308949364e-06
Position 1240: 1.080485602054848e-06
Position 1095: 9.859612416049104e-07
Position 786: 7.893246580404908e-07
Position 1072: 7.867390393217447e-07
Position 1245: 7.036259271743949e-07
Position 561: 3.595269066441827e-07
Position 1122: 3.569050897016831e-07
Position 402: 3.1189594193185565e-07
Position 588: 2.702468448942216e-07
Position 372: 2.2871344107152937e-07
Position 121: 2.2460527581063465e-07
Position 396: 2.0982483151878003e-07
Position 94: 1.9615904559622903e-10
Position 89: 1.1618954402827997e-10
Position 81: 1.2361751363095366e-11
Position 70: 8.777326651771103e-12
Position 358: 6.2620886249045504e-15
