Gene = Rad1
index = 1406
Annotated 5SS: [177 777]
Annotated 3SS: [236 849]
SMsplice 5SS: [177 777]
SMsplice 3SS: [236 849]
top_k =  1000
Partition function (log Z): -0.6263756392046682

Sorted 5' Splice Sites (High to Low Probability):
Position 777: 0.9818448474861103
Position 177: 0.938908238595186
Position 413: 0.12607796677554825
Position 429: 0.02582109745066091
Position 980: 0.021347943065476868
Position 368: 0.012469688811865004
Position 361: 0.011074401115789822
Position 1108: 0.003702047347112106
Position 758: 0.0017750113138883478
Position 1498: 0.0016193978175187958
Position 147: 0.001302443647281265
Position 938: 0.0010792132388354528
Position 1333: 0.0006558102284655435
Position 365: 0.0006141509048422637
Position 1306: 0.00042235837066971265
Position 982: 0.0003893366130430285
Position 956: 0.00035834466330405114
Position 427: 0.0003027524713204912
Position 1324: 0.0002715142277591986
Position 1050: 0.00026353296983890935
Position 1225: 0.00025009378819906706
Position 1201: 0.0002499995755079156
Position 359: 0.00021957960621645764
Position 391: 0.0001991928872967219
Position 18: 0.00018259862579540415
Position 1192: 0.00016413946753266343
Position 1263: 0.00015325540038146543
Position 972: 0.0001438186212012657
Position 999: 0.0001282472742313331
Position 1326: 0.00010322425993681174
Position 994: 9.96929699559311e-05
Position 208: 9.964080749201049e-05
Position 1453: 7.742918430843788e-05
Position 205: 6.635747102593884e-05
Position 119: 6.615584802626742e-05
Position 1119: 5.91162854872702e-05
Position 1245: 5.505285204866117e-05
Position 951: 5.363222052232744e-05
Position 958: 5.30835052778856e-05
Position 723: 4.145181094337356e-05
Position 1013: 3.462836554793078e-05
Position 157: 3.339099000247977e-05
Position 1007: 2.7563037812183496e-05
Position 417: 2.6498355818193085e-05
Position 1257: 1.2981568055547986e-05
Position 76: 9.37246917820339e-06
Position 1005: 7.374121071893056e-06
Position 1086: 6.707894259564886e-06
Position 538: 5.420897177990712e-06
Position 128: 4.83281519755204e-06
Position 82: 4.064386818585264e-06
Position 878: 3.971894728974993e-06
Position 906: 3.9194750268680006e-06
Position 290: 3.862644554174715e-06
Position 1339: 3.4857757773833835e-06
Position 806: 2.938349776310337e-06
Position 536: 2.0838633705184146e-06
Position 23: 1.8125116372579901e-06
Position 1227: 1.6769469124993942e-06
Position 449: 1.5586548465885063e-06
Position 892: 6.406398381822643e-07
Position 681: 5.864725743575634e-07
Position 1474: 4.5322451608560846e-07
Position 1440: 3.886878260455895e-07
Position 1267: 3.874185555615988e-07
Position 433: 2.949436864518079e-07
Position 250: 2.7299848843128413e-07
Position 107: 2.6371329895294237e-07
Position 1387: 2.1117558188447877e-07
Position 442: 1.0843525008372017e-07
Position 1536: 1.0314775920795408e-07
Position 1390: 9.83840531096756e-08
Position 457: 7.442411256869592e-08
Position 64: 9.14736935238959e-09
Position 824: 7.2008942238192775e-09
Position 859: 3.9783063711915246e-09
Position 656: 3.230223957031739e-09
Position 714: 2.7621271360513672e-09
Position 492: 9.568205338120624e-10
Position 865: 2.0240173107292907e-10
Position 849: 1.716474877666201e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 849: 0.9980339343258713
Position 236: 0.9215744894012744
Position 481: 0.11651367198371253
Position 1037: 0.021824566600770232
Position 442: 0.015084056089444034
Position 238: 0.011276338747539317
Position 492: 0.009737051839514713
Position 457: 0.009615276146811114
Position 512: 0.008046679437373859
Position 1383: 0.004779911788301598
Position 284: 0.0029558350052203463
Position 589: 0.0021360473092908684
Position 1583: 0.0016351192013595963
Position 1296: 0.001487537464482923
Position 346: 0.0014682760589178711
Position 417: 0.001186246040485231
Position 1167: 0.0010596834328861974
Position 670: 0.0010486262298510902
Position 1077: 0.000691589520175621
Position 1055: 0.0005478025407566251
Position 250: 0.00033650591272789285
Position 616: 0.0003184768492674073
Position 640: 0.00021921650828930593
Position 553: 0.00018367254350965133
Position 427: 0.00016670055024416584
Position 514: 0.00014220833481350543
Position 371: 0.00013653599772947092
Position 625: 0.0001112415791286224
Position 1506: 7.890087067427148e-05
Position 631: 7.731079570748962e-05
Position 1224: 7.076439283924731e-05
Position 208: 4.254967645131883e-05
Position 86: 3.5614409839468266e-05
Position 1176: 3.426759720644783e-05
Position 1599: 3.156000123831834e-05
Position 1013: 3.147067518755166e-05
Position 874: 3.0408526037977755e-05
Position 963: 2.6084500410489934e-05
Position 749: 2.533674690615693e-05
Position 643: 2.1314445691800922e-05
Position 1306: 2.091688733575247e-05
Position 1587: 2.0520505652850222e-05
Position 433: 1.7818790235810214e-05
Position 900: 1.7459799351619598e-05
Position 1320: 1.475335497741322e-05
Position 1245: 1.0660017757222673e-05
Position 1005: 7.3398539647709475e-06
Position 128: 7.22774354434831e-06
Position 865: 3.458789200722272e-06
Position 382: 2.9954936189831866e-06
Position 897: 2.8477713901352096e-06
Position 972: 2.740149506851553e-06
Position 629: 2.622123949700899e-06
Position 1486: 2.576860488914079e-06
Position 152: 1.7337685344301937e-06
Position 199: 1.5151881431858388e-06
Position 467: 1.1298821068259946e-06
Position 195: 1.1225903249870281e-06
Position 723: 8.914241955148496e-07
Position 1431: 7.424726523731197e-07
Position 613: 5.846525522316181e-07
Position 1242: 5.573292543175614e-07
Position 155: 5.503814319737203e-07
Position 165: 3.3920484124728106e-07
Position 176: 3.324297992029519e-07
Position 758: 3.192539405699097e-07
Position 1062: 3.0898645022011634e-07
Position 1440: 3.026305490121437e-07
Position 529: 2.880631417953834e-07
Position 737: 1.2728702705249025e-07
Position 522: 6.52350982319739e-08
Position 526: 5.796659928900046e-08
Position 82: 4.078159041163459e-08
Position 728: 3.477555384492287e-08
Position 686: 3.285558740940229e-08
Position 391: 9.195007382191236e-09
Position 147: 6.348062296415835e-09
Position 915: 2.4891558968699776e-09
Position 1404: 2.1406137088570026e-09
Position 157: 1.2519973997253502e-10
Position 183: 7.79975360808565e-11
