Gene = Proc
index = 1388
Annotated 5SS: [ 262 1166]
Annotated 3SS: [ 958 5282]
SMsplice 5SS: [ 800 1166]
SMsplice 3SS: [ 958 5282]
top_k =  1000
Partition function (log Z): -4.9024176062649305

Sorted 5' Splice Sites (High to Low Probability):
Position 1166: 0.9893574317032362
Position 800: 0.5322761584526647
Position 262: 0.3534888263442961
Position 6238: 0.1250038679506744
Position 321: 0.11511766766528043
Position 824: 0.09922428963396812
Position 283: 0.07529040734563663
Position 373: 0.04745339524204913
Position 1636: 0.03976705195440087
Position 564: 0.014830828491906808
Position 3404: 0.013225493458977724
Position 6521: 0.013140508463783264
Position 500: 0.008919387307617212
Position 5699: 0.006732664827288565
Position 494: 0.00548450934168044
Position 2911: 0.004632599121951144
Position 804: 0.003993524178268341
Position 1205: 0.0038655618311315906
Position 354: 0.0038417480716522166
Position 808: 0.002688771509812088
Position 185: 0.0026596158036970817
Position 719: 0.002447799588653742
Position 4715: 0.002088042422095101
Position 4395: 0.001969102430984468
Position 3543: 0.00193918223225899
Position 543: 0.0018865763908637438
Position 2244: 0.0017642449910855772
Position 1941: 0.0014552124571207109
Position 551: 0.0013246866838615673
Position 3412: 0.001319870834984633
Position 503: 0.0012793009545506214
Position 1739: 0.001195508575837977
Position 6072: 0.0011669315818031564
Position 6044: 0.0011275211047732903
Position 1197: 0.0011083860042441227
Position 2053: 0.0009593914273552309
Position 1144: 0.0009522807559343109
Position 4614: 0.0009439867968952628
Position 1651: 0.000928596705051512
Position 3768: 0.000928582730204659
Position 579: 0.000923452140658942
Position 5501: 0.0008752301150450688
Position 1773: 0.0008339818734926246
Position 2996: 0.0007959580903376761
Position 5882: 0.0007665549196971921
Position 1120: 0.0007565670883577359
Position 182: 0.0007271803929106205
Position 4707: 0.0007144325539031767
Position 230: 0.000713931646386529
Position 313: 0.000686779345052698
Position 1801: 0.0006845580056100243
Position 6268: 0.0006220387438565861
Position 1397: 0.0005807002209878633
Position 4279: 0.0005761820066874906
Position 1445: 0.0005593979194905785
Position 1692: 0.0005535368014935679
Position 3408: 0.0005375570197947896
Position 81: 0.000499274927077906
Position 1950: 0.0004480704103956707
Position 5624: 0.000437455708619908
Position 2473: 0.00041688485416717803
Position 1191: 0.00041153544525584596
Position 4703: 0.0003217925303048309
Position 1042: 0.0003144763293327169
Position 4820: 0.000310822891033164
Position 3617: 0.00030164447896176673
Position 2433: 0.000298997329337758
Position 3630: 0.0002839911517661447
Position 6665: 0.0002661240015230554
Position 2330: 0.0002639315522217207
Position 140: 0.0002585494050601672
Position 52: 0.00025837575329087237
Position 291: 0.00024200593972706997
Position 5788: 0.00023682387667989824
Position 1225: 0.00021745160713036645
Position 352: 0.0001935724332476775
Position 6421: 0.00017665206054312793
Position 1441: 0.00016044632980794117
Position 386: 0.00014789720451177817
Position 6408: 0.00013985582168728577
Position 1324: 0.00013394554311769443
Position 899: 0.00011371770695190709
Position 5756: 0.00010270666996620375
Position 757: 0.00010258534753106822
Position 112: 7.831772537051145e-05
Position 325: 7.575849990433298e-05
Position 905: 7.334652428050848e-05
Position 177: 6.418846938109796e-05
Position 1736: 6.186767592518543e-05
Position 5617: 5.737945462953917e-05
Position 121: 4.9113535331150254e-05
Position 319: 4.626692677787484e-05
Position 1233: 4.551324704987977e-05
Position 1212: 4.528585233757944e-05
Position 828: 4.2263550317615816e-05
Position 31: 3.9096163485514175e-05
Position 400: 2.258827193895503e-05
Position 929: 1.949358545599782e-05
Position 2716: 1.5415125965437527e-05
Position 297: 1.4923641455153621e-05
Position 266: 1.3980544051206824e-05
Position 739: 9.67999134936975e-06
Position 1174: 8.017156473754258e-06
Position 778: 7.824799163609317e-06
Position 1149: 7.76209811959127e-06
Position 3514: 6.97811734080144e-06
Position 23: 6.440220584128649e-06
Position 2566: 6.326285005581383e-06
Position 1642: 6.314504359924415e-06
Position 2494: 5.191858089056246e-06
Position 5: 5.106870685293054e-06
Position 4109: 5.051734099035901e-06
Position 2967: 4.538817661142002e-06
Position 621: 4.305521481652394e-06
Position 3315: 3.8587681779501925e-06
Position 2602: 3.3560591388593087e-06
Position 419: 2.997832704740851e-06
Position 1916: 2.072106812377362e-06
Position 2046: 2.0560928870662933e-06
Position 1628: 1.3370170059614568e-06
Position 2252: 1.29732626371699e-06
Position 1064: 8.928368832091123e-07
Position 1493: 8.231487091939106e-07
Position 1472: 5.209689997366728e-07
Position 1052: 4.1275985104171117e-07
Position 2226: 4.0397045098086206e-07
Position 1535: 3.660250122768573e-07
Position 2242: 3.3225241042641145e-07
Position 3802: 2.1280092407021209e-07
Position 1491: 1.629689966301935e-07
Position 2229: 7.7238774846255e-08
Position 2232: 5.2461883266831805e-08
Position 1104: 4.439466188832075e-08
Position 1094: 2.989217173226081e-08
Position 1550: 7.1212673784687605e-09
Position 1475: 4.831812657263974e-09
Position 1032: 4.310992881768784e-10
Position 1076: 3.78811428880812e-10
Position 1319: 3.833726368745289e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 958: 0.9915055594048386
Position 5282: 0.9098152950379733
Position 621: 0.17418206977732947
Position 6288: 0.12809559885344945
Position 6574: 0.051129943887700285
Position 673: 0.038714596956950016
Position 319: 0.035052314758872015
Position 1319: 0.024285626558859977
Position 2767: 0.019281000275619842
Position 1459: 0.015814395446379092
Position 730: 0.01462689898435189
Position 3764: 0.009373416092635284
Position 6144: 0.009069966469441292
Position 602: 0.00675337430647615
Position 3639: 0.006501134685724579
Position 419: 0.006162824717242261
Position 1626: 0.00402883067632413
Position 5956: 0.0035710696378935267
Position 6759: 0.0035676310480614076
Position 5939: 0.0035676101035504565
Position 585: 0.0034026982589991624
Position 1593: 0.0033191698062838178
Position 2074: 0.003086089463654921
Position 1267: 0.00243250922237935
Position 4970: 0.002287224362761628
Position 5907: 0.001992398520985982
Position 2645: 0.0019596722089564294
Position 5953: 0.00182989715439461
Position 2277: 0.0017107235241652448
Position 5234: 0.0016262951914095896
Position 6312: 0.001518109941493587
Position 4531: 0.0014812267253225505
Position 739: 0.001346747615279716
Position 4663: 0.0013132153409779696
Position 5136: 0.0011815292857727344
Position 4445: 0.001080983311299715
Position 400: 0.0010027855763259333
Position 325: 0.0009786541991611663
Position 4283: 0.0007838687570246762
Position 3385: 0.0007731200997690835
Position 4332: 0.000763907299830893
Position 3178: 0.0007545050231940533
Position 6345: 0.0007183405276851339
Position 5669: 0.0007163653055721567
Position 5018: 0.0006902952952205675
Position 4507: 0.0006536214704046129
Position 3800: 0.0006447328250860637
Position 3353: 0.0006308506748371863
Position 5756: 0.0005991251992825295
Position 386: 0.0005558488126668527
Position 649: 0.0005416064796190191
Position 3525: 0.0005200275324460502
Position 1384: 0.0005172281372487334
Position 1420: 0.0005017924204440661
Position 4855: 0.0004973584337859471
Position 5694: 0.0004922852618365078
Position 2707: 0.0004799135603087141
Position 695: 0.00045141639123815754
Position 4749: 0.0004337327179676208
Position 1323: 0.0004201929867992027
Position 3934: 0.00041250887639651505
Position 3767: 0.00030149888092930675
Position 6762: 0.00029274179092384487
Position 2683: 0.0002851077530513529
Position 460: 0.00027322251958929503
Position 4791: 0.00024294705627510543
Position 5450: 0.00021525997974768276
Position 3894: 0.0002066486321832427
Position 1341: 0.00020471605014521288
Position 710: 0.00020453308176731242
Position 981: 0.00018024438237786
Position 121: 0.00016852394859351327
Position 6039: 0.00016709721842513361
Position 5315: 0.0001545819561631642
Position 757: 0.000153213850170639
Position 689: 0.00015188096488401523
Position 1221: 0.0001392876942441489
Position 6092: 0.00012973993303942694
Position 2098: 0.00011819673626385848
Position 579: 0.00011104797595703014
Position 4480: 0.0001055533372452497
Position 4858: 8.86449366023924e-05
Position 4830: 8.583741584191037e-05
Position 3677: 7.523382290526546e-05
Position 3779: 7.275458033560206e-05
Position 2302: 7.135618750298119e-05
Position 778: 6.373672915870598e-05
Position 5318: 6.35093278460293e-05
Position 1472: 6.192310543303812e-05
Position 2851: 6.0040914002533436e-05
Position 4007: 5.520569163788654e-05
Position 1212: 5.4424461861746235e-05
Position 2824: 5.341033206397694e-05
Position 189: 5.128298578577896e-05
Position 3984: 5.031307031422386e-05
Position 4994: 4.964040796591367e-05
Position 3919: 4.709555245386248e-05
Position 1441: 4.556690762675432e-05
Position 2715: 4.3924975295673786e-05
Position 860: 4.127131453799337e-05
Position 5076: 4.043483514027296e-05
Position 5168: 3.782208861455077e-05
Position 4359: 3.6278227615871566e-05
Position 2649: 3.177390602102313e-05
Position 1927: 2.8527700234436244e-05
Position 3742: 2.5887630068458512e-05
Position 3786: 2.5057702910971664e-05
Position 543: 2.4563736162156894e-05
Position 491: 2.4394699577386445e-05
Position 2325: 1.744592087358258e-05
Position 4310: 1.527344390276139e-05
Position 1665: 1.4155392151075202e-05
Position 1535: 1.3723303347973198e-05
