Gene = Plp
index = 1385
Annotated 5SS: [ 4933 12140 13100 13392 13779 18805 20041 20400 22196 24793 27047 27223]
Annotated 3SS: [10129 12205 13250 13562 18678 18876 20231 21529 24090 24890 27111 27745]
SMsplice 5SS: [  477 11018 12140 13100 13392 13779 18805 20041 20400 24793 27047 27223]
SMsplice 3SS: [10129 11356 12205 13250 13679 18678 18876 20231 24090 24890 27111 27745]
top_k =  1000
Partition function (log Z): 23.821035614044824

Sorted 5' Splice Sites (High to Low Probability):
Position 18805: 0.9994599199566754
Position 12140: 0.99756066777947
Position 24793: 0.9904931860708042
Position 20400: 0.9901803573212926
Position 27047: 0.9872941275629179
Position 20041: 0.9843806418463169
Position 477: 0.9838243561526687
Position 13100: 0.9815185059441925
Position 13392: 0.9499169625560369
Position 13779: 0.9335371816981864
Position 27223: 0.8925379181974235
Position 11018: 0.7242434032013488
Position 22196: 0.6342685019573351
Position 26598: 0.34261349368474275
Position 256: 0.3109702806286641
Position 21418: 0.29185914258097895
Position 19271: 0.16023234430670505
Position 22391: 0.11297348114372903
Position 15643: 0.10779391489153622
Position 11927: 0.0931031381019647
Position 17242: 0.09038426122056983
Position 21740: 0.08717272850615798
Position 17093: 0.06948685279895259
Position 18450: 0.05691851773074599
Position 11963: 0.05000670499419844
Position 25503: 0.04874643271891272
Position 27196: 0.03660217041190307
Position 311: 0.025942091364484044
Position 17418: 0.02454372900335498
Position 14671: 0.022818427222844762
Position 19454: 0.021725104797066064
Position 15307: 0.020502207388303113
Position 22745: 0.01661400790973419
Position 15104: 0.016311016086238386
Position 15353: 0.015291308888853413
Position 14531: 0.015226805016526656
Position 17844: 0.015068153152249351
Position 25033: 0.015018788364879155
Position 24641: 0.014766014268624991
Position 12287: 0.014047355157292269
Position 27239: 0.01254816807606876
Position 19038: 0.012187559535109284
Position 23950: 0.011661972234780061
Position 14496: 0.011535482600084869
Position 10472: 0.010390165096892683
Position 10383: 0.009855852385670251
Position 27387: 0.009792022551333738
Position 17048: 0.009502970294444168
Position 27873: 0.009473983497414264
Position 988: 0.00918378598139292
Position 12332: 0.009176819232771896
Position 23064: 0.00860943912673147
Position 14550: 0.008262127544925519
Position 21400: 0.00688725103279678
Position 12305: 0.006868706531709527
Position 28286: 0.006535786906933691
Position 11243: 0.0063761921222198325
Position 12938: 0.0059749776908614135
Position 21879: 0.005482198141159948
Position 12420: 0.005346937691374373
Position 11323: 0.005281921180027699
Position 25647: 0.005265521520601518
Position 11318: 0.004995319293845159
Position 20164: 0.004538572907224717
Position 20876: 0.00442883122026206
Position 15303: 0.004392153852484249
Position 14579: 0.004173328814377955
Position 28068: 0.003939933713139361
Position 27470: 0.00364202500430147
Position 13329: 0.0036125570603814535
Position 9849: 0.0035950335552780138
Position 22385: 0.003363877105382072
Position 16518: 0.003341744200128984
Position 12345: 0.003166888547465866
Position 25405: 0.0031272127248904006
Position 22807: 0.0030432469464706413
Position 13375: 0.003020805427281967
Position 12392: 0.0028730994738394204
Position 4933: 0.0028276007876203452
Position 19127: 0.002805178569950767
Position 17786: 0.002618517457327886
Position 14534: 0.002596348407402156
Position 28184: 0.002577977978598638
Position 17285: 0.002465460957384342
Position 20155: 0.0023337470113249837
Position 27445: 0.002315328665049156
Position 27421: 0.002197506628215859
Position 17874: 0.0021579592362581754
Position 848: 0.002035562956326211
Position 13827: 0.001900090345905152
Position 24764: 0.0018460664929857015
Position 24797: 0.001819482942535151
Position 12832: 0.001809933251771847
Position 11474: 0.001786528332721899
Position 1634: 0.0017721307460793591
Position 25422: 0.0016412917994095518
Position 1033: 0.001515869220617259
Position 13420: 0.0014277163048045816
Position 149: 0.0013994654506489929
Position 27628: 0.0013969131890593923
Position 13104: 0.00129612835929548
Position 22169: 0.0012819275517158843
Position 10338: 0.0012419713823471194
Position 19052: 0.0012374078022578487
Position 7539: 0.0011207610856549515
Position 6414: 0.0010067733756489573
Position 15468: 0.0009716554654707856
Position 27591: 0.0009164804814117042
Position 19439: 0.0009158416865884269
Position 14553: 0.0009056358028446022
Position 19087: 0.0008660128048313892
Position 23: 0.000831102384463941
Position 19459: 0.0008179362324442908
