Gene = pix
index = 1838
Annotated 5SS: [ 109  632 1305 2081]
Annotated 3SS: [ 417  693 1363 2137]
SMsplice 5SS: [ 109  632 1305 2081]
SMsplice 3SS: [ 417  693 1363 2137]
top_k =  1000
Partition function (log Z): 2.484325400694736

Sorted 5' Splice Sites (High to Low Probability):
Position 632: 0.98325560775688
Position 2081: 0.9745741498351477
Position 1305: 0.9683796041324252
Position 109: 0.6415056928232421
Position 317: 0.039601899554853326
Position 1042: 0.03684488013530231
Position 1708: 0.02736256416237887
Position 1767: 0.026052505185434425
Position 1139: 0.021341578284832102
Position 1744: 0.02092307345290733
Position 66: 0.0206618223796055
Position 2308: 0.018435878733708902
Position 2070: 0.0182471234777125
Position 618: 0.009545196538294946
Position 842: 0.008135192870126656
Position 223: 0.007580023128959768
Position 2608: 0.005262292729037172
Position 1957: 0.003211643278674482
Position 1192: 0.003026333335915144
Position 1017: 0.0028792041133833537
Position 307: 0.0019157286520607387
Position 636: 0.0017075865172269532
Position 903: 0.0012597451146450704
Position 2230: 0.001102773819577715
Position 75: 0.0010798077858605885
Position 1833: 0.0007226624097221748
Position 1453: 0.000521907846722544
Position 1458: 0.0005191604917608239
Position 1133: 0.0004957493368735023
Position 285: 0.00046764770084801045
Position 191: 0.0004646486871087669
Position 1476: 0.00036726167271233367
Position 101: 0.0002981237257000669
Position 329: 0.0002885517669204074
Position 829: 0.00025906314675352434
Position 141: 0.00025658429580014905
Position 812: 0.00022455513329522575
Position 563: 0.00020243104134848514
Position 1653: 0.00018326550652481135
Position 612: 0.00018181953895184984
Position 1640: 0.00017568786953767746
Position 824: 0.0001736197226111712
Position 1608: 0.0001497219193122984
Position 367: 0.00014279904242454374
Position 1054: 9.190764620614163e-05
Position 1560: 8.899948912762829e-05
Position 806: 7.477150519690149e-05
Position 2241: 6.0498523955389556e-05
Position 2320: 5.697590208893055e-05
Position 2467: 5.39879340886415e-05
Position 1106: 3.931374352736177e-05
Position 204: 3.683288530482823e-05
Position 8: 3.638951588142213e-05
Position 1938: 3.521963013259073e-05
Position 1663: 3.264381949756577e-05
Position 2595: 3.130018531279993e-05
Position 536: 2.794302964685615e-05
Position 298: 2.5403806121882947e-05
Position 3: 2.2982181431124e-05
Position 817: 2.1487996929487763e-05
Position 2058: 1.8967152355309605e-05
Position 293: 1.6348519555873757e-05
Position 1309: 1.5761249757775026e-05
Position 2569: 1.1563827396958774e-05
Position 626: 1.1222607400931977e-05
Position 2497: 1.0533664983676233e-05
Position 1455: 9.075827837864345e-06
Position 79: 8.350296870605176e-06
Position 1021: 7.90299632676163e-06
Position 1512: 7.728332782009527e-06
Position 1006: 6.847222848346076e-06
Position 2220: 6.132522088093913e-06
Position 2267: 5.743293044679214e-06
Position 2085: 4.786366746389833e-06
Position 852: 4.774287059592514e-06
Position 2477: 4.710372678933565e-06
Position 2516: 3.5832749785269398e-06
Position 657: 3.2866650136606e-06
Position 1249: 3.2188112509545375e-06
Position 2554: 3.1041530759286314e-06
Position 273: 2.9687032189953273e-06
Position 446: 2.932645658756798e-06
Position 1239: 2.4860651769382187e-06
Position 70: 2.3681859965710633e-06
Position 2548: 2.259397622966943e-06
Position 2053: 1.9412211775649208e-06
Position 791: 1.8648685338927541e-06
Position 46: 1.7988863941304495e-06
Position 1046: 1.3209233839707857e-06
Position 135: 1.2090757274202604e-06
Position 604: 1.1036804490101867e-06
Position 487: 1.0077853605733383e-06
Position 592: 8.93298339234827e-07
Position 502: 6.927431158468653e-07
Position 1353: 6.169630658782891e-07
Position 386: 6.070008559903236e-07
Position 6: 5.476725758488799e-07
Position 271: 4.7672881642880535e-07
Position 1364: 3.8615793546563867e-07
Position 533: 2.4037665738995574e-07
Position 574: 2.287922178747138e-07
Position 589: 2.2113766798852757e-07
Position 1568: 1.966170459466469e-07
Position 1259: 1.4357466482090713e-07
Position 462: 1.4286474864874173e-07
Position 1345: 1.2842502366003726e-07
Position 473: 1.0705842430363388e-07
Position 1391: 5.771083106311906e-08
Position 1221: 5.6993783861222464e-08
Position 514: 3.031316596326918e-08
Position 421: 2.923731196127518e-08
Position 1689: 2.0560654747461836e-08
Position 1623: 1.9823228266277828e-08
Position 660: 1.964872904033764e-08
Position 1724: 1.7633387468729346e-08
Position 1872: 6.080336653289828e-09
Position 1954: 2.3733261047502486e-09
Position 676: 1.6871117010384687e-09
Position 2212: 1.3552983840659553e-09
Position 504: 2.4829638330171273e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 693: 0.983984165056101
Position 2137: 0.9748000329860097
Position 1363: 0.9062904100725665
Position 417: 0.6398807721052884
Position 1883: 0.08334277604677776
Position 1203: 0.06810443281055574
Position 429: 0.03297353225060817
Position 2156: 0.02071298742200032
Position 1560: 0.018805264422103965
Position 1856: 0.01850886684901726
Position 128: 0.015775905475931454
Position 477: 0.010993362794979462
Position 2372: 0.01059791923512272
Position 355: 0.008373307855864988
Position 1919: 0.006711552113725753
Position 2379: 0.0056109427426874366
Position 2660: 0.004906167762973256
Position 734: 0.0039219504684881255
Position 1967: 0.003756559949819569
Position 1799: 0.0026064295526785236
Position 767: 0.0024434710385881687
Position 2046: 0.002204526833630306
Position 1485: 0.002039709547825348
Position 1254: 0.0018734426675054688
Position 433: 0.0014930763200363096
Position 2632: 0.0014843394979281936
Position 1934: 0.0014004464235286174
Position 293: 0.0013733228979093321
Position 1257: 0.0012450119018521909
Position 436: 0.0011776624511269376
Position 1805: 0.0011172043065410292
Position 1152: 0.0010191459566113242
Position 1808: 0.0009158815336592885
Position 1937: 0.0008435385040114334
Position 2341: 0.0007297298418258764
Position 2487: 0.0006822105137753392
Position 2683: 0.0005883598982611273
Position 938: 0.0005783359115529424
Position 1961: 0.0005739838419064334
Position 181: 0.0005490964976500694
Position 2399: 0.000490817526462801
Position 1766: 0.0003913387301837532
Position 2522: 0.0003449017229420949
Position 978: 0.0003444068377675817
Position 888: 0.000333437225957272
Position 222: 0.0003265805272780021
Position 1628: 0.0003069127389497396
Position 1943: 0.0002651980199076799
Position 1997: 0.0002024877351656593
Position 457: 0.00019811220605583178
Position 152: 0.00019185836751214904
Position 511: 0.00019054682415079743
Position 2384: 0.0001825071456995439
Position 2608: 0.00017427615641104962
Position 957: 0.00015208884804569436
Position 963: 0.00014504963837163343
Position 1210: 0.0001431623671756976
Position 837: 0.0001318717797135361
Position 867: 0.00013018476271071757
Position 2051: 0.00012787087864458895
Position 817: 0.0001075831907427016
Position 2001: 9.896218857644698e-05
Position 1095: 9.278812643548608e-05
Position 747: 9.238520611300014e-05
Position 1077: 7.830299594574734e-05
Position 1038: 6.803171931363299e-05
Position 172: 4.792822585905911e-05
Position 2267: 4.767336323894066e-05
Position 771: 4.353698739579118e-05
Position 514: 4.208351632579602e-05
Position 367: 4.1770435724187716e-05
Position 999: 3.515745796140659e-05
Position 1101: 2.9523804099979176e-05
Position 660: 2.6918183060988293e-05
Position 783: 2.6894079862898972e-05
Position 1661: 2.6149747202376337e-05
Position 1029: 2.4974338265228384e-05
Position 108: 2.4276871507087233e-05
Position 1074: 2.1943284937447714e-05
Position 442: 1.502485119018253e-05
Position 1583: 1.3912326856784279e-05
Position 2414: 1.3320406145930938e-05
Position 487: 1.1814224749004574e-05
Position 1143: 9.677396191394025e-06
Position 533: 9.604602064843055e-06
Position 2437: 8.325087431731487e-06
Position 377: 8.07250269426413e-06
Position 1580: 6.790582576118093e-06
Position 1713: 6.74418310886397e-06
Position 2048: 6.485264643865184e-06
Position 1672: 6.482429315687731e-06
Position 493: 6.407489584872411e-06
Position 1682: 6.357761398226592e-06
Position 903: 4.691240149053202e-06
Position 987: 4.271193681736518e-06
Position 2644: 3.9068815823812336e-06
Position 2095: 3.2718341815565116e-06
Position 454: 3.2351641122704816e-06
Position 930: 3.089556814364028e-06
Position 631: 3.0721200999227763e-06
Position 1011: 2.9531734368492057e-06
Position 2228: 2.6986221336720914e-06
Position 584: 2.6288060912632323e-06
Position 1017: 2.6068358702547097e-06
Position 1382: 2.1923058064112902e-06
Position 580: 1.3972350046431609e-06
Position 550: 1.3047182685211071e-06
Position 708: 1.2420454367553162e-06
Position 852: 1.1774525446183721e-06
Position 601: 1.1736459140495925e-06
Position 2234: 1.1550195932002993e-06
Position 2562: 4.071160266922944e-07
Position 744: 3.4749576276849286e-07
Position 598: 1.5842120406092842e-07
Position 523: 9.035873350588064e-08
Position 62: 8.6006075254115e-08
Position 445: 5.992749921315684e-08
Position 520: 2.637378302837181e-08
Position 101: 1.7064635486431027e-08
Position 562: 1.4523857664019097e-08
Position 174: 3.7232397194641755e-11
Position 64: 2.759810903388687e-12
