Gene = Fie
index = 1168
Annotated 5SS: [ 416 1341 1541]
Annotated 3SS: [ 958 1403 1594]
SMsplice 5SS: [ 416 1341 1541]
SMsplice 3SS: [ 958 1403 1594]
top_k =  1000
Partition function (log Z): 7.203375684920972

Sorted 5' Splice Sites (High to Low Probability):
Position 1341: 0.9985548736599783
Position 1541: 0.9974335998291854
Position 416: 0.9879179587687242
Position 889: 0.009281200118225466
Position 1689: 0.00651608820456917
Position 31: 0.005769483941645352
Position 1727: 0.005068160923485799
Position 868: 0.0036764361118117677
Position 192: 0.0029581831238965502
Position 1789: 0.002021006995933174
Position 1680: 0.001262923863803471
Position 412: 0.0012500757394201673
Position 1758: 0.0011995011693577782
Position 247: 0.0010836227005137004
Position 705: 0.0007921726497629607
Position 1678: 0.0007540424508177096
Position 1545: 0.0006890135704944039
Position 865: 0.0006833601177764721
Position 1549: 0.0005945102596698685
Position 717: 0.000530977706782087
Position 898: 0.0005275080375265174
Position 152: 0.00047572172666385633
Position 852: 0.00046475567857033427
Position 1345: 0.00045732566333169655
Position 122: 0.0003025020332775962
Position 922: 0.0002955248032681969
Position 1773: 0.0002939373054653763
Position 1167: 0.0002665220213895593
Position 1850: 0.00024113467704060666
Position 1890: 0.00020051142272291427
Position 1775: 0.00019039414605739898
Position 197: 0.0001887461303826243
Position 722: 0.00018736607517890602
Position 820: 0.00014620215968984003
Position 160: 0.00013876493577561725
Position 2104: 0.00011758437457110816
Position 362: 0.00010613370239454351
Position 434: 8.592546856468106e-05
Position 1331: 8.377955855750247e-05
Position 892: 6.974655249701333e-05
Position 1783: 6.809688896875975e-05
Position 734: 6.565475311368163e-05
Position 541: 6.328578480122317e-05
Position 287: 5.799371720246195e-05
Position 1888: 5.3107240509761654e-05
Position 810: 5.182227343512933e-05
Position 2142: 5.063646570248416e-05
Position 34: 4.6690239128026864e-05
Position 617: 4.190441664429692e-05
Position 1158: 3.5846181898361074e-05
Position 1859: 3.465125224009038e-05
Position 1624: 2.9640462795475795e-05
Position 785: 2.952460576412402e-05
Position 48: 2.6713056797756612e-05
Position 1663: 2.534314551681073e-05
Position 2109: 2.520648006996596e-05
Position 1323: 2.359350994459876e-05
Position 420: 2.3060950750589147e-05
Position 1447: 2.220392666515332e-05
Position 847: 2.168505692705013e-05
Position 1984: 2.1386964626280463e-05
Position 1729: 1.8456656505161615e-05
Position 1575: 1.668628267967006e-05
Position 1148: 1.4647808049118627e-05
Position 663: 1.3142456632256501e-05
Position 267: 1.2863188070258535e-05
Position 111: 1.1791363310085347e-05
Position 1326: 1.041105302189682e-05
Position 2134: 9.811027091485252e-06
Position 958: 8.627213834346044e-06
Position 443: 7.569737045009973e-06
Position 1062: 5.8660194808779325e-06
Position 1373: 4.0184209355188566e-06
Position 126: 3.478732523393585e-06
Position 1244: 3.0013628964250422e-06
Position 917: 2.9783591804800126e-06
Position 2090: 2.4056986725778094e-06
Position 117: 2.0465033461882856e-06
Position 1025: 1.8224148084887755e-06
Position 1945: 1.5311122720261141e-06
Position 2073: 1.394380823741377e-06
Position 1269: 1.3363829150183177e-06
Position 1205: 8.679927231497768e-07
Position 1018: 6.079344199368162e-07
Position 842: 5.593994942194309e-07
Position 69: 5.380451230251864e-07
Position 74: 4.994476164054093e-07
Position 1524: 4.3226794304397106e-07
Position 788: 4.3082092406150503e-07
Position 1283: 4.174374993033866e-07
Position 1182: 2.872895365892694e-07
Position 1473: 2.448621780412416e-07
Position 1310: 2.1411340195384526e-07
Position 1195: 1.2479056266850987e-07
Position 1511: 1.1559766649422695e-07
Position 1124: 1.1411879158608331e-07
Position 1605: 1.1016862306541415e-07
Position 1252: 1.0435661122778822e-07
Position 1444: 9.508087094813291e-08
Position 1247: 7.954773409699386e-08
Position 1451: 2.484194867374277e-09
Position 1075: 8.052089244173218e-10
Position 1403: 5.830445298606585e-10
Position 128: 2.3532939109289654e-10
Position 330: 1.7537125321527847e-12
Position 937: 1.7102252450484203e-12
Position 986: 7.90205309148291e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1403: 0.9993890940937924
Position 1594: 0.9812959799842327
Position 958: 0.8978018435164636
Position 482: 0.058583059615678446
Position 1015: 0.04075980475237437
Position 2004: 0.017390442169388325
Position 1771: 0.006820248532329254
Position 93: 0.005706353410542058
Position 508: 0.003167180365136576
Position 493: 0.002585245574558841
Position 1726: 0.002546168535973747
Position 1893: 0.0023264826447449804
Position 2224: 0.0020194124956528846
Position 267: 0.002015580501615982
Position 308: 0.0015509660220130673
Position 937: 0.0014059585510376984
Position 1635: 0.0011766219983293813
Position 1810: 0.000843029613987775
Position 847: 0.0008279748135083621
Position 1792: 0.0008252617213036646
Position 1899: 0.0005407893935861368
Position 247: 0.0005285017494546128
Position 212: 0.0004280695068041001
Position 1983: 0.00042506613296706557
Position 546: 0.0003435509847605626
Position 1461: 0.000309473442110231
Position 339: 0.00029836721252607254
Position 2202: 0.00022090810728459215
Position 663: 0.0002095494188445086
Position 1471: 0.00017213918064694808
Position 459: 0.00014706180312961696
Position 2112: 0.00012313026442202352
Position 922: 0.00011736097811549397
Position 1054: 9.23965937773371e-05
Position 1678: 8.622966594635171e-05
Position 2129: 6.995864620483453e-05
Position 2191: 6.730264469683442e-05
Position 181: 5.602518438942094e-05
Position 468: 5.33651201176964e-05
Position 614: 5.27681719881716e-05
