Gene = HP4
index = 1205
Annotated 5SS: [393]
Annotated 3SS: [466]
SMsplice 5SS: [393]
SMsplice 3SS: [466]
top_k =  1000
Partition function (log Z): -4.168113508676485

Sorted 5' Splice Sites (High to Low Probability):
Position 393: 0.9646973859163215
Position 61: 0.12781614485547924
Position 397: 0.024937342255309324
Position 404: 0.004567036301664897
Position 47: 0.0038245580233606403
Position 209: 0.003303771648529151
Position 305: 0.0023451139245052963
Position 224: 0.0014891395946378897
Position 585: 0.0004946933779830761
Position 197: 0.00044597777757026833
Position 613: 0.0003685602343097099
Position 11: 0.00020427977168630104
Position 576: 0.00018313849143183948
Position 4: 0.00017391332592825104
Position 23: 9.999510534003675e-05
Position 244: 3.922971313712247e-05
Position 217: 3.074827721116861e-05
Position 247: 2.2079347925444758e-05
Position 202: 1.0802873130234682e-05
Position 486: 5.307592960365854e-06
Position 309: 4.499346451615766e-06
Position 185: 3.871773906481813e-06
Position 112: 2.3582315872709252e-06
Position 277: 2.350299182357221e-06
Position 591: 2.2262856871006237e-06
Position 363: 2.179266311241791e-06
Position 329: 1.7706627857159123e-06
Position 350: 1.4365249152701889e-06
Position 566: 1.090104262841181e-06
Position 219: 6.570712558256743e-07
Position 167: 5.135645463951827e-07
Position 137: 2.9470362409744873e-07
Position 311: 2.641349920905671e-07
Position 470: 1.3556639311472914e-07
Position 454: 5.2289641551288775e-08
Position 267: 1.904035786359906e-08
Position 507: 1.7790271433736998e-08
Position 504: 1.0510073865479458e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 466: 0.9978758757641344
Position 172: 0.09144674833391515
Position 121: 0.03548485912505877
Position 142: 0.004694773492401904
Position 289: 0.0021118980526417643
Position 314: 0.0006453349403118457
Position 363: 0.0006067907148684521
Position 470: 0.0005799100080042112
Position 680: 0.0005451805619891244
Position 650: 0.00042264830110003745
Position 504: 0.00034172413226903986
Position 663: 0.00010205698129892366
Position 521: 9.402628584069496e-05
Position 295: 4.140343431401751e-05
Position 440: 3.448358372160452e-05
Position 539: 1.8490386400462148e-05
Position 196: 1.5592752564975685e-05
Position 339: 6.1799147152708295e-06
Position 610: 5.057075021682628e-06
Position 79: 1.700729788324277e-06
Position 208: 1.3420007250784465e-06
Position 476: 1.3359134070988697e-06
Position 583: 1.0622558422866608e-06
Position 297: 8.125074596770331e-07
Position 523: 7.835418864076879e-07
Position 244: 6.473130815131252e-07
Position 428: 5.858583682260487e-07
Position 566: 4.933083852185789e-07
Position 576: 3.5617776675988554e-07
Position 60: 2.212426569042446e-07
Position 217: 1.2188710344907862e-07
Position 597: 9.040929780708812e-08
Position 396: 8.955511055937673e-08
Position 483: 6.716785676969064e-08
Position 412: 4.9934752744024924e-08
Position 190: 4.3435257039786134e-08
Position 81: 3.75653054528837e-08
Position 334: 3.734476199614744e-08
Position 202: 2.999301724638303e-08
Position 235: 1.100724486613839e-08
Position 486: 1.0356220145433022e-08
Position 391: 8.638758204435307e-10
Position 56: 7.99598719251677e-10
Position 393: 3.5894689332432296e-10
Position 343: 1.805668081448259e-10
Position 183: 2.5811820629589527e-11
