Gene = Coq4
index = 1086
Annotated 5SS: [  23 3505 3767 4245]
Annotated 3SS: [3277 3561 4020 4317]
SMsplice 5SS: [ 271 3505 3767 4245]
SMsplice 3SS: [3277 3561 4020 4317]
top_k =  1000
Partition function (log Z): 5.340356545380251

Sorted 5' Splice Sites (High to Low Probability):
Position 4245: 0.9969597138599589
Position 3505: 0.9761739581295942
Position 271: 0.6543936212418344
Position 3767: 0.634652950313961
Position 72: 0.2960764153249362
Position 3010: 0.22644224775637023
Position 3788: 0.15245479970400796
Position 48: 0.14532953392614664
Position 883: 0.12348397231388691
Position 3888: 0.10933171564657516
Position 23: 0.06809349147597296
Position 1198: 0.05850097751025464
Position 479: 0.056153430083483794
Position 2961: 0.04106494741980386
Position 1692: 0.04002377367403635
Position 880: 0.035517280943915194
Position 1356: 0.03449623325718443
Position 2982: 0.0269419284883581
Position 552: 0.023111706474763814
Position 822: 0.018005668389448237
Position 205: 0.017541870397500266
Position 2400: 0.01517755900755242
Position 2382: 0.015061269500689216
Position 3107: 0.012787218099906923
Position 3746: 0.012494776862873355
Position 3146: 0.011266228141885406
Position 3017: 0.011259182188207723
Position 609: 0.009100546904413894
Position 3005: 0.008938697229055055
Position 3703: 0.007567905851643589
Position 40: 0.007416239408026414
Position 1862: 0.00690786913153239
Position 779: 0.006508159665930872
Position 189: 0.006461224976948504
Position 3800: 0.006333885920477812
Position 3884: 0.005446476373580924
Position 1937: 0.004548590283378811
Position 4578: 0.004222134351435615
Position 193: 0.0041098315736235284
Position 895: 0.004103527204507727
Position 3648: 0.0035356912250154907
Position 2558: 0.003454615811665024
Position 198: 0.003269769720391032
Position 2669: 0.0029477606726139353
Position 994: 0.0026285654657402
Position 27: 0.002449124032704525
Position 3860: 0.00207742203803295
Position 2623: 0.001972996747470191
Position 1368: 0.0018935461899213923
Position 2061: 0.0017805992125891732
Position 4167: 0.0014905488654014495
Position 1470: 0.001489193676956869
Position 819: 0.0013362718113665768
Position 4583: 0.0011353332992096298
Position 3872: 0.0010896329203321329
Position 1204: 0.0010846599730716996
Position 4457: 0.0010678218516441019
Position 562: 0.0008413902603506213
Position 2721: 0.0008140781850137226
Position 4595: 0.0007922481807405627
Position 3751: 0.0007312759643236857
Position 1905: 0.0005005189246071961
Position 1649: 0.0004237101060160379
Position 600: 0.0003640695960979493
Position 21: 0.00033391832013578675
Position 4216: 0.0003208161352802644
Position 2937: 0.0003170517686913348
Position 3771: 0.0003092816919894952
Position 650: 0.0002972062434510421
Position 3804: 0.00022757025066621198
Position 1315: 0.00021723846778100506
Position 475: 0.00018419155567458588
Position 3411: 0.00018407906699562066
Position 4573: 0.00017560195967721877
Position 4254: 0.00016977698382636473
Position 110: 0.00015589362739389307
Position 4249: 0.00014249279567375296
Position 46: 0.00012664567095296768
Position 4263: 0.00010852340201322011
Position 66: 9.84843333306006e-05
Position 215: 9.501907039033658e-05
Position 237: 8.106482455321479e-05
Position 4211: 7.369725947233199e-05
Position 3585: 6.478968227438299e-05
Position 849: 5.2977270122532555e-05
Position 132: 5.1876737904420614e-05
