Gene = cmb
index = 1650
Annotated 5SS: [ 395  863 1493 1712 3305 3687 4290 5791]
Annotated 3SS: [ 705 1094 1618 1773 3417 3747 4679 5848]
SMsplice 5SS: [ 395  863 1493 1712 3305 3687 4290 5791]
SMsplice 3SS: [ 705 1094 1618 1773 3414 3747 4679 5848]
top_k =  1000
Partition function (log Z): 14.985312221454206

Sorted 5' Splice Sites (High to Low Probability):
Position 3687: 0.9963886833600945
Position 1712: 0.9963841508887871
Position 5791: 0.9881877983353726
Position 395: 0.9735988519102765
Position 1493: 0.8959272374103527
Position 863: 0.8825064705347161
Position 3305: 0.8484731697072834
Position 4290: 0.8375969912110441
Position 3046: 0.25793952593757474
Position 5632: 0.21170041085388341
Position 2050: 0.14012297565319362
Position 5155: 0.13646095511602085
Position 1525: 0.09091119572125295
Position 4408: 0.061366080009774865
Position 2210: 0.0560135691561052
Position 4223: 0.040518841551999134
Position 4091: 0.03520448446660289
Position 1250: 0.025734501967261125
Position 4814: 0.018873688351003077
Position 1024: 0.012894314211582629
Position 2074: 0.011600586662157764
Position 3227: 0.010156955427646162
Position 6011: 0.009756958311153629
Position 5116: 0.00973086177763085
Position 3926: 0.006108406969978351
Position 3116: 0.005169086482720097
Position 6437: 0.005017208384450269
Position 3300: 0.004662503197068059
Position 4990: 0.004502474815883792
Position 4811: 0.0043791335754944675
Position 203: 0.0042426405138421145
Position 4516: 0.004167463914257983
Position 2131: 0.00403137491066166
Position 824: 0.0032946877028633406
Position 2518: 0.0030106790817738985
Position 5941: 0.0020789505604296376
Position 3839: 0.0018706739727309897
Position 4327: 0.0017051508501083326
Position 2786: 0.0016948974897466407
Position 2696: 0.0016735520882140505
Position 1254: 0.0016564244164559627
Position 6209: 0.0016524754054980549
Position 963: 0.0015328013209597743
Position 1039: 0.0014444484757320491
Position 399: 0.0013079868299472415
Position 45: 0.0012695707032355727
Position 219: 0.001258534205371713
Position 3823: 0.0012328987946118688
Position 1720: 0.001152126145274306
Position 1476: 0.0011023852011326047
Position 2975: 0.0010841857597279304
Position 2383: 0.001060911818553928
Position 2037: 0.0010157657963490128
Position 4243: 0.000940855844257982
Position 4085: 0.0008201472728965922
Position 3033: 0.0007482925832410018
Position 3905: 0.0006814475577473589
Position 1716: 0.00066361821141599
Position 4808: 0.0005531738378494198
Position 2573: 0.0004951613023595964
Position 1218: 0.00047655880738472383
Position 4482: 0.00042244057045569646
Position 3264: 0.0004016664840035559
Position 224: 0.0003871441625217022
Position 4458: 0.0003715492438259579
Position 3202: 0.0003701785405512725
Position 2570: 0.0003611206441749063
Position 2511: 0.00036005430550766876
Position 3309: 0.0003549910135977989
Position 23: 0.0003509609631058522
Position 2255: 0.00033847889694838527
Position 2230: 0.00033215106288827595
Position 2537: 0.00030340215979014816
Position 245: 0.0002861083735066886
Position 5132: 0.0002640363572843045
Position 1027: 0.00025990347634799254
Position 1860: 0.00023192108159480088
Position 2008: 0.00020686876614710875
Position 3371: 0.00020220639314341693
Position 1415: 0.00018841202874631414
Position 2626: 0.00015105855638561212
Position 1401: 0.00015081889568877734
Position 1484: 0.00014956012446978794
Position 1532: 0.00014597112287442857
Position 1355: 0.00014372876016068855
Position 3050: 0.00014215983892126638
Position 786: 0.00013451644551941555
Position 4345: 0.0001250820440981069
Position 1224: 0.00010931125119353715
Position 4309: 0.00010350176159870258
Position 2910: 0.00010254909484704943
Position 1926: 9.038848939002326e-05
Position 3097: 8.74243797058448e-05
Position 4589: 8.714482889447292e-05
Position 4217: 8.236351303131728e-05
Position 935: 8.175803311344477e-05
Position 2690: 8.163114299952126e-05
Position 95: 7.775255002067169e-05
Position 828: 7.7310106433296e-05
Position 2370: 7.72791362402387e-05
Position 3950: 7.027200149639573e-05
Position 2067: 7.021737135050102e-05
Position 5699: 6.480107095838564e-05
Position 51: 6.383143273739636e-05
Position 4502: 6.326932754762777e-05
Position 881: 6.266054389748423e-05
Position 6441: 5.98227546479625e-05
Position 1371: 5.558120184037478e-05
Position 4: 4.7870141490507333e-05
Position 1487: 4.7482536426358876e-05
Position 4202: 4.488370758158889e-05
Position 4493: 4.362958048326294e-05
Position 17: 3.896374658217754e-05
Position 3872: 3.847038018433945e-05
Position 143: 3.784991305977396e-05
Position 80: 3.52720791055665e-05
Position 2356: 3.2497951754869005e-05
Position 2278: 2.92536147399633e-05
Position 3100: 2.8401114068778e-05
Position 6252: 2.7638954533254483e-05
Position 468: 2.6992032988595313e-05
Position 1171: 2.6217938016463934e-05
Position 1497: 2.2232661268283806e-05
Position 870: 2.109851379827056e-05
Position 3858: 1.9601509971661936e-05
Position 1373: 1.9325531171194142e-05
Position 1151: 1.8283798515696735e-05
Position 2963: 1.7178340608271196e-05
Position 6139: 1.642606535873708e-05
Position 6505: 1.5943019807864377e-05
Position 6254: 1.589598810675451e-05
Position 512: 1.584077118609696e-05
Position 3289: 1.356823074069554e-05
Position 415: 1.3442697807992073e-05
Position 262: 1.277949373152762e-05
Position 2752: 1.2754310267782797e-05
Position 1662: 1.2556221782325977e-05
Position 977: 1.2228221393858687e-05
Position 2354: 1.2228009982139403e-05
Position 2590: 1.101366546682943e-05
Position 2041: 1.03855407777437e-05
Position 2359: 9.604555451618463e-06
Position 2644: 9.294876155515387e-06
Position 971: 7.846400622329308e-06
Position 528: 6.9313351628571926e-06
Position 410: 6.498585569115532e-06
Position 4835: 6.3180532694365925e-06
Position 295: 6.1843090548932134e-06
Position 2848: 6.082803797770649e-06
Position 3130: 5.504726601088638e-06
Position 1421: 5.413183601278855e-06
Position 85: 5.321080845310516e-06
Position 2968: 5.085108374512526e-06
Position 1302: 4.282933306341461e-06
Position 4544: 3.9829943181879165e-06
Position 1511: 3.8060371743597205e-06
Position 2365: 3.7930500760741746e-06
Position 1133: 3.3496079932521606e-06
Position 1259: 3.1072584222249114e-06
Position 4412: 3.0148953237283363e-06
Position 1423: 2.7750104419138064e-06
Position 66: 2.3701679004305797e-06
Position 1256: 2.318966669698088e-06
Position 3615: 1.2246450372790233e-06
Position 1670: 1.054127860366827e-06
Position 350: 9.72379652643657e-07
Position 273: 9.363000655619842e-07
Position 4384: 6.65782675028837e-07
Position 268: 6.379611894044654e-07
Position 1673: 6.242599118516805e-07
Position 4311: 5.846354881426669e-07
Position 281: 5.299852721719013e-07
Position 1816: 5.034332536941941e-07
Position 4542: 3.973769912972131e-07
Position 1736: 3.1289577995895294e-07
Position 88: 3.116180937758286e-07
Position 4451: 2.4584738691444384e-07
Position 1509: 1.843818499537921e-07
Position 768: 1.3992494255732352e-07
Position 1697: 8.790307587328592e-08
Position 3466: 7.836710355257427e-08
Position 664: 6.77360306016282e-08
Position 146: 4.1285179118937616e-08
Position 1578: 2.7155351517843303e-08
Position 670: 2.6629046714137827e-08
Position 5984: 2.2509553174398192e-08
Position 1748: 7.582096735587304e-09
Position 1631: 6.560295187141191e-09
Position 695: 4.663914462049356e-09
Position 1763: 2.1342289764519204e-09
Position 3494: 1.9446254614934264e-09
Position 1803: 5.889684727517128e-10
Position 3581: 4.004271729136367e-10
Position 149: 2.8186154896736507e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1773: 0.9982555729398761
Position 5848: 0.9855988601834481
Position 1618: 0.9775818537762865
Position 1094: 0.9451730461803738
Position 3747: 0.921549578775907
Position 705: 0.7995315312705249
Position 4679: 0.6228689307539778
