Gene = Gr77a
index = 1199
Annotated 5SS: [1188]
Annotated 3SS: [1653]
SMsplice 5SS: [1188]
SMsplice 3SS: [1653]
top_k =  1000
Partition function (log Z): -6.53093377566651

Sorted 5' Splice Sites (High to Low Probability):
Position 1188: 0.8344290662184173
Position 97: 0.2570822098433402
Position 1753: 0.03341819595261205
Position 602: 0.009706680317778778
Position 1436: 0.007016777648753354
Position 1047: 0.006836283982995515
Position 585: 0.004867824457851461
Position 1469: 0.004670048608885347
Position 186: 0.004196276130738992
Position 1545: 0.004091790005238485
Position 112: 0.0031455123269421687
Position 348: 0.0024453374960508472
Position 977: 0.002341721936465305
Position 630: 0.0022701473355733665
Position 1573: 0.002160781588209493
Position 1167: 0.001983890044664706
Position 852: 0.0018004916676718427
Position 818: 0.0016529450502533376
Position 1484: 0.00131030580233205
Position 1565: 0.0012973831277529831
Position 1359: 0.0011570639302473954
Position 1533: 0.0008985365829097488
Position 266: 0.0008013958949693295
Position 1603: 0.0006305790566242988
Position 1537: 0.0005684944242910013
Position 821: 0.0004575637431397547
Position 1391: 0.00040192672856315326
Position 237: 0.00037514964847533557
Position 119: 0.0003514408672228219
Position 135: 0.00033258553900056834
Position 222: 0.0002953656541737194
Position 437: 0.00027212010604452086
Position 1757: 0.0002634265900822104
Position 1202: 0.00026217598613426964
Position 665: 0.00024871785718561554
Position 1301: 0.00024413526408980475
Position 519: 0.00023463323769526277
Position 1595: 0.0002090808776570012
Position 513: 0.0001800497343081861
Position 986: 0.00017926628892943563
Position 1420: 0.00017648106409808825
Position 624: 0.00015803106008738878
Position 699: 0.00015491009404591585
Position 1200: 0.0001255074115983755
Position 124: 9.81787538297772e-05
Position 1350: 9.785080246311644e-05
Position 836: 8.81864895230167e-05
Position 800: 7.395076334770485e-05
Position 1114: 6.514375827218664e-05
Position 516: 6.505611553967911e-05
Position 1461: 5.446798209303617e-05
Position 903: 5.2623919667441486e-05
Position 896: 5.2348363232352204e-05
Position 1216: 5.2113647639498935e-05
Position 404: 5.0984902396611196e-05
Position 1192: 4.9873852479268866e-05
Position 1074: 4.930455322176643e-05
Position 1316: 4.514758484775679e-05
Position 618: 3.762073147551886e-05
Position 866: 2.8560173367489853e-05
Position 137: 2.6471649157217795e-05
Position 912: 2.590724963543907e-05
Position 1234: 2.547612778246357e-05
Position 166: 2.4267914169682102e-05
Position 1013: 2.10090349910212e-05
Position 427: 2.099939487544712e-05
Position 941: 1.1778673891557513e-05
Position 691: 1.0850551936469936e-05
Position 760: 8.383472833276006e-06
Position 244: 7.788691519043736e-06
Position 1019: 7.548873558390328e-06
Position 484: 6.456849287988484e-06
Position 1241: 5.801600224116469e-06
Position 1261: 5.566509633621019e-06
Position 352: 5.5412280125962815e-06
Position 368: 5.099350357556251e-06
Position 79: 4.034175860339557e-06
Position 1271: 3.6659406474740603e-06
Position 101: 3.6108710242536147e-06
Position 425: 2.988102192072924e-06
Position 529: 2.77026194323717e-06
Position 406: 2.1223091188402595e-06
Position 36: 1.7001256992033455e-06
Position 1719: 1.6271134010196716e-06
Position 930: 1.4082974863816433e-06
Position 881: 9.29728939470245e-07
Position 893: 9.001602459797851e-07
Position 956: 7.966087833004116e-07
Position 1693: 4.787618055145369e-07
Position 1791: 4.0361504160897817e-07
Position 1702: 3.0555280798741553e-07
Position 1330: 1.7769343813412174e-07
Position 336: 6.11931681910269e-10
Position 703: 2.2871549222032392e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1653: 0.9628913885561652
Position 1098: 0.05379382047129273
Position 1815: 0.031789605644093076
Position 638: 0.03126501590106743
Position 903: 0.021108756068718287
Position 1381: 0.01486861019345955
Position 1294: 0.013789929766707367
Position 1264: 0.01100861785183942
Position 1267: 0.009579621029239784
Position 280: 0.006468577094404136
Position 770: 0.005497529325803164
Position 650: 0.004846602959527657
Position 1349: 0.002981049233612083
Position 389: 0.002903796083267731
Position 1346: 0.0026729760987666404
Position 872: 0.0018259030291700375
Position 563: 0.0018149942145498073
Position 794: 0.0018117351467630842
Position 1831: 0.0016396771765554788
Position 425: 0.0015634399710097518
Position 1009: 0.0014555664099429708
Position 554: 0.0013362189983258993
Position 977: 0.0012919692344664814
Position 767: 0.0007913398719160754
Position 1621: 0.000705783395793623
Position 386: 0.0006674942615690567
Position 982: 0.0005453101686266966
Position 1120: 0.0005117008692296018
Position 1577: 0.0005093634247827612
Position 464: 0.000447919118382515
Position 1102: 0.0004341073117342595
Position 1625: 0.00037616974887300715
Position 1835: 0.00032356519380541876
Position 1484: 0.0003043476816242108
Position 1591: 0.0003010583125097135
Position 1330: 0.00029679358065010157
Position 1306: 0.0002486370086846841
Position 760: 0.00023247247554237626
Position 1436: 0.00022519468746386704
Position 1105: 0.0002235434919731733
Position 908: 0.00019854249430692147
Position 497: 0.0001921217831748703
Position 1159: 0.0001399925202272762
Position 510: 0.00013391027341414256
Position 166: 9.889075503490715e-05
Position 1216: 9.433194125495735e-05
Position 1680: 9.3844994070642e-05
Position 941: 5.2383130203817044e-05
Position 513: 5.217349598055664e-05
Position 529: 4.3253832872627345e-05
Position 433: 4.086380330160071e-05
Position 1448: 4.028803029899348e-05
Position 1391: 4.0281533140970576e-05
Position 182: 3.8023686601612864e-05
Position 1706: 3.407552070448077e-05
Position 1134: 2.911331111004573e-05
Position 818: 2.6838735979389326e-05
Position 572: 2.6731193765041747e-05
Position 174: 2.2457825773194543e-05
Position 797: 2.23867430038912e-05
Position 1725: 1.7758113831938377e-05
Position 470: 1.4142493902020235e-05
Position 1801: 1.3934131364277809e-05
Position 986: 1.3586033806280637e-05
Position 1501: 1.3347567951544957e-05
Position 190: 1.1416865178082157e-05
Position 442: 1.007490268119116e-05
Position 194: 9.965291530236065e-06
Position 585: 8.091671998905822e-06
Position 445: 6.310392164242816e-06
Position 841: 4.400467463155154e-06
Position 1791: 4.025604604842345e-06
Position 1180: 3.253479861157185e-06
Position 592: 2.4775974905339973e-06
Position 1603: 2.4523706139393668e-06
Position 1557: 1.5283982660755048e-06
Position 395: 1.264256887605764e-06
Position 1548: 1.058030185743866e-06
Position 1545: 7.252001610900395e-07
Position 1172: 4.17340247666442e-08
Position 807: 2.3986222910690678e-08
Position 124: 9.735128444733652e-10
Position 184: 2.829697268174841e-10
Position 133: 1.897912309800312e-10
Position 196: 7.013501940611836e-15
