Gene = RpL9
index = 1446
Annotated 5SS: [ 61 184 679]
Annotated 3SS: [133 427 950]
SMsplice 5SS: [ 61 184 679]
SMsplice 3SS: [133 461 950]
top_k =  1000
Partition function (log Z): -2.4034280474249483

Sorted 5' Splice Sites (High to Low Probability):
Position 61: 0.9538452964762156
Position 679: 0.6968085207388843
Position 184: 0.6578118395350976
Position 694: 0.21418626417021158
Position 1221: 0.16394648973934253
Position 1240: 0.018979369423011948
Position 361: 0.01602284306140637
Position 331: 0.012314558253444291
Position 1059: 0.011062764876601478
Position 1236: 0.008310200374521997
Position 375: 0.005887583490879411
Position 388: 0.004345244604537696
Position 68: 0.003620154951918184
Position 342: 0.003285992232660777
Position 683: 0.002789628863818688
Position 65: 0.0022065684689362938
Position 842: 0.0016608435795186466
Position 1311: 0.0016484510710145191
Position 600: 0.0009802128798490975
Position 414: 0.0005190127614937088
Position 890: 0.0004802484078447837
Position 1276: 0.0004629738604979593
Position 846: 0.00041291702317799284
Position 1066: 0.00040849841647341097
Position 79: 0.0003503636515419858
Position 572: 0.0002670471164379362
Position 1265: 0.00021551046617275773
Position 1294: 0.0002123207978059461
Position 859: 0.00019912004822964286
Position 225: 0.0001800334265096815
Position 988: 0.00015864325824828368
Position 1246: 0.00014681816754095014
Position 193: 0.0001429480786715307
Position 242: 0.00010855805160144126
Position 639: 0.00010756957041348092
Position 1159: 0.00010096148560686379
Position 608: 9.92397133599536e-05
Position 188: 7.950487583495541e-05
Position 839: 7.88204965757581e-05
Position 1262: 7.288612209964916e-05
Position 611: 6.148227424315049e-05
Position 195: 5.764644479738338e-05
Position 263: 4.826728778120872e-05
Position 510: 4.72058703778e-05
Position 1139: 4.36832091124493e-05
Position 72: 3.857013104080579e-05
Position 1034: 3.347251131278672e-05
Position 326: 3.2892068711564714e-05
Position 7: 3.068759150634842e-05
Position 495: 2.9059748745070408e-05
Position 461: 2.0770265680910458e-05
Position 70: 1.7947510271736838e-05
Position 54: 1.4618155109876657e-05
Position 1225: 1.2951814597745642e-05
Position 648: 1.274073621743595e-05
Position 1103: 1.2668571432368825e-05
Position 1296: 1.1851444777413548e-05
Position 1047: 9.182944122912046e-06
Position 1106: 6.2503420970545005e-06
Position 915: 2.016337380522848e-06
Position 244: 1.8690497006045563e-06
Position 861: 1.7189423176928033e-06
Position 507: 1.1457983161818158e-06
Position 629: 9.372975029218727e-07
Position 157: 7.998555291066143e-07
Position 655: 4.2496544796012013e-07
Position 442: 4.0337519400758427e-07
Position 427: 3.582603025877559e-07
Position 429: 3.39341531150953e-07
Position 155: 2.907626095749492e-07
Position 140: 1.219368387319592e-07
Position 505: 9.696163088191945e-08
Position 465: 3.501138216380695e-08
Position 863: 5.057301321863039e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 133: 0.916938033117337
Position 950: 0.7826188118476513
Position 461: 0.5032854272629765
Position 427: 0.226743573070576
Position 1390: 0.20031332855828207
Position 970: 0.03696328126145683
Position 798: 0.03142427245738742
Position 859: 0.020027739694793427
Position 915: 0.01762525448663757
Position 889: 0.01109658058641643
Position 1126: 0.008114724236741297
Position 842: 0.004791344239171614
Position 1123: 0.003608489047740784
Position 1418: 0.0033823935926089134
Position 1066: 0.0030309997353454975
Position 877: 0.002714782894493515
Position 839: 0.0019331998134245524
Position 470: 0.0016308894087137598
Position 488: 0.0011115921658503693
Position 1192: 0.0009053952043616797
Position 316: 0.0008929355259274414
Position 1189: 0.0008488643506299239
Position 479: 0.0007803030665959453
Position 500: 0.0007021115351497191
Position 976: 0.0005580983931803448
Position 1357: 0.0005544218520094258
Position 953: 0.00043983775823250174
Position 899: 0.000435593637847088
Position 391: 0.0004147026652104316
Position 547: 0.0002317428084396647
Position 773: 0.00015403369695965097
Position 437: 0.00012795766960630692
Position 587: 0.00011746169775734171
Position 1270: 9.810707575519574e-05
Position 1024: 7.609673613862626e-05
Position 255: 6.384563077226523e-05
Position 1274: 5.366210427105201e-05
Position 655: 4.300091721124317e-05
Position 599: 4.0369176361402085e-05
Position 1282: 3.13417442920492e-05
Position 724: 2.620618330372072e-05
Position 320: 2.3965251556583857e-05
Position 1349: 2.09483371185679e-05
Position 542: 1.2730912697402712e-05
Position 203: 9.55759308495883e-06
Position 382: 9.320019991441525e-06
Position 749: 7.585700582037748e-06
Position 170: 6.596214023094246e-06
Position 137: 5.957043973657531e-06
Position 335: 5.716658755106354e-06
Position 140: 4.991182150434682e-06
Position 149: 3.221086306316969e-06
Position 626: 2.3924378863381145e-06
Position 554: 2.383226082718588e-06
Position 608: 1.4520978287422734e-06
Position 623: 7.093573348138271e-07
Position 68: 3.9232507778774583e-07
Position 188: 2.756132849451911e-07
Position 65: 9.722328875722703e-08
Position 720: 8.463154056240538e-08
Position 225: 7.250894918523723e-08
Position 257: 6.982085982623502e-08
Position 677: 1.4965968007401103e-09
Position 692: 5.42061098292582e-10
Position 688: 5.033317456431717e-10
Position 665: 4.411206644346563e-10
Position 182: 1.879119964634223e-10
Position 846: 1.3519087491546157e-10
