Gene = klar
index = 1740
Annotated 5SS: [   716  32640  34510  34728  78434  86506  87777  89488  90618  94883
  96014  96125  96380  96703  97222  97395 103941 104393]
Annotated 3SS: [ 31814  34257  34565  78055  86208  87125  88842  90443  94702  95046
  96094  96237  96469  96766  97288 103764 104000 104454]
SMsplice 5SS: [   716  32640  34510  34728  40253  40533  68005  78434  86506  87777
  89488  90618  94883  96014  96380  96703  97222  97395 103941 104393]
SMsplice 3SS: [ 31814  34257  34565  40109  40315  67927  78055  86208  87125  88842
  90443  94702  95046  96237  96469  96766  97288 103764 104000 104454]
top_k =  1000
Partition function (log Z): 34.53067914660203

Sorted 5' Splice Sites (High to Low Probability):
Position 86506: 0.9999999999999858
Position 68005: 0.9999999999999787
Position 716: 0.9999842578172993
Position 34510: 0.9999046238059167
Position 104393: 0.9995566388475522
Position 103941: 0.9994173196180538
Position 97222: 0.9971173216268101
Position 89488: 0.9949783075284826
Position 94883: 0.9939331712097483
Position 96703: 0.9936678917243691
Position 34728: 0.99269400875871
Position 90618: 0.9887636699516346
Position 40253: 0.9876819032895452
Position 96380: 0.9866212884767829
Position 97395: 0.9842721299727772
Position 96014: 0.9768555878687979
Position 87777: 0.8741547299547903
Position 40533: 0.7342865841421781
Position 32640: 0.7174557385241506
Position 104663: 0.3233345205972979
Position 41086: 0.28758611329012673
Position 98787: 0.22003201288358956
Position 103119: 0.1755247004147299
Position 86835: 0.16492142936334314
Position 90189: 0.15858420280347285
Position 26003: 0.13838801567192732
Position 93383: 0.08640744793448246
Position 93562: 0.07444902791860748
Position 104523: 0.07395480338023076
Position 103155: 0.06186684990024444
Position 87228: 0.04823739546340573
Position 35771: 0.048121770818182974
Position 98376: 0.04353353644373001
Position 105929: 0.03344500569823104
Position 39073: 0.03289192197003407
Position 96125: 0.029756190269126237
Position 105694: 0.02256505799659176
Position 98311: 0.02026306660717725
Position 38706: 0.019706340871896003
Position 90358: 0.019081241954641844
Position 89811: 0.018851696722188397
Position 92832: 0.017955078171853333
Position 92904: 0.0176205509277356
Position 100121: 0.016896918836350226
Position 104657: 0.01488906679412053
Position 91061: 0.014437977181411803
Position 102556: 0.013947477152750618
Position 100887: 0.01369821931249512
Position 38788: 0.011696851516359217
Position 40593: 0.011063093679720248
Position 105535: 0.010855512193567925
Position 105737: 0.010629245750279773
Position 103608: 0.009601558094340962
Position 98505: 0.009132710372413564
Position 97704: 0.009013480650143796
Position 101727: 0.00873733122947792
Position 91512: 0.008366500648859063
Position 92052: 0.008066731623886821
Position 98328: 0.008005016539169208
Position 100349: 0.007681975554031362
Position 92434: 0.007255503569442241
Position 103578: 0.005939355884806716
Position 95261: 0.005882093087126391
Position 97018: 0.005281277600337942
Position 95213: 0.005039403860575383
Position 89761: 0.00495052302750738
Position 92885: 0.004177468554336274
Position 105767: 0.004151050939372027
Position 98546: 0.004125217089131867
Position 40213: 0.003297967417428526
Position 39133: 0.003212779575722661
Position 95380: 0.0028418826630604746
Position 96183: 0.00278005246180587
Position 98305: 0.0026316942361481444
Position 91010: 0.002627670941886472
Position 95958: 0.002289738780740418
Position 40217: 0.0022601831026719667
Position 104624: 0.002171829184903168
Position 6985: 0.001824746002833709
Position 6596: 0.001759369233720123
Position 96407: 0.0016569587664458138
Position 90259: 0.001401782930927022
Position 98173: 0.0013612306429598322
Position 101185: 0.0013603456524359946
Position 99103: 0.001341603080922774
Position 93804: 0.0013374089623214274
Position 95389: 0.0013154394617712329
Position 104913: 0.001301597037500468
Position 97858: 0.0011517891640838527
Position 34931: 0.001120605582008478
Position 40796: 0.0010721377977622954
Position 97688: 0.0010677948189259214
Position 106076: 0.0010454743415970328
Position 100177: 0.0010399230482578284
