Gene = bur
index = 1636
Annotated 5SS: [ 354 2113 2479 3013 3175 3677 3943 4404 4651]
Annotated 3SS: [2004 2173 2711 3077 3306 3749 4001 4458 4707]
SMsplice 5SS: [ 354 2113 2479 3013 3175 3677 3943 4404 4651]
SMsplice 3SS: [2004 2173 2711 3077 3306 3749 4001 4458 4707]
top_k =  1000
Partition function (log Z): 25.660137270425327

Sorted 5' Splice Sites (High to Low Probability):
Position 4651: 0.9981253948978458
Position 4404: 0.9973292511493784
Position 2113: 0.9938862961753578
Position 3677: 0.9845499453996386
Position 3013: 0.9836360837209442
Position 2479: 0.9649831839459343
Position 3175: 0.857517006191308
Position 354: 0.6713106541120472
Position 3947: 0.5281533316266472
Position 1782: 0.433816617033831
Position 3970: 0.26457511301521863
Position 1501: 0.2557530023600918
Position 2767: 0.1737214061114115
Position 1647: 0.14803930111399904
Position 3246: 0.06946154738128736
Position 203: 0.05524292109172708
Position 592: 0.05230833783290758
Position 1786: 0.039690181322718426
Position 1614: 0.03397545954509738
Position 1953: 0.022179487884976062
Position 3165: 0.021298862178656407
Position 3519: 0.01939834329650023
Position 199: 0.017445990895888417
Position 2833: 0.01627725697410358
Position 3502: 0.01621412870856222
Position 1035: 0.013463405109778425
Position 5106: 0.012615012045866581
Position 3621: 0.00906842413222012
Position 5134: 0.007361000354880986
Position 1488: 0.007204144857095425
Position 4174: 0.006152937248277681
Position 1955: 0.005669590231644415
Position 3007: 0.0056220512803005504
Position 207: 0.005256397134102655
Position 3531: 0.004566921572250784
Position 3183: 0.0044182578469957896
Position 2607: 0.004248028065294312
Position 4290: 0.003455711189510506
Position 3691: 0.0033140695309388257
Position 2595: 0.0031377656613466648
Position 2189: 0.0030256523521496074
Position 3964: 0.0028793239487071563
Position 2184: 0.002651995639597755
Position 598: 0.00256455396188459
Position 286: 0.0022310672106541775
Position 3998: 0.0020454440528839078
Position 2103: 0.0020002813934636965
Position 2992: 0.0018986957538668274
Position 666: 0.0018418188190651317
Position 2984: 0.0017519010232123306
Position 3137: 0.0017357592387683956
Position 5390: 0.001603763955257709
Position 4764: 0.0015427004343365812
Position 1433: 0.00150412886667928
Position 1268: 0.0014997071442609375
Position 1121: 0.0014525659079523967
Position 4655: 0.001431267162597506
Position 2913: 0.0013656613944490411
Position 891: 0.0011747516656082351
Position 5084: 0.0011668477018670226
Position 1907: 0.0011106922840822884
Position 2851: 0.0010398953067219752
Position 588: 0.0010125816630291878
Position 3463: 0.000963326649590941
Position 201: 0.0008983831795472672
Position 1278: 0.0008943864108805289
Position 2869: 0.0007385617563964069
Position 1797: 0.0006921595348066751
Position 3108: 0.0006873121035598368
Position 2600: 0.0006800135288447869
Position 4813: 0.0005720962105153784
