Gene = LUBEL
index = 1249
Annotated 5SS: [ 1870  2165  2421  2622  2803  3358  3910  4252  5498  6170  6785 10649
 10987 11520 11958 12196]
Annotated 3SS: [ 2045  2221  2484  2673  3018  3627  3962  4309  5741  6228  6872 10719
 11061 11585 12026 12529]
SMsplice 5SS: [  204  2165  2421  2622  2831  3358  3910  4252  5498  6170  6785 10987
 11520 11958 12196]
SMsplice 3SS: [ 1779  2221  2484  2673  3018  3505  3962  4309  5741  6228 10719 11061
 11585 12026 12529]
top_k =  1000
Partition function (log Z): 54.541394466633356

Sorted 5' Splice Sites (High to Low Probability):
Position 2421: 0.9995109348955241
Position 10987: 0.9994494855149368
Position 11958: 0.9993930412946489
Position 12196: 0.9976422952302906
Position 3910: 0.9959876721572761
Position 6170: 0.9849156012732593
Position 2165: 0.984850084348176
Position 11520: 0.9847629581967178
Position 3358: 0.9820674444096527
Position 4252: 0.9749247969613348
Position 2622: 0.9032489057421491
Position 6785: 0.8800358682723666
Position 5498: 0.8780427026183085
Position 204: 0.7977093486846581
Position 2831: 0.6526034303838664
Position 2803: 0.31796579137193726
Position 4664: 0.26462735508022056
Position 10649: 0.24035138217869717
Position 1978: 0.23491804444496078
Position 5200: 0.13596177906511975
Position 1870: 0.13430673461474094
Position 2602: 0.09660616888775146
Position 10581: 0.07345204226599518
Position 7848: 0.06886973685002577
Position 6662: 0.06185122799234747
Position 7106: 0.05699169134146739
Position 8028: 0.04939462826246776
Position 4978: 0.04414676367717959
Position 7349: 0.041763367700794786
Position 414: 0.037828834538849054
Position 10043: 0.03287923960798453
Position 7162: 0.029779784586390867
Position 404: 0.029354767993033833
Position 8166: 0.026171576031932757
Position 1480: 0.024387272625568484
Position 10136: 0.0190881790295498
Position 12712: 0.01898079867365798
Position 9510: 0.018933352297759026
Position 6462: 0.0180104967432949
Position 1708: 0.015692582555578437
Position 4198: 0.014421119928110081
Position 5597: 0.012839524337746365
Position 5838: 0.01237199109394726
Position 2859: 0.0113056653895096
Position 947: 0.010841095523201408
Position 11702: 0.00978665200315885
Position 5570: 0.009480439651394487
Position 2869: 0.009407301430744475
Position 1311: 0.008802770730053694
Position 11544: 0.006886516976133736
Position 8582: 0.006849173500183886
Position 6349: 0.006793578357475502
Position 34: 0.005805512315125213
Position 9821: 0.005389229777101241
Position 12716: 0.00538011959601309
Position 578: 0.004840414711849802
Position 10140: 0.004232997401179555
Position 12848: 0.004227536443031758
Position 7259: 0.0040524749897255866
Position 4612: 0.0039326700270225735
Position 244: 0.0035450265850490454
Position 5801: 0.0034917742147642684
Position 4653: 0.003466653356733661
Position 4994: 0.003440426064015587
Position 5684: 0.00339784534491036
Position 765: 0.003317316767466625
Position 1066: 0.0032021796621373257
Position 5665: 0.003158467868069094
Position 7188: 0.0031512666991132684
Position 8891: 0.0030857808142486453
Position 266: 0.003032956425384276
Position 7619: 0.002892654491519347
Position 12752: 0.0028567709110155545
Position 8849: 0.00282615629845151
Position 592: 0.0026728107792479304
Position 1262: 0.0026135683768121988
Position 8726: 0.0025221946040288367
Position 12737: 0.0024456351653300663
Position 2162: 0.0024300789187038084
Position 8096: 0.0024185496743893337
Position 4362: 0.0023847740512210887
Position 681: 0.002292743000956819
Position 7488: 0.0020570056799337983
Position 1334: 0.0020321882954933853
Position 6079: 0.0018802076361195959
Position 7316: 0.0017333160655647456
Position 2873: 0.00166914429517623
Position 6780: 0.0016570697478873748
Position 6449: 0.0015902903035997591
Position 9463: 0.0015195235317739468
Position 5309: 0.001394959877969621
Position 1163: 0.0013033546462248194
Position 9011: 0.0012971195673900928
Position 1063: 0.0012688462017923625
Position 1955: 0.0011768969432186022
Position 4918: 0.0009940519942275656
Position 5232: 0.000989979284817484
Position 12457: 0.0008771604086325221
Position 208: 0.0008636037518854137
Position 11690: 0.0008549955906901599
Position 8829: 0.0008483621991284925
Position 2936: 0.0008210325100606655
Position 6174: 0.000743517901933461
Position 189: 0.0007284135755057574
Position 12200: 0.0007203388188859465
Position 11670: 0.0007112855678629266
Position 4082: 0.0006666996953017133
Position 3465: 0.0006062242005558542
Position 21: 0.0005408350893389005
Position 370: 0.000515857072783285
Position 11663: 0.0005048724180834497
Position 6442: 0.000499691198605403
Position 8421: 0.0003939592157587423
Position 1093: 0.0003662243722256083
Position 11226: 0.0003586743870110957
Position 3878: 0.0003508309087478426
Position 4485: 0.0003378349766370002
Position 6479: 0.0003352806891135669
Position 741: 0.0003182672301830064
Position 11499: 0.00031702118778255953
Position 4128: 0.0003133830420121027
Position 6433: 0.0003097204487592409
Position 1045: 0.0002877697271531113
Position 6789: 0.00028682855787836475
Position 3389: 0.00028614767959122964
Position 2862: 0.00028500779306362664
Position 838: 0.00027745109646428503
Position 11265: 0.00025212704043758296
Position 12581: 0.0002505686720414344
Position 4406: 0.0002482111827996204
Position 4483: 0.0002465554945195366
Position 5688: 0.00024532973540775755
Position 2141: 0.00023364543454483416
Position 1105: 0.00023019155635245193
Position 5112: 0.00022641410843153397
Position 2399: 0.0002220096263868479
Position 10981: 0.000211742619464813
Position 5383: 0.00019689199150435996
Position 5822: 0.00019286986838061874
Position 11493: 0.00019183822875015941
Position 538: 0.0001801333018760431
Position 6048: 0.0001710458713041737
Position 11268: 0.00016524871521094047
Position 4138: 0.0001506014251009767
Position 6793: 0.00014401494068268166
Position 1083: 0.000140382250538171
Position 3309: 0.0001400935839302174
Position 5032: 0.0001355279579280669
Position 860: 0.00012773726193003688
Position 6800: 0.0001244113062590211
Position 11954: 0.00011968949392858994
Position 6054: 0.00011928547482845681
Position 11154: 0.0001123006264288435
Position 4195: 0.00011035520462972448
Position 6117: 0.00010908565165229045
Position 4634: 0.00010351301450339077
Position 893: 9.644163059834804e-05
Position 1286: 9.035103676594287e-05
Position 12409: 8.72492047075653e-05
Position 6342: 8.081668032329518e-05
Position 2781: 8.046605980470683e-05
Position 4214: 7.680035876882813e-05
Position 5835: 7.64517719439011e-05
Position 3413: 7.149728081985779e-05
Position 6375: 7.055344118292065e-05
Position 58: 6.817126570277084e-05
Position 1215: 6.185030552702835e-05
Position 5960: 5.7549086348971776e-05
Position 1849: 5.677628793052148e-05
Position 6336: 5.590097261589856e-05
Position 1484: 4.807469055451445e-05
Position 4212: 4.757958365855435e-05
Position 11763: 4.577109528529118e-05
Position 12856: 4.4970505479466875e-05
Position 3914: 4.462478442375088e-05
Position 6808: 3.972454793148481e-05
Position 11524: 3.9574854513463404e-05
Position 11551: 3.948851029633247e-05
