Gene = Cyp316a1
index = 1116
Annotated 5SS: [ 157  636 1235]
Annotated 3SS: [ 205  695 1291]
SMsplice 5SS: [ 157  636 1235]
SMsplice 3SS: [ 216  695 1291]
top_k =  1000
Partition function (log Z): -1.345257794075759

Sorted 5' Splice Sites (High to Low Probability):
Position 157: 0.9819688928370667
Position 636: 0.8654261973730479
Position 1235: 0.7807786810852893
Position 553: 0.08668483181837242
Position 947: 0.015297352171002759
Position 998: 0.014131731540771197
Position 1195: 0.01330936242611521
Position 1239: 0.012331528055399815
Position 640: 0.01014917498643379
Position 875: 0.006950278394761077
Position 245: 0.004105975278582808
Position 1011: 0.003904398535957389
Position 848: 0.0026581772331761276
Position 532: 0.002644139453991681
Position 392: 0.0026104485605188232
Position 580: 0.0025434540530174183
Position 1048: 0.0010617778911760011
Position 546: 0.0009295954238789256
Position 785: 0.0008866847237105233
Position 1552: 0.0005254322885957269
Position 1476: 0.0004071462652794704
Position 396: 0.00038731049874286773
Position 1303: 0.0003362488618920139
Position 650: 0.0002734228917617374
Position 608: 0.00027256281741270356
Position 1372: 0.00018630432086480986
Position 161: 0.0001697578202110623
Position 74: 0.0001586796803542057
Position 1259: 0.00014388817020660608
Position 434: 9.38534300381509e-05
Position 422: 7.352896450792914e-05
Position 1328: 6.210298879931289e-05
Position 615: 4.4664015045606916e-05
Position 1201: 4.236715221840228e-05
Position 1451: 3.944898499578062e-05
Position 1083: 3.3643073871140646e-05
Position 1531: 3.284595974292252e-05
Position 1037: 2.875659378058696e-05
Position 373: 2.647494568902034e-05
Position 1255: 2.250986320944267e-05
Position 1085: 1.8743800120661603e-05
Position 596: 1.8277632164205746e-05
Position 462: 1.788512834016682e-05
Position 1178: 1.2492715582634699e-05
Position 565: 7.872320285792913e-06
Position 557: 7.346211382789191e-06
Position 265: 6.141951928685123e-06
Position 1445: 5.599041665542269e-06
Position 534: 5.594237320982462e-06
Position 476: 4.578044019421408e-06
Position 735: 4.556519412035611e-06
Position 980: 4.465339235764356e-06
Position 1072: 4.0056257459250954e-06
Position 593: 3.966921330749473e-06
Position 1025: 3.7307977928564566e-06
Position 719: 3.4827302175445036e-06
Position 1503: 3.1286517267290402e-06
Position 1095: 2.0645289141656834e-06
Position 382: 1.577235529192611e-06
Position 431: 1.5023315137236893e-06
Position 764: 1.298912846243915e-06
Position 390: 1.2688425187473434e-06
Position 652: 6.666419794963693e-07
Position 257: 5.85788092681417e-07
Position 1460: 3.5770977101970215e-07
Position 260: 3.099625051164042e-07
Position 25: 1.9634983583050793e-07
Position 254: 1.6256133344697006e-07
Position 1159: 3.985169482937894e-09
Position 695: 6.88719232431413e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 695: 0.891890867962506
Position 1291: 0.7989886965561475
Position 216: 0.7432132785940793
Position 295: 0.10546323810233992
Position 205: 0.08027752786265173
Position 967: 0.045647717786836614
Position 221: 0.028559558202310594
Position 1061: 0.02605283993916849
Position 254: 0.01938352950489357
Position 1362: 0.015363609824501337
Position 1083: 0.010257049994993118
Position 615: 0.0071991733903935635
Position 1407: 0.00609810195908118
Position 1110: 0.005604855978833448
Position 1017: 0.004958467368283763
Position 713: 0.003267653604967041
Position 608: 0.001508096278470827
Position 891: 0.0015034400548342042
Position 342: 0.001413082176658391
Position 735: 0.0013500409122558902
Position 571: 0.0013453746416045088
Position 462: 0.0011138886991534102
Position 952: 0.001067744138590356
Position 1599: 0.0009000662952116717
Position 301: 0.0008940574661635269
Position 1235: 0.0008375354595476079
Position 848: 0.0007773592778178043
Position 912: 0.0007252559002783247
Position 486: 0.000590887656940117
Position 447: 0.0005833510043837465
Position 1315: 0.0005658905850194747
Position 476: 0.0005650425520763283
Position 806: 0.0005303683502124911
Position 1333: 0.00038907401442184983
Position 746: 0.000372158284958039
Position 1298: 0.00032877432953014687
Position 1551: 0.0002595280603892499
Position 431: 0.00023208023213303186
Position 973: 0.00021253842002339756
Position 1531: 0.00019025890809871236
Position 1117: 0.00012744982636152664
Position 633: 0.00012642878979899502
Position 1030: 0.00010756103501677597
Position 970: 0.00010428837197666857
Position 1025: 8.976405312744636e-05
Position 1195: 8.90339316335064e-05
Position 1387: 8.417304526541031e-05
Position 947: 8.048452797330708e-05
Position 789: 7.692545371794726e-05
Position 705: 7.651595446397333e-05
Position 1335: 6.974846010340172e-05
Position 624: 5.558992465064249e-05
Position 519: 4.8126204605834296e-05
Position 1445: 3.644176218210143e-05
Position 311: 3.474833799832886e-05
Position 1611: 3.058752445294546e-05
Position 511: 2.9456941835651946e-05
Position 400: 2.146180980481033e-05
Position 1450: 2.087592100116378e-05
Position 779: 1.4221833655224444e-05
Position 649: 1.3615478843174343e-05
Position 896: 9.74620920594509e-06
Position 396: 9.440459163138676e-06
Position 308: 9.288819579890054e-06
Position 531: 7.431838498991851e-06
Position 373: 5.002312355959998e-06
Position 1468: 4.8808492965362e-06
Position 422: 4.006747555228988e-06
Position 315: 2.054314080258125e-06
Position 364: 1.1823093585080416e-06
Position 612: 9.961577302825089e-07
Position 495: 7.837288074634495e-07
Position 492: 5.800594004411394e-07
Position 414: 3.278326137136598e-07
Position 379: 9.167058221548928e-08
Position 96: 6.709334546773833e-08
Position 73: 3.7652111316073995e-08
Position 157: 9.611961808812871e-09
Position 636: 7.403466910448871e-09
Position 161: 2.79052215605577e-11
Position 354: 1.9729663804453817e-11
Position 123: 4.999397095561192e-13
Position 382: 1.1142210587468362e-14
