Gene = CG5280
index = 872
Annotated 5SS: [300 780]
Annotated 3SS: [407 845]
SMsplice 5SS: [300 780]
SMsplice 3SS: [407 845]
top_k =  1000
Partition function (log Z): -3.30029904561468

Sorted 5' Splice Sites (High to Low Probability):
Position 300: 0.9517900188390527
Position 780: 0.9366800009852847
Position 906: 0.07232442642435798
Position 304: 0.018453652166599332
Position 46: 0.0177642318416577
Position 573: 0.01389200531788576
Position 263: 0.004969097426736834
Position 1072: 0.004471850922786474
Position 1024: 0.00042511173662260595
Position 1043: 0.00024390885651074626
Position 189: 9.486017995276175e-05
Position 991: 8.1957536818531e-05
Position 752: 7.612539020079818e-05
Position 403: 7.063277350576713e-05
Position 1008: 5.00552633148994e-05
Position 954: 3.718341881563366e-05
Position 784: 3.268515212141687e-05
Position 1026: 1.8719831684167446e-05
Position 237: 1.7334334535087048e-05
Position 440: 1.6308863497796233e-05
Position 973: 1.4287617061949196e-05
Position 913: 1.2517317298280338e-05
Position 504: 9.069234052993176e-06
Position 144: 8.887112002803524e-06
Position 372: 8.71491360136672e-06
Position 1034: 8.569200582004023e-06
Position 1013: 6.66811294289646e-06
Position 388: 4.290859557623913e-06
Position 216: 3.3754773343505288e-06
Position 141: 1.477729776920944e-06
Position 948: 1.2097961651444263e-06
Position 308: 1.1801759325376712e-06
Position 370: 7.018061769047664e-07
Position 436: 5.679097265741487e-07
Position 877: 5.081840387983108e-07
Position 119: 4.1419357886063755e-07
Position 918: 3.824001237436043e-07
Position 667: 2.5171837871137345e-07
Position 874: 1.6267888584374628e-07
Position 729: 1.1876573043933559e-07
Position 732: 7.859356372282664e-08
Position 892: 5.101504382130217e-08
Position 208: 4.619642922161386e-08
Position 867: 2.7875276671878103e-08
Position 679: 1.1868624207742064e-08
Position 407: 6.134830519483597e-09
Position 430: 5.63844532339216e-09
Position 421: 2.73055449759127e-09
Position 413: 5.959828838967425e-10
Position 845: 6.105162522566458e-11
Position 828: 1.6420451790442706e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 845: 0.9196851617034205
Position 407: 0.8567663286813708
Position 451: 0.08603516428413796
Position 964: 0.061842443117928754
Position 1146: 0.03238232262392209
Position 661: 0.015660795732527946
Position 363: 0.012668354939378693
Position 418: 0.011126630461728874
Position 93: 0.010265221303082222
Position 124: 0.007431602509856848
Position 448: 0.0018853313152551383
Position 427: 0.000910902407600338
Position 904: 0.0008269558236110797
Position 421: 0.0007525753835499434
Position 589: 0.0006651593256562203
Position 923: 0.0005302024912502039
Position 616: 0.0005136820618691139
Position 1043: 0.0005095382458188105
Position 1096: 0.0003140568193536522
Position 532: 0.00013000935125456528
Position 679: 0.00012412104177669247
Position 571: 0.00010424944030529695
Position 932: 5.339136583297611e-05
Position 721: 4.825750033006667e-05
Position 913: 4.80598786734988e-05
Position 801: 4.2213173142717656e-05
Position 130: 4.120057477934623e-05
Position 910: 3.959408127660538e-05
Position 865: 3.648033137178512e-05
Position 937: 3.010599283105326e-05
Position 656: 2.273318221658381e-05
Position 673: 2.2058408978312274e-05
Position 577: 2.1008989767718678e-05
Position 347: 9.424827014060304e-06
Position 332: 9.139185551926375e-06
Position 595: 7.702073238462885e-06
Position 811: 6.5149086035155975e-06
Position 667: 5.400912157944269e-06
Position 925: 5.2394238725069335e-06
Position 979: 4.016938843957591e-06
Position 892: 2.9934796001034133e-06
Position 262: 1.8281410350521063e-06
Position 743: 1.007569354415104e-06
Position 613: 7.291862874585562e-07
Position 216: 6.569139229270424e-07
Position 991: 6.506440360212728e-07
Position 199: 5.368698021525376e-07
Position 973: 5.326636316783651e-07
Position 99: 3.220105476152831e-07
Position 985: 2.403582974531663e-07
Position 196: 2.3657602504795157e-07
Position 1064: 1.6162200633886518e-07
Position 658: 1.5525617423783827e-07
Position 460: 1.0229853446635719e-07
Position 874: 9.845085052497258e-08
Position 184: 3.417517872619004e-08
Position 339: 2.638996601431084e-08
Position 273: 2.0139859219779157e-08
Position 618: 1.6883488490518685e-08
Position 341: 1.6045849347872674e-08
Position 763: 9.02802416179453e-09
Position 349: 7.183662545735945e-09
Position 784: 4.72842520613802e-09
Position 828: 4.635019709204353e-09
Position 277: 4.302471397932205e-09
Position 304: 3.647127621408598e-09
Position 760: 1.4465911956407584e-09
Position 605: 8.604187307032983e-10
Position 284: 3.600692384491495e-10
Position 280: 2.833675780068341e-10
Position 245: 1.6938224443128338e-10
Position 778: 5.896479405223786e-11
