Gene = Tango1
index = 1546
Annotated 5SS: [ 293 2508 3057 3242 3990 4149]
Annotated 3SS: [ 398 2619 3108 3364 4046 4206]
SMsplice 5SS: [ 293 1146 3057 3242 3990 4149 4940]
SMsplice 3SS: [ 398 2619 3108 3364 4046 4206 5088]
top_k =  1000
Partition function (log Z): 9.782035629287446

Sorted 5' Splice Sites (High to Low Probability):
Position 4149: 0.9997413674847471
Position 293: 0.9835951082212564
Position 3990: 0.8267846136649618
Position 3242: 0.785434914716229
Position 3057: 0.6332326801254322
Position 1146: 0.6206236408101904
Position 4940: 0.5762523834745223
Position 897: 0.32165761121099967
Position 3039: 0.2598309763939629
Position 2508: 0.08083022589608022
Position 3510: 0.04340787624642242
Position 3277: 0.027427280577806246
Position 2715: 0.022645357810874858
Position 3993: 0.021019012456275365
Position 3946: 0.020263659015772924
Position 4954: 0.019982320316648598
Position 4982: 0.011836329813489378
Position 3636: 0.010455546308333875
Position 649: 0.008009076979813758
Position 610: 0.007905451773933559
Position 1169: 0.00648284696433798
Position 3869: 0.006449646214502462
Position 3814: 0.006128783486038629
Position 617: 0.005524722115872408
Position 626: 0.0052997978658168516
Position 845: 0.005097185203892586
Position 1397: 0.004931121708924103
Position 3011: 0.004365832782166903
Position 3404: 0.004357580198610117
Position 3173: 0.003460181815485443
Position 444: 0.0033779224853713657
Position 806: 0.0033710629854849555
Position 1945: 0.0031758945087521206
Position 1855: 0.003105114463053974
Position 3851: 0.003036864144989881
Position 5038: 0.00299985141305756
Position 3767: 0.0029195955260670078
Position 319: 0.0028035717156438475
Position 4368: 0.0026683972450868673
Position 2010: 0.002574748397400289
Position 636: 0.0021589848808379734
Position 2795: 0.0018716893492260317
Position 2760: 0.0017471164351586372
Position 3495: 0.001680569781168108
Position 2821: 0.0012945381156245048
Position 1885: 0.001181517691475972
Position 3619: 0.0009817573170470585
Position 2390: 0.0009181370720777445
Position 4843: 0.0008946944965615712
Position 2271: 0.0008824709296638064
Position 674: 0.0008755870562427157
Position 525: 0.0008411366867510947
Position 3311: 0.0008096119600380238
Position 2733: 0.0007648305796451482
Position 287: 0.0007059015855620699
Position 2218: 0.0005590725025844096
Position 4403: 0.0005430336002302394
Position 3255: 0.0005344777227176788
