Gene = dysc
index = 1681
Annotated 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 18532 19201 19973
 26859 30165 30315]
Annotated 3SS: [11155 12282 13556 15770 16314 16701 16954 17126 18436 18923 19900 26777
 29969 30221 30378]
SMsplice 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 29315 30165 30315]
SMsplice 3SS: [11155 12282 13556 15920 16314 16701 16954 17126 29227 29969 30221 35292]
top_k =  1000
Partition function (log Z): 25.06879077796257

Sorted 5' Splice Sites (High to Low Probability):
Position 13688: 0.9996690880833419
Position 12422: 0.9990434288553967
Position 11988: 0.9980642138204591
Position 30315: 0.9976526209507763
Position 16874: 0.9972393475225788
Position 16067: 0.9970515519517477
Position 17066: 0.9969617334646336
Position 16636: 0.9956244453270598
Position 30165: 0.7813151242310273
Position 29315: 0.6494135413185783
Position 19973: 0.6045318259768878
Position 26859: 0.5877676947548809
Position 18532: 0.525574320481995
Position 1552: 0.48800638502945154
Position 17157: 0.4648891906760029
Position 18375: 0.31078977068814906
Position 14329: 0.21732458037889124
Position 18003: 0.17168869895864294
Position 31296: 0.15710252148117446
Position 568: 0.12000796878010736
Position 18512: 0.097955856409901
Position 15512: 0.08821361386760808
Position 13493: 0.0842126450755133
Position 736: 0.06675631351442451
Position 748: 0.06582530898590291
Position 18287: 0.064593624650006
Position 8792: 0.053357271527830125
Position 14933: 0.05186354513067592
Position 35157: 0.051770392419013496
Position 30689: 0.05032881168001161
Position 629: 0.04827093519084174
Position 13967: 0.04770882737662681
Position 14442: 0.04298806557306959
Position 8778: 0.038900789139323357
Position 1757: 0.036180778246187574
Position 13444: 0.034411754189061644
Position 18196: 0.03204632413098143
Position 5270: 0.03008696066834286
Position 17428: 0.028408607792189747
Position 18051: 0.02647842118443533
Position 643: 0.025885875999099663
Position 13489: 0.024417889237567183
Position 2994: 0.024225539498301116
Position 868: 0.02303728678152029
Position 19201: 0.0213220064467171
Position 301: 0.02126120262023678
Position 18606: 0.02118629866426124
Position 4994: 0.020849770936154338
Position 15492: 0.02059599592609594
Position 547: 0.019697970914070446
Position 16514: 0.01853363405751263
Position 137: 0.018047118125264956
Position 8117: 0.017328985880156394
Position 17687: 0.016568998860506865
Position 14795: 0.013733934418381617
Position 13893: 0.013715365506280799
Position 297: 0.013068716180693359
Position 14544: 0.012442961428255461
Position 17617: 0.009771471555621417
Position 15539: 0.00892533037106433
Position 18738: 0.008719506236781287
Position 30103: 0.00814562925115369
Position 422: 0.008030457818195964
Position 7125: 0.007816656928093978
Position 2041: 0.007191447871573411
Position 14261: 0.006976066656696069
Position 5187: 0.006947353575892927
Position 9281: 0.006903630624172068
Position 18437: 0.006333589159674637
Position 18026: 0.006172011969487655
Position 779: 0.006063453735674642
Position 19231: 0.006006891289626326
Position 8788: 0.005904095809978016
Position 801: 0.0056496434469442336
Position 30078: 0.0052309072108150095
Position 14159: 0.004916743008354532
Position 1379: 0.004771782961385679
Position 639: 0.004701051931140192
Position 15545: 0.004551314922781144
Position 306: 0.0045212979373458065
Position 9118: 0.004076834969495463
Position 627: 0.004064677647547351
Position 225: 0.004028827005847566
Position 12657: 0.0040029437809765275
Position 17382: 0.003984043258763425
Position 14483: 0.003935162847362924
Position 14312: 0.00364065284013727
Position 14283: 0.0033777862908020945
Position 5439: 0.0033743878681806645
Position 838: 0.0032670649265490255
Position 14567: 0.0029940114568677103
Position 406: 0.002736120235065359
Position 17368: 0.0025267962178236597
Position 1598: 0.002513502464215769
Position 15509: 0.002485505572363642
Position 17128: 0.0024792833357278987
Position 5914: 0.002367903673741535
Position 200: 0.0021440057549406734
Position 13831: 0.002105520619823928
Position 17781: 0.002062784175782892
Position 1730: 0.002051261321678194
Position 14762: 0.0020452576089721396
Position 16518: 0.001844985043196051
Position 216: 0.001785551115262774
Position 13491: 0.0017382788850075455
Position 16640: 0.0016871231291673173
Position 6910: 0.0015646897026020486
Position 553: 0.0015086797570035872
Position 9590: 0.00139814927440472
Position 17956: 0.0013864742798142188
Position 469: 0.0013809741578835572
Position 6283: 0.0013515792935041202
Position 17207: 0.0013130210486391911
Position 14419: 0.0012896079778392767
Position 17377: 0.00114710445027
Position 17436: 0.0010906167594009004
Position 17827: 0.001074073762481863
Position 19278: 0.0009819549435281629
Position 13470: 0.0009755786814694408
Position 17831: 0.0009715824466560463
Position 30684: 0.0009059853253480666
Position 13918: 0.000898408024681221
Position 31986: 0.0007938514294015918
Position 17950: 0.0006852455931768992
Position 17409: 0.0006575837574402288
Position 31743: 0.0005545825582376977
Position 16071: 0.0005311542674638466
Position 12959: 0.0005227439754360521
Position 18766: 0.0004924820151683849
Position 31538: 0.00048354896532535246
Position 8527: 0.00047645895802012723
Position 30279: 0.0004545438452717295
Position 14120: 0.00044515248496769576
Position 16864: 0.00042235158033283876
Position 18042: 0.0004153969944041125
Position 7619: 0.0004138525252587255
Position 17726: 0.00038424610254878964
Position 18065: 0.00036418137413757193
Position 18088: 0.00035852930137945195
Position 12955: 0.0003585055754600117
Position 12675: 0.0003471958795602275
Position 32019: 0.00034393729612925826
Position 17432: 0.000333482855954457
Position 12803: 0.0003080217624437335
Position 14916: 0.00027045816500252597
Position 16230: 0.00025850383990722893
Position 12187: 0.000255222011130305
Position 13640: 0.0002439032747402781
Position 14320: 0.00023353172237722177
Position 16855: 0.00021783967095043437
Position 12608: 0.00018225711730371504
Position 17518: 0.00017573163239550374
Position 17543: 0.00016411724352011212
Position 16347: 0.00016178245603743578
Position 14453: 0.00015150788999340642
Position 17255: 0.0001512086196115771
Position 16846: 0.00014833843998577668
Position 17419: 0.0001438367361468168
Position 17291: 0.00014131375865545961
Position 16806: 0.00013711400827982626
Position 13172: 0.000136679125115181
Position 17468: 0.0001283387723185177
Position 2182: 0.00012398827964993773
Position 13941: 0.00012250819753139083
Position 12793: 0.0001145547001902558
Position 7214: 0.00011138411461138703
Position 16034: 0.00010011264041693264
Position 17841: 9.281499903758268e-05
Position 13938: 9.112467321527757e-05
Position 12996: 9.056761557087826e-05
Position 12554: 7.138643043992814e-05
Position 1739: 6.625094997344072e-05
Position 14467: 6.258861421019233e-05
Position 12931: 6.240031993321135e-05
Position 16571: 6.202720806720583e-05
Position 14221: 6.159956658076687e-05
Position 12145: 5.374168885026007e-05
Position 1530: 4.4803554743644505e-05
Position 12797: 4.389374227785625e-05
Position 13296: 4.142367018990388e-05
Position 14101: 4.1020631845562684e-05
Position 13813: 4.000055471849431e-05
Position 16890: 3.96403731756605e-05
Position 851: 3.910119022142878e-05
Position 11994: 3.9098297799480934e-05
Position 1936: 3.443193576510767e-05
Position 11850: 3.381945767304955e-05
Position 17318: 3.1334166735672824e-05
Position 17792: 3.0799791337512195e-05
Position 12941: 3.023799685681884e-05
Position 12907: 2.9824314016370413e-05
Position 12684: 2.698281137893065e-05
Position 11965: 2.690569702856231e-05
Position 17300: 2.678316962550607e-05
Position 12768: 2.5858849027568152e-05
Position 1572: 2.143682494592222e-05
Position 12961: 2.097484721996401e-05
Position 14246: 2.0456950677467465e-05
Position 556: 2.0236240439715617e-05
Position 17403: 1.989027976446933e-05
Position 14310: 1.9772711153865928e-05
Position 2500: 1.928773059466946e-05
Position 2835: 1.917296843161939e-05
Position 11554: 1.8488653946337033e-05
Position 12639: 1.8326232468153916e-05
Position 12783: 1.7502251331528312e-05
Position 633: 1.694772013685899e-05
Position 5196: 1.6755076768516035e-05
Position 16472: 1.6250568816686653e-05
Position 996: 1.614575529619028e-05
Position 17051: 1.5676029727557723e-05
Position 16880: 1.4509000742506736e-05
Position 362: 1.373447518600196e-05
Position 2016: 1.334803181927401e-05
Position 11530: 1.31772129870298e-05
Position 12596: 1.1581607064380896e-05
Position 14206: 1.0954395093527126e-05
Position 13055: 1.0421451468947817e-05
Position 14690: 1.0185675515977955e-05
Position 9114: 9.843656273243494e-06
Position 823: 9.583226854420278e-06
Position 12545: 9.07715753189712e-06
Position 17406: 9.066610993611475e-06
Position 17370: 8.931716101411397e-06
Position 13117: 8.423046878165802e-06
Position 17074: 8.30572233280512e-06
Position 30301: 8.144665708596497e-06
Position 12426: 7.143846688045815e-06
Position 1401: 6.891089359659242e-06
Position 817: 6.4672957399764365e-06
Position 12890: 6.363073830441814e-06
Position 617: 6.18423093401812e-06
Position 12939: 6.053649025735385e-06
Position 12854: 6.02294405772345e-06
Position 16550: 5.94599170036533e-06
Position 765: 5.731048797477441e-06
Position 12637: 5.718750475676125e-06
Position 12915: 5.680182338023508e-06
Position 17146: 5.514798465554704e-06
Position 539: 5.477093064439303e-06
Position 2496: 5.434508876766095e-06
Position 12400: 5.1915759418775095e-06
Position 16716: 5.137048871408554e-06
Position 294: 5.00562236397948e-06
Position 647: 4.8157962649276355e-06
Position 3939: 4.7136329536854805e-06
Position 12911: 4.587999522332637e-06
Position 1522: 4.487294560383654e-06
Position 16528: 4.414033930979787e-06
Position 12963: 4.348310387331171e-06
Position 13222: 4.329696893557041e-06
Position 17307: 4.2878199515050645e-06
Position 16412: 4.265329656902568e-06
Position 14055: 4.240390290459004e-06
Position 2563: 4.225273852233918e-06
Position 3246: 4.186650161818598e-06
Position 291: 4.072245178828196e-06
Position 289: 3.9606016770724e-06
Position 16384: 3.920450521758371e-06
Position 12818: 3.7782804711942635e-06
Position 16620: 3.7659918457820185e-06
Position 5274: 3.412986192455332e-06
Position 16878: 3.283798085710998e-06
Position 8820: 3.1837759602278616e-06
Position 14336: 3.0033662458855935e-06
