Gene = CG17261
index = 409
Annotated 5SS: [188 553]
Annotated 3SS: [284 629]
SMsplice 5SS: [553]
SMsplice 3SS: [629]
top_k =  1000
Partition function (log Z): -4.2837541427466315

Sorted 5' Splice Sites (High to Low Probability):
Position 553: 0.9580199385919208
Position 188: 0.25666431943273754
Position 175: 0.17426458280782442
Position 790: 0.047200613529299405
Position 82: 0.020072767757460416
Position 801: 0.01469521654888863
Position 585: 0.013820179588567062
Position 225: 0.00458279283237745
Position 773: 0.0025792100669627645
Position 557: 0.002444410903910873
Position 220: 0.0023829755911434244
Position 466: 0.001082071128750333
Position 535: 0.00039940002697436936
Position 99: 0.0002841785316343796
Position 89: 0.00023802098236223927
Position 469: 0.00021590525822735417
Position 551: 0.0001832525008460709
Position 64: 9.093867060049378e-05
Position 733: 7.433555900602753e-05
Position 159: 5.224596046629821e-05
Position 515: 3.77618665643112e-05
Position 818: 3.6106927505497586e-05
Position 10: 3.2991078361490206e-05
Position 358: 3.0087682677193155e-05
Position 365: 2.8899770061215415e-05
Position 345: 2.763299292568698e-05
Position 33: 2.3350996983745118e-05
Position 251: 1.9575524521033915e-05
Position 716: 1.8554441344793142e-05
Position 711: 1.7105492600967947e-05
Position 322: 1.5829419994948058e-05
Position 740: 1.2993999443780346e-05
Position 272: 9.859147002581565e-06
Position 342: 9.786007525884688e-06
Position 58: 9.342585150592585e-06
Position 721: 8.86739133178157e-06
Position 165: 8.746178442256016e-06
Position 595: 3.3958669378442104e-06
Position 284: 2.392800758676869e-06
Position 589: 1.549930266511402e-06
Position 249: 8.48267750641245e-07
Position 686: 7.54335968040993e-07
Position 309: 7.07784577250127e-07
Position 347: 6.542852470465019e-07
Position 506: 5.906820988290846e-07
Position 244: 5.531216841072878e-07
Position 4: 3.4034168170892253e-07
Position 12: 2.3981604047520345e-07
Position 916: 5.005623310738372e-08
Position 824: 1.8723464294340357e-08
Position 650: 4.7672385867621895e-11
Position 647: 4.396354759247354e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 629: 0.9936941371290996
Position 284: 0.3099656323130258
Position 249: 0.10567712461901917
Position 859: 0.06239750434625886
Position 336: 0.008910536424309046
Position 383: 0.008707374845068967
Position 664: 0.0021257824607032773
Position 413: 0.0018925078871954442
Position 834: 0.0017751520409707848
Position 306: 0.0010753912835748457
Position 365: 0.0007254481404437321
Position 358: 0.0006358052450910082
Position 290: 0.0005006006987892368
Position 229: 0.0002825930877070599
Position 828: 0.0002429623878797773
Position 322: 0.0002175088917714655
Position 871: 0.00018819214831945457
Position 469: 0.00018734650761879232
Position 303: 0.00013381708777424064
Position 789: 0.00012859360873982377
Position 466: 6.625516734081102e-05
Position 371: 5.867426330290338e-05
Position 535: 2.0450488658694803e-05
Position 817: 1.815866005426573e-05
Position 868: 1.3966823903742275e-05
Position 210: 1.0818246641548999e-05
Position 798: 9.920183569534939e-06
Position 67: 9.029901487221451e-06
Position 218: 7.407713723389457e-06
Position 769: 6.268297169405168e-06
Position 801: 4.408193807663655e-06
Position 154: 2.9860571187393337e-06
Position 679: 2.370714128700866e-06
Position 898: 2.322410524035108e-06
Position 910: 1.9927912867390474e-06
Position 73: 1.6798278118121794e-06
Position 946: 1.3645540762407466e-06
Position 811: 1.163550061439982e-06
Position 690: 7.745523225192508e-07
Position 458: 7.319968374864327e-07
Position 709: 5.860035188121656e-07
Position 913: 4.1596867227083734e-07
Position 937: 2.2994617795734831e-07
Position 721: 2.213889021572941e-07
Position 982: 1.929157968449665e-07
Position 943: 1.5892091254514484e-07
Position 959: 1.0480737282800912e-07
Position 979: 5.356946120842104e-08
Position 569: 4.6197906327332624e-08
Position 105: 4.189712479832627e-08
Position 585: 3.3000752898304784e-08
Position 99: 3.205483770939981e-08
Position 682: 3.034774621887661e-08
Position 85: 1.4847859712309119e-08
Position 212: 1.1113224799047396e-08
Position 77: 1.0410391114922634e-08
Position 542: 2.5846142467105748e-09
Position 557: 2.031969919861919e-09
Position 89: 3.223135012859922e-10
