Gene = CNMa
index = 1044
Annotated 5SS: [ 879 3540 3930 4107]
Annotated 3SS: [3344 3619 4094 4172]
SMsplice 5SS: [ 879 3540 3930]
SMsplice 3SS: [3344 3619 4172]
top_k =  1000
Partition function (log Z): -4.936258667570225

Sorted 5' Splice Sites (High to Low Probability):
Position 879: 0.9854092808326502
Position 3930: 0.8689175177991996
Position 3540: 0.7069206491711582
Position 4107: 0.1733636107174072
Position 1261: 0.0958319202193056
Position 1474: 0.051290131357896895
Position 3563: 0.04748536764944163
Position 3210: 0.030311965391956314
Position 49: 0.017086783440091544
Position 2412: 0.012969361494056987
Position 1760: 0.010974200199468315
Position 3878: 0.010804026848808096
Position 249: 0.007827072005985716
Position 617: 0.007720926371181636
Position 263: 0.005621682457553774
Position 3957: 0.0053316871812966364
Position 294: 0.005055466648990744
Position 2290: 0.00470390233941029
Position 3934: 0.004400812965142227
Position 3566: 0.0038052619708415017
Position 18: 0.003646468183381965
Position 4258: 0.0030149105795120395
Position 1722: 0.002723791251155016
Position 1363: 0.0023677359286811673
Position 3835: 0.002303167156060956
Position 3009: 0.0022145293503642084
Position 2377: 0.002126431647270319
Position 2212: 0.0018470675370293155
Position 3162: 0.0015335832451335448
Position 1119: 0.0015115095575993199
Position 46: 0.0014043470452958413
Position 2541: 0.0012450981678877376
Position 3536: 0.0010013097162971305
Position 32: 0.000923520262310988
Position 2682: 0.0007773133724390692
Position 2372: 0.0006111680031514313
Position 3928: 0.0005918039761742724
Position 62: 0.0005296435545340428
Position 3937: 0.0005161520797970415
Position 3124: 0.0004825326528274188
Position 1864: 0.00044501152162160055
Position 1581: 0.0003702575433102658
Position 1006: 0.0003412561665832274
Position 4536: 0.00032232486497230865
Position 749: 0.0003151490069756252
Position 1618: 0.0003063255668781739
Position 1246: 0.00025651805130880363
Position 1367: 0.00020165481438905256
Position 3576: 0.0001365140692205882
Position 504: 0.00012408703877096728
Position 1268: 0.00010228453052643567
Position 3422: 0.00010125264190485262
Position 500: 9.194511691321097e-05
Position 239: 8.879123442568607e-05
Position 426: 7.642566646121804e-05
Position 1860: 6.680431362242414e-05
Position 887: 6.503854151176526e-05
Position 4295: 5.369471360426036e-05
Position 883: 5.0181684062951764e-05
Position 306: 4.2192666890918314e-05
Position 1748: 4.0519560031059026e-05
Position 741: 3.914531383193821e-05
Position 4375: 3.765217535744502e-05
Position 1672: 3.704872557700643e-05
Position 120: 3.7048722351445134e-05
Position 1095: 3.6940736465588616e-05
Position 919: 3.171871696938681e-05
Position 3764: 2.5720138475365842e-05
Position 543: 2.4761353610136475e-05
Position 324: 2.4101425019680683e-05
Position 767: 2.409736445738192e-05
Position 1271: 2.1477697244611776e-05
Position 1854: 2.0224051763340984e-05
Position 994: 1.867201924652373e-05
Position 267: 1.7135654808164845e-05
Position 243: 1.6587381087561263e-05
Position 4422: 1.637685878899785e-05
Position 497: 1.3842731086294255e-05
Position 760: 1.0635279862514969e-05
Position 547: 1.0137653880316627e-05
Position 489: 9.488416563345156e-06
Position 371: 8.935768708238812e-06
Position 863: 8.022926638324253e-06
Position 937: 7.877479874277994e-06
Position 3842: 6.794937807584654e-06
Position 289: 5.304773389502147e-06
Position 684: 4.773326736390736e-06
Position 689: 3.527226409080976e-06
Position 590: 3.445441659340548e-06
Position 1630: 3.2661602293354176e-06
Position 1647: 3.1211801987768315e-06
Position 1585: 2.399268404981724e-06
Position 4443: 2.1973257295303495e-06
Position 1427: 2.031504031862219e-06
Position 1519: 1.9900352417406975e-06
Position 1794: 1.9389159978366565e-06
Position 846: 1.6877346931197536e-06
Position 4362: 1.6806558906692892e-06
Position 4550: 1.5972065919967249e-06
Position 507: 1.530294517653175e-06
Position 4582: 1.4130100504046407e-06
Position 521: 1.266176797079408e-06
Position 785: 7.625928193257357e-07
Position 1182: 7.249297044233641e-07
Position 778: 5.208671486547832e-07
Position 1712: 4.3164739733766414e-07
Position 112: 3.288720937600297e-07
Position 1057: 3.1712298088200507e-07
Position 1226: 2.818120715835843e-07
Position 1180: 2.641998429254573e-07
Position 171: 2.4973841406220263e-07
Position 1537: 1.6379321017035922e-07
Position 820: 1.4628992083266247e-07
Position 1241: 1.444457443324678e-07
Position 772: 1.3490490805683804e-07
Position 1017: 1.2888322411820998e-07
Position 188: 1.1928843619217756e-07
Position 1564: 1.1861455715982513e-07
Position 787: 1.1793311159199493e-07
Position 818: 1.0821922258290782e-07
Position 840: 7.454926660716905e-08
Position 856: 6.45818206894001e-08
Position 179: 3.709246368191405e-08
Position 107: 2.567475722504258e-08
Position 1384: 1.3130839426385512e-08
Position 377: 2.9829424128777755e-10
Position 951: 6.722378939693651e-11
Position 441: 2.507962652114975e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4172: 0.9498536326788033
Position 3344: 0.7488287506094746
Position 3619: 0.747444362791748
Position 4094: 0.1266541718542035
Position 3622: 0.10158082942847835
Position 959: 0.09432797668406803
Position 2583: 0.045916337002657855
Position 1172: 0.04229412160638269
Position 1023: 0.03367124372425583
Position 1043: 0.02604859141452314
Position 3230: 0.024463846639670776
Position 2593: 0.02099953190502281
Position 107: 0.018675484131999258
Position 1333: 0.014029475177012555
Position 4019: 0.01289151599371702
Position 3111: 0.009750222886586297
Position 937: 0.007877046845055802
Position 371: 0.004984509441130439
Position 1777: 0.004284901674305968
Position 684: 0.004251825385648111
Position 2682: 0.00397388884480213
