Gene = Als2
index = 19
Annotated 5SS: [2586 3324 4524 4734]
Annotated 3SS: [2704 3386 4581 4792]
SMsplice 5SS: [2586 3324 4524 4734]
SMsplice 3SS: [2662 3386 4581 4792]
top_k =  1000
Partition function (log Z): -1.4668493333125168

Sorted 5' Splice Sites (High to Low Probability):
Position 4734: 0.9962960683339156
Position 3324: 0.9877956517543903
Position 4524: 0.9313024548756674
Position 2586: 0.9109563320475214
Position 169: 0.16042730045917528
Position 602: 0.159940172395901
Position 2225: 0.05514607710322145
Position 4057: 0.029818966202130478
Position 5071: 0.025950441872600583
Position 4155: 0.025703609587185382
Position 850: 0.023886695774365013
Position 2324: 0.023487266211801947
Position 2172: 0.009779867662303661
Position 2126: 0.008736142081081996
Position 5241: 0.007605548442219724
Position 938: 0.005889437379691587
Position 5234: 0.00587790170286214
Position 5115: 0.0033422320184045024
Position 5251: 0.0033112807640882317
Position 5197: 0.002592905383995802
Position 58: 0.002317699201210123
Position 2947: 0.0019301857289084827
Position 665: 0.0019177463869237002
Position 1967: 0.001896492990419959
Position 1224: 0.001758666998464282
Position 5249: 0.0017492427754308205
Position 47: 0.0013523127981646028
Position 680: 0.0012944984055265282
Position 633: 0.0010860824348295688
Position 1464: 0.0010273347626975795
Position 5104: 0.0009989667132603293
Position 5085: 0.0009778891688792593
Position 5109: 0.0009454367968751236
Position 5145: 0.0008334975589243616
Position 5267: 0.0007981852142263064
Position 4874: 0.0007413071454179408
Position 903: 0.0007300737422729528
Position 1909: 0.0007003864824977065
Position 2147: 0.0006427844704146543
Position 4112: 0.0006112674460318798
Position 814: 0.0005965109241318498
Position 4514: 0.0005114120455688304
Position 2182: 0.0004985954973516318
Position 606: 0.00041879492967936485
Position 720: 0.0003929355537749404
Position 208: 0.0003746069335968138
Position 892: 0.0003668957032373302
Position 2266: 0.0003553139240396533
Position 4431: 0.0003373335261218454
Position 2354: 0.0003371946130799027
Position 120: 0.0003332756113551712
Position 2632: 0.0003191539781751409
Position 4348: 0.0003057945781158564
Position 506: 0.0003010866057864263
Position 1435: 0.00027829420619651494
Position 1522: 0.0002752638923163099
Position 203: 0.0002617789654705055
Position 498: 0.0002560099521764142
Position 3292: 0.0002381982576672964
Position 974: 0.00023201010524647475
Position 2747: 0.000229460387133877
Position 2104: 0.00022692212479192599
Position 2743: 0.00022169103663148928
Position 5208: 0.00020843244536112652
Position 1097: 0.000201537277278998
Position 376: 0.00019515584116128903
Position 291: 0.00019425398871880645
Position 4419: 0.00018919151473725804
Position 3406: 0.0001825246449370258
Position 4501: 0.0001758502904656751
Position 4081: 0.00017303482271002245
Position 3254: 0.00016921641073103715
Position 1219: 0.00016765921611348346
Position 160: 0.0001558319610659536
Position 4452: 0.00015442243650458002
Position 534: 0.0001498542411075291
Position 3866: 0.00014766656563955578
Position 3573: 0.00013069375690606162
Position 4559: 0.0001123145386143695
Position 4213: 0.00010911989708500616
Position 4410: 0.00010466994830117472
Position 2115: 9.411248251345435e-05
Position 206: 8.87301329993332e-05
Position 3315: 8.498415858113024e-05
Position 1059: 8.376866010945772e-05
Position 4254: 8.008131670445386e-05
Position 5152: 8.002167260495203e-05
Position 4116: 7.903731333402135e-05
Position 2051: 7.639269064664447e-05
Position 134: 7.30367312263865e-05
Position 3571: 6.817836549801884e-05
Position 4984: 6.20452617983973e-05
Position 4989: 6.067498887026271e-05
Position 124: 6.007374362033373e-05
Position 110: 5.888225657625333e-05
Position 1476: 4.4736088068349786e-05
Position 845: 4.431373339241515e-05
Position 4759: 3.9510790600353e-05
Position 755: 3.860666710373354e-05
Position 1675: 3.819189791011568e-05
Position 548: 3.685925573817436e-05
Position 854: 3.297240909845152e-05
Position 3268: 3.1792404894540486e-05
Position 4159: 2.7071789451118926e-05
Position 509: 2.3784857101089343e-05
Position 3403: 2.2264988461972513e-05
Position 5156: 2.1965205398769127e-05
Position 4738: 2.0571877429377114e-05
Position 4747: 1.9619474854065465e-05
Position 4040: 1.839598321325221e-05
Position 896: 1.6922679038573954e-05
Position 4271: 1.69190423757574e-05
Position 5095: 1.6881986882089364e-05
Position 5132: 1.6136003668738123e-05
Position 3962: 1.5224402734939944e-05
Position 4308: 1.4878634829878328e-05
Position 1163: 1.4412919828746586e-05
Position 1510: 1.4003754350535548e-05
Position 3641: 1.3626741256454771e-05
Position 4288: 1.2525933182799087e-05
Position 5271: 1.2005180530789573e-05
Position 1474: 1.142717343915044e-05
Position 1447: 1.0895861165359456e-05
Position 3851: 1.029565908187234e-05
Position 3435: 9.216748309368066e-06
Position 128: 8.736617334130935e-06
Position 4907: 8.657918550403706e-06
Position 5046: 8.48879781995258e-06
Position 3936: 8.031117246411805e-06
Position 4099: 7.764787062802499e-06
Position 954: 6.709586030600277e-06
Position 3423: 6.252531782276825e-06
Position 307: 5.911551137507482e-06
Position 2961: 5.7369664419311704e-06
Position 551: 5.425055766409721e-06
Position 701: 4.256415078974954e-06
Position 264: 4.235580366777152e-06
Position 1071: 4.179648494104792e-06
Position 1942: 4.1034924506160396e-06
Position 5134: 4.002102455863755e-06
Position 4595: 3.910639473004463e-06
Position 569: 3.7326703325242357e-06
Position 2798: 3.1605087172920708e-06
Position 3284: 2.947035078659449e-06
Position 4679: 2.4374949943409763e-06
Position 2099: 2.266230052058259e-06
Position 1984: 2.2304829246507063e-06
Position 2137: 2.19307226959427e-06
Position 2440: 2.0342655829668094e-06
Position 5281: 1.959995950443672e-06
Position 4029: 1.881489103964717e-06
Position 4064: 1.7794866593032436e-06
Position 1350: 1.7589061718242624e-06
Position 1771: 1.72873457472411e-06
Position 1232: 1.722825083476149e-06
Position 81: 7.76708035135818e-07
Position 4612: 6.730965936709437e-07
Position 93: 4.4429011895963726e-07
Position 137: 3.8045141909752955e-07
Position 710: 3.208547529498823e-07
Position 619: 2.781492010609139e-07
Position 2739: 2.513897580409999e-07
Position 1747: 1.6264696094170077e-07
Position 227: 1.4427525320168998e-07
Position 146: 1.758732463252538e-08
Position 4654: 1.7482840829521365e-08
Position 704: 9.417217108217054e-10
Position 1130: 8.041834257648329e-10
Position 3913: 1.4234752230661004e-11
Position 3869: 8.843255742099878e-12
Position 3878: 6.0299565621103005e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4581: 0.9936605708326344
Position 3386: 0.9678653266875322
Position 4792: 0.9156700404101774
Position 2662: 0.42772471845736426
Position 2704: 0.33950226891740076
Position 2224: 0.1501243451779948
Position 1111: 0.10413504382834025
Position 2758: 0.0787410801728092
Position 5302: 0.06915562437396805
Position 2341: 0.03761569442207353
Position 2282: 0.026906374885986024
Position 4806: 0.024176483583625816
Position 1582: 0.021388494029560532
Position 4779: 0.01892857531016111
Position 2387: 0.01781160369456824
Position 2667: 0.016089759456219193
Position 1549: 0.015449613557554108
Position 5152: 0.014783163414667334
Position 2475: 0.014175165007494288
Position 3005: 0.012328165307013441
Position 2746: 0.009882046873581319
Position 3246: 0.009136369512249786
Position 2802: 0.007711697497264448
Position 4128: 0.007002880240613616
Position 5167: 0.006801051488770025
Position 2673: 0.006259512833756674
Position 2689: 0.005059861979565215
Position 2467: 0.004285364116615096
Position 3158: 0.003810328323390076
Position 1801: 0.003769249828761118
Position 4390: 0.003594541822791436
Position 2181: 0.0032290066822294266
Position 1573: 0.0030479928322621535
Position 399: 0.0030333919030914123
Position 1918: 0.0027066993868040254
Position 4296: 0.002659084316516903
Position 1506: 0.002466351852410185
Position 329: 0.002393724555778558
Position 2328: 0.002384133959291903
Position 1998: 0.002273572405842844
Position 264: 0.0021840110284981036
Position 1555: 0.0021741183368907207
Position 4612: 0.002119789817548795
Position 3980: 0.0020012110743682547
Position 2344: 0.0019288809481889607
Position 1735: 0.0019059001830203548
Position 3064: 0.0018720700758241685
Position 2162: 0.001846880406447814
Position 4213: 0.0017989591090192176
Position 4776: 0.001494972848138544
Position 1939: 0.0014923455659962008
Position 2921: 0.0014695544139291744
Position 3641: 0.0014603435995524377
Position 1396: 0.0013878213517744197
Position 4239: 0.0013345919052952888
Position 4306: 0.0012646904136824095
Position 534: 0.001203414325957522
Position 1769: 0.001172528930800207
Position 5336: 0.001166277795042742
Position 2821: 0.0011207509361596704
Position 1951: 0.0011018905974697275
Position 4045: 0.0010923538777612013
Position 1071: 0.001091994922933197
