Gene = fry
index = 1708
Annotated 5SS: [  332  8993  9395 10853 11155 11402 13548 15027 15242 15483 15741 15938
 16161 18462 35676 35896 36076 36281 36518 36696 37097 42849 43423 44417
 45082 46139 46446 46871]
Annotated 3SS: [ 7394  9053  9464 10922 11218 13403 14858 15091 15312 15585 15826 16005
 18297 35555 35761 35976 36145 36345 36589 36760 41269 42915 43789 45033
 45178 46199 46503 46929]
SMsplice 5SS: [  332  8993  9395 10853 11155 11402 15027 15242 15483 15741 15938 16161
 18462 35676 35896 36076 36281 36518 36696 37097 41595 42849 43030 43423
 44417 46139 46446 46871 47116]
SMsplice 3SS: [ 7394  9053  9464 10922 11218 14858 15091 15312 15585 15826 16005 18297
 35555 35761 35976 36145 36345 36589 36760 41269 42759 42915 43094 43789
 45178 46199 46503 46929 47174]
top_k =  1000
Partition function (log Z): 92.57216321992767

Sorted 5' Splice Sites (High to Low Probability):
Position 36696: 0.9999842994282355
Position 35676: 0.9997028669985275
Position 36076: 0.9992605778580126
Position 11155: 0.9990374395336512
Position 42849: 0.9975668225430555
Position 36518: 0.9961841577230138
Position 8993: 0.9932799266563876
Position 37097: 0.9923920360770442
Position 35896: 0.9916910291449913
Position 36281: 0.990551352989998
Position 11402: 0.989303212277704
Position 15242: 0.9878602463140659
Position 15938: 0.9828141680337057
Position 46446: 0.9828125474165406
Position 43423: 0.9777368001420608
Position 15027: 0.9773546333051204
Position 46871: 0.9770042572014787
Position 16161: 0.9769081338943152
Position 10853: 0.9699344975368376
Position 9395: 0.9697578676402293
Position 332: 0.9665526827965588
Position 18462: 0.8952196032485327
Position 15483: 0.8909443927605633
Position 46139: 0.8529262227601362
Position 44417: 0.7927750571203679
Position 41595: 0.7586916218504394
Position 43030: 0.6067623988657911
Position 47116: 0.579096616064906
Position 13548: 0.563681012177059
Position 45082: 0.5152960297347127
Position 38376: 0.4321497430906435
Position 15745: 0.4113569456547594
Position 18130: 0.38707460479106864
Position 9683: 0.21431245649864392
Position 9762: 0.1953819685058173
Position 18252: 0.1431268237406529
Position 15772: 0.11673965932289244
Position 7523: 0.1097112762667362
Position 41141: 0.09354572881617232
Position 38861: 0.08796815674096213
Position 47208: 0.08677122242330991
Position 41420: 0.08508427628999893
Position 17272: 0.08090130316794002
Position 39795: 0.0729522039252631
Position 24533: 0.07178694254528481
Position 17094: 0.07077158237607153
Position 9969: 0.06504439675409103
Position 9586: 0.06433986099247622
Position 13238: 0.05925629921921679
Position 17276: 0.0501690548878296
Position 955: 0.04834082220234943
Position 46717: 0.04826571987978638
Position 7336: 0.04608869008941052
Position 9725: 0.045181677611524564
Position 44352: 0.041343838209774324
Position 15431: 0.040919267056822105
Position 7979: 0.03945781258997632
Position 41740: 0.03161647554663258
Position 44465: 0.0309751090078192
Position 9823: 0.030285064898638404
Position 45830: 0.02895184146387758
Position 9334: 0.026983469000091017
Position 44700: 0.026686923099571647
Position 47204: 0.026507562287813296
Position 41943: 0.02322184282456237
Position 7132: 0.02295967318135109
Position 46130: 0.022699216638834122
Position 25649: 0.02191524644864542
Position 7305: 0.021374323309603458
Position 14664: 0.02106137712357492
Position 7773: 0.02097365819894467
Position 3051: 0.01927138917523849
Position 45273: 0.018505597352782496
Position 6998: 0.017361182669025286
Position 3150: 0.017183230417313334
Position 16479: 0.014941531508098396
Position 46119: 0.014745094639173116
Position 6993: 0.01470018888284822
Position 3086: 0.014089191237279114
Position 39105: 0.012892344135107255
Position 16858: 0.011930814187541028
Position 9582: 0.011843938893765437
Position 4303: 0.011458968386321043
Position 37374: 0.010478201757483227
Position 17748: 0.010189750618992214
Position 5697: 0.010093918400835036
Position 12417: 0.009377176740848406
Position 43711: 0.009254221130084846
Position 15725: 0.008488473590481877
Position 43212: 0.008464642823476197
Position 25: 0.00831029115773817
Position 47123: 0.008233828119830398
Position 9739: 0.008063325719742304
Position 40297: 0.007988120968999991
Position 9308: 0.007918646051150693
Position 11735: 0.0071726089711470625
Position 40326: 0.0071151493266526505
Position 45294: 0.0071102132800898625
Position 37902: 0.0070820944539086
Position 11427: 0.00641285733937553
Position 13202: 0.0063626465341466085
Position 46432: 0.006299032457173443
Position 42196: 0.006060859906543387
Position 25706: 0.006043598039146095
Position 7146: 0.005978619836395822
Position 873: 0.005802667073561424
Position 9827: 0.005741942661259145
Position 47174: 0.00554312721376591
Position 16328: 0.005410452977286449
Position 38895: 0.005335639876916954
Position 47100: 0.005259120596862337
Position 37610: 0.005213761693257087
Position 9706: 0.005108933977060035
Position 44765: 0.005021211218318169
Position 15237: 0.004703980875501628
Position 17253: 0.004646206948705388
Position 38052: 0.004565722838236644
Position 6618: 0.004293489687367462
Position 38868: 0.0042743512230056
Position 8000: 0.00408894278847096
Position 37068: 0.004074350292592572
Position 44348: 0.004033319951813904
Position 46088: 0.00402417399357963
Position 13107: 0.003988466494562194
Position 43306: 0.003937971778608967
Position 15235: 0.003932615550657465
Position 16340: 0.0036971085340979605
Position 43516: 0.0035561149072138604
Position 43675: 0.003528826407146941
Position 40416: 0.00332332847535049
Position 38309: 0.003225957270477273
Position 2644: 0.0031616879635615724
Position 17232: 0.0031380780887057965
Position 2715: 0.002925203617373065
Position 47145: 0.002892237469141818
Position 38347: 0.002635502558282204
Position 10044: 0.0026330911053947695
Position 37084: 0.002615222641311202
Position 1521: 0.0025936280815202395
Position 36522: 0.002570261439986353
Position 12370: 0.002502322184115089
Position 3041: 0.0024898740521278537
Position 11507: 0.002404556406504176
Position 46019: 0.0024042472490987616
Position 3751: 0.0023889411739223968
Position 8508: 0.0023339125780363094
Position 13009: 0.0023162179363054223
Position 3606: 0.0022419457200985307
Position 6083: 0.002181947160846409
Position 37925: 0.002180358930353112
Position 7174: 0.002152121508953126
Position 1323: 0.0020608358413499108
Position 45516: 0.002027028448149655
Position 46725: 0.0020023170791136206
Position 10406: 0.001904551342888311
